T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default
54.0,0.6001164209309158,0.25707450920615765,0.3084243215087,0.168476310372905,1.253213996225421,0.6893235274469639,0.6456643816072616,0.6702130757720449,0.4575321867221948,0.6803873759839408,0.6101657851623077,0.7475706306342201,0.4707828973791308
55.0,0.5791686421284846,0.22227523529730797,0.28063925647566446,0.1659549293927118,1.2329972007420027,0.6564834262982786,0.5976677868691973,0.6509742368282129,0.43502953173685677,0.656969689895711,0.5822813633687609,0.7231128891981453,0.43464237004999734
56.0,0.5449519837649092,0.21464463684863977,0.2682207081185902,0.15745259415103305,1.1961644193538392,0.6093621022815062,0.55795271724951,0.5894249526446668,0.41052049406313074,0.6075187379792475,0.555689291814443,0.689154890683797,0.4030099899585058
57.0,0.5289727690735544,0.1999032614759624,0.2533596322783646,0.14239879391380453,1.2011472095466813,0.6005059462240383,0.5563630028714859,0.5725301794539925,0.40901033580816754,0.6005709447229339,0.5485228238009033,0.680624233599362,0.42763725436439903
58.0,0.5387046654837327,0.20636413407797932,0.23841512908962384,0.17584168325796387,1.1650518204124825,0.58459600242159,0.5159810905718296,0.5574758631988899,0.40995636885740855,0.5941411074889099,0.5527114065372997,0.6476396668577502,0.40340513173817877
59.0,0.5355042438204183,0.18135346324311455,0.21050958323106383,0.1812237499562699,1.1553850110826944,0.5510192696817529,0.49040787273623326,0.5191596326979269,0.3842583786782228,0.6078991461637635,0.5660066788269085,0.648925598919983,0.39739449129844745
60.0,0.5378081382335788,0.17742542724273533,0.20679647633864132,0.17777902742441368,1.155343050374163,0.5420190160527649,0.48847820417790316,0.5179274600376886,0.38833119648563774,0.6105762823031858,0.5538962418520468,0.643275493452072,0.390243236309717
61.0,0.524252939284452,0.17875317225853038,0.19662555592113007,0.18092475239764502,1.1152069617342864,0.5402849601990738,0.4699644068298466,0.49409669903756637,0.36164849564384743,0.5715728694585511,0.5344060967063322,0.6042350014255142,0.37138893907567205
62.0,0.5301222036381532,0.18324539611582769,0.18775757601478638,0.1794233827972518,1.1010629649676709,0.5456359589626123,0.45431341390398244,0.48234989288334634,0.3637784946528862,0.5718776287887561,0.5362052381609946,0.6065472551728028,0.3731058883670165
63.0,0.5167521728651905,0.15462020715202426,0.15220712141414564,0.16615421160935248,1.0958791196428521,0.5098550436887203,0.42090420823701574,0.4651811595049612,0.3713084492960989,0.5705882808948738,0.5170707538507782,0.5947373539311532,0.39008230398697225
64.0,0.5170901846261915,0.15384527834963968,0.1508655133316235,0.16235478598135036,1.0966540936602305,0.5017347951568151,0.41172579775726403,0.4552387374372875,0.3796151719291699,0.570267026696849,0.49806072776429966,0.5869516019358505,0.37884662947341663
65.0,0.5106915283000804,0.15466786158474188,0.15116879743967515,0.16425242396861486,1.0661703512089837,0.49753726107032653,0.4033173488446913,0.43494061447918864,0.38447577534686034,0.5685288114633994,0.4903446701242264,0.5732771464447182,0.3695014476607968
66.0,0.5002121317810264,0.14869775340782126,0.14557662282444145,0.14706878433108894,1.0622124589056285,0.5007228644930525,0.37377301727218226,0.42239538140740784,0.3691269399254243,0.5356016863599494,0.45221378078563146,0.5503974660794029,0.36388880543660324
67.0,0.45635084274479776,0.1474819028947698,0.14271793525143187,0.15965215929541884,1.0309359656880386,0.46370015932571856,0.33739895265906616,0.40462223634269784,0.35431742601255517,0.5158007926633723,0.4438414397890068,0.5169972581525591,0.3758008084053867
68.0,0.43893755838277027,0.1471578815021515,0.14224405804036844,0.1507217791781397,1.0210898988799946,0.45930020813993444,0.33010306351886687,0.3979739673957402,0.34697047914434553,0.5130487289072362,0.4416405705183504,0.5142618119726617,0.37335807026926293
69.0,0.41092484247398114,0.1521203161110017,0.14425646636562228,0.1391150338368675,0.9921888149434811,0.43650915854660066,0.31085131598361687,0.3790962359936074,0.3280927477422128,0.4920003363002709,0.4244717205131525,0.49665516421026823,0.38632700584177715
70.0,0.396098069112796,0.14084767210238522,0.1326480393542188,0.12614783754589465,0.9888790463800928,0.40900349010326975,0.30198684882472826,0.35729273130596645,0.3055708840651155,0.48133339785390705,0.42498131833797553,0.4872013566209099,0.3798025518337431
71.0,0.39634496275659337,0.15309066712667047,0.13154073780146697,0.1503110984772766,0.9668066944027223,0.3885406416941289,0.273673944073333,0.3608766060818885,0.2878597491304691,0.4322748120637189,0.4145884238759358,0.4447772123389626,0.34387608801685243
72.0,0.38956937102846806,0.14817045407353785,0.10315508874239881,0.16088735857557096,0.946770572692914,0.3665250090719871,0.2710093141740144,0.3281173443479379,0.2518923980439924,0.3959813109064581,0.39318656762190746,0.42729658542718146,0.37074204138654815
73.0,0.4067688093097607,0.15415583368618022,0.09954800863536613,0.1673896776268009,0.9352376785114163,0.35125002657700505,0.23710220194058051,0.3347516791949112,0.2609888266766895,0.38204082732258304,0.39270609978648163,0.4166631976052069,0.364059094032715
74.0,0.3790642375765362,0.16904188709912502,0.10796132572749803,0.18471762647284695,0.9194560067294594,0.33380223117811647,0.225053431648797,0.2959682276834402,0.26330589129702137,0.37191191097588866,0.3879323054871394,0.372916030878919,0.35337928378647104
75.0,0.39660836264949045,0.1834639178490066,0.11041797565687565,0.18528199177900542,0.9032285100907418,0.3206656549264875,0.20734143604510594,0.303091223765956,0.2771372227757673,0.3561746182654649,0.38400412028342285,0.34155058870370253,0.38518289064032224
76.0,0.3788685442471252,0.18278605545971716,0.1251635700283156,0.1877940511542912,0.8503433138269367,0.2934719864711659,0.19952806326659844,0.30319223978604537,0.27913858374396516,0.34857553189530194,0.3437238417395538,0.316829326997692,0.37471051906085656
77.0,0.3775073734666653,0.18097553206551473,0.12625299627234648,0.1857126348758862,0.8208407869582798,0.2722143099300132,0.17833221285342687,0.30010794313616873,0.27734287581062855,0.32072309988642406,0.35149825645392435,0.29190827562346644,0.3274477459120831
78.0,0.3743878973913933,0.17035375752780857,0.13287072387650134,0.1670394598632128,0.8050858869689641,0.2296170662492401,0.17435496507141213,0.2614322092898405,0.24239120941788683,0.28361513249212444,0.30537876911032713,0.25375347477968774,0.2998886539338429
79.0,0.36614894488794897,0.1683003260669408,0.1346150136159269,0.1632969571584729,0.7591990655218797,0.20668247157224814,0.1582357459399611,0.2575854626435221,0.23818519862304102,0.2446355178048802,0.2750037173468085,0.22357825849594007,0.27797218132698387
80.0,0.3712543833526001,0.17849163674278945,0.14282625762772092,0.17371096836013525,0.7434138174950411,0.2158325316712941,0.15356901603250175,0.25325726985583236,0.231735138378015,0.2241102482949865,0.28534642732070703,0.21878183598595669,0.27903684585491956
81.0,0.35799149485636406,0.1720831003238832,0.16686787293335592,0.16336345568270308,0.7436809518606294,0.16891337881447563,0.1457259888678661,0.24824831774163825,0.2455289488405806,0.22885371557406312,0.2723906611301199,0.21807615184532347,0.2860237659815156
82.0,0.3729834553515721,0.1588745275866979,0.17581804674611776,0.1714753319625554,0.7375484402406398,0.13006114517664538,0.1466103673731519,0.24823631431126428,0.24539871197972585,0.2244094555496133,0.26939443998724394,0.20040348399431823,0.27380940610697274
83.0,0.3634501175536389,0.19519380448287701,0.2117427094657972,0.1769856477024453,0.6989582539939473,0.12859515180118541,0.13109652822118167,0.23094047475463966,0.20327122565461533,0.14526981028712785,0.2587956988750615,0.1462768603046683,0.18990873297437086
84.0,0.350983392305169,0.22129453572855828,0.217603700871092,0.18624487678171364,0.637929848111323,0.1174955290334684,0.12817959716780497,0.22094445746479002,0.18800470285887713,0.11718206286880405,0.26076985023709953,0.13183393412292965,0.20054667700604795
85.0,0.34583168763895705,0.23859651374779736,0.21496950940029266,0.1845695268149642,0.6285164447152535,0.11608833937081368,0.12878940985343415,0.221912356137228,0.18965884641893835,0.11494376122718845,0.2572929585030537,0.12982865229616514,0.20859888190694234
86.0,0.3407601666816913,0.2535004789983193,0.22975058000117413,0.20072215193639237,0.596631036434634,0.11196284935348998,0.12849810520222724,0.22698189650645004,0.20732462932864115,0.11496496197569939,0.25246352645775477,0.1265309021316317,0.20643246717255073
87.0,0.3668471095568813,0.285067263273667,0.23537421828229163,0.19314795897937376,0.5747001348187412,0.11711766586502524,0.13385856936643878,0.2244188545993609,0.2216125718368044,0.09759566267488896,0.2443389284303563,0.12642943656401714,0.16965637295082156
88.0,0.36191132940168436,0.2986844921829247,0.23194163438250864,0.19116371792581416,0.5688492812192788,0.11940570461077174,0.13510645044694092,0.2207577928823784,0.23731642863126148,0.09790225853407442,0.24009163252642374,0.12980323302218486,0.17056025062033275
89.0,0.39368130939869844,0.3054498845893803,0.2281481950933041,0.20268577665597107,0.561664682119432,0.11912843901634314,0.1441328241549284,0.23127100255240593,0.2695826866756304,0.0809900882820699,0.23361482706584819,0.11081267542185678,0.15978146848044042
90.0,0.3823974539562367,0.33566798569608514,0.2658089229499232,0.24311157771643085,0.5137943210118848,0.11662424400556348,0.14583436669538982,0.2116956302734471,0.26764800738640293,0.10342715284505995,0.23303581996659606,0.1021363250200254,0.1533154696406773
91.0,0.4002575945045065,0.32873420016454785,0.27206366633940565,0.2219549380005,0.4804988145665363,0.11562886661574132,0.14970691278884146,0.20402656651452622,0.26648503398945367,0.10992132346238033,0.23032506944279713,0.10837538818972565,0.16092420703516677
92.0,0.3487299003686908,0.3099326108888088,0.27592444668552835,0.2266847349212315,0.4516834464230336,0.10785892720154117,0.15843240182451535,0.1843711538418479,0.26463330383269174,0.10609580782213067,0.21411868972264653,0.0814973871830381,0.13270449454020752
93.0,0.3487299003686908,0.3099326108888088,0.27592444668552835,0.2266847349212315,0.4516834464230336,0.10785892720154117,0.15843240182451535,0.1843711538418479,0.26463330383269174,0.10609580782213067,0.21411868972264653,0.0814973871830381,0.13270449454020752
94.0,0.3403529883688272,0.3027266285020646,0.2692424560907843,0.22092426740990725,0.4476210485470461,0.10114744503683434,0.15495664126113604,0.1654828793616949,0.2657393304396944,0.10377859468461305,0.20927199715673794,0.07971492232028336,0.13011481397863872
95.0,0.30524098153119306,0.2898307251959066,0.26997061130598754,0.20549095009380056,0.39731477292975587,0.10653681277041492,0.15803178340859417,0.12944056602081214,0.22969701709881157,0.09550393848008047,0.1719972771032627,0.07336084129728879,0.10770683586411295
96.0,0.3186532654062145,0.30268184469869913,0.25928928573402293,0.21453934323279003,0.4146812543829388,0.11110840267212252,0.1649574061621454,0.13505149486775025,0.23986505735838604,0.09946153071634783,0.17943183927694745,0.07631192911615654,0.11203967087868358
97.0,0.32384751574026244,0.32152777960348755,0.2742362599955034,0.22471276980094088,0.3992773855724704,0.11871987908956097,0.17132059930438212,0.13010626071844636,0.2454011794581457,0.10675986122835157,0.14556883847463686,0.08251824420429514,0.12063380002700927
98.0,0.29153544199390213,0.3123271400349182,0.2620850812791021,0.19554079936156588,0.3836132342671253,0.12321830786158817,0.17690594483702823,0.11249686639735385,0.23385993875493213,0.10913589963211016,0.1767288988892226,0.09966122713300207,0.12598270156981842
99.0,0.2877504911958476,0.32651627739212424,0.2731384387192054,0.20497894266231614,0.4000603567580182,0.12403310329025019,0.17826273200288664,0.11203197073060545,0.24013743599693807,0.09671723515844648,0.16609641531438435,0.08462830878484931,0.13017642112174607
100.0,0.2798761564732457,0.3579396568188846,0.3067949861826121,0.21353600026149816,0.3851755365436067,0.11159387000627788,0.20511377133315065,0.1459972783386927,0.29766745989855736,0.10676647301549226,0.15759660475820453,0.0998924199458553,0.15587760387723923
101.0,0.2929511389592494,0.3743582257929184,0.29373117821317235,0.2226542479733461,0.3785811408471794,0.11773224831146575,0.20054579102993858,0.1517505609491199,0.3120876100266911,0.10976882634403815,0.16323514720443386,0.1038389477126774,0.16005728966462698
102.0,0.27101102298750607,0.382668919445608,0.2986956862679793,0.22554105235322508,0.35668323322373674,0.11695778808920541,0.2015023927382632,0.15108621730423116,0.31613906194290736,0.11097119748545133,0.16601005719468215,0.10474212860609622,0.16088178387858645
103.0,0.280586985475989,0.4108478776202819,0.31117510412228533,0.278671061800976,0.2638290483452541,0.12906279121163453,0.19153184315751537,0.1317994119759067,0.3656518850160917,0.11511035221842959,0.17651287804928711,0.1273685301240812,0.19975242497608434
104.0,0.31058625846520077,0.42255734583386423,0.3564036603628029,0.3068913860675015,0.25611385350007,0.12366037187922542,0.17444152957082407,0.13982859921871255,0.382270417891612,0.10349240649653446,0.17207847464030104,0.1295405035387448,0.20652173317153677
105.0,0.31824865439624545,0.3992524519517098,0.3662274066624355,0.3143381752411964,0.25870745973711,0.1263903699034174,0.17507082303352103,0.13510359942156067,0.38652474471197495,0.10696458510487804,0.17497474973798255,0.13302050713506006,0.19242800061311305
106.0,0.3256963061225621,0.45388147187140143,0.4170078331717797,0.2904405717712526,0.2357408313710282,0.1274459971577201,0.21798010289034087,0.12436636127106734,0.3629589977355257,0.10657279016477178,0.18158082016656907,0.1770495044429946,0.2629955635606742
107.0,0.2894273888768986,0.4702879478486142,0.45358975352828107,0.32883340056465965,0.23957434798948946,0.13079482893405234,0.23206386231022216,0.1266338535354658,0.36522648999992413,0.10796818589164182,0.18251187618957085,0.17868171948586958,0.2634595613326446
108.0,0.28426921822922485,0.4697138885727471,0.48533937959954343,0.36069037552249655,0.23323671335068033,0.1273114255142484,0.2555272066403104,0.15533171161865933,0.35977127236143847,0.10942972497134956,0.18240538371520565,0.19887231412668216,0.25590006071274946
109.0,0.23050693039769135,0.47500795080656455,0.5144143494106714,0.38277710952633076,0.20616779078651085,0.12821123144020052,0.2666365450564154,0.15798764964315046,0.340963138073942,0.10984093816075619,0.16243031638088945,0.21061663492867821,0.25971792565644675
110.0,0.18785798265693057,0.4390755110798462,0.4795246740298315,0.33532603999431054,0.20705782046871637,0.12134566445709281,0.27585903857176725,0.17126499276579696,0.3254200710539332,0.05712274026573674,0.12108946746179695,0.22765651408038928,0.27135414261854135
111.0,0.17369779088939963,0.43560622471280297,0.48049730807767277,0.32143718342759797,0.19445188490627857,0.13172495710675922,0.2863285883443059,0.17039358402261146,0.33996417013956143,0.057954474460989315,0.09929481895234477,0.24759298907010985,0.2949354019773213
112.0,0.2069623902056586,0.54045718498962,0.5404078737512932,0.3442858313112787,0.16655870631792846,0.156124467415657,0.28027143983028346,0.2077808508846234,0.35724408353081094,0.05851550464468111,0.107078653561176,0.2964433469818144,0.3534786357555547
113.0,0.2069623902056586,0.54045718498962,0.5404078737512932,0.3442858313112787,0.16655870631792846,0.156124467415657,0.28027143983028346,0.2077808508846234,0.35724408353081094,0.05851550464468111,0.107078653561176,0.2964433469818144,0.3534786357555547
114.0,0.23581681897444048,0.6171031395997225,0.6173767795161355,0.39319576909990783,0.11299107132781194,0.17833217021675,0.3192504151434322,0.23671940789508733,0.3361059594907302,0.06659083292895676,0.12209157454780808,0.33850836702853765,0.40268618382626065
115.0,0.19989455357320948,0.737331918143494,0.7333412692692964,0.5551103005261111,0.0945964922679653,0.21828721242709795,0.3904806429931868,0.288806986681908,0.48809129575580185,0.13350956611965414,0.2355800744656501,0.41754731664963424,0.4293945365026368
116.0,0.19989455357320948,0.737331918143494,0.7333412692692964,0.5551103005261111,0.0945964922679653,0.21828721242709795,0.3904806429931868,0.288806986681908,0.48809129575580185,0.13350956611965414,0.2355800744656501,0.41754731664963424,0.4293945365026368
117.0,0.19989455357320948,0.737331918143494,0.7333412692692964,0.5551103005261111,0.0945964922679653,0.21828721242709795,0.3904806429931868,0.288806986681908,0.48809129575580185,0.13350956611965414,0.2355800744656501,0.41754731664963424,0.4293945365026368
118.0,0.21806311335506215,0.8040152129865666,0.7993176702090111,0.6051297693895797,0.10255752484404045,0.2374928559267306,0.4246496366136883,0.31392780800371706,0.5313288724479649,0.14460191619910234,0.16218243861919535,0.4015382847620499,0.46825523977409494
119.0,0.20135458802013598,0.8192439010115736,0.8149008450167584,0.5564327017878378,0.0973784046491629,0.29805253220662187,0.4690430011968407,0.40662232094260586,0.6059066300164997,0.13636103279075282,0.1524765116758381,0.3718860373067881,0.4300315631431105
120.0,0.12750811675384596,0.80199492976706,0.7922806499654867,0.5946340584312371,0.06026895273566069,0.2950522397038414,0.42832115910310703,0.35677677577748435,0.41314055741615685,0.18459092614766828,0.21412679256441303,0.315309729964453,0.3772794181797263
121.0,0.12750811675384596,0.80199492976706,0.7922806499654867,0.5946340584312371,0.06026895273566069,0.2950522397038414,0.42832115910310703,0.35677677577748435,0.41314055741615685,0.18459092614766828,0.21412679256441303,0.315309729964453,0.3772794181797263
122.0,0.11767346394855442,0.8224713812593514,0.7277415980421762,0.6317863427242604,0.05948220838527157,0.2723506956402,0.3960499609477704,0.33046760956594967,0.3821344094013994,0.1725576310038838,0.19783774509009636,0.28968141136157166,0.3488914843837972
123.0,0.12489244804072709,0.8114153017957452,0.7084549496808393,0.5991037230816968,0.05605983474585174,0.2173387251388924,0.4275629618588283,0.3561965912698976,0.41256037290857017,0.1840632087518825,0.2116415150277507,0.25945607053338215,0.298327608078401
124.0,0.035686426293671046,0.8359241511268611,0.706376768872203,0.620287482279133,0.06157327875625697,0.221569049473755,0.5198463217089716,0.39051764628714264,0.4159165178219666,0.21952275505282684,0.25249897248905834,0.270815967145962,0.29437672704994733
125.0,0.08865841371248581,0.8106125936521785,0.6927884414727679,0.6160425248316559,0.06083161254880961,0.2968918309942267,0.5258925489951334,0.40924408616546726,0.4321030705468088,0.19807469991413898,0.28524110494567334,0.2474094767706943,0.3278220440985681
