Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
515,-0.006662931065422573,0.035117522209917686,0.00035377901418282183,0.0,0.0,-0.00019738940279841072,-0.00019738940279841072,-0.00019738940279841072
516,-0.008362171605335866,1.0241518889918293,-0.0037536469625022435,0.0,0.0,0.010698562309151838,-0.007448784401107593,0.010698562309151838
517,0.005687514830805911,0.028534788000368322,0.0010565640249446172,0.0,0.0,0.0009233983210313988,0.0009233983210313988,0.0009233983210313988
518,0.008317073788553677,0.031164346958116092,-0.0008484208148345273,-0.9995615184204032,-0.9995615184204032,0.0035529572787792165,-0.9964470427212208,-0.9964470427212208
519,0.0001356197080696747,0.012180751997938728,-0.000949695092208687,-0.0004551983099918924,-0.0004551983099918924,0.0001356197080696747,0.0001356197080696747,0.0001356197080696747
520,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
521,0.0001356197080696747,0.012180751997938728,0.003409704887006744,0.0004551701214302983,0.0004551701214302983,0.0001356197080696747,0.0001356197080696747,0.0001356197080696747
522,0.016526948608762575,0.023528502447663385,-0.9963740420087449,0.0,0.0,-0.0023799152092096,-0.0023799152092096,-0.0023799152092096
523,0.01286341604307685,0.02883635039198647,0.0016534054033666681,0.00051653263087224,0.00051653263087224,-0.0016217266294942343,-0.0016217266294942343,-0.0016217266294942343
524,-0.014293751165310668,0.002994599546692306,-0.001501314155825955,0.0017635309236063983,0.0017635309236063983,0.0007707615768827767,0.0007707615768827767,0.0007707615768827767
525,-0.00031866503070991864,0.010140034834139762,-0.0020351257694962857,0.0,0.0,0.00034479556543407435,0.00034479556543407435,0.00034479556543407435
526,0.018945540841762813,0.025947094680663516,0.0060425123481330665,0.0,0.0,0.040396414639931336,0.03041232606730934,0.050311883505014296
527,0.014392133947011084,0.005513715428105805,0.000901030501269945,0.0,0.0,-7.136792123222212e-05,-7.136792123222212e-05,-7.136792123222212e-05
528,0.0024128754448452805,0.01445800773471435,0.0013275606445671557,0.0,0.0,0.0024128754448452805,0.0024128754448452805,0.0024128754448452805
529,-0.0014281020395125205,0.012025224643164986,0.0007973411075565314,0.0014198505099215736,0.0014198505099215736,-0.0014281020395125205,0.016493805957749966,-0.0014281020395125205
530,-0.0018821724115311552,0.005119381427369678,0.000115978553145038,0.0,0.0,-0.00046905184990755797,-0.00046905184990755797,-0.00046905184990755797
531,0.001060471376247376,0.02272077130049608,0.003526068486424652,0.0,0.0,0.002488018671879174,0.002488018671879174,0.002488018671879174
532,-0.011461841073520627,0.025980408641541452,-0.0006358928644311127,0.0,0.0,7.227014503324385e-05,7.227014503324385e-05,7.227014503324385e-05
533,0.003937134435385497,0.02678440760494802,-0.0006938163704755963,0.0004370417153825816,0.0004370417153825816,-0.000826982074388976,-0.000826982074388976,-0.000826982074388976
534,-0.0027770505500245065,0.014511300161978349,-0.0034100495125565008,0.0,0.0,0.0010602067689150316,0.0010602067689150316,0.0010602067689150316
535,0.008350780629202983,0.020395912919071977,-0.0014349510120234372,0.0,0.0,0.008350780629202983,0.008350780629202983,0.008350780629202983
536,-0.007088614515591547,0.006950981942414284,0.0007460906395847941,0.000641462774717188,0.000641462774717188,0.005283930634148261,0.005283930634148261,0.005283930634148261
537,7.323211845939026e-06,0.015980257560755745,0.00038382125164125255,0.0,0.0,-0.0014216666352786633,-0.0014216666352786633,-0.0014216666352786633
538,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
539,0.013738838312202838,0.028680711919792917,0.001199528840039408,0.0005836959513353196,0.0005836959513353196,0.008448852606053575,0.008448852606053575,0.008448852606053575
540,-0.008825383446051887,1.0310886148125131,0.002288209947255201,0.0,0.9999999115751949,0.007452437479857582,0.007452437479857582,0.007452437479857582
541,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
542,-0.007879432247989815,0.012794654046345265,0.000823582656312965,-0.0004998271116819275,-0.0004998271116819275,0.0021529930427831192,0.0021529930427831192,0.0021529930427831192
543,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
544,0.019382610677000985,0.03229842826984458,0.006767872528614677,-0.004735510773786902,-0.004735510773786902,-0.003872741623302193,-0.003872741623302193,-0.003872741623302193
545,-0.006875701784623401,0.004544889525537853,0.0007085962564892026,-0.0005189368724876031,-0.0005189368724876031,-0.00806642635751268,0.005108962390220357,0.005108962390220357
546,0.005007657303667987,0.019949530911257812,-0.0007093115427539802,0.0,0.0,-0.0002823284024815767,-0.0002823284024815767,-0.0002823284024815767
547,0.004824070809923289,0.006322545405546972,0.00145975631213741,0.0,0.0,-0.00066639193761215,-0.00066639193761215,-0.00066639193761215
548,0.007488166169410035,0.02477651688141317,-0.0020247288988159114,0.0,0.0,1.0110260515562842e-05,1.0110260515562842e-05,1.0110260515562842e-05
549,0.002056633711949991,0.018029568060859917,0.002433131751745089,0.0,0.0,0.0006276438648254502,0.0006276438648254502,0.0006276438648254502
550,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
551,-0.012514810446397613,0.0249274392686645,-0.001688862237308116,-0.0005264553914593005,-0.0005264553914593005,-0.000980699227843859,-0.000980699227843859,-0.000980699227843859
552,-0.011538671323395207,0.03090406987292945,-0.00011808001323421203,0.0005173389147460801,0.0005173389147460801,0.0004459928514485442,0.0004459928514485442,0.0004459928514485442
553,0.013896774242242026,0.02986970859115199,-0.0011524412950116919,0.0005168371467593153,0.0005168371467593153,-0.0005883684303289555,-0.0005883684303289555,-0.0005883684303289555
554,0.0056071540032937486,0.017652286293162647,0.00016081172435046398,0.0,0.0,-0.005980820271918132,-0.005980820271918132,-0.005980820271918132
555,0.009657651461169717,0.02459952506875964,0.003940682614748007,0.0005821064614616062,0.0005821064614616062,0.004367665755020328,0.004367665755020328,0.004367665755020328
556,0.013155142360867553,0.028097015968457543,0.0006158328887040381,-0.000583695951335351,-0.000583695951335351,-0.006931845273362368,-0.006931845273362368,-0.006931845273362368
557,0.01250488216218591,1.0195064360010866,0.009518648549251352,0.0,0.0,0.0037937854501020663,0.0037937854501020663,0.0037937854501020663
558,0.010807893831521741,0.021780457324022597,0.0015093813332244283,0.0,0.0,-0.0007175623040155018,-0.0007175623040155018,-0.0007175623040155018
559,0.00013542733066035977,1.0192347588324004,-0.001826047128484555,0.0003790298656365264,0.0003790298656365264,0.00013542733066035977,0.00013542733066035977,0.00013542733066035977
560,-0.02914865633966159,-0.14259593375292715,-0.7275584344740834,0.0012259603368852236,0.0012259603368852236,-1.0329625094545438,-0.2015621134302887,-0.7805753478202586
561,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
562,-0.006000409613837148,0.006915407979006731,-0.9982252851400577,0.00038705590990585013,0.00038705590990585013,0.0004915814799118132,0.0004915814799118132,-0.009356204476435441
563,-0.01029415230174717,0.03737265642922909,0.0017509799881219115,0.0004516627905781862,0.0004516627905781862,0.001201486536082247,0.001201486536082247,0.001201486536082247
564,-0.00440842394862508,0.00763670834124385,-0.001134338769688307,-0.0004537090565165786,-0.0004537090565165786,-0.00440842394862508,-0.015996398223836864,-0.00440842394862508
565,-0.020244217002510462,-0.009271653510009508,-0.016059514095226556,0.0,0.0,-0.016819331672076106,-0.03176967313804753,-0.03176967313804753
566,-0.008973111004689798,0.03280734227065055,0.002340177205715322,0.0,0.0,-0.002507569342065804,0.00917423570556946,-0.002507569342065804
567,0.0007851861940328604,0.0180735369060356,0.004611172413937616,0.0,0.0,0.004622443512972423,0.004622443512972423,-0.006692869714861784
568,0.0009698924575584112,0.017798295562940845,0.0007243215886472013,-0.0007021682140216609,-0.0007021682140216609,-0.0004542883499910653,-0.0004542883499910653,0.9995457116500089
569,-0.004998835345530536,0.012289515366472464,0.0033061059865022537,0.00044399169586788965,0.00044399169586788965,-0.0011615780265911196,-0.0011615780265911196,-0.0011615780265911196
570,-0.003922603620969213,0.007049959871531738,0.00026209928631482874,0.0,0.0,-0.0004977182905348968,-0.0004977182905348968,-0.0004977182905348968
571,0.00013547542501028876,0.019239552657537906,-0.0018264805868317589,0.0,0.0,0.00013547542501028876,0.00013547542501028876,0.00013547542501028876
572,0.003514440101315237,0.4147290693930933,-0.00030789947994441135,0.000836050223573121,0.000836050223573121,-0.00029941301356717516,-0.00029941301356717516,-0.00029941301356717516
573,-0.009432503226454564,0.007855847485548196,-0.001127561894421727,0.00044262953097551583,0.00044262953097551583,-0.005595245907515143,-0.005595245907515143,-0.005595245907515143
574,0.004812170152572988,0.027659443322135296,0.00018121934671160153,-0.0004376614574479934,-0.0004376614574479934,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
575,-0.0027770505500245065,0.014511300161978349,0.0010489356698801897,-0.0004448129778518591,-0.0004448129778518591,0.0010602067689150316,0.0010602067689150316,0.0010602067689150316
576,0.009729393492478765,0.027017744204481546,0.00021649842425273955,-0.00044868633958879936,-0.00044868633958879936,-0.009153425688665371,0.002251337583584166,0.002251337583584166
577,-0.008511368521852802,0.03326908475348745,0.00280191968855227,0.0004617424828369414,0.0004617424828369414,-0.0020458268592288427,0.009635978188406492,-0.0020458268592288427
578,-0.01121196396391025,0.004760970384999504,0.0008518874422733817,0.0,0.0,0.00029810189646341457,0.00029810189646341457,0.00029810189646341457
579,-0.9998645726693396,0.01923475883240041,-1.0018260471284846,0.0,0.0,0.00013542733066035977,0.00013542733066035977,0.00013542733066035977
580,0.012103383202139517,0.01910493704104034,-1.000797607415368,-0.9995986127451736,0.00040138725482643395,0.0033922864900558704,-0.9966077135099441,0.0033922864900558704
581,0.0005908180180615763,0.012635950307930596,-0.0004944967822166588,0.0,0.0,0.0005908180180615763,0.0005908180180615763,0.0005908180180615763
582,0.014222320503689555,0.031510671215692565,0.00028883493085588187,0.0,0.0,-0.00466049867745449,-0.00466049867745449,-0.00466049867745449
583,0.01493113552401952,0.03090406987292945,-0.00011808001323421203,0.0,0.0,0.0004459928514485442,0.0004459928514485442,0.0004459928514485442
584,-0.0054428270413982415,0.011845523670604804,0.0028621142906346967,0.0,0.0,-0.0016055697224588055,-0.0016055697224588055,-0.0016055697224588055
585,-0.014780329902544498,1.0055168842761586,-0.006073951395903621,-0.0013707153500850066,-0.0013707153500850066,0.016646125104179964,0.016646125104179964,0.016646125104179964
586,-0.0006595584691937867,0.013380037988812144,0.0009957133367590224,0.000644229043404616,0.000644229043404616,-0.004588825648554288,-0.004588825648554288,-0.004588825648554288
587,0.005450342502825401,0.027110642427074418,0.0015745732567612112,0.0,0.0,0.006877889798457421,0.006877889798457421,-0.009063654070564225
588,-0.002612384232646613,1.0189693520898444,0.9976613233931764,0.0,0.0,0.006641015896509507,0.006641015896509507,0.9947669156082176
589,-0.011538671323395207,0.03090406987292945,-0.00011808001323421203,0.0,0.0,0.0004459928514485442,0.0004459928514485442,0.0004459928514485442
590,0.0001356197080696747,0.012180751997938728,-0.000949695092208687,0.0,0.0,0.0001356197080696747,0.0001356197080696747,0.0001356197080696747
591,-0.0028322328222346437,1.0240622558151817,1.0022313918840862,0.0,1.0,0.000429149250100569,0.000429149250100569,0.000429149250100569
592,-0.001442069295702247,0.020218230628546833,0.0010235278144750143,0.0,0.0,-1.4522000070304369e-05,-1.4522000070304369e-05,-1.4522000070304369e-05
593,-0.003336238664316135,0.0076363248281846995,0.0008484642429676587,0.0,0.0,8.864666611813121e-05,8.864666611813121e-05,8.864666611813121e-05
594,-0.010760096792529495,0.006528253919473267,0.0020323402169550365,0.0008840852149834395,0.0008840852149834395,0.004304415949664009,0.004304415949664009,0.004304415949664009
595,0.005249831610020968,0.02809710477958297,-0.0039156629933675335,0.0008751901845157283,0.0008751901845157283,0.00048571510024624626,0.00048571510024624626,0.00048571510024624626
596,-0.0005045498935274176,0.01546838445538233,-0.0001280518537322218,0.0,0.0,-0.0019335397406520538,-0.0019335397406520538,0.011005515966846072
597,0.004667980100721396,0.02534206639505649,0.0014913464003952302,0.0005040177870776749,0.0005040177870776749,0.0019893536419402515,-0.010834686715643251,0.0019893536419402515
598,-0.004812180993267943,0.03696827228207231,0.002204529086337331,0.0,0.0,0.0016533606693560174,0.0016533606693560174,0.0016533606693560174
599,-0.00984223343446267,0.037824575296513736,0.0022028988554062467,0.00045191886728469143,0.00045191886728469143,0.0016534054033666681,0.0016534054033666681,0.0016534054033666681
600,0.0006158553425736413,0.02410205815550514,-0.03247644530436887,-0.0016797544570334748,0.9983202455429665,-0.009206665981521773,-0.023561958958591804,-0.009206665981521773
601,0.005250528616844568,0.02253887932884746,0.004617529654312648,0.0,0.0,0.00908778593578416,-0.0022275272920501605,-0.0022275272920501605
602,-0.007394583634871175,0.0040260076752897415,0.00018971440624141345,0.0,0.0,0.004590080539972588,0.004590080539972588,0.004590080539972588
603,0.0043746414255051436,0.027221914595067363,-0.00025630938035599147,-0.0004375287270676893,-0.0004375287270676893,-0.00038947508426934624,-0.00038947508426934624,-0.00038947508426934624
604,0.005092733874886979,1.0307923410381004,-0.0016280898003526957,0.0007419650089912134,0.0007419650089912134,0.006592417004615694,-0.012266610246700237,0.006592417004615694
605,0.0030160165516677794,0.020304367263670995,0.002383017589136032,0.0,0.0,0.0068532738706074394,0.0068532738706074394,-0.004462039357226669
606,-0.004959782586527452,0.03606845199809628,-0.9985798543030329,0.0,0.0,-1.000108301112604,-1.000108301112604,-1.000108301112604
607,-0.04409015687097072,-0.0023097035956305165,-0.01980117816444275,0.0,0.0,-0.08532135723964301,0.008545566224579292,0.008545566224579292
608,0.0005147492304839847,0.019614080732223833,-1.001446725228661,0.0,0.0,0.0005147492304839847,0.0005147492304839847,0.0005147492304839847
609,-0.008853507940713386,0.006088365666876417,-0.0008307342168393969,0.000574686668661129,0.000574686668661129,0.0005032823175385082,0.0005032823175385082,0.0005032823175385082
610,-0.011649060152458977,0.036017748578517465,0.00039607213741003135,0.0,0.0,-0.00015342131462956138,-0.00015342131462956138,-0.00015342131462956138
611,0.0001356197080696747,0.012180751997938728,-0.000949695092208687,0.0,0.0,0.0001356197080696747,0.0001356197080696747,0.0001356197080696747
612,0.013590390680952627,0.036437663850514765,-9.044546421322899e-05,0.00044031024561594383,0.00044031024561594383,0.008826274171177968,-0.002314283434022533,-0.002314283434022533
613,-0.0068432717156962,0.011026524842704919,-0.0015734979788784818,0.0,0.9999999198286983,0.0003882975153797279,0.0003882975153797279,0.0003882975153797279
614,-1.0041542340457896,0.021545373117423838,-0.994754513001043,-0.9996315456789487,-0.9996315456789487,-1.002654550916061,-0.002654550916060853,-1.002654550916061
615,-0.014042513487306124,0.027737939788034162,0.0015895601805714465,0.00045998754436675304,0.00045998754436675304,0.004104833222953105,0.004104833222953105,0.004104833222953105
616,-0.011197634286140283,0.03646917444483608,0.0008474980037287779,0.0,0.0,0.00029800455168923665,0.00029800455168923665,0.00029800455168923665
617,0.003530631836324696,1.0406312217447324,0.014352518079183672,1.0000000195251788,0.0,0.0021665653760614234,0.0021665653760614234,0.0021665653760614234
618,-0.0021796326626740943,0.021306570150257397,-0.0072533697313116935,0.0,0.0,0.002211705232931314,-0.012002153986769383,0.002211705232931314
619,-0.011649060152458977,0.036017748578517465,0.00039607213741003135,0.0,0.0,-0.00015342131462956138,-0.00015342131462956138,-0.00015342131462956138
620,0.011558422598813818,0.023603554888682755,-0.0025448247187797282,0.0,0.0,-2.9551676398070823e-05,-2.9551676398070823e-05,-2.9551676398070823e-05
621,0.00983903989120938,0.028943117123737174,0.0009245535454322711,-0.0005730064816384339,-0.0005730064816384339,0.00983903989120938,1.0026074706601333,-0.004660529803905662
622,0.0012748565272285438,0.015314452985234457,-0.0032217636551435586,0.0,0.0,-0.00265441065213191,-0.00265441065213191,-0.00265441065213191
623,0.004489150784328811,0.017404968377172633,0.0020322898359454817,0.0,-1.0000000988923896,0.0011333559217305434,-0.9988666440782694,0.0011333559217305434
624,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.00043752872706757787,0.00043752872706757787,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
625,-0.009432503226454564,0.007855847485548196,-0.001127561894421727,0.0,0.0,-0.005595245907515143,-0.005595245907515143,0.00563200951573908
626,0.01018279903424673,0.02222793132411568,0.00039706739302026295,0.0,0.0,-0.0014051752409652042,-0.0014051752409652042,-0.0014051752409652042
627,0.010160808690899435,0.005087071622261837,0.0015519260407014152,0.0,0.0,0.00033828736680406406,0.00033828736680406406,0.00033828736680406406
628,-0.0016838539318292927,0.045982954799147255,0.005970939940224342,0.0,0.0,-0.0016838539318292927,-0.0016838539318292927,-0.0016838539318292927
629,0.007293177467417357,0.014294731306317966,-0.005609851026212305,0.0,0.0,-0.0014179192446662425,-0.02188202180438192,-0.0014179192446662425
630,0.002565810717681421,0.01660540717568737,-0.0019308094646908842,0.0,0.0,-0.0013634564616792255,-0.0013634564616792255,-0.0013634564616792255
631,0.0009040731840368634,0.007902109598397593,0.0012388050378766336,0.0005975209391337256,0.0005975209391337256,-0.002736033980624621,-0.002736033980624621,-0.002736033980624621
632,0.013485295950460335,0.026401113543304135,-0.9991314312181447,0.0,0.0,0.0002140322227791839,0.010129501087862222,0.0002140322227791839
633,-0.01044472227710012,0.008654609224639797,-1.0019138508346968,-1.0,-1.0,-0.000858673447902012,0.008664100670604653,-0.000858673447902012
634,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
635,-0.0026773963498997293,0.004324157489001043,-0.0006792453852236167,0.0,0.0,-0.0012642757882761065,-0.0012642757882761065,-0.0012642757882761065
636,-0.011643555198092553,0.011842647614838964,-0.0025076204557377374,0.0,0.0,-0.007252217302487114,0.006822967909235869,-0.007252217302487114
637,0.011558422598813818,0.023603554888682755,-0.0025448247187797282,0.0,0.0,-2.9551676398070823e-05,-2.9551676398070823e-05,-2.9551676398070823e-05
638,0.006181014031905773,0.026855100326240847,0.0030043803315793678,0.0010087760531705442,0.0010087760531705442,0.0035023875731245726,-0.009321652784459157,0.0035023875731245726
639,-0.002138219972410588,0.009906912317458445,0.001135865206526266,0.00045433819482842546,0.00045433819482842546,-0.013726194247622383,-0.013726194247622383,-0.013726194247622383
640,-0.0020669475395788442,0.019593352384670106,0.00039864957059832613,0.0,0.0,-0.0006394002439470346,-0.0006394002439470346,-0.0006394002439470346
641,-0.008626490533964568,-0.0016249366950636794,-1.0116127241468993,-0.0015840347022301297,-0.0015840347022301297,0.0028402946915822365,-0.03780168980576382,0.0028402946915822365
642,0.004812170152572988,0.027659443322135296,0.00018121934671160153,-0.0004376614574479934,-0.0004376614574479934,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
643,0.007040315499093598,0.02432866621109651,-0.0024725795691323796,0.0,0.0,-0.00043774040980095445,-0.00043774040980095445,-0.00043774040980095445
644,-0.004347962590145247,0.018499310579417,0.00012482909317654162,-0.00043500130151810445,-0.00043500130151810445,0.0019431094090757671,0.0019431094090757671,0.0019431094090757671
645,-0.013721671080081823,0.04101599717492357,-1.0008038993586366,0.0003847949553698625,0.0003847949553698625,0.002551340806252553,0.002551340806252553,0.002551340806252553
646,-0.008485741578582116,0.003559390711286732,-0.00083094770652868,0.0,0.0,0.0030098972592472323,0.0030098972592472323,0.0030098972592472323
647,0.015122633087060812,0.032410983799063764,0.005609738018834622,0.0,0.0,-0.0037601860940832833,0.00764457717816616,0.00764457717816616
648,-0.015616880900310057,0.0381995791264209,0.0016714698116929104,0.0,0.0,-0.011779623581370474,-0.0005523681581164115,-0.0005523681581164115
649,-0.01480545786280443,-0.0027603255729354353,-0.011531372683867638,0.002250316687775512,0.002250316687775512,-0.01480545786280443,-1.003309819024975,-0.01480545786280443
650,-0.011649060152458977,0.036017748578517465,0.00039607213741003135,0.0,0.0,-0.00015342131462956138,-0.00015342131462956138,-0.00015342131462956138
651,-0.011197634286140283,0.03646917444483608,0.0008474980037287779,0.0,0.0,0.00029800455168923665,0.00029800455168923665,0.00029800455168923665
652,-0.010745815092325304,0.0012993171975438699,0.0012993171975438699,0.0,0.0,0.0007498237455042818,0.0007498237455042818,0.0007498237455042818
653,-0.004349151631332178,0.037431301644008035,-0.0016183343620959825,0.0,0.0,0.002116390031291771,0.002116390031291771,0.002116390031291771
654,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
655,-0.009813451466493265,0.03782450365220025,0.0022042579104354326,0.0,0.0,0.0016533337590532672,0.0016533337590532672,0.0016533337590532672
656,-0.00758747513021171,0.034192978145128554,-0.0005707650506063718,0.0,0.0,-0.0011219334675877202,0.01055987158004758,-0.0011219334675877202
657,0.005249831610020968,0.02809710477958297,0.0006188808041594587,0.0,0.0,0.00048571510024624626,0.00048571510024624626,0.00048571510024624626
658,-0.007429758832844998,0.011669572668894831,-0.9988988873904417,0.0,0.0,0.0021562899963530574,-0.007429758832844998,0.0021562899963530574
659,0.005409780016866582,0.012426490096471768,-0.004651629420738739,0.0,0.0,9.815390313693187e-05,9.815390313693187e-05,9.815390313693187e-05
660,0.008384171130595981,0.025672521842598963,-0.0011287239376299792,0.00044801522301371986,0.00044801522301371986,0.0009061152217014899,0.0009061152217014899,0.0009061152217014899
661,0.007488166169410035,0.02477651688141317,-1.0020201785711393,0.0,0.0,1.0110260515562842e-05,1.0110260515562842e-05,1.0110260515562842e-05
662,0.017181564468916152,0.9973195870982932,-0.059715056818014846,0.0013615555053747889,0.0013615555053747889,0.008448827926314144,0.008448827926314144,0.008448827926314144
663,-0.012086133602747285,0.00520221710925566,0.0007063034067372488,-0.0004419515952343308,-0.0004419515952343308,0.0029783791394461276,0.0029783791394461276,0.0029783791394461276
664,-0.000774415478837163,0.01127071681103189,-0.0018597302791154527,0.0,0.0,-0.000774415478837163,-0.000774415478837163,-0.000774415478837163
665,-0.0070996774319255105,0.006353649250751904,0.0007291070358984908,0.0,0.0,-0.0070996774319255105,-0.0070996774319255105,0.010822230565336849
666,0.005249831610020968,0.02809710477958297,0.0006188808041594587,0.0004376614574478318,0.0004376614574478318,0.00048571510024624626,0.00048571510024624626,0.00048571510024624626
667,0.003319925561941501,0.016235743154785064,-0.9991369353864417,0.0,0.0,-3.586930065680866e-05,-3.586930065680866e-05,-3.586930065680866e-05
668,-0.0019477290067928025,0.01209186745121307,-0.0002924572008400362,0.0,0.0,-0.005876996186153234,1.002296935259547,-0.005876996186153234
669,0.002856010232432436,0.02634221304536402,0.004869185506347562,0.0,0.0,-0.006966511091662853,-0.006966511091662853,-0.006966511091662853
670,0.009212004539840075,0.02988609083417511,0.006035370839514057,0.0,0.0,-0.0062906622765246546,-0.0062906622765246546,0.0065333780810591085
671,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
672,-0.011649060152458977,0.036017748578517465,0.00039607213741003135,0.0,0.0,-0.00015342131462956138,-0.00015342131462956138,-0.00015342131462956138
673,-0.012100367700070912,0.03556644103090562,0.004344604746069186,0.0,0.0,-0.0006047288622413996,-0.0006047288622413996,-0.0006047288622413996
674,0.002056633711949991,0.018029568060859917,0.002433131751745089,0.0,0.0,0.0006276438648254502,0.0006276438648254502,0.0006276438648254502
675,0.008410140742395218,0.02627993730079647,0.0011890959184600995,0.0,0.0,-0.0004779553898057413,-0.0004779553898057413,-0.0004779553898057413
676,-0.007843077713176988,0.020751534219693987,-0.0027771757002156253,0.0,0.0,-0.0006115084821013016,-0.0006115084821013016,-0.0006115084821013016
677,0.001544020118544278,0.017516954467454104,0.0019205181583392549,0.0,0.0,0.00011503027141958962,0.00011503027141958962,0.00011503027141958962
678,-0.013762649695856184,0.03387530542283725,-1.001746943298404,-0.9992112759998805,-0.9992112759998805,-1.0022958644703095,-1.0022958644703095,-0.0022958644703094623
679,-0.005678175616145862,0.010361608331376984,-5.432366982774179e-05,-0.0007651821608329364,-0.0007651821608329364,0.012323082790521729,-0.007042242076409279,-0.007042242076409279
680,-0.0001135966863128772,0.011306994623848115,0.0036505606835625834,0.0,0.0,-0.0013043212592021834,-0.0013043212592021834,-0.0013043212592021834
681,-0.007475283956716789,0.010394512601684261,-0.002205510219898985,0.0,0.0,-0.0002437147256407592,-0.0002437147256407592,-0.0002437147256407592
682,-0.005651739365812402,0.017195533803749788,-0.001178947682490638,0.0,0.0,0.0006393326334087966,0.0006393326334087966,0.0006393326334087966
683,-1.0006237360997559,0.017409212302299117,-0.001963091596701683,-0.0004120643181004799,-0.0004120643181004799,-0.9999963409861984,-0.9999963409861984,3.6590138016276485e-06
684,0.0030182806053873287,0.014438871915548492,-0.0008352825071034297,0.0005224519182067381,0.0005224519182067381,0.001827556032497911,0.001827556032497911,0.001827556032497911
685,0.5911312522375277,0.6060731258451177,0.5854142833911057,0.0,0.0,0.5710442646032978,0.5710442646032978,0.5710442646032978
686,-0.011150736812461468,0.003791136795128364,-0.0031279630885874114,0.0,0.0,-0.0017939465542095754,-0.0017939465542095754,-0.0017939465542095754
687,0.9904967413113386,0.009600818543866444,-0.004477018691960509,0.017970726993686622,0.017970726993686622,0.004852034288408744,-0.009503258688661378,-0.009503258688661378
688,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
689,-0.0036662652816699536,0.013622085430333145,0.00015972093823490345,0.0,0.0,0.0001709920372696566,0.0001709920372696566,0.0001709920372696566
690,0.013150080435336553,0.03599735360489883,-0.0005307557098290137,0.00043995272511231526,0.00043995272511231526,0.008385963925561943,-0.0027545936796382403,-0.0027545936796382403
691,-0.011591963645651255,1.0498540242876868,0.002101765217135385,0.0,0.0,-0.00012517842010440367,-0.00012517842010440367,-0.00012517842010440367
692,0.013590390680952627,0.036437663850514765,-9.044546421322899e-05,0.0013203046831555393,0.0013203046831555393,0.008826274171177968,-0.002314283434022533,-0.002314283434022533
693,-0.004969516430188685,0.01851668638274274,-0.002956341156273516,0.0,0.9999999858615982,-0.0005781785345832574,-0.0005781785345832574,-0.0005781785345832574
694,0.0001356197080696747,0.012180751997938728,0.003409704887006744,0.0,0.0,0.0001356197080696747,0.0001356197080696747,0.0001356197080696747
695,-0.0013009690596539178,0.021546304109908394,-0.0013894603139339935,0.0,0.0,0.0049901029395674115,-0.006065085569428413,-0.006065085569428413
696,0.004812170152572988,0.027659443322135296,0.00018121934671160153,0.0,0.0,4.805364279817974e-05,4.805364279817974e-05,4.805364279817974e-05
697,0.005798439710181308,0.019838036168187204,0.0013018195278090604,0.0,0.0,0.0018691725308207453,-0.014618950257748356,-0.014618950257748356
698,-0.003922603620969213,0.007049959871531738,0.00026209928631482874,0.0,0.0,-0.0004977182905348968,0.014299283637545691,-0.0004977182905348968
699,1.0102829271942289,0.057969746165302226,0.042028481456591237,-0.019205160258573325,-0.019205160258573325,0.12132866660551687,0.07241906612457025,0.07241906612457025
700,0.009252153320225406,0.025225087669135258,-0.0019578573194843534,0.0,0.0,-0.005232989352345457,-0.005232989352345457,-0.005232989352345457
701,0.011099751161647851,0.023144883451516978,0.0013140195204215434,0.0,0.0,-0.0004882231135639987,-0.0004882231135639987,-0.0004882231135639987
702,-0.004969516430188685,0.01851668638274274,0.0005953018140569082,0.0,0.0,-0.0005781785345832574,-0.0005781785345832574,-0.0005781785345832574
