Item,davies2009/mirex_qm_tempotracker,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,schreiber2017/mirex2017,schreiber2017/ismir2017,boeck2015/tempodetector2016_default,schreiber2014/default
ArtPepper_Anthropology_Solo.jams,0.03511068568396066,-0.021819602698711315,-0.021819602698711315,0.030647817195424178,-0.003567898142488687,0.037949568612848615,0.037949568612848615,-0.007332055512364079,-0.06194711770641286
ArtPepper_BluesForBlanche_Solo.jams,0.024965466382771664,0.005861389150243857,0.005861389150243857,0.005861389150243857,-0.009972197079249042,-0.002832755507033508,-0.002832755507033508,0.005861389150243857,-0.05706048265656721
ArtPepper_Desafinado_Solo.jams,0.029069337440477603,-0.007107415670222234,0.0031609197836049954,-0.01744935989168123,-0.0006811465107892208,-0.0009177422488607413,-0.0009177422488607413,0.0050014835555403795,-0.0041578544348162905
ArtPepper_InAMellowTone_Solo.jams,0.0369193767533475,0.03468995556598538,0.03468995556598538,0.03468995556598538,0.013069508199812221,-0.007706204283666523,-0.00770629066275581,-0.01072416158289916,-0.061486140208859875
ArtPepper_Stardust-1_Solo.jams,0.20087507711805175,-0.018164337340096176,-0.006191695674020336,0.005682404614271608,-0.4225636092916148,-0.006590554637262621,-0.006590554637262621,-0.003570995514884608,0.02135147144587678
ArtPepper_Stardust-2_Solo.jams,0.06240941718243087,0.0034432375050692915,0.0034432375050692915,0.0034432375050692915,0.019082348427565773,0.027291894972513157,0.027291894972513157,0.006063937664204839,-0.0216176327162906
BenWebster_ByeByeBlackbird_Solo.jams,0.026563492643968335,-0.009613260466731716,0.020975059366691275,-0.019955204688190807,-0.003186991307298705,-0.003019161134536181,-0.003019161134536181,0.002495638759030997,-0.019288812750578574
BenWebster_DidYouCallHerToday_Solo.jams,0.02038213705333195,-0.030749905589659374,-0.030749905589659374,-0.030749905589659374,-0.00043818390159031757,-0.00019999319597924407,-0.00019999319597924407,-0.010373390380296183,-0.0021216909205276184
BenWebster_MyIdeal_Solo.jams,0.012507985014851813,-0.00489586539293431,-0.00489586539293431,-0.00489586539293431,-0.003089728456303701,0.005966018200224672,0.005966018200224672,-0.0035317989326708833,0.010536317647733745
BenWebster_NightAndDay_Solo.jams,0.0166350465761549,-0.011543332563461246,0.012172736410346259,0.012172736410346259,-0.0025565296334250118,-0.004830753426722517,-0.004830753426722517,-0.00502212674360233,-0.0010818818921411145
BenWebster_WhereOrWhen_Solo.jams,-0.0033292355143535006,-0.021581819427285372,0.030885600466850086,-0.021581819427285372,-0.009044045226428722,0.001855794342479287,0.001855794342479287,-0.0005408545398742672,-0.01622157993013128
BennyCarter_IGotItBad_Solo.jams,-0.11624876232147506,0.014446277504737707,-0.017262582222600263,-0.017262582222600263,0.022134763708594164,0.014442618490935989,0.014442618490935989,-0.002801484908209533,0.012792921940893548
BennyCarter_It'sAWonderfulWorld-1_Solo.jams,0.01914600379956948,0.007100871509700188,0.007100871509700188,0.007100871509700188,-0.002684860131526095,-0.0030819275245464227,-0.0030819275245464227,0.007100871509700188,0.0005797162686561787
BennyCarter_It'sAWonderfulWorld-2_Solo.jams,0.02133099018519769,-0.026335818545778666,-0.026335818545778666,-0.026335818545778666,-0.0010291459246920037,-0.004341531657401286,-0.004341531657401286,0.004042639473194767,-0.008830492775618797
BennyCarter_JustFriends_Solo.jams,0.010404108967463277,-0.008690755949862874,-0.008690755949862874,-0.008690755949862874,-0.003946159103113476,-0.003659780081959013,-0.003659780081959013,0.011673737051288739,-0.010344154610235199
BennyCarter_LongAgoAndFarAway-1_Solo.jams,0.04758371330133977,0.006250279969686521,0.006250279969686521,0.006250279969686521,0.001573339462579972,-0.0009246957531830941,-0.0009246957531830941,0.017838254244898315,-0.0033856786977084657
BennyCarter_LongAgoAndFarAway-2_Solo.jams,0.041806911134180565,0.008209126582132275,0.0004734778025271375,0.0004734778025271375,0.0022811431453882707,-0.003018187908684098,-0.003018187908684098,0.012061452077738767,0.009192601300798344
BennyCarter_SweetLorraine_Solo.jams,0.009998121891512106,-0.010234630737104879,-0.02617617460612633,-0.010234630737104879,-0.0028261836688678716,-0.0008740698435946596,-0.0008740698435946596,-0.0116621780327367,-0.0021169070040702757
BennyGoodman_Avalon_Solo.jams,0.028691397843301745,-0.007483680304401019,-0.007483680304401019,-0.007483680304401019,-0.005261238142356252,0.007847125524868307,0.007847125524868307,-0.007483680304401019,-0.01341443822886143
BennyGoodman_HandfulOfKeys_Solo.jams,0.001972744875337257,-0.017131332357190752,-0.007545283527992833,-0.007545283527992833,-0.008596636414944969,-0.010456252033390208,-0.010456252033390208,-0.017131332357190752,-0.42473907280318973
BennyGoodman_Nobody'sSweetheart_Solo.jams,0.007069501659224352,0.0014852557930865966,0.0014852557930865966,-0.007792557794924098,-0.41885556002745333,-0.004555433800278497,-0.4195929330791222,-0.01853632962297932,-0.42179150439123286
BennyGoodman_Runnin'Wild_Solo.jams,0.008799354736919602,0.013264586123565519,0.0032109214596425704,0.013264586123565519,-0.0011843848853228729,0.007254380288944329,0.007254380288944329,0.0017978008980189316,0.007254380288944329
BennyGoodman_TigerRag-1_Solo.jams,0.01872530920560813,-0.013444488452770086,-0.0026377334961871744,-0.0026377334961871744,0.004557767908016684,9.380141751126515e-05,9.380141751126515e-05,-0.009869302727262972,9.380141751126515e-05
BennyGoodman_TigerRag-2_Solo.jams,0.002364312750154678,0.012944162551113835,0.012944162551113835,-0.0189987299516405,-0.0023746880069892974,0.007683700234156867,0.007683700234156867,0.006188773955808925,0.008516937875118846
BennyGoodman_Whispering_Solo.jams,0.02750693099264219,0.00840285376011445,0.00840285376011445,0.00840285376011445,-0.0005116325856626153,0.005989949413070219,0.005990021668566362,0.00840285376011445,0.005989949413070219
BixBeiderbecke_I'mComingVirginia_Solo.jams,0.009384607582703371,-0.01822678209663355,-0.01822678209663355,-0.01822678209663355,0.0001663567142832976,-0.014342067203208785,-0.014342067203208785,-0.013462665586858933,0.02440785829990741
BixBeiderbecke_Margie_Solo.jams,0.03365440488384068,0.005476025744224438,0.005476025744224438,0.005476025744224438,0.0018080373370270187,0.0027735841247879113,0.0027735841247879113,0.011997231564083477,0.0027735841247879113
BixBeiderbecke_RiverboatShuffle_Solo.jams,0.027862120374171656,0.018910185926434918,0.005363654088487238,0.03233070168875642,0.0054997509746681356,-0.0013128025378494465,-0.0013128025378494465,0.020863916463209706,-0.006173007957764513
BixBeiderbecke_RoyalGardenBlues_Solo.jams,0.03036195979007169,-0.004096645768609217,-0.004096645768609217,-0.004096645768609217,-0.006476567103539444,-0.007059781815793416,-0.007059781815793416,-0.025564350770479912,-0.007059781815793416
BixBeiderbecke_SinginTheBlues_Solo.jams,0.018193418827346118,0.007556782718609175,-0.013976378831032008,0.007556782718609175,-0.01000089076350133,-0.014916172211951472,-0.014916172211951472,-0.010401193105524892,-0.012350737764625811
BobBerg_Angles_Solo.jams,0.006778977579884009,-0.003857658528852799,0.006789585670655818,-0.003857658528852799,-0.41299539385109074,-0.014821483355190538,-0.014821483355190538,0.010603438785537956,-0.01567080215468808
BobBerg_BluesForBela_Solo.jams,0.04730574172438555,0.03385464833132204,0.03385464833132204,0.05622246135977651,0.03832233234441542,0.04386997837552665,0.04386997837552665,0.030017391012382738,0.012190558638727037
BobBerg_IDidn'tKnowWhatTimeItWas_Solo.jams,0.025975365112749827,-0.02169144361822649,-0.02169144361822649,-0.02169144361822649,0.003615229002860477,-0.0023888569596067053,-0.0023888569596067053,0.008687014400746877,-0.009591075918155572
BobBerg_NatureOfTheBeast_Solo.jams,0.005708965002349888,-0.021902424676986963,0.0001238816530120591,0.0001238816530120591,-0.0035092858660699987,-0.00931614905414281,-0.00931614905414281,-0.01713830816721227,-0.011052311671498947
BobBerg_NoMoe_Solo.jams,-0.006754756189241045,-0.020208082871918276,-0.002286174874655915,-0.011219299644663732,-0.012379298404094458,-0.026614959909005188,-0.026614959909005188,-0.0008619940671065141,-0.01629604180962263
BobBerg_SecondSight_Solo.jams,0.004404639918366649,-0.006237021085195674,-0.006237021085195674,-0.006237021085195674,-0.0035945017468202735,-0.0029035671735342075,-0.0029035671735342075,-0.016269446375968454,-0.0009136286106452775
BobBerg_YouAndTheNightAndTheMusic_Solo.jams,0.042159852677031595,-0.011294891865504,-0.011294891865504,-0.020012108966612877,5.364086551762031,-0.04532813415984361,-0.04532813415984361,-0.005483685659215247,-0.43532313417854623
BranfordMarsalis_GutbucketSteepy_Solo.jams,0.012833007207722598,-0.003441201446569049,0.017022901113146558,0.017022901113146558,-0.001912754636997934,-0.01025628238354638,-0.01025628238354638,-0.008189289862012396,-0.0013030637917839844
BranfordMarsalis_HousedFromEdward-1_Solo.jams,0.027411848023616608,-0.020254960707359847,-0.020254960707359847,-0.020254960707359847,-0.008209828417490746,-0.0267761159484039,-0.0267761159484039,-0.020254960707359847,0.005320329486917877
