τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,,
0.005,-0.022317907041019432,-0.0013762533596268474,-0.023983332277920707,-0.011971220569434178,0.0195383753000879,-0.011609578491829229,-0.014444373241516175,-0.02510697855088065,-0.017331301448161272,-0.025697190562771442,0.06069801839642048,-0.013825828313299256,-0.020280702032770048,-0.009063469878329733,-0.014915684330047158,0.005274277430400875,0.0020978421965136174,-0.028195357530351826,-0.07241704088176829
0.01,-0.0014746566166162686,0.002437253299655732,-0.0014059251511036087,-0.0005215296376464868,0.02038017714274679,-0.008459113566529893,0.0004200780658511921,-0.005411510586942284,-0.0028623192964052917,-0.0034579889326835575,0.0322520066957673,-0.007160382245982514,-0.004070351066067324,-0.0014844477526035776,-0.0016782378172037684,0.0007045146034716344,-0.003380404784900983,-0.012994384973522616,-0.01584970742663537
0.015,-0.00023713314038608014,0.004091787360385566,0.0013478233620858094,0.0006495781720985353,0.01924801475366223,-0.011352712512547549,0.0004053168336756945,-0.004444313541864442,-0.006687403710056377,-0.0017653608285273154,0.02411997934209719,-0.005921581413023154,-0.004322119398042127,-0.0024937601492446095,-0.0026636387529113906,0.0004511522308904172,-0.004385319728135001,-0.01032681256401267,-0.012601929287376287
0.02,-0.0003986681081715259,0.004140228290779501,0.0017911425044884652,0.0013453708090849677,0.017252510660082238,-0.009054207307524374,0.0004918841859933342,-0.0059442040818897006,-0.006054376284574743,-0.002450635394593831,0.02586560751937539,-0.005641480434401756,-0.0019854450889990227,-0.0010844753418317776,-0.0013396795984894807,0.00010180414503564628,-0.0036607017444439563,-0.008943897678111259,-0.0102338090531837
0.025,-0.0010033142046120566,0.0028620481545937964,0.0006653567352524377,0.0010078226353868165,0.01683987717237557,-0.007811184582075191,0.0009711704566700261,-0.005126996746826326,-0.007779563837873225,-0.0025515556255921224,0.02650219578976619,-0.007878627339014625,-0.003169062640176036,-0.0017333170546044115,-0.0026969919656202163,0.0011043838111006999,-0.006031114363541771,-0.009241710141079065,-0.010765792209041914
0.03,-0.00018172240594996602,0.002112617700446966,0.0008806967091835635,0.0002735790842691139,0.017125074193573453,-0.00832949951054381,0.0016403247368905324,-0.003942782196800116,-0.00808129665440887,-0.0023199799054557345,0.02245866674051536,-0.007395115174594152,-0.0028532301936816068,-0.002128341486189325,-0.002860078949010918,0.0017979710040888599,-0.005506782545386315,-0.009520486313701717,-0.009542333009052138
0.035,0.000174921970363091,0.0019357868464558797,0.0007088869915092139,0.0013855331385098084,0.01900090444091104,-0.007708504865349598,0.0009574417829349165,-0.0038875143615331536,-0.007261029033059659,-0.0010065551299194354,0.025353371613900996,-0.008090702426062052,-0.0022833746146331247,-0.00105736557306617,-0.001530783703895038,0.0020831319223132984,-0.004111986136446639,-0.009418388368095892,-0.00908184275732941
0.04,0.00013351782647387189,0.0017217398669178803,0.000536961631396277,0.0011871861204741775,0.01981455691987705,-0.006429945616610636,-0.0003363302748741638,-0.003570560854435472,-0.00773426654763655,-0.0008356219670146636,0.026425931766986197,-0.0076435054867711,-0.0021333922846676697,-0.0009822888494074127,-0.0007377519118256234,0.0013239897476366442,-0.0045184992102489125,-0.009475479836184538,-0.008902419925570337
0.045,-0.0005752987124402973,0.0016017212516990082,0.0004014197081947234,0.0009360101715069532,0.020069573977749257,-0.006655415277882255,0.0011673564710981948,-0.0037817304716554535,-0.007273836127333353,-0.001864938519093849,0.029212612622154875,-0.007896673121157223,-0.0025695438986489206,-0.00048481183513665886,-0.0006902222203640737,0.0006472344463994029,-0.004818175304682768,-0.010626590624753641,-0.009315016261666052
0.05,-0.000688899862321302,0.0014230287158045031,0.0002475086254669952,0.0008558456333170366,0.019989662532980346,-0.007357484839751207,0.0010920900472357292,-0.0038089404047696915,-0.006989134025404042,-0.0018826393886071339,0.02916369001438057,-0.007743488274841184,-0.00298211545963008,-0.0009552255871998396,-0.0006427641366101649,0.0006656866995946257,-0.0051127263756524715,-0.01127680043529297,-0.009063102731749617
0.055,-0.0006570385042809604,0.0011269712444988789,-0.0002828412346588491,0.0007222639576904218,0.02004665177066199,-0.007082776907869735,0.0015892478039314052,-0.004570272861318358,-0.0074229918504783,-0.0013347651255671128,0.028376067424109568,-0.007603479312078057,-0.002780996084360056,-0.0009072370500077038,-0.0015969805255620325,-0.00018254188417578132,-0.004529637723204912,-0.010997895689115654,-0.008538292372622646
0.06,-0.00046077832777861817,0.0016477105336542108,0.000266552318958217,0.0013899766735405354,0.019750675719380023,-0.006726281162693013,0.0004589152351399099,-0.005057225602672942,-0.007481615237398488,-0.0006632467189274739,0.028877290623515076,-0.009208070835769185,-0.0038495358308031115,-0.0011919792422115712,-0.002783060752892214,-0.0010110820384919982,-0.004196208644076505,-0.010642608972875047,-0.008783618728627261
0.065,-0.0010098242520193263,0.002025602639983054,0.0001594895215404617,0.0017181246223743755,0.019510153628259495,-0.005453484533050753,4.30658025559913e-06,-0.005282998110361252,-0.00834022399089666,-0.0010247067755388183,0.02867391453677186,-0.009050220030652876,-0.0028492792611705606,-0.001136666244949215,-0.0021808104978176582,-0.0006453336178817346,-0.004169205923027792,-0.011026982721054297,-0.009542057168582389
0.07,-0.00111287086189425,0.0015318550759479857,-0.000335044666003294,0.0011821939564330118,0.01924942189313853,-0.005960576130914468,0.00039581413073357796,-0.005591905484749266,-0.009073531280409537,-0.0005541510807217929,0.02823428631077626,-0.00992381241515605,-0.0030498731976022495,-0.0009024426997198105,-0.0016522241868631075,2.0569038222512987e-05,-0.0037848279824874245,-0.011485500213191054,-0.010257363382514876
0.075,-0.0011345625165580192,0.0015505883077809304,-0.0003125809802257728,0.0011927783291266936,0.019240750781162108,-0.006082472560170384,0.0003713677919277626,-0.005618721185752725,-0.00946170335235069,-0.0005194913256357325,0.028201744792888943,-0.009874812521472934,-0.003024886537719824,-0.0008867221908530591,-0.0016238911586731138,2.9084023321909516e-05,-0.003682884747925516,-0.011399552355045865,-0.009941697499629585
0.08,-0.0010990338759807425,0.0015163047832788853,-0.0003369281529198359,0.0011785601805417347,0.019246751516004298,-0.006514071347316939,-0.0005602723062482178,-0.005588682006828266,-0.009843486092457521,-0.000989086201464734,0.027920931274736428,-0.010706985682078295,-0.0039053185801817634,-0.0008912204805435712,-0.00161704675556696,4.594473366196717e-05,-0.004152897672049154,-0.011818727210783343,-0.0103332537563448
0.085,-0.0006384345894084224,0.0018341786501420857,-9.349482113054765e-06,0.001492663415115196,0.01921163813289977,-0.006771255974995932,-0.00011348918386230403,-0.00558143873035067,-0.009661414436185371,-0.000967186144334305,0.02750329035235777,-0.010282141891864818,-0.0034970950862128402,-0.0005022563816556214,-0.0011649029200364689,0.0004337736489991302,-0.0037584962642940698,-0.011203974896200591,-0.01049902843686929
0.09,-0.0006444621271178907,0.0018638891520371278,3.19255270220402e-05,0.0015146967581620952,0.019225697813640908,-0.006743250154707337,-9.717275826035359e-05,-0.00556366489096918,-0.009641902061000431,-0.00138824403107603,0.027741196862073148,-0.010228357005957379,-0.003466498911441288,-0.0004811979097648238,-0.0011372405136553993,0.0004563447287272202,-0.0037225740064981677,-0.011166983057860983,-0.010886237509106118
0.095,-0.0006110942131172182,0.0019154949210726802,8.485397126374317e-05,0.0015267402299706321,0.019549709873203217,-0.006678782160629303,-3.832967784919195e-05,-0.0054963083155177665,-0.010018038045823628,-0.001272243552358596,0.02778006732420685,-0.010177473691715583,-0.0033283355783524887,-0.0014127399621108273,-0.001493783606880603,0.0005128473546479482,-0.003187930492784684,-0.01114307109848351,-0.011079565812916041
0.1,-0.0006217519911564946,0.0019514192099727243,0.00011571247978019889,0.0015601203492695548,0.019393804609104323,-0.006490115515961392,-0.00025997471317759587,-0.005824313217028955,-0.010134969660622502,-0.0017150535047426808,0.027119191318875805,-0.01007103882998735,-0.003234533975589977,-0.0013310113914973042,-0.0018805469108250086,0.00011343721691239621,-0.004078207907010346,-0.011039211454130891,-0.01140535827940163
0.105,-0.0005848832964631761,0.0018896498324801568,0.00010186534356122269,0.0015831261265844868,0.019467270900148017,-0.00640808496897976,-0.0002851487318447406,-0.00516594903182622,-0.00996906189522368,-0.001618526971247121,0.02597526805344711,-0.010010203558182594,-0.003227249735658155,-0.0013316916812060376,-0.0017829374497582626,0.00031231898715474376,-0.004370946481575705,-0.011217649359361181,-0.010922268716815915
0.11,-0.0005992280766702493,0.0018436874891756803,7.213453916888753e-05,0.0015529756581877227,0.01950191440002525,-0.006397028624627209,-0.0003110264466721833,-0.005158532129468626,-0.009959974680905153,-0.0016402406816662183,0.025851636653874868,-0.009983733226675225,-0.003229041711744639,-0.0013413817954922836,-0.0018030439321890409,0.0002936708328957708,-0.004370081029714968,-0.011198424516290415,-0.01088047182532185
0.115,-0.0003545790182203602,0.0017377889977041022,5.026554129227171e-06,0.0015957946630235818,0.019057441098883816,-0.005852172249274937,-0.0005378172117528188,-0.004388034419127556,-0.010220928299780526,-0.0014074173968777065,0.02537019710074787,-0.009636488736613586,-0.002697551017813701,-0.0012467557102360902,-0.0009083112440363141,0.00041334897176871423,-0.005231262138415269,-0.010681276597720125,-0.010594425006764198
0.12,-0.0003542356178838721,0.0017179708628283473,-2.7395057522085895e-05,0.0015852876078522344,0.018864421833741735,-0.005431868811130202,-0.0005500331325720072,-0.003981707460783343,-0.010217504385997337,-0.0014169027592829517,0.02534749456666961,-0.009305624869876057,-0.002417040496014669,-0.0009692520758028361,-0.0008894185990618953,0.0004295024245860246,-0.005341871603235919,-0.010694605166145732,-0.01053902891708256
0.125,-0.0003437430348670407,0.0017165675678811007,-2.6347767797332935e-05,0.0015869082594530159,0.018858410237786314,-0.005426746029639629,-0.0005513336931996102,-0.003977585012121759,-0.010224943025090359,-0.0014154346501697973,0.025326758197490137,-0.009296407126424308,-0.002414953792287416,-0.0009686641178521994,-0.0008743947020951969,0.0004271878519944895,-0.005338211668552278,-0.010701557108719525,-0.010529988902363879
0.13,-0.0003437430348670407,0.0017165675678811007,-2.6347767797332935e-05,0.0015869082594530159,0.018858410237786314,-0.005426746029639629,-0.0005513336931996102,-0.003977585012121759,-0.010224943025090359,-0.0014154346501697973,0.025326758197490137,-0.009296407126424308,-0.002414953792287416,-0.0009686641178521994,-0.0008743947020951969,0.0004271878519944895,-0.005338211668552278,-0.010701557108719525,-0.010529988902363879
0.135,-0.0003456898907901137,0.0017322672600833206,-8.107086074683046e-06,0.0016268643792747832,0.018874015527545817,-0.00532041058778236,-0.000603644571690019,-0.0039024141127795946,-0.010179831856482982,-0.0012587062014646339,0.025326758197490137,-0.00931355344115214,-0.0024432080844100745,-0.0009984140559670355,-0.0009263714947439351,0.0004244437562711457,-0.00532261239179721,-0.010692783605203749,-0.010488205573142673
0.14,-0.00031628987989327286,0.0017304765321760416,9.717055646022192e-06,0.0016531860930841628,0.0189897529088061,-0.004997613445288271,-0.0009555138305201602,-0.0034884773921538908,-0.009711267817300086,-0.0011952822131596663,0.025261303140253766,-0.009200551289239656,-0.002341093047404495,-0.000902250690835879,-0.0008599785086047969,0.0004959229249204787,-0.005329321836236623,-0.010620486416878475,-0.00995474585931922
0.145,-0.00031933338166645434,0.0017265893279144737,8.07697244439862e-06,0.0016534898516009267,0.01899744954722607,-0.004994001672850198,-0.0009539469513828259,-0.0034848878519995906,-0.009700692960810098,-0.0011940514218282195,0.02524385268224513,-0.009191787323955862,-0.0023393861379250587,-0.0009020240718467395,-0.0008585099168356889,0.0004959965563670299,-0.005323255154624273,-0.010624855172245892,-0.009943920511016453
0.15,-0.00017920651066950528,0.00221463105065084,0.0005068136008559688,0.0016750120003651398,0.01908824503726828,-0.004852308774437263,-0.0003657710670967694,-0.0034686692439567625,-0.009954812262976198,-0.0006317931507577253,0.02496457148304119,-0.00886789452675304,-0.0017827813444842194,-0.0003498419309169106,-0.001331542958506981,0.0006569118680725307,-0.0057027119055760404,-0.010716172837135923,-0.009822723878293223
0.155,-0.0001848753127768585,0.0021989966027162705,0.0004920417655185454,0.0016583702854767873,0.019078292481171485,-0.004864259554308341,-0.00037560984710058244,-0.0034784440976795435,-0.009937887852389837,-0.0006389615035701808,0.02537234623066492,-0.008848722504233283,-0.0017781131360530384,-0.000348107068265806,-0.0013269433989724902,0.0006574408957204718,-0.005689164200807018,-0.010692337766006357,-0.009811952616566895
0.16,0.00041600469725507506,0.002161870950537685,5.805214780041753e-05,0.0017382459390900009,0.019076870203555977,-0.005061912437279821,6.92968211927707e-05,-0.0035074254416159563,-0.010008168291576486,-0.00039841210411814445,0.02486109940158791,-0.008561565284681799,-0.0013178746309836762,0.00010485034684537333,-0.0017692820905407585,0.0011329690681524628,-0.0061302371038670835,-0.010485151751719334,-0.009077604486288762
0.165,0.00041600469725507506,0.002161870950537685,5.805214780041753e-05,0.0017382459390900009,0.019076870203555977,-0.005061912437279821,6.92968211927707e-05,-0.0035074254416159563,-0.010008168291576486,-0.00039841210411814445,0.02486109940158791,-0.008561565284681799,-0.0013178746309836762,0.00010485034684537333,-0.0017692820905407585,0.0011329690681524628,-0.0061302371038670835,-0.010485151751719334,-0.009077604486288762
0.17,0.00039307604573612335,0.0021545202928764805,6.519050543805608e-05,0.001777150332684486,0.019083419771378222,-0.005102044642440306,5.8385965301091926e-05,-0.0037628506219093954,-0.010125452596937496,-0.0003295053308332021,0.02432594808825418,-0.008999442124823861,-0.0013306663552209335,9.06112930274145e-05,-0.0013870063450620836,0.0011611881125046066,-0.006114597510763072,-0.010465061492382167,-0.008653940684247735
0.175,0.00023326929176524841,0.0019744157527009265,-9.960604328371393e-05,0.0016395545754823593,0.01959732422154495,-0.005498339575537524,-0.0001839408344663394,-0.003501443343509261,-0.010055619258168986,-0.0002673672250893788,0.02422081986044551,-0.009140826951076677,-0.0014798446527843193,-6.0011392389882216e-05,-0.001488124896800757,0.000999214510437154,-0.006289124996088313,-0.01055704786040204,-0.008886017821354352
0.18,0.0004956870296446737,0.001717441018305778,0.00019683787724281452,0.0019468170246156632,0.019369752338448593,-0.004946146849738675,5.508167382780268e-05,-0.003303899002912095,-0.009907265014974456,-0.00043099792227949287,0.024016971962719076,-0.00932079988052977,-0.002039040854052092,-0.0006235231779926971,-0.0017346671940962068,0.0007324564457608421,-0.006433380185821512,-0.010924428043428412,-0.009270518099924324
0.185,0.0004956870296446737,0.001717441018305778,0.00019683787724281452,0.0019468170246156632,0.019369752338448593,-0.004946146849738675,5.508167382780268e-05,-0.003303899002912095,-0.009907265014974456,-0.00043099792227949287,0.024016971962719076,-0.00932079988052977,-0.002039040854052092,-0.0006235231779926971,-0.0017346671940962068,0.0007324564457608421,-0.006433380185821512,-0.010924428043428412,-0.009270518099924324
