Item,davies2009/mirex_qm_tempotracker,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,schreiber2017/mirex2017,schreiber2017/ismir2017,boeck2015/tempodetector2016_default,schreiber2014/default
1372384.LOFI.jams,True,True,True,True,True,True,False,True,True
1388341.LOFI.jams,True,True,True,True,True,True,False,True,True
1389968.LOFI.jams,True,True,True,True,True,True,True,True,True
139755.LOFI.jams,True,True,True,True,True,True,False,True,True
1397802.LOFI.jams,True,True,True,True,True,True,False,True,True
1398692.LOFI.jams,True,True,True,True,True,True,False,True,True
1402876.LOFI.jams,True,True,True,True,True,True,True,True,True
1410568.LOFI.jams,True,True,True,True,True,True,False,True,True
1410588.LOFI.jams,True,True,True,True,True,True,True,True,True
1413180.LOFI.jams,True,True,True,True,True,True,False,True,True
1416128.LOFI.jams,True,True,True,True,True,True,True,True,True
1426839.LOFI.jams,True,True,True,True,True,True,False,True,True
1428584.LOFI.jams,True,True,True,True,True,True,True,True,True
14344.LOFI.jams,True,True,True,True,True,True,False,True,True
1439221.LOFI.jams,True,True,True,True,True,True,False,True,True
1441223.LOFI.jams,True,True,True,True,True,True,False,True,True
1446413.LOFI.jams,True,True,True,True,True,True,False,True,True
144851.LOFI.jams,True,True,True,True,True,True,False,True,True
1453434.LOFI.jams,True,True,True,True,True,True,False,True,True
1454669.LOFI.jams,True,True,True,True,True,True,False,True,True
1456345.LOFI.jams,True,True,True,True,True,True,False,True,True
1460099.LOFI.jams,False,True,True,True,True,True,False,True,True
14720.LOFI.jams,True,True,True,True,True,True,True,True,True
1472760.LOFI.jams,True,True,True,True,True,True,False,True,True
1474885.LOFI.jams,True,True,True,True,True,True,False,True,True
1478848.LOFI.jams,False,False,False,False,False,False,False,False,False
1492875.LOFI.jams,True,True,True,True,True,True,False,True,True
1493674.LOFI.jams,True,True,True,True,True,True,True,True,True
1497713.LOFI.jams,True,True,True,True,True,True,False,True,True
1507482.LOFI.jams,True,True,True,True,True,True,False,True,True
150864.LOFI.jams,True,True,True,True,True,True,True,True,True
1544667.LOFI.jams,True,True,True,True,True,True,False,True,True
1545117.LOFI.jams,True,True,True,True,True,True,False,True,True
1558123.LOFI.jams,True,True,True,True,True,True,False,True,True
155879.LOFI.jams,True,True,True,True,True,True,False,True,True
1569491.LOFI.jams,True,True,True,True,True,True,False,True,True
1579295.LOFI.jams,False,False,False,False,False,False,False,False,False
1581325.LOFI.jams,True,True,True,True,True,True,True,True,True
1586496.LOFI.jams,True,True,True,True,True,True,False,True,True
159301.LOFI.jams,True,True,True,True,True,True,True,True,True
1595063.LOFI.jams,True,True,True,True,True,True,True,True,True
1598083.LOFI.jams,True,True,True,True,True,True,False,True,True
1599632.LOFI.jams,True,True,True,True,True,True,False,True,True
1607693.LOFI.jams,True,True,True,True,True,True,False,True,True
1612997.LOFI.jams,True,True,True,True,True,True,True,True,True
1622037.LOFI.jams,True,True,True,True,True,True,False,True,True
1627499.LOFI.jams,True,True,True,True,True,True,False,True,True
1642729.LOFI.jams,True,True,True,True,True,True,False,True,True
1647165.LOFI.jams,True,True,True,True,True,True,False,True,True
1648142.LOFI.jams,True,True,True,True,True,True,False,True,True
1660225.LOFI.jams,True,True,True,True,True,True,False,True,True
1662838.LOFI.jams,True,True,True,True,True,True,False,True,True
1669212.LOFI.jams,False,False,False,False,False,False,False,False,False
1673356.LOFI.jams,True,True,True,True,True,True,True,True,True
167955.LOFI.jams,True,True,True,True,True,True,False,True,True
1681314.LOFI.jams,True,True,True,True,True,True,False,True,True
168450.LOFI.jams,True,True,True,True,True,True,False,True,True
1691194.LOFI.jams,True,True,True,True,True,True,True,True,True
1693189.LOFI.jams,True,True,True,True,True,True,False,True,True
1694550.LOFI.jams,True,True,True,True,True,True,False,True,True
17025.LOFI.jams,True,True,True,True,True,True,False,True,True
1716212.LOFI.jams,True,True,True,True,True,True,False,True,True
174074.LOFI.jams,True,True,True,True,True,True,False,True,True
1740984.LOFI.jams,True,True,True,True,True,True,False,True,True
1743700.LOFI.jams,True,True,True,True,True,True,False,True,True
1746583.LOFI.jams,True,True,True,True,True,True,False,True,True
1746628.LOFI.jams,True,True,True,True,True,True,False,True,True
1758017.LOFI.jams,False,True,True,True,True,True,True,True,True
1758691.LOFI.jams,True,True,True,True,True,True,False,True,True
1759353.LOFI.jams,True,True,True,True,True,True,True,True,True
178137.LOFI.jams,True,True,True,True,True,True,False,True,True
1781925.LOFI.jams,True,True,True,True,True,True,False,True,True
1783835.LOFI.jams,True,True,True,True,True,True,True,True,True
1789849.LOFI.jams,True,True,True,True,True,True,False,True,True
1795965.LOFI.jams,True,True,True,True,True,True,False,True,True
1797450.LOFI.jams,True,True,True,True,True,True,False,True,True
180831.LOFI.jams,False,True,True,True,True,False,False,True,True
1810291.LOFI.jams,True,True,True,True,True,True,True,True,True
181659.LOFI.jams,True,True,True,True,True,True,False,True,True
1848401.LOFI.jams,True,True,True,True,True,True,True,True,True
1857841.LOFI.jams,False,True,True,True,True,True,True,True,True
1860990.LOFI.jams,False,True,True,True,True,True,True,True,True
1879911.LOFI.jams,True,True,True,True,True,True,False,True,True
188000.LOFI.jams,True,True,True,True,True,True,True,True,True
1881646.LOFI.jams,True,True,True,True,True,True,False,True,True
188616.LOFI.jams,True,True,True,True,True,True,False,True,True
189424.LOFI.jams,True,True,True,True,True,True,False,True,True
1895483.LOFI.jams,False,False,False,False,False,False,False,False,False
1896153.LOFI.jams,True,True,True,True,True,True,False,True,True
18975.LOFI.jams,True,True,True,True,True,True,False,True,True
190162.LOFI.jams,True,True,True,True,True,True,False,True,True
190288.LOFI.jams,True,True,True,True,True,True,False,True,True
1905079.LOFI.jams,True,True,True,True,True,True,False,True,True
1918063.LOFI.jams,True,True,True,True,True,True,False,True,True
1918338.LOFI.jams,True,True,True,True,True,True,False,True,True
1926319.LOFI.jams,True,True,True,True,True,True,False,True,True
1926377.LOFI.jams,True,True,True,True,True,True,False,True,True
193072.LOFI.jams,True,True,True,True,True,True,True,True,True
1934576.LOFI.jams,True,True,True,True,True,True,False,True,True
1958231.LOFI.jams,True,True,True,True,True,True,False,True,True
1958760.LOFI.jams,True,True,True,True,True,True,False,True,True
19613.LOFI.jams,True,True,True,True,True,True,False,True,True
196477.LOFI.jams,True,True,True,True,True,True,False,True,True
1971434.LOFI.jams,False,True,True,True,True,True,False,True,True
1974069.LOFI.jams,True,True,True,True,True,True,False,True,True
197434.LOFI.jams,True,True,True,True,True,True,False,True,True
19805.LOFI.jams,True,True,True,True,True,True,True,True,True
1980637.LOFI.jams,True,True,True,True,True,True,False,True,True
1981132.LOFI.jams,True,True,True,True,True,True,False,True,True
1989603.LOFI.jams,True,True,True,True,True,True,False,True,True
19936.LOFI.jams,True,True,True,True,True,True,False,True,True
2003951.LOFI.jams,True,True,True,True,True,True,False,True,True
200573.LOFI.jams,True,True,True,True,True,True,False,True,True
2016942.LOFI.jams,False,False,False,True,False,True,False,True,False
2017315.LOFI.jams,True,True,True,True,True,True,False,True,True
2019112.LOFI.jams,True,True,True,True,True,True,False,True,True
2022073.LOFI.jams,True,True,True,True,True,True,False,True,True
2022519.LOFI.jams,True,True,True,True,True,True,False,True,True
2028917.LOFI.jams,True,True,True,True,True,True,False,True,True
2046030.LOFI.jams,True,True,True,True,True,True,False,True,True
2047805.LOFI.jams,False,True,True,True,True,True,False,True,True
2049030.LOFI.jams,True,True,True,True,True,True,False,True,True
206180.LOFI.jams,True,True,True,True,True,True,False,True,True
206648.LOFI.jams,True,True,True,True,True,True,False,True,True
2068812.LOFI.jams,True,True,True,True,True,True,False,True,True
2090586.LOFI.jams,True,True,True,True,True,False,True,True,False
209475.LOFI.jams,True,True,True,True,True,True,True,True,True
217855.LOFI.jams,True,True,True,True,True,True,False,True,True
218890.LOFI.jams,True,True,True,True,True,True,False,True,True
218955.LOFI.jams,True,True,True,True,True,True,False,True,True
219078.LOFI.jams,True,True,True,True,True,True,False,True,True
221206.LOFI.jams,True,True,True,True,True,True,False,True,True
224078.LOFI.jams,True,True,True,True,True,True,False,True,True
224256.LOFI.jams,True,True,True,True,True,True,True,True,True
225388.LOFI.jams,True,True,True,True,True,True,False,True,True
226990.LOFI.jams,True,True,True,True,True,True,False,True,True
23309.LOFI.jams,False,True,True,True,True,True,True,True,True
239698.LOFI.jams,True,True,True,True,True,True,True,True,True
239972.LOFI.jams,True,True,True,True,True,True,False,True,True
2422478.LOFI.jams,False,True,True,True,True,True,True,True,True
2423336.LOFI.jams,True,True,True,True,True,True,False,True,True
2425817.LOFI.jams,True,True,True,True,True,True,False,True,True
2426699.LOFI.jams,True,True,True,True,True,True,False,True,True
2435069.LOFI.jams,True,True,True,True,True,True,False,True,True
2446138.LOFI.jams,False,True,True,True,True,True,False,True,True
245736.LOFI.jams,True,True,True,True,True,True,False,True,True
251655.LOFI.jams,True,True,True,True,True,True,True,True,True
25185.LOFI.jams,True,True,True,True,True,True,False,True,True
255261.LOFI.jams,True,True,True,True,True,True,False,True,True
255895.LOFI.jams,True,True,True,True,True,True,False,True,True
25702.LOFI.jams,True,True,True,True,True,True,False,True,True
257025.LOFI.jams,True,True,True,True,True,True,False,True,True
25703.LOFI.jams,True,True,True,True,True,True,False,True,True
2664585.LOFI.jams,True,True,True,True,True,True,False,True,True
26737.LOFI.jams,True,True,True,True,True,True,True,True,True
2678362.LOFI.jams,True,True,True,True,True,True,False,True,True
269382.LOFI.jams,True,True,True,True,True,True,False,True,True
2702217.LOFI.jams,True,True,True,True,True,True,True,True,True
2706210.LOFI.jams,True,True,True,True,True,True,False,True,True
2706938.LOFI.jams,True,True,True,True,True,True,False,True,True
2707024.LOFI.jams,True,True,True,True,True,True,True,True,True
2721806.LOFI.jams,True,True,True,True,True,True,False,True,True
273439.LOFI.jams,True,True,True,True,True,True,False,True,True
273553.LOFI.jams,True,True,True,True,True,True,True,True,True
2741616.LOFI.jams,True,True,True,True,True,True,False,True,True
2754261.LOFI.jams,True,True,True,True,True,True,True,True,True
2763714.LOFI.jams,True,True,True,True,True,True,False,True,True
277229.LOFI.jams,True,True,True,True,True,True,False,True,True
282105.LOFI.jams,True,True,True,True,True,True,True,True,True
283467.LOFI.jams,True,True,True,True,True,True,False,True,True
287952.LOFI.jams,True,True,True,True,True,True,False,True,True
289631.LOFI.jams,True,True,True,True,True,True,False,True,True
290580.LOFI.jams,True,True,True,True,True,True,False,True,True
291094.LOFI.jams,True,True,True,True,True,True,True,True,True
292281.LOFI.jams,False,True,True,True,True,True,True,True,True
292564.LOFI.jams,True,True,True,True,True,True,True,True,True
292730.LOFI.jams,True,True,True,True,True,True,False,True,True
293203.LOFI.jams,True,True,True,True,True,True,False,True,True
297002.LOFI.jams,True,True,True,True,True,True,True,True,True
297010.LOFI.jams,True,True,True,True,True,True,False,True,True
297012.LOFI.jams,True,True,True,True,True,True,True,True,True
297013.LOFI.jams,True,True,True,True,True,True,False,True,True
297025.LOFI.jams,True,True,True,True,True,True,False,True,True
297030.LOFI.jams,False,True,True,True,True,True,False,True,True
297057.LOFI.jams,True,True,True,True,True,True,False,True,True
297067.LOFI.jams,True,True,True,True,True,True,True,True,True
297071.LOFI.jams,True,True,True,True,True,True,False,True,True
297113.LOFI.jams,True,True,True,True,True,True,False,True,True
297125.LOFI.jams,True,True,True,True,True,True,False,True,True
297129.LOFI.jams,True,True,True,True,True,True,False,True,True
297131.LOFI.jams,True,True,True,True,True,True,False,True,True
297161.LOFI.jams,True,True,True,True,True,True,False,True,True
297162.LOFI.jams,True,True,True,True,True,True,False,True,True
297188.LOFI.jams,True,True,True,True,True,True,False,True,True
297191.LOFI.jams,True,True,True,True,True,True,False,True,True
297193.LOFI.jams,True,True,True,True,True,True,False,True,True
297204.LOFI.jams,True,True,True,True,True,True,True,True,True
297206.LOFI.jams,True,True,True,True,True,True,False,True,True
297218.LOFI.jams,True,True,True,True,True,True,False,True,True
297253.LOFI.jams,True,True,True,True,True,True,False,True,True
297261.LOFI.jams,True,True,True,True,True,True,False,True,True
297264.LOFI.jams,True,True,True,True,True,True,False,True,True
297266.LOFI.jams,True,True,True,True,True,True,False,True,True
297268.LOFI.jams,True,True,True,True,True,True,False,True,True
297269.LOFI.jams,True,True,True,True,True,True,False,True,True
297281.LOFI.jams,True,True,True,True,True,True,False,True,True
297286.LOFI.jams,True,True,True,True,True,True,False,True,True
297287.LOFI.jams,True,True,True,True,True,True,False,True,True
297334.LOFI.jams,True,True,True,True,True,True,False,True,True
297335.LOFI.jams,True,True,True,True,True,True,False,True,True
297336.LOFI.jams,True,True,True,True,True,True,False,True,True
297346.LOFI.jams,True,True,True,True,True,True,False,True,True
297347.LOFI.jams,True,True,True,True,True,True,False,True,True
297349.LOFI.jams,True,True,True,True,True,True,False,True,True
297355.LOFI.jams,True,True,True,True,True,True,False,True,True
297356.LOFI.jams,True,True,True,True,True,True,False,True,True
297360.LOFI.jams,True,True,True,True,True,True,False,True,True
297379.LOFI.jams,True,True,True,True,True,True,False,True,True
297409.LOFI.jams,True,True,True,True,True,True,False,True,True
297410.LOFI.jams,True,True,True,True,True,True,False,True,True
297411.LOFI.jams,True,True,True,True,True,True,False,True,True
297413.LOFI.jams,True,True,True,True,True,True,False,True,True
297415.LOFI.jams,True,True,True,True,True,True,False,True,True
297418.LOFI.jams,True,True,True,True,True,True,False,True,True
297422.LOFI.jams,True,True,True,True,True,True,False,True,True
297424.LOFI.jams,True,True,True,True,True,True,False,True,True
297474.LOFI.jams,True,True,True,True,True,True,False,True,True
297488.LOFI.jams,True,True,True,True,True,True,False,True,True
297491.LOFI.jams,True,True,True,True,True,True,False,True,True
297494.LOFI.jams,True,True,True,True,True,True,True,True,True
297501.LOFI.jams,True,True,True,True,True,True,True,True,True
297506.LOFI.jams,True,True,True,True,True,True,False,True,True
297513.LOFI.jams,False,False,False,False,False,False,False,False,False
297521.LOFI.jams,True,True,True,True,True,True,False,True,True
297535.LOFI.jams,True,True,True,True,True,True,False,True,True
297536.LOFI.jams,True,True,True,True,True,True,False,True,True
297538.LOFI.jams,True,True,True,True,True,True,False,True,True
297542.LOFI.jams,True,True,True,True,True,True,True,True,True
297579.LOFI.jams,True,True,True,True,True,True,True,True,True
297580.LOFI.jams,True,True,True,True,True,True,False,True,True
297598.LOFI.jams,True,True,True,True,True,True,False,True,True
297600.LOFI.jams,True,True,True,True,True,True,False,True,True
297608.LOFI.jams,True,True,True,True,True,True,False,True,True
297615.LOFI.jams,True,True,True,True,True,True,False,True,True
297616.LOFI.jams,True,True,True,True,True,True,False,True,True
297617.LOFI.jams,True,True,True,True,True,True,False,True,True
297620.LOFI.jams,True,True,True,True,True,False,True,True,True
297627.LOFI.jams,True,True,True,True,True,True,False,True,True
297652.LOFI.jams,True,True,True,True,True,True,False,True,True
297654.LOFI.jams,True,True,True,True,True,True,False,True,True
297656.LOFI.jams,True,True,True,True,True,True,True,True,True
297657.LOFI.jams,True,True,True,True,True,True,True,True,True
297658.LOFI.jams,True,True,True,True,True,True,False,True,True
297659.LOFI.jams,True,True,True,True,True,True,False,True,True
297660.LOFI.jams,True,True,True,True,True,True,False,True,True
297666.LOFI.jams,True,True,True,True,True,True,False,True,True
297686.LOFI.jams,True,True,True,True,True,True,False,True,True
297692.LOFI.jams,True,True,True,True,True,True,False,True,True
297695.LOFI.jams,True,True,True,True,True,True,False,True,True
297696.LOFI.jams,True,True,True,True,True,True,False,True,True
297697.LOFI.jams,True,True,True,True,True,True,False,True,True
297698.LOFI.jams,True,True,True,True,True,True,False,True,True
297699.LOFI.jams,True,True,True,True,True,True,True,True,True
297705.LOFI.jams,True,True,True,True,True,True,False,True,True
297717.LOFI.jams,True,True,True,True,True,True,False,True,True
297718.LOFI.jams,True,True,True,True,True,True,False,True,True
297721.LOFI.jams,True,True,True,True,True,True,False,True,False
297748.LOFI.jams,True,True,True,True,True,True,False,True,True
297756.LOFI.jams,True,True,True,True,True,True,False,True,True
297757.LOFI.jams,False,True,True,True,True,True,False,True,True
297767.LOFI.jams,True,True,True,True,True,True,False,True,True
297768.LOFI.jams,True,True,True,True,True,True,False,True,True
297769.LOFI.jams,True,True,True,True,True,True,False,True,True
297804.LOFI.jams,True,True,True,True,True,True,False,True,True
297806.LOFI.jams,True,True,True,True,True,True,False,True,True
297807.LOFI.jams,True,True,True,True,True,True,False,True,True
297811.LOFI.jams,True,True,True,True,True,True,False,True,True
297818.LOFI.jams,True,True,True,True,True,True,True,True,True
297849.LOFI.jams,True,True,True,True,True,True,True,True,True
297853.LOFI.jams,True,True,True,True,True,True,True,True,True
297879.LOFI.jams,True,True,True,True,True,True,False,True,True
297882.LOFI.jams,True,True,True,True,True,True,True,True,True
297889.LOFI.jams,True,True,True,True,True,True,False,True,True
297890.LOFI.jams,True,True,True,True,True,True,False,True,True
297895.LOFI.jams,True,True,True,True,True,True,False,True,True
297967.LOFI.jams,True,True,True,True,True,True,True,True,True
297994.LOFI.jams,True,True,True,True,True,True,True,True,True
297995.LOFI.jams,True,True,True,True,True,True,False,True,True
297996.LOFI.jams,True,True,True,True,True,True,True,True,True
298006.LOFI.jams,True,True,True,True,True,True,False,True,True
298011.LOFI.jams,True,True,True,True,True,True,False,True,True
298020.LOFI.jams,True,True,True,True,True,True,False,True,True
298054.LOFI.jams,True,True,True,True,True,True,False,True,True
298080.LOFI.jams,True,True,True,True,True,True,True,True,True
298082.LOFI.jams,True,True,True,True,True,True,False,True,True
298104.LOFI.jams,True,True,True,True,True,True,False,True,True
298110.LOFI.jams,True,True,True,True,True,True,False,True,True
298111.LOFI.jams,True,True,True,True,True,True,True,True,True
298129.LOFI.jams,True,True,True,True,True,True,True,True,True
298134.LOFI.jams,True,True,True,True,True,True,False,True,True
298169.LOFI.jams,True,True,True,True,True,True,True,True,True
298170.LOFI.jams,True,True,True,True,True,True,False,True,True
298172.LOFI.jams,True,True,True,True,True,True,False,True,True
298173.LOFI.jams,True,True,True,True,True,True,False,True,True
298193.LOFI.jams,True,True,True,True,True,True,False,True,True
298211.LOFI.jams,True,True,True,True,True,True,False,True,True
298215.LOFI.jams,True,True,True,True,True,True,False,True,True
298216.LOFI.jams,True,True,True,True,True,True,False,True,True
298226.LOFI.jams,True,True,True,True,True,True,False,True,True
298319.LOFI.jams,True,True,True,True,True,True,False,True,True
298327.LOFI.jams,True,True,True,True,True,True,False,True,True
298332.LOFI.jams,True,True,True,True,True,True,False,True,True
298334.LOFI.jams,True,True,True,True,True,True,True,True,True
298398.LOFI.jams,True,True,True,True,True,True,False,True,True
298399.LOFI.jams,False,False,False,False,False,False,False,False,False
298429.LOFI.jams,True,True,True,True,True,True,False,True,True
298430.LOFI.jams,True,True,True,True,True,True,False,True,True
298431.LOFI.jams,True,True,True,True,True,True,False,True,True
298474.LOFI.jams,True,True,True,True,True,True,False,True,True
298525.LOFI.jams,True,True,True,True,True,True,True,True,True
298530.LOFI.jams,True,True,True,True,True,True,False,True,True
298532.LOFI.jams,True,True,True,True,True,True,False,True,True
298535.LOFI.jams,True,True,True,True,True,True,False,True,True
298536.LOFI.jams,True,True,True,True,True,True,False,True,True
298763.LOFI.jams,True,True,True,True,True,True,False,True,True
298764.LOFI.jams,True,True,True,True,True,True,False,True,True
298791.LOFI.jams,True,True,True,True,True,True,False,True,True
298795.LOFI.jams,True,True,True,True,True,True,False,True,True
298805.LOFI.jams,True,True,True,True,True,True,False,True,True
298817.LOFI.jams,True,True,True,True,True,True,True,True,True
298824.LOFI.jams,True,True,True,True,True,True,False,True,True
298846.LOFI.jams,True,True,True,True,True,True,False,True,True
298850.LOFI.jams,True,True,True,True,True,True,True,True,True
298860.LOFI.jams,True,True,True,True,True,True,False,True,True
298863.LOFI.jams,True,True,True,True,True,True,False,True,True
298866.LOFI.jams,True,True,True,True,True,True,False,True,True
298880.LOFI.jams,True,True,True,True,True,True,True,True,True
298914.LOFI.jams,True,True,True,True,True,True,False,True,True
298915.LOFI.jams,True,True,True,True,True,True,False,True,True
298938.LOFI.jams,True,True,True,True,True,True,False,True,True
298940.LOFI.jams,True,True,True,True,True,True,False,True,True
298944.LOFI.jams,True,True,True,True,True,False,False,False,False
298951.LOFI.jams,True,True,True,True,True,True,False,True,True
298984.LOFI.jams,False,True,True,True,True,True,True,True,True
298985.LOFI.jams,False,True,True,True,True,True,False,True,True
298986.LOFI.jams,True,True,True,True,True,True,False,True,True
298987.LOFI.jams,False,True,True,True,True,True,False,True,True
298992.LOFI.jams,True,True,True,True,True,True,False,True,True
298998.LOFI.jams,True,True,True,True,True,True,False,True,True
299003.LOFI.jams,True,True,True,True,True,True,False,True,True
299025.LOFI.jams,True,True,True,True,True,True,False,True,True
299031.LOFI.jams,True,True,True,True,True,True,False,True,True
299032.LOFI.jams,True,True,True,True,True,True,False,True,True
299040.LOFI.jams,True,True,True,True,True,True,False,True,True
299041.LOFI.jams,True,True,True,True,True,True,False,True,True
299050.LOFI.jams,True,True,True,True,True,True,False,True,True
299059.LOFI.jams,True,True,True,True,True,True,False,True,True
299063.LOFI.jams,True,True,True,True,True,True,False,True,True
299064.LOFI.jams,True,True,True,True,True,True,False,True,True
299071.LOFI.jams,True,True,True,True,True,True,False,True,True
299073.LOFI.jams,True,True,True,True,True,True,False,True,True
299074.LOFI.jams,True,True,True,True,True,True,True,True,True
299114.LOFI.jams,True,True,True,True,True,True,False,True,True
29912.LOFI.jams,True,True,True,True,True,True,False,True,True
299157.LOFI.jams,True,True,True,True,True,True,False,True,True
299159.LOFI.jams,True,True,True,True,True,True,False,True,True
299160.LOFI.jams,True,True,True,True,True,True,False,True,True
299191.LOFI.jams,True,True,True,True,True,True,False,True,True
299298.LOFI.jams,True,True,True,True,True,True,False,True,True
299306.LOFI.jams,True,True,True,True,True,True,False,True,True
299310.LOFI.jams,True,True,True,True,True,True,False,True,True
299311.LOFI.jams,True,True,True,True,True,True,False,True,True
299355.LOFI.jams,True,True,True,True,True,True,False,True,True
299365.LOFI.jams,True,True,True,True,True,True,True,True,True
299396.LOFI.jams,False,False,False,False,True,False,False,False,False
299401.LOFI.jams,True,True,True,True,True,True,False,True,True
299450.LOFI.jams,True,True,True,True,True,True,False,True,True
299452.LOFI.jams,True,True,True,True,True,True,False,True,True
299453.LOFI.jams,True,True,True,True,True,True,True,True,True
299454.LOFI.jams,True,True,True,True,True,True,False,True,True
299455.LOFI.jams,True,True,True,True,True,True,False,True,True
299456.LOFI.jams,True,True,True,True,True,True,True,True,True
299457.LOFI.jams,True,True,True,True,True,True,True,True,True
299459.LOFI.jams,True,True,True,True,True,True,False,True,True
299462.LOFI.jams,True,True,True,True,True,True,False,True,True
299464.LOFI.jams,False,True,True,True,True,True,False,True,True
299465.LOFI.jams,True,True,True,True,True,True,False,True,True
299466.LOFI.jams,True,True,True,True,True,True,False,True,True
299467.LOFI.jams,True,True,True,True,True,True,False,True,True
299468.LOFI.jams,True,True,True,True,True,True,False,True,True
299470.LOFI.jams,True,True,True,True,True,True,False,True,True
299471.LOFI.jams,False,True,True,True,True,True,False,True,True
299472.LOFI.jams,True,True,True,True,True,True,False,True,True
299473.LOFI.jams,True,True,True,True,True,True,False,True,True
299474.LOFI.jams,True,True,True,True,True,True,True,True,True
299475.LOFI.jams,True,True,True,True,True,True,False,True,True
299482.LOFI.jams,True,True,True,True,True,True,False,True,True
