Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0065,0.37872340425531914,0.4695035460992908,0.4702127659574468,0.5425531914893617,0.1921985815602837,0.4574468085106383,0.4418439716312057,0.44893617021276594,0.2524822695035461,0.4666666666666667,0.3148936170212766,0.4978723404255319,0.5333333333333333,0.5943262411347517,0.5113475177304965,0.48865248226950353,0.4574468085106383,0.45673758865248226
0.007,0.4014184397163121,0.4921985815602837,0.48652482269503544,0.5666666666666667,0.20354609929078013,0.4765957446808511,0.4574468085106383,0.46099290780141844,0.2723404255319149,0.4900709219858156,0.32695035460992905,0.5205673758865248,0.5602836879432624,0.624113475177305,0.5340425531914894,0.5099290780141844,0.47588652482269506,0.48156028368794324
0.0075,0.41914893617021276,0.5078014184397163,0.5035460992907801,0.5836879432624114,0.24397163120567375,0.5,0.47304964539007094,0.47588652482269506,0.29432624113475175,0.5092198581560283,0.33687943262411346,0.5375886524822695,0.5787234042553191,0.6432624113475177,0.5560283687943263,0.5312056737588653,0.4971631205673759,0.5099290780141844
0.008,0.4546099290780142,0.524822695035461,0.5226950354609929,0.6021276595744681,0.24822695035460993,0.5205673758865248,0.4879432624113475,0.48723404255319147,0.32056737588652484,0.5226950354609929,0.3446808510638298,0.5567375886524822,0.5985815602836879,0.6624113475177305,0.577304964539007,0.5524822695035461,0.5170212765957447,0.5198581560283688
0.0085,0.4794326241134752,0.5439716312056737,0.5382978723404256,0.6219858156028368,0.25957446808510637,0.5319148936170213,0.49929078014184397,0.4950354609929078,0.3397163120567376,0.5304964539007092,0.3553191489361702,0.5695035460992908,0.6070921985815603,0.6723404255319149,0.5907801418439717,0.5659574468085107,0.5283687943262412,0.5333333333333333
0.009,0.4879432624113475,0.5574468085106383,0.5539007092198581,0.6382978723404256,0.2815602836879433,0.5425531914893617,0.5106382978723404,0.5070921985815603,0.3524822695035461,0.5453900709219858,0.3588652482269504,0.5843971631205673,0.6219858156028368,0.6886524822695036,0.601418439716312,0.5787234042553191,0.5390070921985816,0.5439716312056737
0.0095,0.4950354609929078,0.5723404255319149,0.5666666666666667,0.6517730496453901,0.2978723404255319,0.550354609929078,0.5234042553191489,0.5226950354609929,0.37446808510638296,0.5581560283687943,0.3702127659574468,0.5985815602836879,0.6347517730496454,0.7035460992907802,0.6177304964539007,0.5964539007092199,0.5546099290780142,0.5560283687943263
0.01,0.5042553191489362,0.5829787234042553,0.5815602836879432,0.6709219858156028,0.30638297872340425,0.5631205673758866,0.5382978723404256,0.5375886524822695,0.3971631205673759,0.5787234042553191,0.37943262411347517,0.6063829787234043,0.6439716312056738,0.7148936170212766,0.6304964539007092,0.6106382978723405,0.573049645390071,0.5645390070921986
0.0105,0.5333333333333333,0.5964539007092199,0.5921985815602837,0.6801418439716312,0.324822695035461,0.574468085106383,0.5517730496453901,0.5432624113475177,0.4106382978723404,0.5879432624113475,0.38652482269503546,0.6163120567375886,0.6567375886524822,0.7283687943262411,0.6432624113475177,0.625531914893617,0.5886524822695035,0.5716312056737589
0.011,0.5368794326241135,0.6070921985815603,0.599290780141844,0.6865248226950355,0.3326241134751773,0.5836879432624114,0.5709219858156028,0.548936170212766,0.44397163120567373,0.599290780141844,0.3943262411347518,0.6290780141843971,0.6709219858156028,0.7432624113475177,0.6609929078014184,0.6453900709219859,0.6113475177304964,0.5829787234042553
0.0115,0.5517730496453901,0.6205673758865248,0.6120567375886525,0.6985815602836879,0.3404255319148936,0.5921985815602837,0.5836879432624114,0.5581560283687943,0.4723404255319149,0.6063829787234043,0.40070921985815605,0.6382978723404256,0.6829787234042554,0.7567375886524823,0.674468085106383,0.6609929078014184,0.6276595744680851,0.5929078014184397
0.012,0.5695035460992908,0.6312056737588653,0.625531914893617,0.7035460992907802,0.3524822695035461,0.599290780141844,0.5957446808510638,0.5659574468085107,0.4907801418439716,0.6191489361702127,0.4056737588652482,0.6468085106382979,0.6943262411347517,0.7680851063829788,0.6886524822695036,0.674468085106383,0.6418439716312057,0.6007092198581561
0.0125,0.5829787234042553,0.6425531914893617,0.6368794326241135,0.7184397163120567,0.3638297872340426,0.6078014184397164,0.6028368794326241,0.5780141843971631,0.5014184397163121,0.6312056737588653,0.41418439716312055,0.6588652482269504,0.701418439716312,0.775886524822695,0.6985815602836879,0.6843971631205674,0.6546099290780142,0.6113475177304964
0.013,0.5985815602836879,0.649645390070922,0.6446808510638298,0.7326241134751773,0.3829787234042553,0.6177304964539007,0.6113475177304964,0.5851063829787234,0.5092198581560283,0.6439716312056738,0.42127659574468085,0.6702127659574468,0.7134751773049646,0.7900709219858156,0.7106382978723405,0.6971631205673758,0.6645390070921986,0.6205673758865248
0.0135,0.6184397163120567,0.6609929078014184,0.6531914893617021,0.7397163120567376,0.40638297872340423,0.625531914893617,0.6177304964539007,0.5929078014184397,0.5134751773049645,0.64822695035461,0.4269503546099291,0.675177304964539,0.7191489361702128,0.7964539007092198,0.7184397163120567,0.7063829787234043,0.6737588652482269,0.625531914893617
0.014,0.6312056737588653,0.6659574468085107,0.6581560283687943,0.7432624113475177,0.40709219858156026,0.6326241134751773,0.6319148936170212,0.597872340425532,0.5163120567375886,0.6510638297872341,0.4319148936170213,0.6794326241134752,0.7226950354609929,0.800709219858156,0.7319148936170212,0.7205673758865249,0.6829787234042554,0.6297872340425532
0.0145,0.6375886524822695,0.6695035460992907,0.6617021276595745,0.75177304964539,0.43120567375886526,0.6397163120567376,0.6382978723404256,0.6120567375886525,0.524822695035461,0.6581560283687943,0.43333333333333335,0.6829787234042554,0.7262411347517731,0.8049645390070922,0.7390070921985815,0.7312056737588652,0.6914893617021277,0.6340425531914894
0.015,0.6446808510638298,0.6758865248226951,0.6673758865248227,0.7553191489361702,0.44397163120567373,0.6432624113475177,0.6432624113475177,0.6163120567375886,0.5297872340425532,0.6624113475177305,0.44042553191489364,0.6843971631205674,0.7297872340425532,0.8092198581560284,0.7439716312056738,0.7375886524822695,0.6957446808510638,0.6361702127659574
0.0155,0.6453900709219859,0.6787234042553192,0.6695035460992907,0.7595744680851064,0.44468085106382976,0.648936170212766,0.649645390070922,0.6212765957446809,0.5404255319148936,0.6645390070921986,0.44397163120567373,0.6929078014184397,0.7347517730496453,0.8141843971631205,0.7468085106382979,0.7411347517730497,0.6985815602836879,0.6404255319148936
0.016,0.6546099290780142,0.6822695035460993,0.675177304964539,0.7659574468085106,0.45886524822695035,0.6531914893617021,0.6560283687943262,0.624822695035461,0.5446808510638298,0.6695035460992907,0.4482269503546099,0.6957446808510638,0.7404255319148936,0.8198581560283688,0.75177304964539,0.7460992907801418,0.701418439716312,0.6446808510638298
0.0165,0.6645390070921986,0.6836879432624113,0.6773049645390071,0.7687943262411348,0.46170212765957447,0.6595744680851063,0.6588652482269504,0.6269503546099291,0.5468085106382978,0.6716312056737589,0.4531914893617021,0.6978723404255319,0.7425531914893617,0.8219858156028369,0.7553191489361702,0.750354609929078,0.7049645390070922,0.6468085106382979
0.017,0.6666666666666666,0.6879432624113475,0.6808510638297872,0.775177304964539,0.4794326241134752,0.6624113475177305,0.6624113475177305,0.6304964539007092,0.5517730496453901,0.6758865248226951,0.4581560283687943,0.699290780141844,0.7460992907801418,0.8262411347517731,0.7602836879432624,0.7539007092198582,0.7078014184397163,0.6510638297872341
0.0175,0.6723404255319149,0.6900709219858157,0.6851063829787234,0.7773049645390071,0.4808510638297872,0.6645390070921986,0.6652482269503546,0.6319148936170212,0.5539007092198581,0.6780141843971631,0.4652482269503546,0.701418439716312,0.7468085106382979,0.8276595744680851,0.7631205673758865,0.7553191489361702,0.7099290780141844,0.6524822695035462
0.018,0.6758865248226951,0.6914893617021277,0.6879432624113475,0.7808510638297872,0.4808510638297872,0.6680851063829787,0.6666666666666666,0.6319148936170212,0.5581560283687943,0.6801418439716312,0.47092198581560285,0.7070921985815602,0.75177304964539,0.8333333333333334,0.7659574468085106,0.7574468085106383,0.7120567375886525,0.6539007092198581
0.0185,0.6787234042553192,0.6914893617021277,0.6886524822695036,0.7851063829787234,0.5049645390070922,0.6680851063829787,0.6687943262411348,0.6375886524822695,0.5602836879432624,0.6822695035460993,0.4716312056737589,0.7085106382978723,0.7546099290780142,0.8361702127659575,0.7702127659574468,0.7602836879432624,0.7141843971631205,0.6553191489361702
0.019,0.6808510638297872,0.6964539007092199,0.6914893617021277,0.7858156028368795,0.5141843971631206,0.6737588652482269,0.673049645390071,0.6382978723404256,0.5680851063829787,0.6836879432624113,0.4765957446808511,0.7106382978723405,0.7574468085106383,0.8404255319148937,0.7730496453900709,0.7638297872340426,0.7184397163120567,0.6567375886524822
0.0195,0.6829787234042554,0.6985815602836879,0.6943262411347517,0.7886524822695036,0.5297872340425532,0.6758865248226951,0.674468085106383,0.6390070921985815,0.573049645390071,0.6865248226950355,0.48014184397163123,0.7120567375886525,0.7602836879432624,0.8432624113475178,0.776595744680851,0.7659574468085106,0.7212765957446808,0.6588652482269504
0.02,0.6872340425531915,0.701418439716312,0.6978723404255319,0.7886524822695036,0.5361702127659574,0.676595744680851,0.675177304964539,0.6397163120567376,0.577304964539007,0.6886524822695036,0.48226950354609927,0.7127659574468085,0.7624113475177305,0.8453900709219858,0.7780141843971631,0.7673758865248227,0.7226950354609929,0.6595744680851063
0.0205,0.6921985815602837,0.7042553191489361,0.6978723404255319,0.7921985815602837,0.5382978723404256,0.6794326241134752,0.675177304964539,0.6411347517730497,0.5780141843971631,0.6893617021276596,0.48439716312056735,0.7141843971631205,0.7645390070921986,0.8475177304964538,0.7794326241134751,0.7680851063829788,0.724822695035461,0.6602836879432624
0.021,0.6921985815602837,0.7070921985815602,0.6985815602836879,0.7929078014184398,0.5397163120567375,0.6808510638297872,0.6758865248226951,0.6453900709219859,0.5801418439716312,0.6921985815602837,0.4879432624113475,0.7156028368794326,0.7652482269503547,0.8489361702127659,0.7801418439716312,0.7687943262411348,0.7269503546099291,0.6617021276595745
0.0215,0.6929078014184397,0.7106382978723405,0.701418439716312,0.7957446808510639,0.5624113475177305,0.6829787234042554,0.6780141843971631,0.649645390070922,0.5836879432624114,0.6964539007092199,0.48936170212765956,0.7177304964539007,0.7673758865248227,0.85177304964539,0.7815602836879433,0.7709219858156028,0.7290780141843972,0.6631205673758865
0.022,0.6943262411347517,0.7120567375886525,0.7056737588652482,0.7978723404255319,0.5659574468085107,0.6858156028368795,0.6822695035460993,0.6510638297872341,0.5886524822695035,0.6978723404255319,0.4921985815602837,0.7177304964539007,0.7687943262411348,0.8539007092198582,0.7843971631205674,0.7730496453900709,0.7304964539007093,0.6638297872340425
0.0225,0.6950354609929078,0.7134751773049646,0.7092198581560284,0.8,0.5702127659574469,0.6900709219858157,0.6836879432624113,0.6517730496453901,0.5914893617021276,0.6985815602836879,0.4950354609929078,0.7191489361702128,0.7723404255319148,0.8581560283687943,0.7851063829787234,0.775177304964539,0.7326241134751773,0.6659574468085107
0.023,0.6978723404255319,0.7156028368794326,0.7099290780141844,0.8028368794326242,0.5801418439716312,0.6929078014184397,0.6836879432624113,0.6539007092198581,0.5957446808510638,0.7,0.4978723404255319,0.7191489361702128,0.775177304964539,0.8617021276595744,0.7865248226950354,0.775886524822695,0.7340425531914894,0.6673758865248227
0.0235,0.7021276595744681,0.7177304964539007,0.7127659574468085,0.8042553191489362,0.5858156028368794,0.6957446808510638,0.6851063829787234,0.6546099290780142,0.5985815602836879,0.700709219858156,0.49929078014184397,0.723404255319149,0.7780141843971631,0.8645390070921986,0.7886524822695036,0.7780141843971631,0.7368794326241135,0.6695035460992907
0.024,0.7028368794326241,0.7219858156028369,0.7148936170212766,0.8070921985815603,0.5900709219858156,0.6985815602836879,0.6851063829787234,0.6546099290780142,0.5985815602836879,0.701418439716312,0.5,0.724113475177305,0.7787234042553192,0.8652482269503546,0.7900709219858156,0.7787234042553192,0.7375886524822695,0.6716312056737589
0.0245,0.7042553191489361,0.7226950354609929,0.7177304964539007,0.8078014184397163,0.5914893617021276,0.699290780141844,0.6872340425531915,0.6567375886524822,0.6021276595744681,0.7042553191489361,0.5,0.7262411347517731,0.7801418439716312,0.8659574468085106,0.7900709219858156,0.7794326241134751,0.7382978723404255,0.674468085106383
0.025,0.7042553191489361,0.724113475177305,0.7191489361702128,0.8106382978723404,0.5936170212765958,0.700709219858156,0.6900709219858157,0.6574468085106383,0.6056737588652482,0.7063829787234043,0.5,0.7290780141843972,0.7843971631205674,0.8709219858156029,0.7907801418439716,0.7822695035460993,0.7411347517730497,0.6758865248226951
0.0255,0.7078014184397163,0.7290780141843972,0.7212765957446808,0.8134751773049645,0.6127659574468085,0.701418439716312,0.6914893617021277,0.6624113475177305,0.6070921985815603,0.7070921985815602,0.500709219858156,0.7312056737588652,0.7865248226950354,0.8730496453900709,0.7914893617021277,0.7829787234042553,0.7425531914893617,0.676595744680851
0.026,0.7106382978723405,0.7304964539007093,0.7219858156028369,0.8141843971631205,0.6134751773049646,0.7021276595744681,0.6943262411347517,0.6631205673758865,0.6078014184397164,0.7092198581560284,0.500709219858156,0.7326241134751773,0.7886524822695036,0.875177304964539,0.7921985815602837,0.7851063829787234,0.7453900709219858,0.6773049645390071
0.0265,0.7134751773049646,0.7319148936170212,0.723404255319149,0.8156028368794326,0.6163120567375886,0.7042553191489361,0.6950354609929078,0.6645390070921986,0.6099290780141844,0.7092198581560284,0.5014184397163121,0.7354609929078014,0.7907801418439716,0.8773049645390071,0.7929078014184398,0.7865248226950354,0.7468085106382979,0.6773049645390071
0.027,0.7163120567375887,0.7326241134751773,0.724113475177305,0.8170212765957446,0.6170212765957447,0.7049645390070922,0.6950354609929078,0.6652482269503546,0.6099290780141844,0.7099290780141844,0.5014184397163121,0.7361702127659574,0.7907801418439716,0.8780141843971632,0.7943262411347518,0.7879432624113475,0.74822695035461,0.6780141843971631
0.0275,0.7177304964539007,0.7340425531914894,0.725531914893617,0.8184397163120567,0.6234042553191489,0.7056737588652482,0.6971631205673758,0.6673758865248227,0.6106382978723405,0.7113475177304964,0.5056737588652482,0.7375886524822695,0.7914893617021277,0.8794326241134752,0.7964539007092198,0.7907801418439716,0.750354609929078,0.6787234042553192
0.028,0.7191489361702128,0.7347517730496453,0.7283687943262411,0.8184397163120567,0.624822695035461,0.7106382978723405,0.6978723404255319,0.6680851063829787,0.6106382978723405,0.7113475177304964,0.5078014184397163,0.7390070921985815,0.7914893617021277,0.8794326241134752,0.7978723404255319,0.7929078014184398,0.750354609929078,0.6787234042553192
0.0285,0.7205673758865249,0.7354609929078014,0.7283687943262411,0.8205673758865248,0.625531914893617,0.7120567375886525,0.700709219858156,0.6695035460992907,0.6127659574468085,0.7113475177304964,0.5099290780141844,0.7404255319148936,0.7936170212765957,0.8815602836879433,0.8,0.7943262411347518,0.7524822695035461,0.6794326241134752
0.029,0.724113475177305,0.7361702127659574,0.7283687943262411,0.8205673758865248,0.6290780141843971,0.7134751773049646,0.7049645390070922,0.6716312056737589,0.6156028368794326,0.7134751773049646,0.5120567375886524,0.7411347517730497,0.7943262411347518,0.8822695035460993,0.8049645390070922,0.798581560283688,0.7574468085106383,0.6801418439716312
0.0295,0.7262411347517731,0.7375886524822695,0.7297872340425532,0.8219858156028369,0.6319148936170212,0.7148936170212766,0.7063829787234043,0.6723404255319149,0.6170212765957447,0.7163120567375887,0.5120567375886524,0.7418439716312056,0.7957446808510639,0.8836879432624114,0.8063829787234043,0.8014184397163121,0.7588652482269503,0.6822695035460993
0.03,0.7262411347517731,0.7390070921985815,0.7304964539007093,0.8219858156028369,0.6326241134751773,0.7156028368794326,0.7085106382978723,0.673049645390071,0.6177304964539007,0.7170212765957447,0.5127659574468085,0.7439716312056738,0.7971631205673759,0.8851063829787233,0.8092198581560284,0.8042553191489362,0.7609929078014185,0.6865248226950355
0.0305,0.7283687943262411,0.7404255319148936,0.7319148936170212,0.825531914893617,0.6354609929078014,0.7163120567375887,0.7092198581560284,0.674468085106383,0.6198581560283688,0.7177304964539007,0.5141843971631206,0.7468085106382979,0.799290780141844,0.8872340425531915,0.8099290780141843,0.8042553191489362,0.7624113475177305,0.6893617021276596
0.031,0.7297872340425532,0.7425531914893617,0.7340425531914894,0.8283687943262411,0.6375886524822695,0.7177304964539007,0.7113475177304964,0.675177304964539,0.6212765957446809,0.7191489361702128,0.5163120567375886,0.74822695035461,0.8014184397163121,0.8893617021276595,0.8113475177304964,0.8056737588652483,0.7645390070921986,0.6907801418439716
0.0315,0.7319148936170212,0.7432624113475177,0.7347517730496453,0.8304964539007093,0.6382978723404256,0.7198581560283688,0.7141843971631205,0.675177304964539,0.6226950354609929,0.7212765957446808,0.5170212765957447,0.749645390070922,0.8021276595744681,0.8900709219858156,0.8127659574468085,0.8078014184397163,0.7659574468085106,0.6914893617021277
0.032,0.7326241134751773,0.7446808510638298,0.7361702127659574,0.8326241134751773,0.6404255319148936,0.7226950354609929,0.7148936170212766,0.675177304964539,0.624113475177305,0.7226950354609929,0.5198581560283688,0.7510638297872341,0.8049645390070922,0.8936170212765957,0.8134751773049645,0.8085106382978723,0.7666666666666667,0.6929078014184397
0.0325,0.7326241134751773,0.7460992907801418,0.7361702127659574,0.8333333333333334,0.6404255319148936,0.725531914893617,0.7163120567375887,0.675177304964539,0.624113475177305,0.723404255319149,0.5212765957446809,0.75177304964539,0.8056737588652483,0.8943262411347518,0.8134751773049645,0.8099290780141843,0.7680851063829788,0.6936170212765957
0.033,0.7326241134751773,0.7475177304964539,0.7375886524822695,0.8361702127659575,0.6439716312056738,0.7276595744680852,0.7177304964539007,0.6780141843971631,0.624113475177305,0.724822695035461,0.5226950354609929,0.7524822695035461,0.8070921985815603,0.8957446808510638,0.8148936170212766,0.8106382978723404,0.7687943262411348,0.6936170212765957
0.0335,0.7326241134751773,0.7475177304964539,0.7382978723404255,0.8361702127659575,0.6439716312056738,0.7276595744680852,0.7177304964539007,0.6794326241134752,0.624113475177305,0.7269503546099291,0.5234042553191489,0.7524822695035461,0.8078014184397163,0.8971631205673759,0.8156028368794326,0.8120567375886525,0.7687943262411348,0.6943262411347517
0.034,0.7347517730496453,0.74822695035461,0.7390070921985815,0.8368794326241135,0.6446808510638298,0.7297872340425532,0.7177304964539007,0.6794326241134752,0.625531914893617,0.7283687943262411,0.524113475177305,0.7531914893617021,0.8078014184397163,0.8971631205673759,0.8156028368794326,0.8120567375886525,0.7687943262411348,0.6950354609929078
0.0345,0.7347517730496453,0.7489361702127659,0.7397163120567376,0.8375886524822695,0.6468085106382979,0.7297872340425532,0.7177304964539007,0.6808510638297872,0.626241134751773,0.7297872340425532,0.5255319148936171,0.7546099290780142,0.8092198581560284,0.8992907801418439,0.8177304964539007,0.8148936170212766,0.7702127659574468,0.6957446808510638
0.035,0.7347517730496453,0.750354609929078,0.7418439716312056,0.8390070921985816,0.648936170212766,0.7297872340425532,0.7191489361702128,0.6836879432624113,0.6269503546099291,0.7304964539007093,0.5269503546099291,0.7546099290780142,0.8092198581560284,0.8992907801418439,0.8191489361702128,0.8163120567375887,0.7709219858156028,0.6957446808510638
0.0355,0.7361702127659574,0.7510638297872341,0.7425531914893617,0.8390070921985816,0.6517730496453901,0.7304964539007093,0.7191489361702128,0.6836879432624113,0.6269503546099291,0.7312056737588652,0.5269503546099291,0.7546099290780142,0.8099290780141843,0.9,0.8191489361702128,0.8163120567375887,0.7709219858156028,0.6964539007092199
0.036,0.7361702127659574,0.75177304964539,0.7432624113475177,0.8390070921985816,0.6517730496453901,0.7319148936170212,0.7205673758865249,0.6851063829787234,0.6276595744680851,0.7319148936170212,0.5304964539007092,0.7560283687943262,0.8106382978723404,0.900709219858156,0.8212765957446808,0.8184397163120567,0.7730496453900709,0.6978723404255319
0.0365,0.7375886524822695,0.7524822695035461,0.7432624113475177,0.8404255319148937,0.6560283687943262,0.7326241134751773,0.7219858156028369,0.6865248226950355,0.6276595744680851,0.7333333333333333,0.5326241134751774,0.7567375886524823,0.8106382978723404,0.900709219858156,0.8226950354609929,0.8212765957446808,0.774468085106383,0.6985815602836879
0.037,0.7375886524822695,0.7524822695035461,0.7432624113475177,0.8425531914893617,0.6567375886524822,0.7347517730496453,0.723404255319149,0.6865248226950355,0.6276595744680851,0.7333333333333333,0.5333333333333333,0.7581560283687944,0.8127659574468085,0.9028368794326241,0.823404255319149,0.8219858156028369,0.775177304964539,0.6985815602836879
0.0375,0.7382978723404255,0.7531914893617021,0.7432624113475177,0.8439716312056738,0.6581560283687943,0.7361702127659574,0.724822695035461,0.6865248226950355,0.6290780141843971,0.7340425531914894,0.5333333333333333,0.7588652482269503,0.8127659574468085,0.9028368794326241,0.824822695035461,0.823404255319149,0.776595744680851,0.6985815602836879
0.038,0.7397163120567376,0.7531914893617021,0.7475177304964539,0.8460992907801419,0.6581560283687943,0.7368794326241135,0.725531914893617,0.6872340425531915,0.6290780141843971,0.7354609929078014,0.5333333333333333,0.7595744680851064,0.8141843971631205,0.9042553191489362,0.8262411347517731,0.824822695035461,0.7780141843971631,0.7
0.0385,0.7404255319148936,0.7567375886524823,0.74822695035461,0.8460992907801419,0.6602836879432624,0.7375886524822695,0.725531914893617,0.6879432624113475,0.6297872340425532,0.7368794326241135,0.5340425531914894,0.7602836879432624,0.8148936170212766,0.9056737588652483,0.8262411347517731,0.825531914893617,0.7787234042553192,0.701418439716312
0.039,0.7404255319148936,0.7574468085106383,0.74822695035461,0.8468085106382979,0.6602836879432624,0.7375886524822695,0.725531914893617,0.6879432624113475,0.6297872340425532,0.7368794326241135,0.5340425531914894,0.7617021276595745,0.8170212765957446,0.9078014184397163,0.826950354609929,0.825531914893617,0.7794326241134751,0.7021276595744681
0.0395,0.7404255319148936,0.7574468085106383,0.7489361702127659,0.8468085106382979,0.6602836879432624,0.7382978723404255,0.725531914893617,0.6879432624113475,0.6297872340425532,0.7368794326241135,0.5347517730496454,0.7617021276595745,0.8184397163120567,0.9092198581560283,0.8276595744680851,0.8262411347517731,0.7801418439716312,0.7021276595744681
0.04,0.7404255319148936,0.7574468085106383,0.7489361702127659,0.8475177304964538,0.6602836879432624,0.7390070921985815,0.7269503546099291,0.6879432624113475,0.6304964539007092,0.7368794326241135,0.5354609929078015,0.7617021276595745,0.8184397163120567,0.9092198581560283,0.8290780141843972,0.8276595744680851,0.7808510638297872,0.7021276595744681
0.0405,0.7411347517730497,0.7574468085106383,0.7489361702127659,0.8475177304964538,0.6631205673758865,0.7411347517730497,0.7269503546099291,0.6886524822695036,0.6304964539007092,0.7368794326241135,0.5361702127659574,0.7624113475177305,0.8191489361702128,0.9099290780141844,0.8290780141843972,0.8283687943262411,0.7808510638297872,0.7021276595744681
