Estimator,Accuracy1,Accuracy2
schreiber2017/mirex2017,0.9822763777346996,0.998338410412628
schreiber2017/ismir2017,0.9753530877873166,0.998338410412628
schreiber2018/ismir2018,0.9573525339241208,0.991415120465245
schreiber2018/cnn,0.9554140127388535,0.9900304624757685
schreiber2018/fcn,0.9307671005261701,0.9889227360841872
boeck2015/tempodetector2016_default,0.9241207421766824,0.9925228468568263
davies2009/mirex_qm_tempotracker,0.889227360841872,0.9692605926336195
percival2014/stem,0.8886734976460814,0.9808917197452229
