τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,
0.005,0.14387802083269946,0.34863356692348685,0.27416860405181553,0.31590554063036264,0.2910581439230624,0.3697485568682003,0.22778186328921338,0.38065674025744295,0.15715734468867587,0.32296200528343993,0.32296200528343993,0.2589547221508746,0.19397924511496167,0.22101954604170235,0.29822874533630905
0.01,0.14685472833898935,0.1693460680601625,0.16633599485563685,0.2311965237797039,0.161961620114641,0.1762105599059843,0.1738644357340431,0.31374662351877325,0.17587462632030965,0.16566386364016725,0.16566386364016725,0.15586456801179835,0.162459647582988,0.12042504946312126,0.19015305627898554
0.015,0.16634040547135057,0.19859175558122596,0.20504082033989476,0.2645274647443742,0.2034289764731964,0.20756405375148018,0.22420579022763631,0.34800769801448056,0.22426315043424672,0.2199643071394752,0.21337817723624175,0.18035528634385994,0.19044432123038457,0.15458020575388207,0.21874635215739532
0.02,0.17851044526741702,0.21830245900528839,0.2287951107947621,0.2907477012515795,0.22790716486531584,0.22502592263263554,0.25356587945901643,0.36458977643979423,0.24704667532060368,0.24807280423541486,0.24277120321401774,0.1819209200590746,0.19790501404265443,0.1650199633446366,0.23835430258982263
0.025,0.18251047909927828,0.23104269205578662,0.22651225405206593,0.28730172976775237,0.230052432426753,0.23249088447347052,0.254142702425721,0.3555206813948759,0.2468567097475216,0.2600811233867415,0.2507883666976794,0.1830471420336557,0.19862524792768926,0.16736424364723035,0.2429980200418981
0.03,0.18168055874057307,0.2425831273619981,0.241422693592904,0.29417480827703385,0.23837152577546994,0.23665909088122566,0.26003469465783546,0.36038655834953764,0.25910474273405276,0.2744481196969828,0.26735076931711105,0.19694710807016824,0.20701666189608797,0.17812087774004579,0.24357975813886532
0.035,0.1896070053915301,0.25251407006371124,0.24907182552021362,0.29317830147562574,0.24208266090810224,0.24494837105262474,0.26410983417313605,0.37077901155776555,0.26290678093435227,0.28592261934905305,0.2727513550319759,0.20081061417803212,0.2091098809430845,0.1840154891675346,0.25310391806370514
0.04,0.19438578834849246,0.26359154060143397,0.25889501086921396,0.31005053659391846,0.2533342738017776,0.2562238384970615,0.28158033467621785,0.3826382368205002,0.27478602384256995,0.29989152169557526,0.2876085681309572,0.21161144860383366,0.21952077231654427,0.18872639102064395,0.2613078405376718
0.045,0.20064263244483346,0.2675368204880224,0.2714789252130718,0.32097979832651563,0.2546659539630011,0.2571819107366257,0.2883396457836331,0.38991461990550896,0.2809135480174968,0.30501891600151126,0.29566850194819994,0.21311420961363595,0.22337261950859696,0.1883890274107438,0.2679750481385693
0.05,0.19985317955496293,0.2674189949893848,0.27187069879795445,0.32037796848095723,0.2546016983777078,0.2576962333679442,0.28738260729166804,0.39294001731176803,0.28020778883111847,0.30593314584064074,0.2968421652408317,0.21425983147201197,0.22428786082145982,0.18967031229925504,0.26995171313832506
0.055,0.2010583628541459,0.2686145654747671,0.2776727330082002,0.3225412728672024,0.2577932810026326,0.2619298825101785,0.2935367752689909,0.3983827019984235,0.28394510212012697,0.30815525927838855,0.29998992915401385,0.2162322254708196,0.22604347768600924,0.1884697778090908,0.2740045491230159
0.06,0.2035615473841084,0.274049561948415,0.28155609869228254,0.32605333112508295,0.2616625419578458,0.26402829327729094,0.29539020968022134,0.4010737993351862,0.28771894010316257,0.3130068565000053,0.3052096740416181,0.21634441922559422,0.22674209036869442,0.19105000794303625,0.2766858515745208
0.065,0.2045564374436879,0.27500296568973154,0.2853814837297772,0.32650999120426655,0.26332772070062505,0.2647780096652656,0.2975528973457501,0.40070619705872085,0.2871128982742214,0.31436427679854656,0.30777077011745585,0.21804260507115167,0.2297888190175941,0.19309994487844134,0.2800212273665257
0.07,0.2047530238727004,0.2757900657328301,0.284093668255468,0.32519125893465006,0.2653261710218686,0.26501327107184397,0.29757370699509483,0.40081076700048934,0.28812701569759824,0.3158613474442833,0.309324989250136,0.21673713854537907,0.22955597721040036,0.19361656900904806,0.2803857153846466
0.075,0.20606119797394779,0.27573138927596835,0.28626369214622605,0.32705389815254543,0.2653178368946818,0.26538266658716353,0.2984659943801622,0.40116837072440076,0.2901206698255416,0.31772968029107235,0.31122152644727735,0.21690047940565452,0.22859049286858105,0.1938152669696698,0.2810692985189939
0.08,0.2047840963648369,0.27410573351400647,0.28617538573296314,0.3260605743418491,0.26579303992287595,0.2663200215523839,0.29810476784536344,0.4008875858846927,0.28913973245029606,0.3176471403555615,0.31118083959114784,0.21552622020980902,0.22825123712067857,0.19429646558843894,0.279734538547166
0.085,0.20711022074522256,0.2756232004850528,0.2848473985943377,0.32441093153453254,0.2651758423162883,0.26597206955609587,0.2972982628499037,0.4000100873048997,0.2877213968178242,0.3170741853266578,0.31064920277799124,0.2156452677346965,0.22823528585686384,0.19450810355202552,0.2794309912362276
0.09,0.20753371230524378,0.27583946871322873,0.2850090187460227,0.3254859656281638,0.2654063521889316,0.26621485006432993,0.2984749550304774,0.40015271032740835,0.2878630490698462,0.3171226113095247,0.31071809048872,0.21601311569678305,0.2285630382198352,0.194943267323611,0.28066011411609976
0.095,0.20880933286727033,0.276122737224318,0.28485863346292256,0.325125941341235,0.26538825671945493,0.266096898828933,0.29731026878062755,0.39857459664576433,0.28667541476091857,0.3184074413194093,0.3120300009249083,0.2155000129894759,0.22965336141383008,0.1957719347008631,0.2808171761075112
0.1,0.20858834252867925,0.2775021374209293,0.28337025032186464,0.32461960775733334,0.26551940189025064,0.26666883389558976,0.29608794297522484,0.3974828049421403,0.28493524374849194,0.31649781217030776,0.310160565727873,0.21481921672426038,0.22888336337283077,0.19575170372496317,0.2807839435896574
0.105,0.20884647721280353,0.27759227456210694,0.2832487502996834,0.32334346665978214,0.26509303365238457,0.26677318878415857,0.29498903786375735,0.3970410964401076,0.28381275771687947,0.3172541441736709,0.3109434134067275,0.2140607295424767,0.228175645728169,0.19571947876697462,0.2801113418350969
