Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,0.0,0.01430528041586515,0.008391991606841414,0.013625473915035144,0.01909933150174009,0.012373526130382215,1.0096482335316084,0.010030258892285033,0.010030258892285033,0.009650170033719367,0.009650170033719367,0.009650170033719367
1,1.0,0.9982914327408935,0.00018996577035672573,0.003328017717754316,0.5554578527258995,0.0009399623828998066,0.0009187962335072223,0.99908129868266,0.0009187962335072223,0.0009494538288642538,0.0009494538288642538,0.0009494538288642538
2,0.0,0.9783253857831319,0.015540850895778346,0.005563039700202164,0.5523570695903218,0.9842024517723468,0.983688290628021,0.983688290628021,0.016311709371978997,0.019152104448157115,0.019152104448157115,0.019152104448157115
3,0.0,0.9968007242358109,0.009399853422311772,0.0009789732616960068,0.5604785430321975,0.9945778536777864,1.0193394163556777,0.019339506523703545,0.019339506523703545,0.0074539705389033905,0.0014241808075495107,0.0014241808075495107
4,0.0,0.06762336622127388,0.0028353606151401223,0.011927717097206842,0.5821007838961243,1.0063130766088477,1.0055831062290899,1.0052212857505727,1.0052212857505727,0.0081552415475781,0.0081552415475781,0.0081552415475781
5,0.0,0.04117875616284416,0.004074065670231229,0.0022488056749402083,0.5690328470070729,0.9938362661132222,0.9969820427007674,0.9969820427007674,0.9969820427007674,0.0028536549208387062,0.0028536549208387062,0.0028536549208387062
6,0.0,0.011927717097206842,0.007745909930117597,0.000456939490371099,0.03260543113083455,0.98976238189762,0.008453632978588197,0.008453632978588197,0.008453632978588197,0.010106964845150328,0.010106964845150328,0.010106964845150328
7,1.0184025738314613,0.027931637806861375,0.01650429060904814,0.022206649973231386,0.6024203664389298,0.017462611448561507,0.018232480710800532,1.017858080585871,1.017858080585871,0.017453120002596845,0.017453120002596845,0.017453120002596845
8,0.0,0.010732106117764246,0.004513377190691033,0.001924876924492118,0.01909933150174009,0.9967239955894491,0.0013806715437524287,0.0013806715437524287,0.0013806715437524287,0.0,0.0,0.0
9,0.0,0.0213157311152278,0.006549210524678607,0.0024360358472083335,0.02560583128220377,0.9960874811029565,0.004797590499414862,0.004797590499414862,0.004797590499414862,0.010743771828055193,0.0014059072487190615,0.0014059072487190615
10,0.0,0.02509906480512539,0.009998962807439518,0.004681039281579886,0.02560583128220377,0.9906940548362632,0.9911544994579402,0.009212958598306552,0.009212958598306552,0.010743771828055193,0.010743771828055193,0.0014059072487190615
11,0.0,0.002286146076096348,0.004379271177854639,0.007971470444738756,0.98976238189762,1.0008171097910628,0.9980078819628466,0.9980078819628466,0.001992118037153356,0.0010047577378977752,0.010106964845150328,0.0010047577378977752
12,0.0,1.0061350457557248,0.009902235532881139,0.01137503095551375,0.98976238189762,1.0063130766088477,0.00811683145207394,1.0081168314520739,1.0081168314520739,0.0081552415475781,0.0081552415475781,0.0081552415475781
13,0.0,0.005985375226727184,0.010212241130343686,0.010657895637212433,0.02284727316956213,0.013680836145165695,0.01139085097436372,0.01139085097436372,0.01139085097436372,0.0047641165097746345,0.01590467411497496,0.0047641165097746345
14,0.0,0.010235875829769134,0.01064275591168448,0.01196590923957603,0.007001553838900646,1.0079513419464199,0.009295404915223909,0.009295404915223909,0.009295404915223909,0.00871109671208359,0.00871109671208359,0.00871109671208359
15,0.0,0.9853633766743359,0.004834681718865434,0.006869335142177528,0.98976238189762,0.9953001048234968,0.9969289207100679,0.9969289207100679,0.9969289207100679,0.010106964845150328,0.0010047577378977752,0.9989952422621022
16,0.0,0.004175349350535313,0.005301750907512649,0.005301750907512649,0.017288350712003017,0.008304941332032982,0.004110667204367649,0.0036662652816698517,0.0036662652816698517,0.0038372573189394714,0.0038372573189394714,0.0038372573189394714
17,0.0,0.008974445813991485,0.01183909677086191,0.007597390309292848,0.047666808730976354,0.012045132289868915,0.010745815092325224,0.010294152301747241,0.010294152301747241,0.011495638837829437,0.011495638837829437,0.011495638837829437
18,0.0,0.042247947200581865,0.015840560770188524,0.01952090725813706,0.9996659171954818,1.0112532912745364,1.0134232177303095,1.0134232177303095,0.013423217730309427,0.014528423307397658,0.014528423307397658,0.014528423307397658
19,0.016419444973046864,0.011867820947073518,0.004843686913609415,0.011276742814886326,0.9765655199122895,0.9944879722735767,1.148949770267306,0.9948643423780466,0.9948643423780466,0.9956654097361088,0.012796169012087088,0.9956654097361088
20,0.01995966978117753,0.015796249945134594,0.0008773916471173915,0.003426935045859547,0.9797062474143042,0.991293621493359,1.0590039491158083,0.40804176270340453,0.40804176270340453,0.005431246473780034,0.014148463574889003,0.014148463574889003
21,0.9964897913561793,0.0019538126508526366,0.0015611472275569916,0.004791549258509413,0.5723655200164448,0.0012110521099332064,0.9992506336476138,0.9992506336476138,0.0007493663523861758,0.002146142183557297,0.002146142183557297,0.002146142183557297
22,0.0,0.012697068013654526,0.007575674488925417,0.0007499876916653212,0.9743923262553977,0.9906940548362632,0.9918896405188619,0.9922573608988446,0.9922573608988446,0.010743771828055193,0.010743771828055193,0.0014059072487190615
23,0.018402573831461187,9.497350590225916e-05,0.00814495523306827,0.0010451214161677463,0.04400840511366498,0.0009399623828998066,0.0016670161328797973,0.9983329838671202,0.0016670161328797973,0.0009494538288642538,0.0009494538288642538,0.0009494538288642538
24,0.0,9.137632082658692e-05,0.014455709783400768,0.002738601887058583,0.9673945688691654,0.9842024517723468,0.9851137532359381,0.014886246764061948,0.014886246764061948,0.019152104448157115,0.019152104448157115,0.019152104448157115
25,0.0,0.01916064410504689,0.02542524281546649,0.01436929105632641,0.04763795511869358,0.9829475870612958,0.018094547407638852,0.018094547407638852,0.018094547407638852,0.021450873798168693,0.021450873798168693,0.021450873798168693
26,0.0,0.0075314569707178895,0.004436789886042864,0.007913292086725851,0.03465331570144461,0.010488923798592672,0.00856194338714243,0.008976586551509593,0.008976586551509593,0.006755388595305151,0.006755388595305151,0.006755388595305151
27,0.0,0.0008076830927332447,0.002078978082606046,0.0008081355219690082,0.012045132289868915,0.0010853148002784307,0.00031955041336048315,0.0007744154788371892,0.0007744154788371892,0.0,0.0,0.0
28,0.0,1.0017827849022825,0.008135256255934125,0.007109190493239366,0.02560583128220377,0.9906940548362632,0.9933609913881715,0.006639008611828498,0.006639008611828498,0.998594092751281,0.010743771828055193,0.0014059072487190615
29,0.0,0.02482257167988728,0.00822849878567321,0.0016869243662953899,0.9743923262553977,0.9906940548362632,0.9929931762753197,0.9929931762753197,0.00700682372468032,0.010743771828055193,0.010743771828055193,0.0014059072487190615
30,0.0,0.46146827425369363,0.004537256200931451,0.0020183201961251336,0.9930024660755595,1.0029862336129347,0.00010735278504699964,0.0005056276798753862,0.0005056276798753862,0.0014131205616236173,0.0014131205616236173,0.0014131205616236173
31,0.0,0.026593773859065896,0.005731512797026917,0.014703232142152385,0.02560583128220377,0.006814599556249497,1.0081581161046846,1.0081581161046846,1.0081581161046846,0.00799279075353063,0.00799279075353063,0.00799279075353063
32,0.0,0.0218257906677227,0.009346939341118216,0.0035589742505757983,0.5738604265573607,0.9906940548362632,0.010314529473160873,0.010314529473160873,0.9896854891477984,0.010743771828055193,0.010743771828055193,0.19405098519111488
33,0.038498193252969,0.03311720857741261,0.020789505674480607,0.031934261364800653,0.5908552628432906,1.022700645025316,1.0207620672909838,1.0204063181324088,0.020406318132408684,0.019346088804811878,0.019346088804811878,0.019346088804811878
34,0.0,0.013460279576132958,0.019422584411619755,0.0053809846755564095,0.9673945688691654,0.9842024517723468,0.017024183764726215,0.0166680808740808,0.0166680808740808,0.019152104448157115,0.019152104448157115,0.019152104448157115
35,0.0,0.011302126362879564,0.009905834637708584,0.00374604570323557,0.02560583128220377,0.9906940548362632,0.00737473167640087,0.007742639101155306,0.007742639101155306,0.010743771828055193,0.010743771828055193,0.0014059072487190615
36,0.0,1.0201508562475308,0.007971470444738756,0.015802459912185363,0.5821007838961243,1.0117876832484205,0.00956692449765691,1.0095669244976568,0.00956692449765691,0.0081552415475781,0.0081552415475781,0.0081552415475781
