Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.019,1.0,0.8978723404255319,1.0,0.6382978723404256,1.0,0.9702127659574468,0.9787234042553191,0.9787234042553191,1.0,1.0,0.9914893617021276
0.0195,1.0,0.9106382978723404,1.0,0.6382978723404256,1.0,0.9702127659574468,0.9787234042553191,0.9787234042553191,1.0,1.0,0.9914893617021276
0.02,1.0,0.9148936170212766,1.0,0.6510638297872341,1.0,0.9744680851063829,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0205,1.0,0.9148936170212766,1.0,0.6553191489361702,1.0,0.9744680851063829,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.021,1.0,0.9191489361702128,1.0,0.6553191489361702,1.0,0.9744680851063829,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0215,1.0,0.9276595744680851,1.0,0.7021276595744681,1.0,0.9744680851063829,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.022,1.0,0.9276595744680851,1.0,0.7021276595744681,1.0,0.9744680851063829,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0225,1.0,0.9319148936170213,1.0,0.7021276595744681,1.0,0.9744680851063829,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.023,1.0,0.9319148936170213,1.0,0.7276595744680852,1.0,0.9744680851063829,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0235,1.0,0.9319148936170213,1.0,0.7276595744680852,1.0,0.9744680851063829,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.024,1.0,0.9319148936170213,1.0,0.7276595744680852,1.0,0.9744680851063829,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0245,1.0,0.9361702127659575,1.0,0.7319148936170212,1.0,0.9744680851063829,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.025,1.0,0.9361702127659575,1.0,0.7319148936170212,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0255,1.0,0.9404255319148936,1.0,0.7319148936170212,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.026,1.0,0.9404255319148936,1.0,0.7404255319148936,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0265,1.0,0.9404255319148936,1.0,0.7404255319148936,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.027,1.0,0.9404255319148936,1.0,0.7489361702127659,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0275,1.0,0.9446808510638298,1.0,0.7574468085106383,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.028,1.0,0.9446808510638298,1.0,0.7574468085106383,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0285,1.0,0.9531914893617022,1.0,0.7617021276595745,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.029,1.0,0.9531914893617022,1.0,0.7787234042553192,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0295,1.0,0.9531914893617022,1.0,0.7787234042553192,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.03,1.0,0.9531914893617022,1.0,0.7787234042553192,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0305,1.0,0.9574468085106383,1.0,0.7787234042553192,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.031,1.0,0.9574468085106383,1.0,0.7829787234042553,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0315,1.0,0.9574468085106383,1.0,0.7829787234042553,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.032,1.0,0.9574468085106383,1.0,0.7829787234042553,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0325,1.0,0.9574468085106383,1.0,0.7829787234042553,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.033,1.0,0.9574468085106383,1.0,0.7829787234042553,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0335,1.0,0.9574468085106383,1.0,0.7829787234042553,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.034,1.0,0.9574468085106383,1.0,0.7829787234042553,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0345,1.0,0.9574468085106383,1.0,0.7829787234042553,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.035,1.0,0.9574468085106383,1.0,0.7872340425531915,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0355,1.0,0.9617021276595744,1.0,0.7872340425531915,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.036,1.0,0.9617021276595744,1.0,0.7872340425531915,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0365,1.0,0.9617021276595744,1.0,0.7872340425531915,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.037,1.0,0.9617021276595744,1.0,0.7872340425531915,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0375,1.0,0.9617021276595744,1.0,0.7872340425531915,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.038,1.0,0.9617021276595744,1.0,0.7872340425531915,1.0,0.9787234042553191,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.0385,1.0,0.9617021276595744,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9829787234042553,0.9829787234042553,1.0,1.0,0.9914893617021276
0.039,1.0,0.9617021276595744,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0395,1.0,0.9617021276595744,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.04,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0405,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.041,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0415,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.042,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0425,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.043,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0435,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.044,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0445,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.045,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0455,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.046,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0465,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.047,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9872340425531915,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0475,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9872340425531915,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.048,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9872340425531915,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0485,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9872340425531915,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.049,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9872340425531915,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.0495,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9872340425531915,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.05,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9872340425531915,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
