Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci
70.0,0.0019397557034128592,0.0008714679299126279,0.003008043476913091,0.018283830645106317,0.013143412339115462,0.02342424895109717,0.0015641599177964227,0.0013349640910742633,0.0017933557445185822,2.8733963606764955e-05,-1.4201556693728728e-05,7.166948390725865e-05,2.862110002536314e-05,-1.4311676011480439e-05,7.155387606220672e-05,2.862110002536314e-05,-1.4311676011480439e-05,7.155387606220672e-05,1.4057528669015836e-06,-7.08494025307278e-07,3.5199997591104453e-06,-1.0685510813263672e-07,-2.4789298465434065e-06,2.2652196302781328e-06,0.0,0.0,0.0
71.31313131313131,0.0018786235592552754,0.0008431533283976287,0.002914093790112922,0.018243614570534007,0.01311143997094235,0.023375789170125665,0.0016326337205040023,0.0014135615713266481,0.0018517058696813564,3.26574008781402e-05,-2.5762764073291198e-05,9.10775658295716e-05,3.263324952599639e-05,-2.578318144634293e-05,9.104968049833572e-05,3.263324952599639e-05,-2.578318144634293e-05,9.104968049833572e-05,1.605589115943791e-06,-1.2711584191145587e-06,4.482336651002141e-06,9.568207241212116e-07,-2.270739965145369e-06,4.184381413387792e-06,0.0,0.0,0.0
72.62626262626263,0.0018207407505818475,0.0008162131797200827,0.0028252683214436123,0.01820336739474401,0.013077109885262133,0.02332962490422589,0.0017176970271684025,0.0015104100036910668,0.0019249840506457383,3.418174879320991e-05,-5.016239417155782e-05,0.00011852589175797764,3.424961072048115e-05,-5.0089141310066676e-05,0.00011858836275102897,3.424961072048115e-05,-5.0089141310066676e-05,0.00011858836275102897,1.687487642018983e-06,-2.46581807993892e-06,5.840793363976886e-06,1.9575391249876323e-06,-2.7022532674043493e-06,6.617331517379614e-06,0.0,0.0,0.0
73.93939393939394,0.0017667489523942816,0.0007910086486888812,0.002742489256099682,0.018164831613370454,0.01304275107350634,0.02328691215323457,0.0018134742028939573,0.0016098753531854691,0.0020170730526024453,3.363494527776336e-05,-7.742849398181074e-05,0.00014469838453733748,3.379693712357787e-05,-7.725940341314202e-05,0.00014485327766029774,3.379693712357787e-05,-7.725940341314202e-05,0.00014485327766029774,1.667497794664627e-06,-3.801529473414906e-06,7.13652506274416e-06,2.8764051700795288e-06,-3.2595581718070116e-06,9.012368511966069e-06,0.0,0.0,0.0
75.25252525252526,0.0017172898396942814,0.0007679031260134284,0.0026666765533751345,0.018129749722047468,0.01301064222470173,0.023248857219393203,0.0019140896127850045,0.0017008783261200104,0.0021273008994499984,3.134492825758989e-05,-0.00010445636985891151,0.0001671462263740913,3.1601982250047024e-05,-0.00010419063600037963,0.0001673946005004737,3.1601982250047024e-05,-0.00010419063600037963,0.0001673946005004737,1.561668923418193e-06,-5.125509210008107e-06,8.248847056844493e-06,3.6945239350098443e-06,-3.8081411416222677e-06,1.1197189011641956e-05,0.0,0.0,0.0
76.56565656565657,0.0016730050874835525,0.0007472607753010554,0.0025987493996660494,0.018099864216409172,0.012982985615441651,0.023216742817376693,0.002013667621945878,0.0017795740081497373,0.0022477612357420184,2.7639635658478884e-05,-0.0001298340620421511,0.00018511333335910886,2.799149961464915e-05,-0.00012947213300836156,0.00018545513223765987,2.799149961464915e-05,-0.00012947213300836156,0.00018545513223765987,1.3860503778171535e-06,-6.36832813298353e-06,9.140428888617838e-06,4.393000495391486e-06,-4.307007741739472e-06,1.3093008732522445e-05,0.0,0.0,0.0
77.87878787878788,0.0016345359527191689,0.0007294439289417663,0.0025396279764965716,0.01807691640631636,0.012961870803769213,0.02319196200886351,0.0021063378888303065,0.0018456655795905225,0.0023670101980700904,2.2846951502097403e-05,-0.00015262353867759006,0.0001983174416817849,2.329218592276785e-05,-0.00015216708889759716,0.00019875146074313288,2.329218592276785e-05,-0.00015216708889759716,0.00019875146074313288,1.1566887145848144e-06,-7.48389455866608e-06,9.79727198783571e-06,4.952966590913666e-06,-4.7413171671197916e-06,1.4647250348947123e-05,0.0,0.0,0.0
79.1919191919192,0.0016024014994610205,0.0007147338818928735,0.0024900691170291677,0.018062301004473577,0.012948848445280985,0.02317575356366617,0.0021877772983141036,0.0018972296500625147,0.002478324946565692,1.7279003834823045e-05,-0.00017222300331966835,0.00020678101098931442,1.781413270933221e-05,-0.0001716757622483995,0.00020730402766706393,1.781413270933221e-05,-0.0001716757622483995,0.00020730402766706393,8.888141612083103e-07,-8.442714300300008e-06,1.022034262271663e-05,5.363347772005417e-06,-5.106140449012771e-06,1.5832835993023607e-05,0.0,0.0,0.0
80.5050505050505,0.0015768294765940735,0.0007032217471073539,0.0024504372060807932,0.018056586415235852,0.01294436529395248,0.023168807536519224,0.0022573514155989254,0.001931727837008889,0.002582974994188962,1.121035751561976e-05,-0.00018847171796272644,0.00021089243299396594,1.1827843789796009e-05,-0.00018784146882327033,0.00021149715640286237,1.1827843789796009e-05,-0.00018784146882327033,0.00021149715640286237,5.957107674532288e-07,-9.237108412452098e-06,1.0428529947358555e-05,5.6316505000270765e-06,-5.400259760768604e-06,1.666356076082276e-05,0.0,0.0,0.0
81.81818181818181,0.001558005147282326,0.0006949627393072593,0.0024210475552573925,0.018060220533252586,0.012948568292593648,0.023171872773911525,0.0023149637670245695,0.001949215231470599,0.00268071230257854,4.910099147471317e-06,-0.0002012754697098142,0.00021109566800475685,5.5980494636819166e-06,-0.00020057434085150533,0.00021177043977886918,5.5980494636819166e-06,-0.00020057434085150533,0.00021177043977886918,2.903787504161122e-07,-9.862687874231732e-06,1.0443445375063955e-05,5.7680910965354135e-06,-5.623120093831777e-06,1.7159302286902604e-05,0.0,0.0,0.0
