Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default
102,0.012188485680428705,0.006395890346490042,0.007416424490121877,0.005036300149612257,0.015252180959730218,0.0026702714015568283,0.004384830851040002,0.004384830851040002,0.004384830851040002,0.0038477088640890924,0.0038477088640890924,0.0038477088640890924,0.02092122222303058
103,0.005266855648383806,0.0034406591502498278,0.0040680615847050955,0.004353468444155255,0.6767541452733564,1.0004437258789385,0.00516605782052388,0.9948339878601038,0.00516605782052388,0.00892619823397951,0.5683827299437415,0.5683827299437415,0.00892619823397951
104,0.48761636699505784,0.4749344533525992,0.4786035129552973,0.4896670130926098,0.5104636401646201,0.6758099834775305,0.6923812747680818,0.30761872523191824,0.6923812747680818,0.4828522504852831,0.34969100366315425,0.47342637208539895,0.6326249669346528
105,0.06542238089961783,0.48435960350050294,0.5122887536148628,0.0074485419137784,1.1980210261736024,0.7748077250721372,0.08056651056276741,0.1041446943877732,0.1041446943877732,0.07695649211817154,0.07695649211817154,0.5118935488347203,0.7143864127334634
106,0.67584166212509,0.0021403106897105824,0.029337920783457212,0.05365084941626383,1.2944790989286148,0.6991025924180059,0.8010365433349644,0.9842060243819436,0.01579400746329892,0.925604804231203,1.6921146740114243,0.804589403269837,0.925604804231203
107,1.051706274743836,0.20618301004651757,0.28573382698899874,0.1686036741029529,1.781949160897192,0.6664730740801176,0.8789132342969065,0.3287351034493974,1.3287351034493975,0.6444004123062353,1.439861655782586,0.4682434571524084,0.1787368399574235
108,0.0028510389915621403,0.0009358258996687611,0.010454719776277446,0.013065206330489118,1.5718436964770417,0.02238025384455328,0.5940382509356068,0.5940382509356068,0.5940382509356068,0.5896091004050845,0.008650222929529463,1.059829514953237,1.5829760080726376
109,0.1605335823650989,0.09694479886703085,0.07053121815388352,0.07182048994736233,1.1675351362039996,0.1525822404186791,0.06622767705751514,1.0662276770575152,0.06622767705751514,0.06816455660610554,0.15182248565301512,0.06816455660610554,0.15182248565301512
110,1.698645346647769,0.10524155681463182,0.07281371531547601,0.03336368141487483,1.2718213924274633,1.6227246460335478,0.691976876785466,0.691976876785466,0.691976876785466,0.8388128520572922,0.8388128520572922,0.8388128520572922,0.7881867789873241
111,1.584962500721156,1.582556003014061,1.5859239769586013,1.584722031508017,1.621137578868859,1.5830015078145474,1.584257980964136,1.5847321320213703,1.5847321320213703,1.0,0.0,1.584962500721156,0.5849625007211562
