Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,0.013824884792626729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009216589861751152,0.013824884792626729,0.009216589861751152
0.0005,0.06912442396313365,0.004608294930875576,0.009216589861751152,0.03225806451612903,0.0,0.027649769585253458,0.013824884792626729,0.02304147465437788,0.018433179723502304,0.027649769585253458,0.03686635944700461,0.027649769585253458
0.001,0.07373271889400922,0.013824884792626729,0.03225806451612903,0.04608294930875576,0.0,0.03686635944700461,0.03686635944700461,0.04608294930875576,0.041474654377880185,0.027649769585253458,0.041474654377880185,0.027649769585253458
0.0015,0.08755760368663594,0.03225806451612903,0.03686635944700461,0.07834101382488479,0.0,0.05069124423963134,0.06451612903225806,0.059907834101382486,0.059907834101382486,0.04608294930875576,0.055299539170506916,0.04608294930875576
0.002,0.11059907834101383,0.055299539170506916,0.06451612903225806,0.0967741935483871,0.004608294930875576,0.06451612903225806,0.07373271889400922,0.07373271889400922,0.07373271889400922,0.06451612903225806,0.07373271889400922,0.06451612903225806
0.0025,0.11981566820276497,0.07373271889400922,0.07834101382488479,0.11059907834101383,0.004608294930875576,0.07373271889400922,0.07373271889400922,0.07834101382488479,0.08755760368663594,0.06912442396313365,0.07834101382488479,0.06912442396313365
0.003,0.1336405529953917,0.0967741935483871,0.10599078341013825,0.1382488479262673,0.004608294930875576,0.08294930875576037,0.09216589861751152,0.09216589861751152,0.10599078341013825,0.07834101382488479,0.09216589861751152,0.08294930875576037
0.0035,0.14746543778801843,0.10599078341013825,0.11059907834101383,0.17972350230414746,0.004608294930875576,0.08755760368663594,0.10599078341013825,0.1152073732718894,0.1336405529953917,0.09216589861751152,0.10599078341013825,0.10138248847926268
0.004,0.16129032258064516,0.12442396313364056,0.12903225806451613,0.20276497695852536,0.009216589861751152,0.10138248847926268,0.11059907834101383,0.1152073732718894,0.14746543778801843,0.10138248847926268,0.11059907834101383,0.10138248847926268
0.0045,0.17511520737327188,0.1336405529953917,0.1382488479262673,0.22119815668202766,0.009216589861751152,0.10599078341013825,0.11059907834101383,0.12903225806451613,0.16589861751152074,0.10599078341013825,0.11981566820276497,0.10138248847926268
0.005,0.18433179723502305,0.16589861751152074,0.14746543778801843,0.2350230414746544,0.018433179723502304,0.12442396313364056,0.1152073732718894,0.12903225806451613,0.16589861751152074,0.1152073732718894,0.12442396313364056,0.11059907834101383
0.0055,0.1889400921658986,0.17050691244239632,0.16129032258064516,0.25806451612903225,0.018433179723502304,0.12442396313364056,0.12442396313364056,0.14746543778801843,0.18433179723502305,0.12442396313364056,0.1336405529953917,0.12442396313364056
0.006,0.1935483870967742,0.17050691244239632,0.16589861751152074,0.271889400921659,0.018433179723502304,0.12442396313364056,0.12903225806451613,0.15207373271889402,0.1935483870967742,0.12903225806451613,0.14285714285714285,0.12442396313364056
0.0065,0.20276497695852536,0.17972350230414746,0.18433179723502305,0.28110599078341014,0.018433179723502304,0.14285714285714285,0.1382488479262673,0.16129032258064516,0.19815668202764977,0.1336405529953917,0.14746543778801843,0.12903225806451613
0.007,0.21658986175115208,0.1889400921658986,0.18433179723502305,0.2857142857142857,0.018433179723502304,0.14285714285714285,0.1382488479262673,0.16129032258064516,0.20276497695852536,0.1382488479262673,0.15207373271889402,0.1336405529953917
0.0075,0.22119815668202766,0.1935483870967742,0.1935483870967742,0.2995391705069124,0.018433179723502304,0.15207373271889402,0.1382488479262673,0.16129032258064516,0.20276497695852536,0.14746543778801843,0.16129032258064516,0.1382488479262673
0.008,0.22119815668202766,0.1935483870967742,0.1935483870967742,0.2995391705069124,0.018433179723502304,0.15207373271889402,0.14746543778801843,0.16589861751152074,0.2073732718894009,0.15668202764976957,0.16589861751152074,0.14285714285714285
0.0085,0.2350230414746544,0.19815668202764977,0.20276497695852536,0.30414746543778803,0.018433179723502304,0.15668202764976957,0.15668202764976957,0.17511520737327188,0.2119815668202765,0.16129032258064516,0.17050691244239632,0.14746543778801843
0.009,0.23963133640552994,0.2073732718894009,0.20276497695852536,0.3087557603686636,0.02304147465437788,0.16129032258064516,0.16129032258064516,0.18433179723502305,0.22119815668202766,0.16589861751152074,0.17972350230414746,0.14746543778801843
0.0095,0.2488479262672811,0.21658986175115208,0.22119815668202766,0.31797235023041476,0.02304147465437788,0.16589861751152074,0.16589861751152074,0.18433179723502305,0.22119815668202766,0.17050691244239632,0.1935483870967742,0.15207373271889402
0.01,0.2534562211981567,0.22119815668202766,0.22119815668202766,0.3225806451612903,0.027649769585253458,0.16589861751152074,0.17050691244239632,0.1889400921658986,0.22580645161290322,0.17511520737327188,0.20276497695852536,0.16589861751152074
0.0105,0.2534562211981567,0.22119815668202766,0.22119815668202766,0.3271889400921659,0.027649769585253458,0.17050691244239632,0.17972350230414746,0.19815668202764977,0.2350230414746544,0.17511520737327188,0.2073732718894009,0.16589861751152074
0.011,0.2672811059907834,0.22119815668202766,0.2304147465437788,0.34101382488479265,0.03686635944700461,0.17511520737327188,0.19815668202764977,0.20276497695852536,0.2534562211981567,0.17972350230414746,0.2073732718894009,0.16589861751152074
0.0115,0.2764976958525346,0.22119815668202766,0.23963133640552994,0.3640552995391705,0.03686635944700461,0.17511520737327188,0.20276497695852536,0.20276497695852536,0.2534562211981567,0.18433179723502305,0.2073732718894009,0.16589861751152074
0.012,0.2764976958525346,0.22119815668202766,0.24423963133640553,0.3686635944700461,0.03686635944700461,0.17972350230414746,0.20276497695852536,0.2119815668202765,0.2626728110599078,0.1935483870967742,0.2073732718894009,0.16589861751152074
0.0125,0.28110599078341014,0.2304147465437788,0.2534562211981567,0.3686635944700461,0.04608294930875576,0.18433179723502305,0.2119815668202765,0.21658986175115208,0.2764976958525346,0.1935483870967742,0.2119815668202765,0.16589861751152074
0.013,0.28110599078341014,0.2350230414746544,0.25806451612903225,0.3686635944700461,0.055299539170506916,0.18433179723502305,0.22119815668202766,0.21658986175115208,0.2764976958525346,0.20276497695852536,0.2119815668202765,0.17050691244239632
0.0135,0.2857142857142857,0.23963133640552994,0.2672811059907834,0.37327188940092165,0.059907834101382486,0.18433179723502305,0.2304147465437788,0.22580645161290322,0.28110599078341014,0.20276497695852536,0.22119815668202766,0.17050691244239632
0.014,0.2903225806451613,0.2488479262672811,0.28110599078341014,0.3824884792626728,0.059907834101382486,0.18433179723502305,0.2304147465437788,0.2304147465437788,0.2857142857142857,0.2119815668202765,0.2304147465437788,0.17511520737327188
0.0145,0.29493087557603687,0.25806451612903225,0.28110599078341014,0.4009216589861751,0.059907834101382486,0.18433179723502305,0.2350230414746544,0.2304147465437788,0.2857142857142857,0.21658986175115208,0.2350230414746544,0.17972350230414746
0.015,0.2995391705069124,0.2672811059907834,0.2903225806451613,0.41013824884792627,0.06451612903225806,0.18433179723502305,0.23963133640552994,0.2350230414746544,0.29493087557603687,0.21658986175115208,0.2350230414746544,0.17972350230414746
0.0155,0.2995391705069124,0.271889400921659,0.2903225806451613,0.4147465437788018,0.06451612903225806,0.18433179723502305,0.23963133640552994,0.2350230414746544,0.29493087557603687,0.22119815668202766,0.23963133640552994,0.17972350230414746
0.016,0.2995391705069124,0.2764976958525346,0.30414746543778803,0.4147465437788018,0.06451612903225806,0.1935483870967742,0.23963133640552994,0.2350230414746544,0.29493087557603687,0.22119815668202766,0.23963133640552994,0.17972350230414746
0.0165,0.3087557603686636,0.2903225806451613,0.3087557603686636,0.4147465437788018,0.06912442396313365,0.1935483870967742,0.23963133640552994,0.23963133640552994,0.2995391705069124,0.22119815668202766,0.23963133640552994,0.17972350230414746
0.017,0.31336405529953915,0.2995391705069124,0.3087557603686636,0.41935483870967744,0.07373271889400922,0.19815668202764977,0.23963133640552994,0.24423963133640553,0.30414746543778803,0.2304147465437788,0.2534562211981567,0.1889400921658986
0.0175,0.3225806451612903,0.2995391705069124,0.3087557603686636,0.41935483870967744,0.07373271889400922,0.19815668202764977,0.24423963133640553,0.24423963133640553,0.30414746543778803,0.2350230414746544,0.2534562211981567,0.1889400921658986
0.018,0.3225806451612903,0.31336405529953915,0.3087557603686636,0.42857142857142855,0.07373271889400922,0.19815668202764977,0.2488479262672811,0.2488479262672811,0.3087557603686636,0.23963133640552994,0.2672811059907834,0.1935483870967742
0.0185,0.3271889400921659,0.31797235023041476,0.3087557603686636,0.4423963133640553,0.07834101382488479,0.20276497695852536,0.2534562211981567,0.2488479262672811,0.3087557603686636,0.2488479262672811,0.2672811059907834,0.1935483870967742
0.019,0.33640552995391704,0.3225806451612903,0.31336405529953915,0.4423963133640553,0.08294930875576037,0.2073732718894009,0.25806451612903225,0.2488479262672811,0.3087557603686636,0.2534562211981567,0.28110599078341014,0.1935483870967742
0.0195,0.34101382488479265,0.3317972350230415,0.31797235023041476,0.4470046082949309,0.08294930875576037,0.2073732718894009,0.2626728110599078,0.2488479262672811,0.3087557603686636,0.2534562211981567,0.2857142857142857,0.1935483870967742
0.02,0.3456221198156682,0.33640552995391704,0.3225806451612903,0.4470046082949309,0.08755760368663594,0.2073732718894009,0.2626728110599078,0.2534562211981567,0.3087557603686636,0.2534562211981567,0.2857142857142857,0.1935483870967742
0.0205,0.35944700460829493,0.3456221198156682,0.33640552995391704,0.45622119815668205,0.08755760368663594,0.2073732718894009,0.2672811059907834,0.25806451612903225,0.31336405529953915,0.2534562211981567,0.2903225806451613,0.19815668202764977
0.021,0.35944700460829493,0.3548387096774194,0.33640552995391704,0.4608294930875576,0.08755760368663594,0.2119815668202765,0.2672811059907834,0.25806451612903225,0.31336405529953915,0.25806451612903225,0.2903225806451613,0.20276497695852536
0.0215,0.3640552995391705,0.3640552995391705,0.34101382488479265,0.46543778801843316,0.09216589861751152,0.2119815668202765,0.271889400921659,0.2626728110599078,0.3271889400921659,0.25806451612903225,0.2903225806451613,0.20276497695852536
0.022,0.3686635944700461,0.3640552995391705,0.34101382488479265,0.46543778801843316,0.09216589861751152,0.2119815668202765,0.271889400921659,0.2626728110599078,0.3271889400921659,0.2626728110599078,0.29493087557603687,0.2073732718894009
0.0225,0.37327188940092165,0.3686635944700461,0.3548387096774194,0.46543778801843316,0.0967741935483871,0.2119815668202765,0.271889400921659,0.271889400921659,0.33640552995391704,0.2672811059907834,0.29493087557603687,0.2073732718894009
0.023,0.3778801843317972,0.3686635944700461,0.3548387096774194,0.47465437788018433,0.0967741935483871,0.21658986175115208,0.271889400921659,0.2764976958525346,0.34101382488479265,0.2672811059907834,0.2995391705069124,0.2119815668202765
0.0235,0.3778801843317972,0.3686635944700461,0.3548387096774194,0.4792626728110599,0.0967741935483871,0.21658986175115208,0.2764976958525346,0.28110599078341014,0.3456221198156682,0.2672811059907834,0.2995391705069124,0.21658986175115208
0.024,0.3824884792626728,0.3686635944700461,0.3640552995391705,0.4792626728110599,0.0967741935483871,0.22119815668202766,0.2764976958525346,0.28110599078341014,0.3456221198156682,0.2672811059907834,0.2995391705069124,0.22119815668202766
0.0245,0.3824884792626728,0.37327188940092165,0.3640552995391705,0.4792626728110599,0.0967741935483871,0.22119815668202766,0.2764976958525346,0.28110599078341014,0.3456221198156682,0.271889400921659,0.30414746543778803,0.22119815668202766
0.025,0.39631336405529954,0.37327188940092165,0.3686635944700461,0.4792626728110599,0.0967741935483871,0.22119815668202766,0.2764976958525346,0.2857142857142857,0.35023041474654376,0.2764976958525346,0.3087557603686636,0.22580645161290322
0.0255,0.39631336405529954,0.3778801843317972,0.3778801843317972,0.4792626728110599,0.10138248847926268,0.22119815668202766,0.2857142857142857,0.2903225806451613,0.3548387096774194,0.2764976958525346,0.3087557603686636,0.22580645161290322
0.026,0.4009216589861751,0.3824884792626728,0.3824884792626728,0.48847926267281105,0.10138248847926268,0.22119815668202766,0.2857142857142857,0.2903225806451613,0.3548387096774194,0.2764976958525346,0.3087557603686636,0.2304147465437788
0.0265,0.41935483870967744,0.3870967741935484,0.3870967741935484,0.4930875576036866,0.10138248847926268,0.22119815668202766,0.2857142857142857,0.2903225806451613,0.3548387096774194,0.2764976958525346,0.3087557603686636,0.2304147465437788
0.027,0.423963133640553,0.391705069124424,0.3870967741935484,0.4976958525345622,0.10599078341013825,0.22119815668202766,0.2857142857142857,0.29493087557603687,0.3640552995391705,0.28110599078341014,0.3087557603686636,0.2350230414746544
0.0275,0.43317972350230416,0.39631336405529954,0.391705069124424,0.4976958525345622,0.10599078341013825,0.22119815668202766,0.2857142857142857,0.29493087557603687,0.3686635944700461,0.2857142857142857,0.31336405529953915,0.23963133640552994
