Item,davies2009/mirex_qm_tempotracker,boeck2019/multi_task_hjdb,boeck2019/multi_task,boeck2020/dar,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,schreiber2017/mirex2017,schreiber2017/ismir2017,boeck2015/tempodetector2016_default,schreiber2014/default
Being_With_You_(Foul_Play_Remix).jams,0.4475996489092085,0.019829990191341476,0.009700695535270544,0.00451817114509602,0.019108822947687353,0.019108822947687353,0.019108822947687353,0.01575426672718323,0.018048593620090408,0.018048593620090408,0.019108822947687353,0.017692754204530165
Being_With_You_1.jams,0.02564189820739333,0.01096598094315402,0.002378485106430211,0.008264565710862974,0.010779838753244989,0.02005765234125569,0.010779838753244989,0.009345738880459536,0.011084727112239118,0.011084727112239118,3.606692518969599e-05,0.011084727112239118
Beyond_Bass.jams,0.032562149630378144,0.015497569395321787,0.009117729858926352,0.004700329610110378,0.01910882294770063,0.01910882294770063,0.01910882294770063,0.01575426672719654,0.017692844461528624,0.017692844461528624,4.328150045638945e-05,0.017692844461528624
Beyond_Control.jams,0.017293159687454315,0.0035038950131869766,0.0018118485614920766,0.0023760845735687113,0.0038420662943908493,0.0038420662943908493,0.0038420662943908493,0.0006281899870806797,0.00144694120632068,0.00144694120632068,4.808975451182987e-06,0.0018919835193536134
Bish_Bosh.jams,0.012901390570300183,0.013285690750224564,0.016672534216201417,0.02106734388715802,0.013285690750224564,0.013285690750224564,0.0232697793228467,0.017684151609689173,0.01742858640926937,0.01742858640926937,1.4427022543576404e-05,0.01742858640926937
Bodymotion.jams,0.047666808730967056,0.011839096770852696,0.008974445813982252,0.007597390309283607,0.01149563883782022,0.01149563883782022,0.01149563883782022,0.012045132289859704,0.010294152301738017,0.010294152301738017,9.289936861063291e-15,0.010745815092316004
Bombscare.jams,0.02855854410599687,0.010206942869254538,0.006333933722048253,0.007518456680905146,0.007195501404201534,0.007195501404201534,0.007195501404201534,0.009701889723862907,0.009079464065597254,0.009079464065597254,3.6067826874096936e-05,0.008655222250662996
Bouncing.jams,0.005911998184249969,0.013606055578242411,0.014953822973826171,0.030589762529181434,0.010376541639672734,0.010376541639672734,0.019365324866927325,0.01713988171985849,0.016517372317493437,0.016517372317493437,1.9236062115500477e-05,0.01687224896961808
Breakage4.jams,0.03127496667915572,0.003948765553191942,0.0035422730466563054,0.009657704088147952,0.013164459198446419,0.004800986263819683,0.004800986263819683,0.007027057523243045,0.00667503724273699,0.00667503724273699,1.2022408579252243e-05,0.007335385798210047
Breaking_Free.jams,0.025641898207391444,0.009196659709487083,0.027417619894731904,0.0035950411757636573,0.01077983875324308,0.01077983875324308,0.01077983875324308,0.00934201208892439,0.0077787060263428895,0.0077787060263428895,3.6066925187773984e-05,0.0077787060263428895
Breaking_Free_2.jams,0.41785593460343284,0.008014751945181774,0.020194137747973535,0.015845741412628303,0.008198523048021121,0.008198523048021121,0.008198523048021121,0.011830964748863465,0.009610205998099811,0.009610205998099811,4.328150044293466e-05,0.009610205998099811
Cant_Stop_The_Rush_(93_Remix).jams,0.02564189820739333,0.011617289540602689,0.031479892128376576,0.0029401000000037845,0.010779838753244989,0.0014419741739085618,0.010779838753244989,0.009345738880459536,0.007410798601590506,0.007410798601590506,3.606692518969599e-05,0.007410798601590506
Cant_Stop_Thinking_About.jams,0.023421495773913382,0.004830702599812254,0.011854836633276602,0.011263758501089259,0.01278318469828991,0.004321605950094107,0.004321605950094107,0.005499043412626298,0.005122673308156283,0.005122673308156283,0.01640646065924993,0.1489627545811031
Captain_Of_This_Ship.jams,0.012901390570300183,0.017869791580256957,0.021367478080721133,0.021267426411698983,0.013285690750224564,0.013285690750224564,0.0232697793228467,0.017680159614623266,0.01821578442938484,0.01821578442938484,1.4427022543576404e-05,0.01821578442938484
Casanova_(Down_To_Earth_Remix).jams,0.016307941878818764,0.00012983671110464127,0.010322293257384674,0.007592167224104634,0.001441974173895441,0.001441974173895441,0.001441974173895441,0.001041597781125378,0.0011686231460792537,0.0011686231460792537,0.015970397481293155,0.0011686231460792537
Champion_Sound.jams,0.005911998184235977,0.014145011455571203,0.013785685167066433,0.031589708724000395,0.019365324866913364,0.0103765416396587,0.019365324866913364,0.017139881719844555,0.017227212936387102,0.017227212936387102,0.019365324866913364,0.017227212936387102
Champion_Sound_(Doc_Scott_Remix).jams,0.032562149630364676,0.01883829226447628,0.01712375221737064,0.00451817114509602,0.019108822947687353,0.019108822947687353,0.019108822947687353,0.01575426672718323,0.01733673672058864,0.01733673672058864,0.019108822947687353,0.016980902264256113
Charly.jams,0.022794373381555377,0.009098698662210268,0.000168304603853433,0.0067887141148190834,0.0062381722112141375,0.0062381722112141375,0.0062381722112141375,0.004419891895314777,0.004729712492443863,0.004729712492443863,5.28997880069346e-05,0.0055988395778053136
Chasin_A_Dream.jams,0.032562149630381586,0.00260400871125059,4.808903321653882e-05,0.008566135495144081,0.0009614762374447671,0.0009614762374447671,0.0009614762374447671,0.0008603912915158143,0.0005716994164623358,0.0005716994164623358,4.3281500453025755e-05,0.0005716994164623358
Cold_Fresh_Air_(Remix).jams,0.4282343240422951,0.00016633629681696185,0.005224309441689976,0.013208554937891413,0.00873228130802851,0.0002565019192260767,0.0002565019192260767,0.0019689412278426606,0.000960979577088184,0.000960979577088184,0.019408606367383265,0.000960979577088184
Come_Back_2_Me.jams,0.41785593460343284,0.010865837963288862,0.01068172680417133,0.017787022316736838,0.008198523048021121,0.01741705307739968,0.008198523048021121,0.011832807211262057,0.01106148181742602,0.011061463402638428,4.328150044293466e-05,0.01069847994792024
Cookin_Up_Yah_Brain.jams,0.007030407451189537,0.010207022217480393,0.007666618249058949,0.011631604825294763,0.00868224309979492,0.00868224309979492,0.00868224309979492,0.012874174881340912,0.010870397435125356,0.010870397435125356,2.885361228889363e-05,0.010870397435125356
Crackman_The_Return_(DJ_Ron_Remix).jams,0.019099331501734717,0.004513377190685604,0.010732106117759158,0.0019248769244972503,5.125482406103878e-15,5.125482406103878e-15,5.125482406103878e-15,0.0032760044105458,0.001380671543746988,0.001380671543746988,5.125482406103878e-15,0.001380671543746988
Crystalize.jams,0.4309960066052071,0.009437170382976201,0.03129726945975962,0.026704664288103006,0.005782352594008523,0.0028825085331191267,0.005782352594008523,0.005441708201023663,0.31869459140292394,0.31869459140292394,2.8853612280244554e-05,0.31814716174244156
DJ_Business.jams,0.007030407451189537,0.013873080622199833,0.011326218680378298,0.014484997091527195,0.00868224309979492,0.00868224309979492,0.00868224309979492,0.012872137005218652,0.013279565679481844,0.013279565679481844,2.885361228889363e-05,0.012877741171481388
Dam_Tuff.jams,0.0003629364168006224,0.015811707157906106,0.04221909358829941,0.019492053645854747,0.014499569695115252,0.014499569695115252,0.014499569695115252,0.011224437662254314,0.013394364118027188,0.013394364118027188,2.8853612282486908e-05,0.013394364118027188
Damage.jams,0.012901390570300183,0.0018574758437448452,0.0047099162606620976,0.0003102127828598478,0.006477564071205429,0.006477564071205429,0.006477564071205429,0.00776265855531524,0.005598822811562874,0.0055988424520257134,1.4427022543576404e-05,0.005598822811562874
Dance_Factor.jams,0.012901390570312565,0.014978118622257567,0.02286908634959088,0.02066726206514506,0.013285690750212116,0.013285690750212116,0.013285690750212116,0.01768415160967685,0.01742858640925705,0.01742858640925705,0.01747059538486708,0.017822181632853203
Dance_The_Dream.jams,0.04097773937452001,0.010970753504026438,0.009944289539779562,0.00830042661771258,0.0048009862638200024,0.0048009862638200024,0.0048009862638200024,0.011227255423253167,0.010181159592249363,0.010181159592249363,5.0495210103577016e-05,0.010181159592249363
Dance_With_Power_(Original_Mix).jams,0.017293159687454315,0.006207048351546104,0.00564430892837595,0.004630824488460651,0.0038420662943908493,0.0038420662943908493,0.0038420662943908493,0.0038307951953558184,0.0027818595254758493,0.0027818595254758493,4.808975451182987e-06,0.0023370465476237217
Dark_Angel.jams,0.019099331501738825,0.003659464718515503,0.01605482659376137,0.0076182729902478175,1.1211992763352217e-15,1.1211992763352217e-15,1.1211992763352217e-15,0.0019614744591460137,0.0016533136986472692,0.0016533136986472692,1.1211992763352217e-15,0.0016533136986472692
Dark_Stranger_(Origin_Unknown_Remix).jams,0.032562149630378144,0.009519167376391899,0.07092611029433091,0.003060074839183997,0.01910882294770063,0.01910882294770063,0.01910882294770063,0.01575426672719654,0.014842965263605365,0.014842965263605365,4.328150045638945e-05,0.014842965263605365
Darkcore.jams,0.025643740669792057,0.008264565710862974,0.024858638605076762,0.0017229912914851072,0.010779838753244989,0.0014419741739085618,0.010779838753244989,0.0093420120889263,0.007042890649870044,0.007042890649870044,3.606692518969599e-05,0.007042890649870044
Darkman.jams,0.02564189820739333,0.006958621578467637,0.004062674333044443,5.770895582018489e-05,0.0014419741739085618,0.0014419741739085618,0.010779838753244989,0.003948585822233195,0.004833657424604689,0.004833657424604689,3.606692518969599e-05,0.004833657424604689
Deep_Cover.jams,0.019099331501734717,0.0009614762374399652,0.00231016068720641,0.004141665010748699,5.125482406103878e-15,5.125482406103878e-15,5.125482406103878e-15,0.001963400670901986,0.0008943633687083744,0.0008943633687083744,5.125482406103878e-15,0.0008943633687083744
Deep_Love.jams,0.019099331501741038,0.0009621174353824044,0.007908368847160974,0.005203073308611623,9.61027951144475e-16,9.61027951144475e-16,9.61027951144475e-16,0.0019614744591439285,0.002412856176712086,0.002412856176712086,9.61027951144475e-16,0.002412856176712086
Deep_Space.jams,0.0003629364168003021,0.009611440485365358,0.009261167010731312,0.005869264551675282,0.005782352594006593,0.005782352594006593,0.005782352594006593,0.005441708201021734,0.3186945914029257,0.3186945914029257,2.885361228216657e-05,0.3186945914029257
Demons_Theme.jams,0.012901390570312565,0.012390502651029442,0.024572800603724833,0.017670179675271718,0.013285690750212116,0.013285690750212116,0.013285690750212116,0.012631154191136282,0.013499722972991533,0.013499722972991533,1.4427022531243089e-05,0.013107305075118824
Devotion.jams,0.003948585822233195,0.004436671753386115,0.41922739318426555,0.0069198647820589545,0.007956723828340945,0.007956723828340945,0.0014419741739085618,0.0014256540671020374,0.002185057400943763,0.002185057400943763,3.606692518969599e-05,0.0021849634836327496
Digable_Bass.jams,0.00036639800981999447,0.018176566146210042,0.02573502227255887,0.027145626189277954,0.023269779322835308,0.014499569695103118,0.014499569695103118,0.022720955857316975,0.01891668722946799,0.01891668722946799,0.039547600248744715,0.01822523535251409
Dis_Generation.jams,0.010194336601923462,0.004335989677398177,0.002329427576552783,0.008014751945195303,0.010063683344693661,0.0009614762374412458,0.0009614762374412458,0.0008603912915193401,0.0019488365366966648,0.0019488365366966648,4.328150045638945e-05,0.0019488365366966648
Divine_Rhythm.jams,0.02279437338156389,0.01026514091834211,0.006038275014725582,0.010710795425210758,0.015957573902973494,0.0048170162977730635,0.0048170162977730635,0.013733735933164178,0.011443750762362027,0.011443750762362027,5.289978799844521e-05,0.011443750762362027
Do_It_Now.jams,0.003862933586374103,0.011937055627289233,0.029215047059124827,0.010764089418340504,0.014499569695111045,0.014499569695111045,0.014499569695111045,0.008601934343518197,0.009419231439120304,0.009419231439120304,3.847238072016235e-05,0.008999399938895742
Do_It_Together_(The_Baggys_Mix).jams,0.04097773937452001,0.0048009862638200024,0.005316142505997746,0.006551767482726062,0.0048009862638200024,0.0048009862638200024,0.0048009862638200024,0.006325315446362117,0.00409636684348134,0.00409636684348134,5.0495210103577016e-05,0.003689992562850388
Dont_Come_No_Ruffer_(Ruff_Mix).jams,0.001372280572858337,0.00031247484511982756,0.002891512826512296,0.008750639191872429,0.005006564736099371,0.00421196529327934,0.005006564736099371,0.004082498470726353,0.002219463315434406,0.002219463315434406,0.013161806283677496,0.001491352781396648
Dont_Need_Your_Love.jams,0.016809167043263764,0.0013146578051083668,0.00042553227413789495,0.008227541677938034,0.0014434168696682377,0.0014434168696682377,0.0014434168696682377,0.00026480693103008254,0.00041414791473741116,0.00041414791473741116,1.9236062118703946e-05,0.013681569132562906
Dream_Sequence.jams,0.4475996489092085,0.012058485428537394,0.029620145081197046,0.0031512490447109685,0.0100636833446803,0.019108822947687353,0.0100636833446803,0.010194336601910102,0.012701945910600377,0.012701945910600377,4.3281500469844245e-05,0.013059018283544258
Drowning_In_Her.jams,0.025641898207391444,0.007518456680907695,0.007611741414113296,0.0021912315477403224,0.0014419741739069617,0.0014419741739069617,0.01077983875324308,0.009345738880457628,0.006675075537016291,0.006675075537016291,3.6066925187773984e-05,0.006675075537016291
Drum_Programme_(Remix).jams,0.032562149630378144,0.019379302911163274,0.013416998075676357,0.005337703175099968,0.01910882294770063,0.01910882294770063,0.01910882294770063,0.01575426672719654,0.016624799373624453,0.016624799373624453,4.328150045638945e-05,0.016980902264269727
Drummer_Of_Doom.jams,0.02564374066979017,0.00714525741842731,0.013720142049908582,0.0035014963522010693,0.01077983875324308,0.0014419741739069617,0.01077983875324308,0.00934201208892439,0.007042890649868131,0.007042890649868131,3.6066925187773984e-05,0.007042890649868131
Dub_War_Chapter_1_(Raw_Mix).jams,0.02564189820739333,0.01003502973262948,0.025135131730315088,0.00471710620676957,0.010779838753244989,0.0014419741739085618,0.010779838753244989,0.0093420120889263,0.009249025523496015,0.009249025523496015,3.606692518969599e-05,0.00888156746724958
Dub_War_Chapter_1_(The_Mix_Strikes_Back).jams,0.02564189820739333,0.01031437817786059,0.04250137341368839,0.004156182777896089,0.010779838753244989,0.0014419741739085618,0.010779838753244989,0.0093420120889263,0.008146426406327545,0.008146426406327545,3.606692518969599e-05,0.008146426406327545
Dub_War_Chapter_2.jams,0.02564189820739333,0.011059043032584035,0.03527608182230207,0.004249685162379939,0.010779838753244989,0.010779838753244989,0.010779838753244989,0.0093420120889263,0.008146426406327545,0.008146426406327545,3.606692518969599e-05,0.008513866637225137
Ecstatic_House.jams,0.02564189820739333,0.007238566285058687,0.048354777566184864,0.0020039536814584853,0.010779838753244989,0.0014419741739085618,0.010779838753244989,0.0093420120889263,0.008146426406327545,0.008146426406327545,3.606692518969599e-05,0.007778706026344801
Enticer.jams,0.4475996489092085,0.01549756939530816,0.021631332716398072,0.005519758199732003,0.019108822947687353,0.019108822947687353,0.019108822947687353,0.01575426672718323,0.016268427871509113,0.016268427871509113,4.3281500469844245e-05,0.016268427871509113
Essence_Ep.jams,0.01680916704326028,0.009910857503697967,0.008142631959526444,1.9236062122227762e-05,0.001443416869671765,0.001443416869671765,0.007434734476781062,0.005402910260091308,0.007411013897055521,0.007411013897055521,1.9236062122227762e-05,0.007411013897055521
Even_Further_Intrigue.jams,0.025641898207392703,0.006585277449867712,0.02135179804041657,0.002472102772397243,0.0014419741739079219,0.0014419741739079219,0.010779838753244035,0.0039485858222325565,0.004833657424603731,0.004833657424603731,3.606692518873499e-05,0.004833657424603731
Exodus_(When_The_Lion_Awakes).jams,0.007030407451183161,0.0016437355952391836,0.0037605286987448805,0.0020471738084074285,0.0014419741739060017,0.0014419741739060017,0.0014419741739060017,0.0020270045769587505,0.0015134009434223646,0.0015134009434223646,2.8853612282486908e-05,0.0015134009434223646
Factor_5.jams,0.04097773937452001,0.00500707083539956,0.014762332666400708,0.002015959402153582,0.0048009862638200024,0.0048009862638200024,0.005540957957639012,0.0014459135955451113,0.001248100503013879,0.001248100503013879,5.0495210103577016e-05,0.001248100503013879
Fearless_Wonder_(Remix).jams,0.44791316845959595,0.0048508326732009405,0.01734899089068988,0.004009526099722322,0.012640180778763346,0.1866695805538122,0.0033623671907525824,0.007336864237067108,0.006233357154611019,0.006233357154611019,0.007381404637302578,0.006599491185398125
Feel_(Feel_Good).jams,0.2875151495690433,0.012268304235686462,0.04408631158239566,0.00947617051940216,0.029276182370627676,0.020057652341249052,0.010779838753238312,0.014754335799552896,0.015846611412014655,0.015846611412014655,3.606692518296896e-05,0.015846611412014655
Final_Conflict.jams,0.02564189820739333,0.01087291285029889,0.01774378650300923,0.00546466502439728,0.010779838753244989,0.02005765234125569,0.010779838753244989,0.0093420120889263,0.00998343746928088,0.00998343746928088,3.606692518969599e-05,0.00998343746928088
Finest_Illusion_(Legal_Mix).jams,0.4178559346034261,0.0028786421155898275,0.06766664772172341,0.011970998597656525,0.008198523048027886,0.008198523048027886,0.008198523048027886,0.006356358109297456,0.0052645672510222615,0.0052645672510222615,4.328150044966205e-05,0.005626387729539525
Fireball.jams,0.02279437338156389,0.005483029254537304,0.010822230565333976,0.01282953634915747,0.0048170162977730635,0.0048170162977730635,0.0048170162977730635,0.004683850593859739,0.006616512958570291,0.006616512958570291,5.289978799844521e-05,0.007054483846237833
Fires_Burning.jams,0.001447979385521095,0.0067869880113906565,0.006475379592117498,0.009802677737835552,0.005540957957637726,0.005540957957637726,0.005540957957637726,0.008273247203682185,0.007740720171844523,0.007740720171844523,5.04952101022956e-05,0.006921311998262128
Flammable.jams,0.02564189820739333,0.006771961591030569,0.0005048549198553347,0.0019103056309963044,0.010779838753244989,0.0014419741739085618,0.010779838753244989,0.0093420120889263,0.006675075537018203,0.006675075537018203,3.606692518969599e-05,0.006675075537018203
Flammable_(Tango_Remix).jams,0.01019433660193046,0.0015059975914183035,0.005903065060365638,0.01160251764529559,0.008198523048027886,0.0009614762374479685,0.008198523048027886,0.0008603912915124487,0.0030967382792192475,0.0030967382792192475,4.328150044966205e-05,0.0030967382792192475
Freeaneazy.jams,0.032562149630378144,0.018567710842505445,0.010063683344693661,0.006884439090613854,0.01910882294770063,0.01910882294770063,0.01910882294770063,0.01575426672719654,0.01733673672060225,0.01733673672060225,0.03845491175251275,0.017336718664749208
Fuckin_Hardcore.jams,0.010194336601926961,0.00761174141411234,0.0005048549198524526,0.00819852304803127,0.0009614762374447671,0.0009614762374447671,0.0009614762374447671,0.0008603912915158143,0.00014877265950071283,0.00014877265950071283,4.3281500453025755e-05,0.00014886402076183218
Further_Intrigue.jams,0.025641898207389872,0.008171323181120207,0.0017467179770963173,0.007145257418425716,0.01077983875324149,0.0014419741739053616,0.0014419741739053616,0.0093420120889228,0.006675075537014696,0.006675075537014696,3.6066925186172306e-05,0.006675075537014696
Future_Followers.jams,0.025641898207390816,0.00761174141411234,0.0012545990141012663,0.004904032229429214,0.0014419741739060017,0.0014419741739060017,0.010779838753242127,0.009345738880456672,0.006675075537015652,0.006675075537015652,3.6066925187133316e-05,0.006675075537015652
Future_Followers_(Remix).jams,0.02564189820739333,0.005558082646140579,0.03220427007501835,0.0003173580008974221,0.0014419741739085618,0.0014419741739085618,0.010779838753244989,0.003948585822233195,0.004096525089969425,0.004096525089969425,3.606692518969599e-05,0.0037277708712041327
Future_Funk.jams,0.02564374066979017,0.007611741414113296,0.012733134938842336,0.0007860546168529277,0.01077983875324308,0.0014419741739069617,0.01077983875324308,0.00934201208892439,0.0077787060263428895,0.0077787060263428895,3.6066925187773984e-05,0.008146426406325952
Gangsta.jams,0.02564189820739333,0.0033143885066792495,0.018746463463876963,0.004378002001507858,0.0014419741739085618,0.0014419741739085618,0.007956723828340945,0.0014256540671020374,0.0007744327818891561,0.0007744327818891561,3.606692518969599e-05,0.000404809596109966
Get_High_(New_Jack_London).jams,0.4475996489092085,0.01883829226447628,0.028993411879531417,0.008247830315920556,0.019108822947687353,0.019108822947687353,0.019108822947687353,0.01575065158890311,0.018048593620090408,0.018048593620090408,0.03845491175249903,0.017692844461515016
Ghetto_People.jams,0.010194336601927596,0.009945517033333533,0.006178327256177178,0.011418312455966168,0.008198523048030626,0.008198523048030626,0.008198523048030626,0.006356358109300352,0.008160112952526423,0.008160112952526423,4.328150045254522e-05,0.008160112952526423
Ghetto_People_(Remix).jams,0.003948585822233195,0.0003173580008974221,0.023981039068263484,0.005977911862145247,0.007956723828340945,0.007956723828340945,0.007956723828340945,0.0014256540671020374,0.002185057400943763,0.002185057400943763,3.606692518969599e-05,0.002185057400943763
Give_A_Little_Love_(Remix).jams,0.019099331501741354,0.0006731006411458033,0.008391991606840125,0.0032738204925095416,1.2813706015259665e-15,1.2813706015259665e-15,1.2813706015259665e-15,0.0019614744591436076,0.0008943633687018033,0.0008943633687018033,1.2813706015259665e-15,0.0008943633687018033
Going_Out_For_Da_Loot.jams,0.39997385671904734,0.015899225435154804,0.017913612524625293,0.025206401182970628,0.014499569695113795,0.014499569695113795,0.014499569695113795,0.016983141650134707,0.016152883393759986,0.016152883393759986,2.8853612283768252e-05,0.01684353518576624
Gonna_Be_Alright.jams,0.02564189820739333,0.010221551673203308,0.018271533400369265,0.01941162832243918,0.017417053077407135,0.017417053077407135,0.017417053077407135,0.01742654452337175,0.01669949077339172,0.01669949077339172,3.606692518969599e-05,0.01669949077339172
Gotta_Release.jams,0.032562149630378144,0.006247748648339749,0.003153327809484317,0.005627855373805627,0.010063683344693661,0.0009614762374412458,0.010063683344693661,0.004656613676046647,0.003027797789475944,0.003027797789475944,4.328150045638945e-05,0.003387363452970252
Hands_Of_Time.jams,0.41785593460342446,0.002237912143684119,0.008566135495142308,0.012984806762147515,0.008198523048029337,0.0009614762374463679,0.008198523048029337,0.0008603912915140514,0.0030967382792208525,0.0030967382792208525,4.328150045126381e-05,0.0034577406478063324
Happiness.jams,0.42617564036782896,0.0001514909327041264,0.022265813586436492,0.007579597949605163,0.007956723828340945,0.007956723828340945,0.007956723828340945,0.0014256540671020374,0.0021849634836327496,0.002185057400943763,3.606692518969599e-05,0.002185057400943763
Hardcore_Junglism.jams,0.027205302370110408,0.008687667622956266,0.009189492053522689,0.005874220489166978,0.01149563883782912,0.01149563883782912,0.01149563883782912,0.007026387536722811,0.007071309444016709,0.007071309444016709,2.8853612282486908e-05,0.00707120894914087
Hardcore_Will_Never_Die.jams,0.04097773937452001,0.005213125972633293,0.00943078355788961,0.0002573035592090745,0.0048009862638200024,0.0048009862638200024,0.0048009862638200024,0.0014459135955451113,0.0028762813180324954,0.0028762813180324954,5.0495210103577016e-05,0.0028762813180324954
Here_Comes_The_Drumz_(Drumz_VIP_Mix).jams,0.42760274034351403,0.0015294075875157817,0.0019855522908936007,0.004823288898550445,0.002114402543516366,0.002114402543516366,0.002114402543516366,0.001242791749974265,0.0007176267123452405,0.0007176267123452405,0.0034784690037797245,0.0007176267123452405
Hey_DJ.jams,0.032562149630364676,0.019379302911149685,0.01874810409572948,0.006338721630724837,0.019108822947687353,0.019108822947687353,0.019108822947687353,0.01575426672718323,0.018048593620090408,0.018048593620090408,4.3281500469844245e-05,0.018048593620090408
Hold_it_Down.jams,0.028558544105997497,0.009562162951980268,0.002558513687825759,0.007948951287871433,0.007195501404202172,0.007195501404202172,0.007195501404202172,0.005029834186088025,0.006958083170923071,0.006958083170923071,3.606782687345623e-05,0.007382608970478711
Horizons.jams,0.018282129726270146,0.001134231212307979,0.017807872804559945,0.005438557905285025,0.012136840715463386,0.012136840715463386,0.003419623614354301,0.006694755647215437,0.41005338556282994,0.41005338556282994,0.01794804692175208,0.06101557197523385
How_Should_I_Start.jams,0.032562149630378144,0.007702628429661202,0.011970998597663308,0.0005002209908274975,0.010063683344693661,0.010063683344693661,0.010063683344693661,0.010194336601923462,0.008410351478131734,0.008410351478131734,4.328150045638945e-05,0.008410351478131734
I_Need_Your_Lovin.jams,0.025641898207390816,0.011989333908824978,0.03679166810105406,0.005277811631970462,0.010779838753242127,0.020057652341252844,0.010779838753242127,0.009342012088923754,0.011084727112236258,0.011084727112236258,3.6066925187133316e-05,0.011084727112236258
I_Wanna_Be_Your_Lover.jams,0.01909933150174009,0.0011546179414920685,0.006908369342177494,0.008198523048030626,0.0,0.0,0.0,0.001961474459144891,0.0016533136986461466,0.0016533136986461466,0.0,0.0016533136986461466
Ill_Take_You_(Original_Mix).jams,0.42954037526652905,5.0495210103577016e-05,0.0012930369283689358,0.002637732804769971,0.0048009862638200024,0.0048009862638200024,0.005540957957639012,0.001447979385520135,0.00043332050879939737,0.00043332050879939737,5.0495210103577016e-05,0.00043332050879939737
Im_Gonna_Get_You.jams,0.017293159687456847,0.009178224529029843,0.0070189263373734686,0.010543658852160655,0.007473246933440624,0.007473246933440624,0.007473246933440624,0.009508086092772056,0.007931346932128472,0.007931346932128472,4.808975454066061e-06,0.00837936215514204
Imagine_The_Future.jams,0.023822523394991395,0.003437706692928726,0.01809288394447227,0.0027097203371055996,0.005782352594008523,0.0028825085331191267,0.0028825085331191267,0.00619258749905829,0.004408366416887817,0.004408366416887817,2.8853612280244554e-05,0.004408366416887817
