τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,,
0.005,,,,,,,,,,,,,,,,,,,
0.01,0.001613172052537158,0.001251076907667871,0.001195381875018779,0.0012834500021787715,0.019969311092704115,-0.00039182563678213857,0.0014041727639159008,0.00031353859890859484,-0.00293646735602573,-0.00021401118890525665,0.0427043332793641,-2.2045821302967608e-05,2.0636348017448396e-05,2.0636348017448396e-05,0.0014041727639159008,0.0021229682726015024,0.0014041727639159008,-0.006866897175079655,-2.8351950256963944e-05
0.015,-0.0036150257811598157,-0.002513842393639847,-0.0026111519423133835,-0.0032186147539678828,0.021039369373522354,7.485481680860437e-05,0.001676661426445476,0.004760765771343235,-0.005313654638110686,0.0008022931795048393,0.03310646762328705,-0.008715910570693307,-0.0036273190324037224,0.0006514189927118877,0.0008091858356923585,-0.0028667421395253043,0.0007034016058760546,-0.0098076021542528,-0.003511675861992528
0.02,-0.002086346139352805,-0.001076485476844435,-0.0014224056428921508,-0.0017667284612080188,0.020428408528882835,0.0022171674021898057,0.0031300225345745427,0.0012416916051024639,-0.0017388890904246601,0.0011669379155846463,0.03917646552363372,-0.00854317420977182,-0.011297925246817537,-0.003890518009372401,-0.0015521336362861145,0.002411527059524901,-0.0018498562540747228,-0.01046461363486293,0.004199268855871782
0.025,-0.005993099888089425,-0.0027396338242263118,-0.005636310539582939,-0.006265195068401156,0.016092522651284306,-0.0007707119700387896,0.0006081448769908618,-0.003693622641386089,-0.005558939203596208,-0.0032782065840079666,0.036057633971863505,-0.01309304061878226,-0.01480173977668636,-0.008308233432172768,-0.00291004500896174,0.002897809128293102,-0.0033743457114393137,-0.014076769856292658,-0.0006501520044679273
0.03,-0.004894891277332915,-0.002704197440906045,-0.005314970854298863,-0.005586473861259931,0.019574074357238878,0.0006629407657119095,0.005534228313860752,-0.0003192120112401133,0.0019088829698821704,-0.0026638686562561586,0.038709442866007734,-0.012830383444579627,-0.012303049610775562,-0.006455096528582032,-0.0018884999874199102,0.0027036082194011215,-0.0019090332926593697,-0.013493457464557804,-0.003012408347772878
0.035,-0.004441673240563875,-0.0023049077417921222,-0.00481214090759216,-0.005283351831415321,0.019969987920803924,0.00016953746479418959,0.003661818969236138,-0.0032467797225901045,5.9395814929379894e-05,-0.0018818524892378558,0.03592272514344618,-0.01221869240084974,-0.011100415591108179,-0.005544860163024328,0.0007216350294121494,0.003422799310879786,-0.0013330469377918128,-0.012672186324896235,-0.004991731034541755
0.04,-0.0034991062721548252,-0.0011963423584416856,-0.003648921512185448,-0.004171077009989749,0.01767899532789624,-0.00044559456705143885,0.004359857588342945,-0.004350517259641184,0.0004916137276169306,0.0006855198459436847,0.03629714705723629,-0.006836180999216605,-0.009769883264363153,-0.0045067254903889764,0.003303254527199573,0.003869013660349247,-0.000357936351494439,-0.011157710355547249,-0.002928860097768042
0.045,-0.0034262850906753334,-0.0009876360150444714,-0.0034692262442249907,-0.00395531851125454,0.015395758690215672,-0.002330541985120536,0.004734540765035075,-0.0033368191723525662,-0.0020730323679355998,0.001253114928366682,0.03554026541401354,-0.006723703688921042,-0.012287037185123993,-0.0070514352110135564,0.0033439348699188,0.003906731913366119,-0.0012203751934617714,-0.011306376128991482,-0.005151059278550491
0.05,-0.00328963670356604,-0.0007393530683547037,-0.0030568635628494727,-0.0036535856003288253,0.014052304446995888,-0.003015597808904599,0.004678290549825618,-0.005468165471542977,0.0004937062602532048,0.002608729351766401,0.034663145499597835,-0.0066882380231706165,-0.010043743702806966,-0.004889104510131876,0.0015390655068040127,0.0033432388142727244,-0.0026391311997423666,-0.0106920167472762,-0.007153448891443672
0.055,-0.0028168804035165404,-0.00039407778694067197,-0.0025289648935951153,-0.003250157287264544,0.013415350560321462,-0.0030343846276083076,0.004982315086429334,-0.005299924412208169,-0.000272556354454904,0.00430851088645953,0.03203745374013068,-0.006300501285132545,-0.009730559702471123,-0.004628518797213489,0.004204153705513438,0.004589318109437402,-0.0006179488142279461,-0.010487278936835683,-0.009263522960381
0.06,-0.002736471471256793,-0.0004955598397713254,-0.002545553933798675,-0.003195955538362627,0.01269145901776196,-0.002951464625273685,0.0033846657923772274,-0.005123241167184312,-0.0021585614692753736,0.006600199751996569,0.02967072234964945,-0.005873476913836945,-0.009304734744773347,-0.004228592524313973,0.0019662305480029362,0.004456229139109235,-0.0021104856397985007,-0.010295564874030754,-0.010325864084266556
0.065,-0.002736471471256793,-0.0004955598397713254,-0.002545553933798675,-0.003195955538362627,0.01269145901776196,-0.002951464625273685,0.0033846657923772274,-0.005123241167184312,-0.0021585614692753736,0.006600199751996569,0.02967072234964945,-0.005873476913836945,-0.009304734744773347,-0.004228592524313973,0.0019662305480029362,0.004456229139109235,-0.0021104856397985007,-0.010295564874030754,-0.010325864084266556
0.07,-0.0020824722277329095,-0.00015740812281281812,-0.0021492717897985104,-0.004858632058090878,0.013514015616963481,-0.0024971306784295558,0.004107116980703835,-0.006291132532854565,-0.0012962217442018822,0.007139858206386439,0.03083082391364541,-0.0055680534150435715,-0.008145007968320924,-0.0031198822525897864,0.004203529128807008,0.006772816981142375,-0.0005615118185803604,-0.009712102292074087,-0.008310146960731042
0.075,-0.0015677022330879472,0.00020645450810364608,-0.0015516040774222113,-0.004255878185166382,0.013709169149138875,-0.0028193737641258386,0.004903581979364675,-0.007543712046716744,0.0006752220500746585,0.007782225050275592,0.032759855850939996,-0.005550055843378319,-0.005558154042851044,-0.0006076589229151244,0.0038563928797358173,0.006992578202743333,0.0005211124835986871,-0.00879859801989983,-0.007341182683229217
0.08,-0.0015677022330879472,0.00020645450810364608,-0.0015516040774222113,-0.004255878185166382,0.013709169149138875,-0.0028193737641258386,0.004903581979364675,-0.007543712046716744,0.0006752220500746585,0.007782225050275592,0.032759855850939996,-0.005550055843378319,-0.005558154042851044,-0.0006076589229151244,0.0038563928797358173,0.006992578202743333,0.0005211124835986871,-0.00879859801989983,-0.007341182683229217
0.085,-0.0015677022330879472,0.00020645450810364608,-0.0015516040774222113,-0.004255878185166382,0.013709169149138875,-0.0028193737641258386,0.004903581979364675,-0.007543712046716744,0.0006752220500746585,0.007782225050275592,0.032759855850939996,-0.005550055843378319,-0.005558154042851044,-0.0006076589229151244,0.0038563928797358173,0.006992578202743333,0.0005211124835986871,-0.00879859801989983,-0.007341182683229217
0.09,-0.0015677022330879472,0.00020645450810364608,-0.0015516040774222113,-0.004255878185166382,0.013709169149138875,-0.0028193737641258386,0.004903581979364675,-0.007543712046716744,0.0006752220500746585,0.007782225050275592,0.032759855850939996,-0.005550055843378319,-0.005558154042851044,-0.0006076589229151244,0.0038563928797358173,0.006992578202743333,0.0005211124835986871,-0.00879859801989983,-0.007341182683229217
0.095,-0.0015677022330879472,0.00020645450810364608,-0.0015516040774222113,-0.004255878185166382,0.013709169149138875,-0.0028193737641258386,0.004903581979364675,-0.007543712046716744,0.0006752220500746585,0.007782225050275592,0.032759855850939996,-0.005550055843378319,-0.005558154042851044,-0.0006076589229151244,0.0038563928797358173,0.006992578202743333,0.0005211124835986871,-0.00879859801989983,-0.007341182683229217
0.1,-0.0003568671294333199,0.001380698717966263,-0.00018554741599748496,-0.003119791506734044,0.013294855105985128,-0.00034046903208210643,0.006697980091450527,-0.0043287757146185405,0.0013213130594646972,0.008754195395409538,0.030340549237539656,-0.00404791139374093,-0.004138660221673678,0.0007393886282144004,0.004408157144230516,0.006043123781683065,0.002042725809263047,-0.007310980800540137,-0.0036821173083187303
0.105,-0.0008247465797616683,0.0008100742231562652,0.00014071818134596227,-0.0037015619060597354,0.012475568053335787,-0.0002736983176439985,0.006187105059302423,-0.004251057125839133,-0.00024303650814195906,0.006336076406155501,0.029332222601315884,-0.004275248383091101,-0.005141705310722848,-0.0002873365799741318,0.00213941025158894,0.005781185299922028,0.0004748742380165935,-0.007270668286848892,-0.0047360780329485245
