Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
28,0.0014834096252513667,0.005721517338796775,0.004183021189423336,0.007617306101592277,0.008500119704856821,6.084694646598006e-05,0.021494072986922456,0.0025282482419321226,0.0025282482419321226,0.01570231677676987,0.01570231677676987,0.007948951287875575
29,0.012072832300577716,0.0031963541528606376,0.0014823287155462616,0.009766364917408668,0.03559397643039875,2.770001070874046e-05,0.023748452759794172,0.005850940178356255,0.005850940178356255,0.022142883037335206,0.022142883037335206,0.0005771934627482473
30,0.005879887483371921,0.010397933442537446,0.008637475578100264,0.025225976288183773,0.034034110775192916,0.0052337059099352694,0.02714651114894907,0.002643683743793823,0.002643683743793823,0.019168143070269664,0.007304068290921459,0.007304068290921459
31,0.003008749872330089,0.0075169949249905095,0.008791102466336088,0.013666253273050957,0.009036382417538888,0.0002653353066067912,0.0141085010339778,0.0004161917050910402,0.0004161917050910402,0.014596724147541871,0.014596724147541871,0.014596724147541871
32,0.0037257780447038924,0.01674749538181477,0.007444638410683108,0.008852327854481739,0.4084186771575294,0.007459733953464708,0.4056405498884987,0.4050803670530852,0.4050803670530852,0.01608389708555758,0.01608389708555758,0.005289753707009417
33,0.013444104693247394,0.006984165794209795,0.006984165794209795,0.00042595293602901564,0.00940316847631474,0.00018491760789495287,0.009909555787821047,0.0064897657230894275,0.0064897657230894275,0.0038180851269767756,0.0038180851269767756,0.0038180851269767756
34,0.013215149203043758,0.0007732576159427698,0.003559782685276599,0.00268952491193125,0.036062422372606005,0.008584198397182474,0.05532759822152537,0.0008154627638493596,0.0008154627638493596,0.00268952491193125,0.00268952491193125,0.00268952491193125
35,0.0009710921551567692,0.0034367259859445594,1.924653959547001e-05,0.026470633283557417,0.046672446181089955,0.005192641731621249,0.012329072582426208,0.005465354030085829,0.005465354030085829,0.0018825627656821802,0.0018825627656821802,0.0018825627656821802
36,0.014206492498270567,0.008476944593018877,0.006016906169931389,0.011058634797134322,0.026251624788139773,0.004215540276795364,0.00932827441888685,0.012705077833361013,0.012705077833361013,0.0026185182230587475,0.0026185182230587475,0.009063286824576411
37,0.016855248785705785,0.00215412880581114,0.0012989293542078257,0.0008978353426472209,0.0129794795396412,0.00037945671805793583,0.014541845531461272,0.0019529546969362277,0.0019529546969362277,0.005696066853102208,0.005696066853102208,0.005696066853102208
38,0.00685753197295682,0.00367995495199077,0.0003952442952080492,0.009410239516411179,0.00014050444140412707,0.00014050444140412707,0.014183209905872681,0.010154166744920414,0.010154166744920414,0.0029244194328173893,0.010497639137618284,0.010497639137618284
39,0.008312977724521619,1.743245975382062e-05,0.0005373038361006382,0.00195978902597463,0.00981145232014527,9.438523550433908e-05,0.002659750245452499,0.002670660737551056,0.002670660737551056,0.0075941009683522425,0.01316445919844515,0.01316445919844515
40,0.0052502606872076646,0.01743317640408201,0.010648964747948589,0.015324315322390659,0.01729539297707655,0.00019608159173563377,0.0010129079755759694,0.0010129079755759694,0.0010129079755759694,0.0063377135880042556,0.0063377135880042556,0.018019518635639515
41,3.606692518649264e-05,0.0020663823381163455,0.0030024881615222836,0.03126579023187971,0.02564343359288565,0.00035157952747654674,0.01495502559880366,0.005447693507157931,0.005447693507157931,0.01077983875324149,0.01077983875324149,0.00481701629777692
42,0.025557568599513723,0.2747952875880132,0.2621660536462583,0.2357812585827215,0.0325591224384145,0.03255510252395417,0.29717510913467077,0.04797096596327098,0.04797096596327098,0.25025759825541055,0.03702435382506063,0.03702435382506063
43,0.0031624260113393646,0.0012401138803108313,0.002979978332283165,0.016515769452164042,0.015936905490400687,0.00512390047048432,0.014720635312851902,0.0004896985126133158,0.0004896985126133158,0.0031624260113393646,0.0031624260113393646,0.0031624260113393646
44,0.0010401687324608224,0.016742690918060278,0.01498865417811755,0.14123996093458996,0.044442907856683526,0.006309942469278372,0.10996655280265115,0.024852682076505154,0.024852682076505154,0.024213281832558126,0.10854192701921338,0.10854192701921338
45,0.005389480466705759,0.0020644900721975695,0.0041871413244961835,0.009666247553869207,0.034524517791859256,0.005724112926601411,0.00987381497543078,0.015514898174017203,0.015514898174017203,0.006813661274255151,0.006813661274255151,0.006813661274255151
46,0.0020810286701714777,0.0011661687887008897,0.001910305630993425,0.003734918427311689,0.029525045238269376,0.00022543871299748124,0.010340444442142672,0.005595835480775093,0.005595835480775093,0.0066517078724305494,0.0066517078724305494,0.0066517078724305494
47,0.004650976108716982,0.010806420048594287,0.008014070164194595,0.03084573695252545,0.027498249278279346,0.009029860036448715,0.007258587613118746,0.014674028740938552,0.014674028740938552,0.01125369800625802,0.022480953429512163,0.01125369800625802
48,0.005815502295173358,0.014065833084172821,0.0110550517686348,0.006704901892350409,0.04572950055373843,7.725982696102895e-05,0.011848913937220202,0.0014866345477947988,0.0014866345477947988,0.004391321487623965,0.004391321487623965,0.004391321487623965
49,0.01828158699522567,0.01090483110986272,0.011992016572682614,0.022765449590943395,0.009403168476320469,0.000184917607900398,0.009966165562904758,0.006489765723083796,0.006489765723083796,0.01820822120301647,0.01820822120301647,0.01820822120301647
50,0.0005587317220600898,0.0026377930270671435,0.007326664575931747,0.03525236592200316,0.04717136918229154,0.005942730967258926,0.03471387210673688,0.007022206991901207,0.007022206991901207,0.010994616071591672,0.010994616071591672,0.010994616071591672
51,0.022802086794288037,0.0010201294710999835,0.0010562288518000372,0.01756038459799674,0.03692505306027808,0.006161312758302534,0.006405324636953585,0.009948281471318076,0.009948281471318076,0.002466447501597313,0.002466447501597313,0.002466447501597313
52,0.008434878635040827,0.0015265092928631312,0.00699290446113443,0.0009523023038348785,0.010669198597486943,0.0034086386383399593,0.004026540984018954,6.215913893976971e-05,6.215913893976971e-05,0.005920414342029023,0.005920414342029023,0.005920414342029023
53,0.018154025939898184,0.005471850476562265,0.005471850476562265,0.0061872955896071224,0.013080288871260707,0.0060156211170446375,0.004609267499229293,0.004609267499229293,0.004609267499229293,0.006023788361267175,0.006023788361267175,0.006023788361267175
54,0.014030935160099392,0.00020221158233236223,0.005957146181995899,0.005529857667215216,0.030558121752346616,0.00691490869942978,0.026284220669786224,0.023676185373278737,0.023676185373278737,0.012499992048767838,0.009195079050551287,0.009195079050551287
55,0.008201812764038835,0.006153480213031007,0.009363830250331794,0.003161196063508877,0.05105827429933771,0.016566422362986635,0.0398249468930361,0.00039491049592172615,0.00039491049592172615,0.009720095233223572,0.009720095233223572,0.009720095233223572
56,2.8853612280244554e-05,0.00543475711205019,0.011006359657020851,0.010395916556292817,0.04767239194852681,0.005441708201023663,0.005088662605284918,0.004408366416887817,0.004408366416887817,0.0028825085331191267,0.02005765234125095,0.0028825085331191267
57,0.007485331881363676,0.007328235453823515,0.01346770749343254,0.00658527744986835,0.025643433592888797,0.00035157952747334254,0.003911996100162576,0.0007045768915923111,0.4143329223872517,0.004817016297773867,0.0030024881615254803,0.004817016297773867
58,0.0009842536865622778,0.0027712785049483464,0.0017925165672114923,0.010827560287722303,0.013055342771443589,0.0006710181193905455,0.00613557474707563,0.003536110154969983,0.003536110154969983,0.004913520865922773,0.0032604105797774644,0.004913520865922773
59,0.0063126273356833,0.0017610564947811364,0.002368762923686527,0.015523438620861921,0.013310663750043937,1.3994675137983185e-05,0.006603227497597734,0.0005802450849522297,0.0005802450849522297,0.012594236482288735,0.0026725201710216693,0.0026725201710216693
60,0.0032366596521333393,0.006934931456582674,0.007778921266913145,0.0022841411589618315,0.037889975353577875,0.0041674033840005025,0.013456461143481879,0.0036270473529648375,0.0036270473529648375,0.011224437662257543,0.009992048247438238,0.0005771934627490485
61,0.009215295448333213,0.002790357403892426,0.005931692654927724,0.010407482307531166,0.047669042020587395,8.321704996407826e-05,0.019572026052129855,0.018404338642604327,0.018404338642604327,0.002310160687203843,0.012640180778767475,0.002310160687203843
62,0.014206492498274057,0.010588892817925535,0.007539292408972761,0.018359261912148615,0.026251624788142917,0.00010324518068057597,0.011337711108535391,0.0008119944142771595,0.0008119944142771595,0.0026185182230622646,0.0026185182230622646,0.0026185182230622646
63,0.004054282253147627,0.0035251829547065555,0.0032076302095476873,0.002360481012634629,0.03870759795459233,0.0002298210474938116,0.040542916036470894,0.0007152484668535396,0.0007152484668535396,0.010406815061243194,0.010406815061243194,0.0002404291382652368
64,0.013444104693247394,0.007965331462284182,0.006438785286112634,9.725841228581392e-05,0.00940316847631474,0.00018491760789495287,0.002596085939671948,0.0043200993662201115,0.0043200993662201115,0.0038180851269767756,0.014706401269713173,0.0038180851269767756
65,0.004019170866246521,0.001773424467692019,0.0035071229315405262,0.0114643615483882,0.023424845701851257,0.00042502285168413494,0.005791557132126747,0.003784483963142305,0.003784483963142305,0.012751907408848533,0.004321605950093148,0.012751907408848533
66,0.004965153460646854,0.002745052933962781,0.004224740285099031,0.008142663828659075,0.029688162240797837,0.004034409728779635,0.009390642330391798,0.00691049827778413,0.00691049827778413,0.019426250775037606,0.001790235134658237,0.008779006575529082
67,0.004787553706460398,0.0020106262531865765,0.00250028403848068,0.0005166281589481034,0.0093337934267842,0.003128902123954664,0.022765580114350755,0.0004571662639847053,0.0004571662639847053,0.015749088416376837,0.02512319299915134,0.0086350702105823
68,0.008869486296702556,0.008088257577288326,0.00107617088441519,0.017918108301617927,0.016737880370996782,0.0028026549757539745,0.019684190235093282,0.0014450742113902174,0.0014450742113902174,0.0018742855313527527,0.0018742855313527527,0.0018742855313527527
69,0.006144611237685556,0.004102239601666269,0.0026623043169745116,0.0026623043169745116,0.030030466910017133,0.003922169075640686,0.011123819217557937,0.004017803319683745,0.004017803319683745,0.005828030428390501,0.005828030428390501,0.005828030428390501
70,0.0027507594075184038,0.004151867136923239,0.0017309166216450044,0.006950007033702016,0.023424845701853464,0.003527905389938699,0.002109744893695771,0.000601045443818312,0.000601045443818312,7.213294873719062e-05,7.213294873719062e-05,7.213294873719062e-05
71,0.0027507594075136077,0.009742730378235623,0.013668778209342982,0.03476155379378132,0.023424845701848735,0.007483580993137887,0.005450155991426831,0.0004058229877252266,0.0004058229877252266,7.213294873270605e-05,0.012783184698286418,7.213294873270605e-05
72,0.010430428771047313,0.012951911093533946,0.011692779377648125,0.00646463792532561,0.022083631826117785,0.01085574829050919,0.003501581874554336,0.013575256083486453,0.013575256083486453,0.009517041566819049,0.009517041566819049,0.009517041566819049
73,0.0156510501443499,0.016672571847362004,0.01830550359032771,0.0010668371156556682,0.039718904029287135,0.01981635957287897,0.001617549160012245,0.010229593082189539,0.010229593082189539,0.00679979330287182,0.0035421509185873407,0.04418413541593315
74,0.025000012642319654,0.006881818541360974,0.01773613011051782,0.03948415220550474,0.055371998597499285,0.004747809865871054,0.06212586825048019,0.05077717394280156,0.05077717394280156,0.0632613314876205,0.04219971595979074,0.019200828704352444
75,0.009122448351978717,0.005031144536997024,0.0019702628211622527,0.04402527615286077,0.018321568216119334,0.00552830033741631,1.939582242317312e-05,0.010017372138343014,0.010017372138343014,0.0007816715356391655,0.0007816715356391655,0.0178551848945806
76,0.001267211567609736,0.0008487763036269074,0.0032183063947808723,0.001824936534790952,0.029152583138043694,2.4165162156094903e-06,0.011845064131054725,0.0008610521326214044,0.0008611218813513603,0.008917094736054957,0.008917094736054957,0.008917094736054957
77,0.0033852851846373853,0.0026038773466482974,0.002297344881692408,0.014812074086826717,0.026361681342089643,0.006462144841460665,0.005646200871975146,0.002836645243891498,0.002836645243891498,0.0004567811097566763,0.0004567811097566763,0.0004567811097566763
78,0.001445583080043444,0.00032067460910197856,0.0013026462469443204,0.03131484825272237,0.02425709485252717,0.004148947470472874,0.027468964214990337,0.018962048489919933,0.018962048489919933,0.006286053761199956,0.006204890421996903,0.018804927201630406
79,0.003001919676231952,0.000533157566915776,0.0013101498059366905,0.016866016701714566,0.026745046850495044,0.0002737008882002012,0.014407319261101073,0.01013271546601727,0.01013271546601727,0.0008401466181620986,0.0008401466181620986,0.0008401466181620986
80,0.0010401687324669046,0.008432028507665085,0.00971371213744948,0.003477837548566083,0.01890996529086789,0.006309942469284432,0.0015473991173153847,0.0021821120388959936,0.0021821120388959936,0.00827173796354296,0.00827173796354296,0.00827173796354296
81,0.0065462255027850715,0.011139608877251931,0.010392844688121374,0.0030111254344409805,0.018893736452867314,0.0047283377170484735,0.0066037866454842905,0.003225084484898195,0.0032251917245859096,0.002469306248928008,0.002469306248928008,0.002469306248928008
82,0.006861704983970503,0.0018514723364208173,0.001475002528459721,0.025620048313639756,0.03256438291654135,0.00014402186594574502,0.00473448176192693,0.003252457061423653,0.003252457061423653,0.0021023976420169927,0.0021023976420169927,0.010497639137616348
83,0.01012778840554441,6.410506084678383e-05,0.001019532275162457,0.0011390051782898096,0.026047289742158426,0.0005088477031925473,0.01415588073823682,0.017010929656302097,0.017010929656302097,0.01012778840554441,0.01012778840554441,0.01012778840554441
84,0.0034597590125539646,0.005759418367182475,0.0038296630175491037,0.004267425956469106,0.01046131285145474,0.00047757322921231755,0.012482112064178822,0.0017586465288852381,0.0017586465288852381,0.0149265442381006,0.004872879574177632,0.004872879574177632
85,0.00814012558028045,0.011158513174669687,0.00887907353120003,0.0591314466078007,0.010959205921459507,0.004864121169729476,0.040490257209360135,0.016167732073411333,0.01616775098795547,0.00814012558028045,0.010968697367424047,0.0014459232489174398
86,0.006080591090518815,0.009993092921333492,0.011717960845919792,0.006833346675108208,0.019526775577180317,0.006468237543181837,0.05127317260715286,0.011557346365377922,0.011557346365377922,0.020093221307142285,0.020093221307142285,0.004663180737536368
87,0.007123723745994199,0.0017974396462454134,0.0034135426951440845,0.004866489202776065,0.024993520304395285,9.73210779409817e-05,0.03468040244602957,0.003844324475108579,0.003844324475108579,0.018066184715307465,0.014355292977070054,0.018066184715307465
88,0.004643886913397563,0.0018969478515846606,0.0004531976420651688,0.0054569620969901625,0.027491160082960063,1.2936107536587263e-05,0.0002692454878925821,0.01333334446586042,0.01333334446586042,0.0219060767336219,0.0219060767336219,0.0219060767336219
89,0.0007719959336500496,0.014381896885375493,0.013261965886045604,0.005060025023445886,0.018060346645652977,0.004597982153554784,0.0017689711090815988,0.03217039896815482,0.03217039896815482,0.004609253252589672,0.004609253252589672,0.004609253252589672
90,0.002843213035735761,0.0005898221510795504,0.0007392700240975875,0.0032903985662745866,0.013815776528236842,0.0002692028161277661,0.004415626262636822,0.0020543313257918193,0.0020543313257918193,0.008682243099801205,0.0062680983661702935,0.008682243099801205
91,0.00712372374600153,0.0055117738119485156,0.002524910057946584,0.009779509861184574,0.02499352030440253,9.732107793361331e-05,0.03717096739833693,0.006406905294845156,0.006406937819453218,0.009892253269599846,0.009892253269599846,0.009892253269599846
92,0.004713308781368311,0.0003963106485883701,0.0036113843103495976,0.0017346868068320613,0.006259254711132664,0.0005286058740844279,0.0015522259238338876,0.0003813845549355295,0.0003813845549355295,0.00874422836998131,0.001288423450934069,0.00612904811154908
93,0.0015151442319736516,0.004379177754239975,0.0008613055437420543,0.003218486329807142,0.012524452226032243,0.00014012757397907606,0.0008555857627797844,0.0010761736950570904,0.0010761736950570904,0.0054444114113340915,0.0027295200343661775,0.0027295200343661775
94,0.0007719959336500496,0.00013237334272144674,0.0020560424535768867,0.008866038770186126,0.018060346645652977,0.00013899697111836545,0.018591102355482225,0.0026906235871987346,0.0026906235871987346,0.004609253252589672,0.004609253252589672,0.004609253252589672
95,0.0014834096252408062,0.002072384951195686,0.0013655857008920173,0.004656229899175085,0.008500119704846312,6.0846946476551816e-05,0.014145079852236467,0.0016581247903662867,0.0016581247903662867,0.007948951287865061,0.007948951287865061,0.007948951287865061
96,0.010860992631767322,0.000753911699527979,0.0023034665666805997,0.002469722372626707,0.025314085515935267,0.00022435652303030208,0.007281161869808987,0.0049386528238283545,0.0049386528238283545,0.0011116490343088309,0.0011116490343088309,0.0011116490343088309
97,0.010280357862410654,0.005594423387263614,0.002976101360249948,0.005594423387263614,0.017297067942016103,0.004010960754651931,0.011542552638563231,0.009657219649543516,0.009657219649543516,0.018878010205686642,0.018878010205686642,0.018878010205686642
98,0.001445583080063165,0.005788486920280253,0.004917331811970914,0.028745706521507937,0.024257094852507637,0.00013327511013900905,0.03491426843031203,0.010005736338220772,0.010005736338220772,0.006286053761180181,0.006286053761180181,0.018804927201650203
99,0.0011030012230480708,0.002618702683656373,0.0011871650967636995,0.007344427679464582,0.005996192855669953,2.5896399217556995e-06,0.007624512940202983,0.0023046532941674663,0.0023046532941674663,0.0037701215962463955,0.0037701215962463955,0.0037701215962463955
100,0.0021561187995563077,0.0075415990330665325,0.005218516555021482,0.0064416578244624045,0.03291164623318447,0.0038473660786091735,0.009438283466454185,0.012809552894447952,0.012809552894447952,0.018616371770564872,0.01822039640980668,0.0064416578244624045
101,0.001267211567609736,0.0026611199281120846,0.00043021964263140487,0.003901991320142388,0.029152583138043694,0.0035941148709856523,0.0008610521326214044,0.0030595301759645042,0.0030595301759645042,0.008917094736054957,0.008917094736054957,0.008917094736054957
102,0.011033877206965243,0.00863450497378403,0.008804269822773127,0.06734409339907779,0.01685149436346846,0.0050634914351997086,0.09057349475062826,6.436172427838274e-05,6.436172427838274e-05,0.03764327422153461,0.003383994038520215,0.003383994038520215
103,0.005155325684541693,0.024003042383555637,0.023402044649020258,0.07184700570595262,0.012173710727144302,0.029306093722324615,0.03859542913924136,0.04133439713694214,0.04133439713694214,0.024003042383555637,0.04128103381539114,0.024003042383555637
104,0.00215611879955151,0.0032593310006399233,0.004484133723740781,0.012176571869396491,0.03291164623317978,0.0038473660786043813,0.015686303465941426,0.0046273677196115295,0.0046273677196115295,0.006441657824457621,0.006441657824457621,0.006441657824457621
105,0.004740239461696347,0.00920997950890905,0.010093172092897378,0.017013793034646243,0.01593384683263863,7.417876072503736e-06,0.011930953129591903,0.000363111921485754,0.000363111921485754,0.0052921858290765076,0.0052921858290765076,0.0052921858290765076
106,0.009548726972264313,0.0020392473029476176,0.005922681790175646,0.015078066379055215,0.039295693498991174,0.0002315819600864927,0.007371392549031353,0.007287811284926575,0.007287811284926575,0.0020392473029476176,0.0020392473029476176,0.0020392473029476176
107,0.008988783227249985,0.005219362360038961,0.005656520600105967,0.018980332631418,0.02809286045977754,0.006844803002243021,0.03445684606981229,0.005435901598592919,0.005435901598592919,0.008988783227249985,0.008988783227249985,0.008988783227249985
108,0.0193580627909307,0.025728212652732094,0.021484572841673946,0.028382791336355753,0.07199926525812166,0.021368404581348522,0.42759793711693683,0.024327579221119448,0.024327579221119448,0.09279104511618767,0.20573244543623093,0.0048197515102346026
109,0.0041403990239750445,2.795194563288689e-05,0.0029979891055235486,0.00017659910880494533,0.0068321644685258994,4.4303883308804314e-05,0.019099946514852043,0.000217795403005956,0.000217795403005956,0.0007155136935407472,0.014081488234539958,0.0007155136935407472
110,1.6831343958282926e-05,0.0008148925126361733,0.00400272983430295,0.005982740821415045,0.030388817299137737,0.004856272537689065,0.02895113376686862,0.00516425954420142,0.00516425954420142,0.014117204843695944,0.014117204843695944,0.005782352594009005
111,0.019367505211276125,0.03134499562866373,0.025952826463238866,0.0017609783982863501,0.03430937881886596,0.02050378866455959,0.1391915134191006,0.04649766245861743,0.04649766245861743,0.043223865164643126,0.043223865164643126,0.043223865164643126
112,0.010727569081565141,0.00790445270501203,0.004409429266610244,0.06820614519600107,0.021186268946414843,0.0029623428309484734,0.03615039208154858,0.024708436299687057,0.024708436299687057,0.022161530033317486,0.011391029677708905,0.03923504339225895
113,0.0053951588524520444,0.0033739706330951865,0.007989675560904404,0.026108532169610763,0.024499236084979784,0.031000510573078396,0.06886080221532569,0.013767878348553012,0.013767878348553012,0.03396431104922278,0.03396431104922278,0.03396431104922278
114,0.006079215336439783,0.0015848346272334245,0.005386860174554836,0.03705342007967637,0.041650885567911786,0.00017108111844300807,0.0038207843692961954,0.004498523635874898,0.004498506449315401,0.005474132457212054,0.005474132457212054,0.005474132457212054
115,0.008592561853104115,0.00022894268639976284,0.0013013624593532773,0.041131130095604145,0.01050676964863593,6.169041070075578e-05,0.014223017897563662,0.005612168755565574,0.005612168755565574,0.0009934869760939147,0.010516261094600502,0.0009934869760939147
116,0.00640770509392178,0.003215692898928734,0.0013347343001644698,0.026892940778586578,0.03210731225713522,0.005039759982640007,0.006500730792069879,0.008365080804314137,0.008365080804314137,0.007907388223650667,0.010951639027665192,0.007907388223650667
117,0.010404524133816437,0.014353877689965846,0.013440554734129447,0.011202585302494308,0.040776510088995875,0.00013608889474281096,0.2898099814192048,0.012554696908124137,0.012554696908124137,0.00460534019584898,0.00460534019584898,0.00460534019584898
118,0.006694238137965911,3.738927338702182e-05,0.008184719604105386,0.009570194637012518,0.009555954962997722,0.002205395417575041,0.05314584199015591,0.009046053980353824,0.009046053980353824,0.030347734821063878,0.05290776882828835,0.030347734821063878
119,0.005619804041801698,0.0014565324893949217,0.00365912076590851,0.007441872467341532,0.025135723391826528,0.00019320472969812356,0.02410469569700858,0.028468180306245473,0.028468180306245473,0.025996319251164905,0.025996319251164905,0.025996319251164905
