Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,-1.9983521471185177,-0.9998351299877196,-0.9998351299877196,-0.5752590756134295,-0.9984723767148947,-0.999485503040248,-1.0001355372606053,-1.0001355372606053,0.0,-0.00826761598360044,0.0
1,-0.014355292977070054,0.002711431212763305,0.0018557401788469898,0.0047487842554576176,-0.009329052980369124,-0.003157741720295561,-0.00259346711248151,-0.00259346711248151,0.0,0.0,0.0
2,-0.004851481473923584,0.0031910074204059458,0.0025739436638263814,-0.5752606109972909,0.001524329182542226,-0.9994856678609016,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
3,0.008888096132200913,0.005662393187730457,0.008243532269859058,0.43337960680416554,0.001667051308266115,-0.0001611369614836671,-0.0001611369614836671,-0.0001611369614836671,1.0080823462978585,1.0,0.0
4,0.0,0.0023424766941790177,0.001982343132426399,1.0134533266826773,0.002225443147068983,-0.00034899407118724006,1.0000065822811082,1.0000065822811082,1.0,0.0,0.0
5,-1.000663460596144,-0.9986739934352465,-1.0013272264421702,0.034458605558681084,-1.0023799213349303,-1.000344795565434,-1.000344795565434,-1.000344795565434,0.0,0.0,0.0
6,-0.004851481473923584,0.0026768059533346833,0.0017507812189059288,0.036176753110700025,0.001524329182542226,0.0001083011126038656,-1.0002980503609937,-0.00029805036099369095,0.0,0.0,0.0
7,-0.034215715337912955,-0.022033242380522542,-0.02272007650008353,-0.022170583048043944,-0.022170583048043944,-0.02301808105177262,-0.022566655185453935,-0.022566655185453935,-0.02272007650008353,-0.02272007650008353,-0.02272007650008353
8,-0.9986359335397367,-0.0059585309315001314,-0.0020485209742709893,-0.5745116622000022,0.0018022426339853838,0.0001411432589968161,0.0001411432589968161,0.0001411432589968161,0.0,0.0,0.0
9,0.008155241547578252,-1.0047862837141182,-1.0068160398140742,0.04076067267841257,-0.9981578350612696,-1.0006864082686036,-0.9999615899044958,-0.9999615899044958,0.0,-1.0092185300293786,-1.0092185300293786
10,-0.002853654920838868,-0.007796029399038455,-0.004499232513442387,-0.5718865019279119,-1.0025195721163207,0.00016421599930443458,0.00016421599930443458,0.00016421599930443458,0.0,0.0,0.0
11,0.11320428004778883,0.11743733111677684,0.11712801647398613,-0.26080833457437064,-0.8804157916687164,0.11816406263431618,0.11775771116071862,0.11775771116071862,0.11805576152171224,0.11805576152171224,0.11805576152171224
12,0.012084854709155771,0.016957693744843953,0.010990405058935079,-0.5658592609693978,-0.986898892671772,-0.9191911535066735,0.006808197477651024,0.006808197477651024,0.00846157874819607,0.016873818564396122,0.00846157874819607
13,-1.000663460596144,-0.9995026047042993,-1.0019912978190915,-0.9902047607312943,-1.0023799213349303,-0.9996907657585483,-1.000344795565434,-0.0003447955654340049,0.0,0.0,0.0
14,-1.9983521471185177,-0.9971997689792843,-1.0,-0.9738106295576651,-0.9984723767148947,-1.000785798510806,-1.0001355372606053,-1.0001355372606053,0.0,0.0,-1.0082676159836004
15,-0.004851481473923584,-0.0007215279174593579,-0.0003091820651664217,-0.5752606109972909,-0.9984715531904289,0.0005144351520090716,-0.00029805036099369095,-0.00029805036099369095,0.0,0.0,0.0
16,-0.004851481473923584,-0.005368557942986737,-0.0058858198039251335,-0.5487892650349964,-0.9984715531904289,-0.7549824346204711,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
17,-1.0,0.00019234651596904814,-0.0004809785145030927,-0.98090066849826,-1.001961474459145,0.0013806715437524287,-0.00013542733066026794,-0.00013542733066026794,0.009586048829197932,0.0,-1.0
18,-0.004851481473923584,0.0005151562421776864,0.0011331010149985903,-0.5752606109972909,0.001524329182542226,0.0001083011126038656,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
19,0.004759307341953563,-0.0037684698159125875,-0.0031397075305672497,0.4454964137840109,-0.001958375776071256,-0.00033336379256503746,-0.00033336379256503746,-0.00033336379256503746,0.0,0.0,0.0
20,-1.000663460596144,-0.9976802877082853,-0.9995026047042993,-0.566991459629829,-1.0023799213349303,-1.0009989560620753,-0.9996907657585483,0.0003092342414516489,0.0,0.0,0.0
21,0.9952110361447597,0.981767711428555,0.9799827761044732,0.417266920466206,-0.015696381101863922,-0.16904223736060014,-0.16904223736060014,-0.16904223736060014,0.9831261814356038,0.9746146815800864,-0.016873818564396213
22,-0.9963406574144045,0.0014877275368712678,0.0009157061817349694,0.03617116989314686,0.0005494934520395503,-0.0002980045516890342,0.00015342131462972835,0.00015342131462972835,0.0,0.0,0.0
23,-0.034215715337912955,-0.03768234505769225,-0.03826092739586159,-0.022170583048043944,-0.03530103013819136,-0.034351335045982735,-0.034351335045982735,-0.034351335045982735,-0.034215715337912955,-0.034215715337912955,-0.034215715337912955
24,-0.9963406574144045,-0.00011450415029541634,0.0010301285984892238,0.4512142523895436,0.0005494934520395503,-0.0002980045516890342,0.00015342131462972835,0.00015342131462972835,0.0,0.0,0.0
25,0.014528423307397486,-1.0077149651280053,-0.0012246244943438197,-0.9851374938880842,-1.002483571955021,-1.0002733510278163,-1.0002733510278163,-0.000273438480450331,0.0,0.0,0.0
26,-0.004851481473923584,-0.00319808105986095,-0.0016497372190927406,-0.5752606109972909,0.001524329182542226,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
27,-0.02973532098547122,-0.036229968929237244,-0.03658506472810646,-0.022718610905865744,-0.03127957755718872,-0.03514510100233768,-0.03514510100233768,-0.03514510100233768,-0.035046947099200795,-0.035046947099200795,-0.035046947099200795
28,-1.0047480884154432,0.005040616700530137,0.0029853488254903584,-0.7939015953749269,-0.9984715531904289,0.0005144351520090716,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
29,-0.004851481473923584,0.002368197080350207,0.003499440353892636,-0.5752606109972909,0.001524329182542226,-1.0002980503609937,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
30,-0.9888549127471512,0.005778819458967451,0.007049012594524511,-0.5647306414074169,0.011583263426570867,0.00953778920022373,0.00992216405158226,0.00992216405158226,0.009781020792585396,0.009781020792585396,0.009781020792585396
31,0.0038138531148822156,-0.010006188849752148,-0.0018044968467477165,-0.30666720059036273,-1.0608090771646278e-05,0.00029943422526777915,-0.00011881507229048795,-0.00011881507229048795,0.0,0.0,0.0
32,-1.4148836200145638,-1.0009236204162384,-0.993780980853731,0.41540389728865196,-1.001089934906121,0.00031955041336048315,-0.00013561970806976338,-0.00013561970806976338,0.0,0.0,0.0
33,-0.004851481473923584,0.008015563976171638,0.006272373480489459,-0.5752606109972909,0.001524329182542226,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
34,-1.0032613820723355,0.0013954813671191756,0.0023250529462439857,0.023633106565081,-0.5845989641081983,2.9551676397903808e-05,2.9551676397903808e-05,2.9551676397903808e-05,0.0,0.0,0.0
35,-0.0006634605961439046,0.0004973952957007349,-0.0016592239216904193,0.009795239268705765,-0.002379921334930202,0.001615742469777428,-0.0003447955654340049,-0.0003447955654340049,1.0,1.0,1.0
36,-2.0006634605961438,-1.0016592239216904,-1.003819071798066,-0.566991459629829,-1.0023799213349303,-1.000344795565434,-0.0003447955654340049,-0.0003447955654340049,0.0,0.0,0.0
37,-0.004851481473923584,-0.0005153402594140255,-0.001237126021974893,0.036176753110700025,0.001524329182542226,-1.0007046194203388,-0.00029805036099369095,-0.00029805036099369095,0.0,0.0,0.0
38,0.005799183937967428,-0.00662755203954855,-0.0006012482024464318,0.4375355189068819,0.01063862513169802,1.0097700563498426,1.0101624742477155,1.0101624742477155,1.0099840885726221,1.0198995574377048,1.0099840885726221
39,0.6192994051087344,0.6156592979440726,0.6170759867422387,0.626300958947635,0.6212975560734105,0.6207839524398743,0.6207839524398743,0.6207839524398743,0.620712525670358,0.620712525670358,0.620712525670358
40,-0.004851481473923584,0.0005151562421776864,-0.001237126021974893,-0.5752606109972909,0.001524329182542226,-1.0007046194203388,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
41,-0.3570587144779144,0.6493768518646491,0.6481615120868712,0.6767238527727255,0.6474596211767105,0.6470656134621746,0.6470656134621746,0.6470656134621746,0.6471189767837257,0.6471189767837257,0.6471189767837257
42,-0.012454295824978525,-0.9957915294892672,-0.9920788576847537,-0.5666203931958345,-0.9983329486917338,-1.000800350356083,-1.0001611369614836,-1.0001611369614836,0.00808234629785853,0.0,-0.008127880883400334
43,-0.004851481473923584,-0.0013402677586327669,-0.00010305332629743616,-0.5752606109972909,0.001524329182542226,-0.00029805036099369095,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
44,0.027131929538229127,0.04023491675437038,0.03880927447108611,0.04997920270779139,0.031604721221550794,0.03321792603394249,0.03321792603394249,0.03321792603394249,0.03342300153745028,0.03342300153745028,0.03342300153745028
45,-1.0048731228192946,-1.0001677649912804,-1.0,-0.9735260195846638,-0.9977739287405766,-1.00010921279312,-1.00010921279312,-0.00010921279311994747,0.0,-1.0,-1.0
46,-0.9986359335397367,-0.00038997027967921345,-0.0018532983703344575,-0.5745116622000022,0.0018022426339853838,-1.0002432120931959,0.0001411432589968161,0.0001411432589968161,0.0,0.0,0.0
47,-0.11032717643523068,-0.12054120710543982,-0.11831996718876128,-0.11273265055326649,-0.12091174647845089,-0.12240907690642978,-0.12240907690642978,-0.12240907690642978,-0.11831996718876128,-0.11831996718876128,-0.11831996718876128
48,-0.12164248966306476,-0.1210294898489181,-0.12115206897647303,-0.09088696222943662,-0.12404796378110065,-0.122553766055013,-0.122553766055013,-0.122553766055013,-0.11735695063815874,-0.11735695063815874,-0.11735695063815874
49,-1.5863371506973734,0.4145221590194298,-0.0059662994310382385,-0.5726356161639918,-0.5844130072691166,0.00015342131462972835,0.00015342131462972835,0.00015342131462972835,0.0,0.0,0.0
50,-1.5615773104114157,0.020381499998020573,0.02072839897958752,0.035314911612716195,0.022184464522568618,0.023134159614777522,0.023134159614777522,0.023134159614777522,0.023269779322847295,0.023269779322847295,0.023269779322847295
51,-2.0006634605961438,-0.9966872659591643,-1.0041516432704674,-0.9902047607312943,-1.0023799213349303,-0.9996907657585483,-1.000344795565434,-0.0003447955654340049,0.0,0.0,0.0
52,-0.004851481473923584,-0.0003091820651664217,-0.0003091820651664217,0.036176753110700025,0.001524329182542226,-0.000704619420338777,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
53,-0.004851481473923584,0.0012360660823718128,0.0013390238016581515,-0.5752606109972909,0.001524329182542226,-1.0007046194203388,0.0001083011126038656,0.0001083011126038656,0.0,0.0,0.0
54,-1.0038372573189396,-0.0041763293658343996,0.003377360202320277,-0.9865466733173227,-1.1271099034786778e-05,0.00027340988542816905,-0.00017099203726957086,-0.00017099203726957086,0.0,0.0,0.0
