τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,,,,,,,,,,,
0.005,1.0,0.9823529411764705,1.0,0.7941176470588235,1.0,0.9941176470588236,1.0,1.0,1.0,1.0,0.9941176470588236
0.01,1.0,0.9653679653679653,1.0,0.7878787878787878,1.0,0.987012987012987,0.9913419913419913,0.9913419913419913,1.0,1.0,0.9913419913419913
0.015,1.0,0.9656652360515021,1.0,0.7854077253218884,1.0,0.9828326180257511,0.9871244635193133,0.9871244635193133,1.0,1.0,0.9914163090128756
0.02,1.0,0.9656652360515021,1.0,0.7854077253218884,1.0,0.9828326180257511,0.9871244635193133,0.9871244635193133,1.0,1.0,0.9914163090128756
0.025,1.0,0.9656652360515021,1.0,0.7854077253218884,1.0,0.9828326180257511,0.9871244635193133,0.9871244635193133,1.0,1.0,0.9914163090128756
0.03,1.0,0.9658119658119658,1.0,0.7863247863247863,1.0,0.9829059829059829,0.9871794871794872,0.9871794871794872,1.0,1.0,0.9914529914529915
0.035,1.0,0.9658119658119658,1.0,0.7863247863247863,1.0,0.9829059829059829,0.9871794871794872,0.9871794871794872,1.0,1.0,0.9914529914529915
0.04,1.0,0.9658119658119658,1.0,0.7863247863247863,1.0,0.9829059829059829,0.9871794871794872,0.9871794871794872,1.0,1.0,0.9914529914529915
0.045,1.0,0.9658119658119658,1.0,0.7863247863247863,1.0,0.9829059829059829,0.9871794871794872,0.9871794871794872,1.0,1.0,0.9914529914529915
0.05,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.055,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.06,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.065,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.07,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.075,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.08,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.085,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.09,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.095,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.1,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.105,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.11,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.115,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.12,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.125,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.13,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.135,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.14,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.145,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.15,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.155,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
0.16,1.0,0.9659574468085106,1.0,0.7872340425531915,1.0,0.9829787234042553,0.9872340425531915,0.9872340425531915,1.0,1.0,0.9914893617021276
