τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,,
0.005,0.04793753298268928,0.03373506514547252,0.02977564058118257,0.017486082797767213,0.0299515336092348,0.05501262500513572,0.026836965872801256,0.025771000689055544,0.042667183035706685,0.04616367938728826,0.06144377174038218,0.03402947364000509,0.04060427634822489,0.029387044193784562,0.04091649599962218,0.017197919745927555,0.045515094661844335,0.029107246104759392,0.0926360381851198
0.01,0.017402967202129707,0.015186534726036455,0.014247468416501794,0.008890073056568597,0.02503719124473895,0.020181054590094276,0.014048604915917794,0.008724765769576856,0.01935110583584143,0.011363562577448841,0.05732067995934776,0.014871312210522633,0.011724635181635598,0.009146952510128,0.013772964420105442,0.00970127767419422,0.016135647030969043,0.01733982654989577,0.027221884649962586
0.015,0.015749003147378485,0.015018795882144652,0.014462746972165675,0.009037919174794028,0.025133701514927633,0.021591183904213912,0.01399531221933649,0.009387264592045799,0.021273744633566214,0.01117860335343991,0.05707629736828722,0.014885669225915549,0.011964616957873318,0.010142070610668468,0.012732568185509142,0.01032392387113823,0.018906361176998412,0.01721165103121124,0.02493715979419606
0.02,0.01427961514145913,0.013954647821298703,0.013408704226148045,0.008985794893788838,0.026029315229724577,0.021821813215593264,0.013350082617485819,0.01176715631077894,0.02305494826905929,0.011256861108075404,0.05699748563224954,0.014870190328530358,0.011894693325816302,0.009861157079818585,0.01193264756698613,0.01109183071387635,0.017880915403119497,0.016341268167327436,0.024061300761482513
0.025,0.014366978281549881,0.014702383463852367,0.01412750986146933,0.009567238414137046,0.027167062877768332,0.023741690341585246,0.015078797818325874,0.012807478485042136,0.02539540661903672,0.010962778321650633,0.0594811893079759,0.01647076436017135,0.01390686879981923,0.010220337503580023,0.012815077532317509,0.01176425946928658,0.02056539906443255,0.018185948520386866,0.026795865494298254
0.03,0.01459039064050802,0.015775373850000374,0.014868980651839817,0.009901387282039776,0.028004411616797918,0.026325539251873604,0.01636272536859372,0.013694157623206107,0.02815686048107022,0.011878193945596987,0.06171183669734857,0.016727938956339148,0.014467777091682203,0.010501281894702064,0.013270025539929493,0.012189208617353568,0.019555503813049224,0.019664338490767704,0.026209493254583716
0.035,0.015963560164617325,0.01645161015502416,0.0156107714052559,0.010906545880536163,0.0295686101223143,0.02795721185133648,0.0183033098105816,0.014672941969027575,0.03161772236466472,0.013853431359228624,0.06551963117947997,0.018405698190148662,0.015762652236921224,0.011524783352922842,0.01432252394437978,0.01272719608661116,0.019994257923871904,0.020539164416341082,0.026958816643207675
0.04,0.015572736203554897,0.01596606303573301,0.015207255975027164,0.01080314034478105,0.030877850178104457,0.029697621294485388,0.019008430985141718,0.01522708390913575,0.031407924303346435,0.013628898681017684,0.0664319320761111,0.01793788477502035,0.015388344334379788,0.011409397741187306,0.014795307079775399,0.013450171648344902,0.021042868741352208,0.020919115461365555,0.026456374804227047
0.045,0.01586209868271034,0.016613819903082604,0.01587225063484004,0.011654056897405746,0.03116888062916049,0.03219536188569897,0.020328325543743204,0.015622042769522919,0.03303389987346315,0.014417659809459615,0.07094051003005404,0.018217352180809603,0.015783625845461405,0.012065060862287329,0.014726328194885854,0.0138496015552218,0.02118086578911736,0.022120278013640398,0.028782950036634867
