Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0005,0.0335195530726257,0.12290502793296089,0.05027932960893855,0.0335195530726257,0.055865921787709494,0.37988826815642457,0.0111731843575419,0.10614525139664804,0.1005586592178771,0.055865921787709494,0.03910614525139665,0.07262569832402235
0.001,0.09497206703910614,0.2122905027932961,0.16759776536312848,0.055865921787709494,0.061452513966480445,0.37988826815642457,0.0335195530726257,0.13966480446927373,0.12849162011173185,0.0782122905027933,0.07262569832402235,0.10614525139664804
0.0015,0.16201117318435754,0.329608938547486,0.2569832402234637,0.1005586592178771,0.061452513966480445,0.37988826815642457,0.0670391061452514,0.19553072625698323,0.18435754189944134,0.1005586592178771,0.11731843575418995,0.1340782122905028
0.002,0.2122905027932961,0.37988826815642457,0.31843575418994413,0.15083798882681565,0.0670391061452514,0.39664804469273746,0.07262569832402235,0.24022346368715083,0.22346368715083798,0.16201117318435754,0.1787709497206704,0.1787709497206704
0.0025,0.2569832402234637,0.4692737430167598,0.3854748603351955,0.2011173184357542,0.0670391061452514,0.441340782122905,0.0782122905027933,0.29608938547486036,0.2849162011173184,0.18435754189944134,0.2122905027932961,0.21787709497206703
0.003,0.3016759776536313,0.5027932960893855,0.4692737430167598,0.2346368715083799,0.0670391061452514,0.5195530726256983,0.10614525139664804,0.3575418994413408,0.329608938547486,0.20670391061452514,0.22346368715083798,0.24022346368715083
0.0035,0.3575418994413408,0.5195530726256983,0.5251396648044693,0.25139664804469275,0.07262569832402235,0.5921787709497207,0.1340782122905028,0.4134078212290503,0.39664804469273746,0.2737430167597765,0.2737430167597765,0.3240223463687151
0.004,0.4134078212290503,0.5810055865921788,0.5698324022346368,0.27932960893854747,0.07262569832402235,0.6256983240223464,0.16759776536312848,0.46368715083798884,0.44692737430167595,0.3016759776536313,0.30726256983240224,0.3463687150837989
0.0045,0.4692737430167598,0.6089385474860335,0.6201117318435754,0.3407821229050279,0.09497206703910614,0.6703910614525139,0.17318435754189945,0.4972067039106145,0.4748603351955307,0.3743016759776536,0.37988826815642457,0.40782122905027934
0.005,0.5139664804469274,0.6256983240223464,0.6480446927374302,0.3854748603351955,0.1005586592178771,0.7039106145251397,0.19553072625698323,0.5251396648044693,0.5027932960893855,0.4134078212290503,0.39106145251396646,0.4245810055865922
0.0055,0.5251396648044693,0.664804469273743,0.6815642458100558,0.4022346368715084,0.1005586592178771,0.7150837988826816,0.22905027932960895,0.5642458100558659,0.5418994413407822,0.44692737430167595,0.4022346368715084,0.46368715083798884
0.006,0.5754189944134078,0.7039106145251397,0.7150837988826816,0.41899441340782123,0.12849162011173185,0.7486033519553073,0.2346368715083799,0.5865921787709497,0.5642458100558659,0.4748603351955307,0.4245810055865922,0.4972067039106145
0.0065,0.6145251396648045,0.7262569832402235,0.7597765363128491,0.44692737430167595,0.16201117318435754,0.7653631284916201,0.24022346368715083,0.5921787709497207,0.5754189944134078,0.5027932960893855,0.45251396648044695,0.5363128491620112
0.007,0.6480446927374302,0.7430167597765364,0.7821229050279329,0.49162011173184356,0.2122905027932961,0.7653631284916201,0.2569832402234637,0.6256983240223464,0.6089385474860335,0.5418994413407822,0.5027932960893855,0.5865921787709497
0.0075,0.6759776536312849,0.7653631284916201,0.7932960893854749,0.5139664804469274,0.22905027932960895,0.7653631284916201,0.2681564245810056,0.6368715083798883,0.6256983240223464,0.553072625698324,0.5363128491620112,0.6033519553072626
0.008,0.7094972067039106,0.7877094972067039,0.7988826815642458,0.5363128491620112,0.22905027932960895,0.776536312849162,0.30726256983240224,0.6480446927374302,0.6368715083798883,0.5865921787709497,0.5642458100558659,0.6256983240223464
0.0085,0.7262569832402235,0.7932960893854749,0.8268156424581006,0.553072625698324,0.24022346368715083,0.776536312849162,0.3240223463687151,0.6703910614525139,0.6536312849162011,0.5977653631284916,0.5698324022346368,0.6256983240223464
0.009,0.7318435754189944,0.7932960893854749,0.8268156424581006,0.5754189944134078,0.24581005586592178,0.776536312849162,0.329608938547486,0.6871508379888268,0.6703910614525139,0.6145251396648045,0.6033519553072626,0.6480446927374302
0.0095,0.7597765363128491,0.8044692737430168,0.8435754189944135,0.5921787709497207,0.2681564245810056,0.7821229050279329,0.329608938547486,0.6983240223463687,0.6815642458100558,0.6256983240223464,0.6145251396648045,0.6759776536312849
0.01,0.7932960893854749,0.8100558659217877,0.8491620111731844,0.6033519553072626,0.27932960893854747,0.7821229050279329,0.3687150837988827,0.7039106145251397,0.6871508379888268,0.6312849162011173,0.6368715083798883,0.6759776536312849
0.0105,0.8044692737430168,0.8212290502793296,0.8547486033519553,0.6145251396648045,0.2849162011173184,0.7877094972067039,0.3854748603351955,0.7262569832402235,0.7094972067039106,0.6536312849162011,0.659217877094972,0.6983240223463687
0.011,0.8212290502793296,0.8212290502793296,0.8547486033519553,0.6424581005586593,0.29608938547486036,0.7877094972067039,0.39664804469273746,0.7374301675977654,0.7206703910614525,0.659217877094972,0.664804469273743,0.6983240223463687
0.0115,0.8212290502793296,0.8268156424581006,0.8603351955307262,0.6424581005586593,0.3128491620111732,0.7932960893854749,0.4022346368715084,0.7374301675977654,0.7262569832402235,0.664804469273743,0.6927374301675978,0.7150837988826816
0.012,0.8268156424581006,0.8324022346368715,0.8603351955307262,0.664804469273743,0.33519553072625696,0.7988826815642458,0.40782122905027934,0.7430167597765364,0.7318435754189944,0.664804469273743,0.6927374301675978,0.7150837988826816
0.0125,0.8435754189944135,0.8379888268156425,0.8715083798882681,0.6759776536312849,0.36312849162011174,0.7988826815642458,0.4134078212290503,0.7486033519553073,0.7374301675977654,0.6703910614525139,0.6983240223463687,0.7430167597765364
0.013,0.8547486033519553,0.8379888268156425,0.8715083798882681,0.6815642458100558,0.3743016759776536,0.7988826815642458,0.41899441340782123,0.7541899441340782,0.7430167597765364,0.6927374301675978,0.7206703910614525,0.770949720670391
0.0135,0.8603351955307262,0.8379888268156425,0.8715083798882681,0.6871508379888268,0.40782122905027934,0.7988826815642458,0.4301675977653631,0.7653631284916201,0.7541899441340782,0.7094972067039106,0.7262569832402235,0.770949720670391
0.014,0.8715083798882681,0.8379888268156425,0.8715083798882681,0.6927374301675978,0.4301675977653631,0.7988826815642458,0.45251396648044695,0.776536312849162,0.7653631284916201,0.7150837988826816,0.7374301675977654,0.770949720670391
0.0145,0.8715083798882681,0.8379888268156425,0.8715083798882681,0.6983240223463687,0.4301675977653631,0.8044692737430168,0.4581005586592179,0.776536312849162,0.7653631284916201,0.7206703910614525,0.7430167597765364,0.776536312849162
0.015,0.8770949720670391,0.8379888268156425,0.8715083798882681,0.7039106145251397,0.441340782122905,0.8044692737430168,0.4581005586592179,0.776536312849162,0.7653631284916201,0.7206703910614525,0.7541899441340782,0.776536312849162
0.0155,0.8770949720670391,0.8379888268156425,0.8770949720670391,0.7150837988826816,0.441340782122905,0.8044692737430168,0.46368715083798884,0.7821229050279329,0.770949720670391,0.7430167597765364,0.7821229050279329,0.7932960893854749
