Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,0.0,0.012045132289868915,0.003274085178936828,-0.00013561970806976338,-0.7662164653957285,-0.00013561970806976338,0.0,0.0,0.0
1,-0.004748088415443274,0.20609840462507312,1.0015243291825422,-0.00029805036099369095,0.859391559566684,0.9997019496390063,0.0,0.0,0.0
2,0.0,0.012045132289868915,0.003274085178936828,-0.00013561970806976338,-0.5147087100903636,-0.00013561970806976338,0.0,0.0,0.0
3,-1.0,0.012045132289868915,-0.0010853148002784307,-0.00013561970806976338,-0.5062813527483946,-0.00013561970806976338,0.0,0.0,0.0
4,-1.0,0.013453326682677274,-0.997774556852931,-1.0003489940711872,-0.19253677682979217,-0.9999933275508658,0.0,-0.009045139603006954,0.0
5,-1.0032613820723355,0.023633106565081,0.0018022426339853838,-0.0008881124836994025,0.25539819850107126,2.9551676397903808e-05,0.0,0.0,0.0
6,0.004764116509774755,0.027611389679336986,0.00013316570391323857,-0.013677232527935021,-0.5791150829382746,-4.805364279834213e-05,0.0,0.0,0.0
7,0.004764116509774755,0.027611389679336986,0.00013316570391323857,-4.805364279834213e-05,-0.022538805065723998,-4.805364279834213e-05,0.0,0.0,0.0
8,-0.9963406574144045,0.0005494934520395503,0.0005494934520395503,0.0006047288622414629,0.1521113945576539,0.00015342131462972835,0.0,0.0,0.0
9,0.0,0.012045132289868915,-0.0010853148002784307,-0.00013561970806976338,-0.5147087100903636,-0.00013561970806976338,0.0,0.0,0.0
10,-1.0006273951135576,0.017405553288497255,-0.0019667506105032788,-3.6590138017406456e-06,0.020866861279401138,-3.6590138017406456e-06,0.0,0.0,0.0
11,0.020335639292690978,-0.9902047607312943,-1.0023799213349303,-0.9990373637472518,-0.9996907657585483,0.0003092342414516489,0.0,0.0,0.0
12,-0.0038372573189395104,0.013451093393063442,-1.1271099034786778e-05,0.0007174496495067208,-0.13372439013426393,-0.00017099203726957086,0.0,0.0,0.0
13,0.0038138531148822156,0.03846716881632703,-1.0608090771646278e-05,0.00029943422526777915,-0.6779396924137209,-0.00011881507229048795,0.0,0.0,0.0
