Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,boeck2019/multi_task,boeck2019/multi_task_lowerci,boeck2019/multi_task_upperci,boeck2019/multi_task_hjdb,boeck2019/multi_task_hjdb_lowerci,boeck2019/multi_task_hjdb_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci
64.0,0.000783557451227046,-0.029323117662666615,0.030890232565120707,0.0013926685420131719,-0.02170798894051175,0.024493326024538097,0.0016684335535751297,-0.02054829511438226,0.02388516222153252,-0.04030130065637394,-0.24648503810704067,0.1658824367942928,0.04513913369513229,-0.003911510362837399,0.09418977775310197,-0.06448450956894705,-0.10039262291207705,-0.02857639622581705,-0.027535371197100998,-0.05088520834944098,-0.0041855340447610224,-0.0274739390079482,-0.04936571791894513,-0.005582160096951266,-0.0073739416653120235,-0.026608975741764494,0.011861092411140448,-0.0024648905955143687,-0.018194369957324527,0.013264588766295791,-0.01844875976803665,-0.03673876012242891,-0.00015875941364439095
65.34343434343434,0.0010707817739739958,-0.028237743029513932,0.030379306577461924,0.0016357139365021753,-0.020852527964743725,0.024123955837748075,0.002086312824075207,-0.019541433871763082,0.023714059519913497,-0.025907965936533717,-0.20664921657821061,0.15483328470514318,0.042081249654340985,-0.003527835277973304,0.08769033458665527,-0.061757345022842296,-0.0963457443908049,-0.027168945654879685,-0.02673260166073852,-0.04946341729374563,-0.004001786027731415,-0.026697038452473697,-0.0480084500506722,-0.005385626854275193,-0.007142969052673043,-0.025868068094429483,0.011582129989083399,-0.0023254315751537556,-0.01763791076050286,0.012987047610195347,-0.01796680147388742,-0.03577192033920942,-0.0001616826085654166
66.68686868686869,0.0013582634137669254,-0.027158485845329348,0.0298750126728632,0.001879112708929473,-0.020001604927852214,0.02375983034571116,0.0025045563906968614,-0.01853891248737749,0.023548025268771214,-0.011890748372469895,-0.16993953751025664,0.14615804076531685,0.03901013153213062,-0.003254644301524723,0.08127490736578596,-0.059034263666994734,-0.0923246550454967,-0.025743872288492772,-0.02592939804352743,-0.04804613623514285,-0.0038126598519120057,-0.025919703871420882,-0.04665538350654528,-0.005184024236296485,-0.00691156463987606,-0.025130801459395717,0.011307672179643596,-0.002185756270843867,-0.017084565828524682,0.012713053286836947,-0.017484617473473553,-0.03480872756141517,-0.00016050738553193694
68.03030303030303,0.0016461243636833114,-0.026085876808651556,0.02937812553601818,0.0021230709659791976,-0.019155514529217182,0.023401656461175577,0.0029233730051466426,-0.017541003852625834,0.02338774986291912,0.0015694137844891043,-0.1371356293796427,0.1402744569486209,0.03592549280311659,-0.0031158058777434466,0.07496679148397663,-0.056318272280093395,-0.08833540807077539,-0.0243011364894114,-0.02512563791902609,-0.04663374895529572,-0.0036175268827564645,-0.025141812561826,-0.04530687018202452,-0.004976754941627474,-0.0066794655005071365,-0.024397329912307135,0.01103839891129286,-0.002045725738146261,-0.01653453722104009,0.01244308574474757,-0.01700222850819994,-0.033849599044840153,-0.00015485797155972633
69.37373737373737,0.001934486616800634,-0.025020460735760953,0.02888943396936222,0.002367794814335489,-0.018314562300670655,0.023050151929341636,0.0033429714191311154,-0.01654799127686512,0.02323393411512735,0.014291582283015372,-0.1087879379260487,0.13737110249207946,0.03282704694191417,-0.0031356994950672706,0.06878979337889561,-0.05361237764082719,-0.08438411463583302,-0.022840640645821367,-0.024321198860792852,-0.04522665018516567,-0.0034157475364200336,-0.024363241820725273,-0.04396327223815001,-0.004763211403300532,-0.006446408708152325,-0.023667816548576255,0.010774999132271604,-0.0019052010326224924,-0.015988034373629143,0.012177632308384157,-0.01651965531947145,-0.03289496062189799,-0.00014435001704491204
70.71717171717172,0.002223472166196394,-0.02396279794357911,0.0284097422759719,0.0026134903606824878,-0.017479065667586644,0.022706046388951618,0.003763560384356838,-0.015560169507897115,0.02308729027661079,0.026094818871780806,-0.08504313675621349,0.1372327744997751,0.029714507423138664,-0.0033392780127158156,0.06276829285899314,-0.0509195865278851,-0.08047694093763103,-0.02136223211813917,-0.02351595844238607,-0.04382524667754809,-0.0032066702072240452,-0.023583868945154948,-0.04262496310710385,-0.004542774783206048,-0.006212131336397685,-0.022942434366913185,0.010518171694117813,-0.0017640432098341141,-0.015445274820309017,0.01191718840064079,-0.016036918648692944,-0.03194524754174233,-0.00012858975564356
72.06060606060606,0.0025132027535135493,-0.022913466455223883,0.027939871962250982,0.0028603635504554927,-0.016649355609513954,0.022370082710424937,0.004185348490116964,-0.014577846336393016,0.022948543316626942,0.03679858861378396,-0.06553511603117256,0.1391322932587405,0.02658760733411497,-0.0037521558348066163,0.05692737050303656,-0.048242907871783584,-0.07662010707872581,-0.019865708664841362,-0.02270979492911013,-0.04242995941437576,-0.0029896304438445064,-0.02280357192059426,-0.04129232960157301,-0.004314814239615508,-0.005976370428745984,-0.022221367487722014,0.010268626630230045,-0.001622113431320502,-0.014906485320458162,0.01166225845781716,-0.015554040153713394,-0.031000906573851857,-0.00010717373357493204
73.4040404040404,0.002803726627017552,-0.021873192395835482,0.027480645649870586,0.003108573196653005,-0.015825867485169832,0.022043013878475844,0.004608496852869648,-0.013601432082088678,0.022818425787827973,0.04634024385599704,-0.04946981924714054,0.1421503069591346,0.023451812484528697,-0.004396814393599801,0.0513004393626572,-0.04558597957424121,-0.07282073013913776,-0.01835122900934466,-0.021902788781074423,-0.04104146943662089,-0.002764108125527961,-0.022022429961864057,-0.03996601401454382,-0.0040788459091842914,-0.005738854235465574,-0.021504838905336644,0.010027130434405495,-0.0014793038355444398,-0.01437196259027691,0.011413354919188028,-0.015071309365593704,-0.030062697686152745,-7.992104503466366e-05
74.74747474747474,0.0030949168223664072,-0.020843006096218097,0.02703283974095091,0.0033581657457253094,-0.015009247995359411,0.02172557948681003,0.005033053410995158,-0.012631545431114926,0.02269765225310524,0.05493818728091658,-0.03592526119732027,0.14580163575915345,0.020326255837032663,-0.0052856785479850135,0.04593819022205034,-0.042953939041939546,-0.06908782991537271,-0.016820048168506373,-0.02109550250289613,-0.03966103987292181,-0.002529965132870446,-0.021241002026570588,-0.03864723217784698,-0.003834771875294199,-0.00549929004322806,-0.020793133063641098,0.00979455297718498,-0.00133558041180678,-0.013842144590284107,0.011170983766670549,-0.014589654441152889,-0.029132097836447553,-4.721104585822533e-05
76.0909090909091,0.0033866208220214716,-0.019823948813822028,0.02659719045786497,0.0036091712564634707,-0.014200149005689198,0.021418491518616137,0.005459049596860174,-0.01166881078219234,0.022586909975912686,0.0628518102566986,-0.024033454886928943,0.14973707540032616,0.017232063586686917,-0.006425392383201611,0.040889519556575445,-0.04035214237098979,-0.0654303388074733,-0.015273945934506272,-0.02028856890108611,-0.03828999280989519,-0.002287144992277026,-0.020459917038528057,-0.037337259253965735,-0.0035825748230903787,-0.0052573820813513646,-0.020086522004321195,0.009571757841618466,-0.001190919919894669,-0.0133174724097236,0.01093563256993426,-0.014110096675082954,-0.02821066823468753,-9.525115478376672e-06
