Tempo (BPM),alonso2004/ismir2004_corr,alonso2004/ismir2004_corr_lowerci,alonso2004/ismir2004_corr_upperci,alonso2004/ismir2004_spec,alonso2004/ismir2004_spec_lowerci,alonso2004/ismir2004_spec_upperci,boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,dixon2001/ismir2004_indu,dixon2001/ismir2004_indu_lowerci,dixon2001/ismir2004_indu_upperci,dixon2001/ismir2004_trac,dixon2001/ismir2004_trac_lowerci,dixon2001/ismir2004_trac_upperci,dixon2003/ismir2004_auco,dixon2003/ismir2004_auco_lowerci,dixon2003/ismir2004_auco_upperci,echonest/version_3_2_1,echonest/version_3_2_1_lowerci,echonest/version_3_2_1_upperci,gkiokas2012/default,gkiokas2012/default_lowerci,gkiokas2012/default_upperci,klapuri2006/ismir2004,klapuri2006/ismir2004_lowerci,klapuri2006/ismir2004_upperci,klapuri2006/percival2014,klapuri2006/percival2014_lowerci,klapuri2006/percival2014_upperci,oliveira2010/ibt,oliveira2010/ibt_lowerci,oliveira2010/ibt_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,scheirer1998/ismir2004,scheirer1998/ismir2004_lowerci,scheirer1998/ismir2004_upperci,scheirer1998/percival2014,scheirer1998/percival2014_lowerci,scheirer1998/percival2014_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_hist_lowerci,tzanetakis2002/ismir2004_hist_upperci,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_mmul_lowerci,tzanetakis2002/ismir2004_mmul_upperci,tzanetakis2002/ismir2004_msum,tzanetakis2002/ismir2004_msum_lowerci,tzanetakis2002/ismir2004_msum_upperci,uhle2004/ismir2004,uhle2004/ismir2004_lowerci,uhle2004/ismir2004_upperci,zplane/auftakt_v3,zplane/auftakt_v3_lowerci,zplane/auftakt_v3_upperci
23.0,0.9042722579609099,0.5360634081838445,1.2724811077379754,0.03327070094671942,-0.016792236853689524,0.08333363874712836,0.06831285373258852,-0.08312861571823957,0.21975432318341662,0.8411296297476327,0.655604613486951,1.0266546460083146,1.3118415830225445,1.0158094469510415,1.6078737190940475,1.0871049886173891,0.7868646116329414,1.3873453656018369,0.8267164988485299,0.6716435572616545,0.9817894404354054,0.8171279723662555,0.5608947457260287,1.0733611990064822,-0.004907819562774992,-0.03090647685256829,0.0210908377270183,0.9431479913529898,0.7720648130453805,1.114231169660599,0.9291007573159547,0.7600494561280141,1.0981520585038953,0.8313956292194966,0.5963615893628156,1.0664296690761776,-0.048459831531624246,-0.08119551022119575,-0.015724152842052745,-0.00928172138990032,-0.062065597590569635,0.043502154810768995,0.6870626504255015,0.43337867365110844,0.9407466271998945,-0.10736248694019945,-0.17662683175000687,-0.038098142130392046,-0.05617849442948029,-0.08123447980821108,-0.031122509050749498,-0.010697641941029661,-0.0250313576444548,0.003636073762395475,-0.045657276566095265,-0.08530414188559735,-0.0060104112465931905,-0.015093017538565491,-0.05497366576620769,0.02478763068907671,-0.03213455312694979,-0.0592394022423377,-0.005029704011561869,1.5902090416457109,1.4038013238025073,1.7766167594889144,1.108863261160337,0.8811226853058867,1.3366038370147875,1.0655467629304198,0.8629177722767916,1.268175753584048,0.2156006346042314,0.1267301827734523,0.30447108643501053,0.8393517879125654,0.625858218567637,1.0528453572574936
25.216521262626262,0.6998178566591093,0.3933291350739805,1.0063065782442382,0.032695986120673814,-0.015687923693088607,0.08107989593443624,0.44696142037080244,0.30338620617814205,0.5905366345634628,0.7524934401375695,0.5877562231180029,0.917230657157136,1.2174755023821981,0.962775037726221,1.4721759670381753,0.8861808180882941,0.6337191634676468,1.1386424727089413,0.7693545936450422,0.6280668807495045,0.91064230654058,0.574219796074964,0.36520591871584346,0.7832336734340846,-0.004691484760962339,-0.02981503253411588,0.020432063012191207,0.7607488281108777,0.6183430585701213,0.9031545976516342,0.7574121434141995,0.6166976594178202,0.8981266274105788,0.6878866410162225,0.48566778749618156,0.8901054945362635,-0.046900985779172025,-0.07853506733124176,-0.015266904227102293,-0.007655404367715314,-0.05866303613855924,0.043352227403128614,0.5951916257340979,0.3698746451620274,0.8205086063061684,-0.1043028802238789,-0.1686702436833878,-0.03993551676437,-0.05464388321678619,-0.07885670288533762,-0.030431063548234757,-0.010449075571516435,-0.02430044354852381,0.0034022924054909406,-0.04367982484910531,-0.08112701331304423,-0.0062326363851664054,-0.014471983739088541,-0.05213998442992663,0.023196016951749547,-0.03133389911701939,-0.05752663565697931,-0.005141162577059474,1.4971435796997734,1.3273065994333721,1.6669805599661747,1.0376902016004188,0.8301946529462276,1.24518575025461,1.0000328773376155,0.8154166163521758,1.184649138323055,0.20591114247629022,0.12197137745921612,0.28985090749336434,0.7023904226111044,0.5187045852584753,0.8860762599637335
27.433042525252525,0.5124416661369202,0.2568262093784228,0.7680571228954176,0.03212115393658892,-0.014595228808384035,0.07883753668156188,0.6196739469657467,0.4726408782364562,0.7667070156950373,0.6659445572254343,0.5207227009276534,0.8111664135232153,1.1208214682199527,0.9028769668099061,1.3387659696299992,0.7000714178332224,0.4847643606787715,0.9153784749876732,0.712620851365834,0.5846634954344764,0.8405782072971916,0.3498392002918231,0.17774445156373625,0.52193394901991,-0.0044746089170785135,-0.02872908891805165,0.019779871083894625,0.5898732051167026,0.4711049984500988,0.7086414117833064,0.5960297558051294,0.47867210060330345,0.7133874110069554,0.5516311650587982,0.3785946248009502,0.7246677053166461,-0.04534142931885217,-0.07588150975403044,-0.0148013488836739,-0.006028907110781211,-0.05527254247681595,0.04321472825525353,0.5061711190691802,0.30746845000181855,0.7048737881365419,-0.10117124560580694,-0.16073385406688614,-0.04160863714472773,-0.05310839363869418,-0.0764838616137284,-0.02973292566365995,-0.010200136433565656,-0.02357248269431494,0.0031722098271836294,-0.04169261946767309,-0.07696671745651809,-0.006418521478828078,-0.013844807761731068,-0.049326904066291484,0.02163728854282935,-0.030532183579152026,-0.05581909698079847,-0.005245270177505586,1.4046699153329703,1.2508568873712076,1.558482943294733,0.9666117154299421,0.7786931680262691,1.154530262833615,0.9345943225060427,0.7673964244475174,1.1017922205645678,0.19620122334421192,0.11713255042570431,0.2752698962627195,0.5715057836581009,0.41432775130411365,0.7286838160120881
29.64956378787879,0.34749446272938944,0.1299289881067132,0.5650599373520657,0.0315460190264943,-0.013515718752445657,0.07660775680543426,0.6375501510350129,0.5010764462589967,0.7740238558110291,0.582509718870221,0.45524366073714717,0.7097757770032947,1.0218310864126356,0.835177556474058,1.2084846163512133,0.5344262720811551,0.34480086151980494,0.7240516826425053,0.6568170056900388,0.5416226803055979,0.7720113310744796,0.1524199669833432,0.005363296537779977,0.2994766374289064,-0.004256777125573713,-0.027648958380892596,0.019135404129745168,0.43440573694824636,0.33331693120393263,0.5354945426925601,0.44838199645160504,0.34849377306060564,0.5482702198426045,0.4253827080473047,0.2771895632855562,0.5735758528090532,-0.043780799125652886,-0.07323538870251098,-0.014326209548794787,-0.004402227478561355,-0.05189558860632948,0.04309113364920676,0.4211665306936222,0.24693182262016838,0.595401238767076,-0.0979374532640862,-0.15281055071636634,-0.04306435581180605,-0.05157155982770639,-0.0741161898863274,-0.029026929769085382,-0.009950640742580287,-0.022847691607459718,0.0029464101222991448,-0.03969267375015317,-0.07282605296511821,-0.006559294535188144,-0.013209733801189096,-0.046538488304640656,0.020119020702262465,-0.029728705496859617,-0.054116842178160436,-0.005340568815558798,1.3130644883020826,1.1745934495530608,1.4515355270511043,0.8956964315532336,0.7265217081633354,1.0648711549431318,0.8693115476645055,0.7187907047449281,1.019832390584083,0.18646403233360676,0.11219388870976608,0.2607341759574474,0.4489245927213731,0.3143131009269491,0.5835360845157971
31.86608505050505,0.210327022771565,0.018419599427990596,0.4022344461151394,0.030970396022419477,-0.012451093047450668,0.07439188509228963,0.5516897500961919,0.43759812247656177,0.6657813777158221,0.5032156629309236,0.3921418349558177,0.6142894909060294,0.9204559628370759,0.7593295502770157,1.081582375397136,0.39489486506107496,0.2217783604753763,0.5680113696467737,0.6022447902967891,0.4991476991734417,0.7053418814201365,-0.009604121883963784,-0.14248728445237926,0.1232790406844517,-0.004037574480898124,-0.026575023968651232,0.018499875006854988,0.29823103818329233,0.20906389310701012,0.38739818325957454,0.31789726731648793,0.2297891202161652,0.40600541441681065,0.31189477668182375,0.18396882859334276,0.43982072477030476,-0.04221873217456235,-0.07059734412608563,-0.013840120223039074,-0.0027753633305190803,-0.04853378960909906,0.042983062948060896,0.34134326087029765,0.1891510131146623,0.493535508625933,-0.09457137337681942,-0.14489252374254838,-0.04425022301109046,-0.050032915916324944,-0.07175398951522241,-0.028311842317427473,-0.009700404713963284,-0.02212632566792662,0.002725516240000052,-0.03767700102490016,-0.06870797580515407,-0.0066460262446462436,-0.012565006052158677,-0.04377895901916428,0.018648946914846927,-0.028922763853654068,-0.05242000068641977,-0.005425527020888367,1.2226037383638906,1.0986743585770915,1.3465331181506897,0.8250129788746208,0.6736042891246027,0.9764216686246389,0.8042650020418083,0.669551238957965,0.9389787651256516,0.176692724570085,0.10713522671377501,0.246250222426395,0.3368735714687398,0.22067182061484097,0.45307532232263864
34.082606313131315,0.10629012259849278,-0.0684279608202538,0.28100820601723936,0.030394099556393956,-0.01140320741701471,0.07219140652980262,0.4131924616668732,0.32319160337695696,0.5031933199567894,0.4290891272665349,0.3323625504434219,0.525815704089648,0.8166477033700996,0.6759051088074929,0.9573902979327064,0.28712668100196187,0.12660872854822214,0.4476446334557016,0.5492059388652175,0.45745982493932125,0.6409520527911138,-0.1277992843435889,-0.2527176968020967,-0.002880871885081057,-0.0038165860775019166,-0.02550775178588676,0.017874579630882924,0.18523372339962177,0.10405336872538978,0.26641407807385376,0.20800397036263735,0.12778776296067773,0.28822017776459696,0.21392087766243478,0.10217861542381586,0.3256631399010537,-0.0406548654405687,-0.06796812026749986,-0.01334161061363753,-0.001148312526117693,-0.04518892873247561,0.04289230368024022,0.2678667098620792,0.13518135593368968,0.40055206379046876,-0.09104287612210915,-0.13697128733294597,-0.045114464911272335,-0.048491996037051906,-0.06939764213893493,-0.027586349935168886,-0.009449244563117595,-0.02140868592179499,0.0025101967955597996,-0.035642614620268624,-0.06461567811310595,-0.006669551127431297,-0.011908868709335885,-0.04105277564683143,0.01723503822815966,-0.028113657633047264,-0.05072878829688628,-0.005498526969208245,1.133564105275173,1.0232793351347431,1.243848875415603,0.7546299862984287,0.619891374880613,0.8893685977162444,0.7395351348667536,0.6196533407190469,0.8594169290144603,0.1668804551792567,0.10193586945273396,0.23182504090577943,0.2375794415680179,0.1360781659403399,0.33908071719569594
36.29912757575758,0.04072006946830356,-0.11892889916478944,0.20036903810139656,0.02981694331686441,-0.010374103155023216,0.07000798978875204,0.2731053045581129,0.19976579499867375,0.346444814117552,0.36115567886581074,0.27700380444614153,0.44530755328547994,0.7103612787231501,0.5864732652572938,0.8342492921890065,0.21632840810645731,0.0704162034796289,0.3622406127332857,0.4980019500095579,0.4168009203415482,0.5792029796775676,-0.19375328499516525,-0.3104666796910836,-0.0770398902992469,-0.0035933956247258345,-0.02444770477058692,0.017260913521135256,0.09928955242870696,0.02511085470371105,0.17346825015370287,0.12212304130611847,0.048825338177631586,0.19542074443460533,0.13420939344713628,0.03584878746324392,0.23256999943102863,-0.03908883533832546,-0.06534858414082716,-0.01282908653582376,0.0004789272420308195,-0.041862987920201225,0.04282084240426286,0.2019011372615963,0.08628920501995609,0.31751306950323654,-0.08732187674660112,-0.12903798466289748,-0.04560576883030475,-0.04694833380741575,-0.06704762327943245,-0.026849044335399048,-0.009196976308521428,-0.020695127220490345,0.0023011746034474895,-0.03358653833656003,-0.06055272704214092,-0.006620349630979135,-0.011239578582572032,-0.038364776934091946,0.015885619768947885,-0.027300685577205608,-0.04904352267703767,-0.005557848477373548,1.0462220046851347,0.9486131086905222,1.1438309006797471,0.6846167320656993,0.5653646622504971,0.8038688018809015,0.6752027380683107,0.5690998776125012,0.7813055985241201,0.15702041666592684,0.09657434217538693,0.21746649115646674,0.15326539956557814,0.06391937009659018,0.2426114290345661
38.51564883838384,0.01472391304540091,-0.12711731861784747,0.1565651447086493,0.02923846518649382,-0.009366431870363408,0.06784336224335105,0.1670716608408109,0.10406144257165073,0.23008187910997108,0.3000986436832437,0.22690533323836792,0.37329195412811944,0.6025351883029683,0.49370772544760255,0.711362651158334,0.17975360751228844,0.0522214923768341,0.3072857226477428,0.448865613744579,0.37734776567399775,0.5203834618151603,-0.20535186992027377,-0.30934054938974165,-0.10136319045080591,-0.0033671819695438743,-0.023395218355424248,0.016660854416336496,0.041686075550693494,-0.024218502089704996,0.10759065319109198,0.06149305957718025,-0.003628793850429385,0.1266149130047899,0.07401090951168318,-0.012392406633937578,0.16041422565730395,-0.03752011449873649,-0.06273966187887697,-0.012300567118596003,0.002106407051350564,-0.03855825975985934,0.04277107386256046,0.14427738897363596,0.043524640823889196,0.24503013712338273,-0.08339146386514262,-0.12110088805677095,-0.045682039673514294,-0.04540131232003517,-0.06470442854399515,-0.026098196096075194,-0.008943358408275981,-0.01998604445562996,0.002099327639077995,-0.031508856885366275,-0.056527322135588,-0.006490391635144553,-0.010559079844888186,-0.03572506973586688,0.014606910046090507,-0.02648307588389215,-0.04736463551121241,-0.005601516256571886,0.9608468056875743,0.8748777210266929,1.0468158903484557,0.6152322931341048,0.5102009721519034,0.7202636141163061,0.6114487735642182,0.5179986253954425,0.704898921732994,0.14711672733508063,0.09103657338136639,0.20319688128879487,0.08512426206445195,0.00663965517840702,0.16360886895049687
40.7321701010101,0.019325899949845016,-0.1025572535022172,0.14120905340190723,0.028657545510461662,-0.008383996958399104,0.06569908797932243,0.09401172134587524,0.04042583313310583,0.14759760955864465,0.24578542457909902,0.1819857400578207,0.30958510910037734,0.4964527227481805,0.4012201279482561,0.5916853175481048,0.16777443735026543,0.059471577515107676,0.2760772971854232,0.40186591467464206,0.3390869211736602,0.4646449081756239,-0.17549554971935405,-0.2633223676546489,-0.08766873178405923,-0.003136158742834001,-0.022349924371579552,0.016077606885911554,0.007540396681282202,-0.049090934389000175,0.06417172775156457,0.0221497366996323,-0.03380901401412613,0.07810848741339073,0.031005173746820103,-0.04460452788521574,0.10661487537885594,-0.035947785082450966,-0.06014221804624492,-0.011753352118657013,0.003734294249948533,-0.03527745089872091,0.04274603939861798,0.09503143273056454,0.007001826378436188,0.1830610390826929,-0.07926613219023844,-0.11320838770546562,-0.04532387667501125,-0.043849955807141634,-0.062368446422111645,-0.02533146519217162,-0.008688012093101143,-0.01928183930521506,0.0019058151190127735,-0.029416952373860748,-0.05255774186925592,-0.006276162878465576,-0.00987810756363363,-0.033155349739998535,0.013399134612731279,-0.0256598885687933,-0.04569266262961992,-0.005627114507966678,0.8776910779667673,0.8022266624003976,0.9531554935331369,0.5471882379531328,0.45499082436717375,0.6393856515390918,0.5486930145163509,0.46666165587195363,0.6307243731607481,0.1371995532527761,0.08532830437587893,0.18907080212967328,0.031892358258406556,-0.03678784670891673,0.10057256322572984
42.948691363636364,0.04407978987351803,-0.05901341613942668,0.14717299588646274,0.028072968737967906,-0.007430939708453481,0.06357687718438929,0.04748992687697348,0.0034321258025177895,0.09154772795142918,0.19796442930492217,0.142028204731474,0.25390065387837035,0.395739139592991,0.31217916565047693,0.4792991135355051,0.17053601322994882,0.07825283572660674,0.2628191907332909,0.3570479478454499,0.30199347827962,0.41210241741127984,-0.11927460452990302,-0.19116424410522892,-0.0473849649545771,-0.0028983988073122188,-0.021311442848020556,0.015514645233396117,-0.008930284851869197,-0.0568311252507202,0.038970555546981804,-0.0006300076993547843,-0.047961971815759445,0.04670195641704988,0.002351159218244442,-0.063991091682801,0.06869341011928988,-0.034370872303512746,-0.05755722209924105,-0.011184522507784445,0.005362773142974151,-0.032023511979411876,0.042749058265360185,0.05408331037024287,-0.023303927107951074,0.13147054784843681,-0.0749649567337275,-0.10541230366131094,-0.044517609806144054,-0.04229323616437866,-0.0600401369382117,-0.02454633539054563,-0.008430538580326727,-0.018582964296736684,0.001721887136083228,-0.027319271169300562,-0.048663534593197555,-0.00597500774540357,-0.009208678879717894,-0.030678801534480566,0.012261443775044779,-0.024830159119739077,-0.044028249335294256,-0.005632068904183895,0.7970049411628899,0.7308259035834349,0.8631839787423449,0.48126212682204733,0.4004089716940183,0.5621152819500764,0.4873900625773566,0.41545209915873293,0.5593280259959803,0.12730285931878846,0.07945861440331878,0.17514710423425814,-0.008052239445982948,-0.06831432877152838,0.05220984987956249
