τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,
0.005,,,,,,,,,,,,,,,,,
0.01,-0.03513652360152209,0.11264952940175672,0.11259383436910765,0.13136776358679297,0.07396958982026969,0.1498396622950418,0.11171199109299751,0.10846198513806315,0.07414740426814659,0.08140919010662369,0.0002652955616747889,0.03734501476803227,0.03734501476803227,0.07576558822096773,0.0394473466926163,0.03872855118393069,0.07433306350679486
0.015,-0.03512915594055532,0.05875553260160381,0.048348944702414805,0.05138090931721964,-0.04174855369310238,-0.009218912031919123,-0.0061348076870213495,0.035337163656102046,-0.030711836979890692,-0.0845345046863324,-0.08146715413215068,-0.024832170841283766,-0.010244154465652688,0.031150725779389633,-0.0034530372473744343,0.0001171064980269251,0.0062113073806738025
0.02,-0.047920669409583456,0.019755857919591557,0.019409937753543858,0.05607556674013364,-0.14085262772147247,-0.09455615258750796,-0.029777816850313374,0.019093454306011354,-0.09651923720649788,-0.12374660662109611,-0.14326638636889136,-0.0645396559244556,-0.046650489433093086,0.01928020976014989,-0.036015388803298354,0.0041676723275464655,-0.04904246182176631
0.025,-0.027540837054059946,0.037952645248252224,0.024764004242498472,0.052986343926872216,-0.1465358781703595,-0.11184868319807059,-0.031734866300863106,0.024841375578485203,-0.09625451517854995,-0.114681672364437,-0.1515238946678697,-0.06881700941018935,-0.0531349478755534,0.037782234063516794,-0.01105301244389618,0.02433092037402623,-0.041678408650957954
0.03,-0.033777410952462124,0.02203857529006014,0.012586135201566071,0.058439873399777235,-0.16014686669790892,-0.10179880305295762,-0.043324757997941506,0.011534915930549176,-0.1158448532394488,-0.12035159771468688,-0.16109908732601785,-0.07870040846297402,-0.07627328871833114,0.028702225959920533,-0.01591641144307623,0.01113783300555826,-0.051865907550848564
0.035,-0.037587053425083734,0.015493739859478644,0.012042478907887975,0.06785217718473494,-0.16388032196303837,-0.09845599176683287,-0.03314236823643687,0.014608251745527047,-0.11511077433641798,-0.11001848809184538,-0.15878094758136316,-0.07988489299384383,-0.07202357368087751,0.024075838186238464,-0.01441765030606525,0.010910045107923386,-0.051553986215055185
0.04,-0.04114975290444076,0.014678932069495065,0.011332010802897018,0.077843940804669,-0.17797141078135187,-0.10389624956646325,-0.02839609809865789,0.01855129604649496,-0.11809690309833619,-0.10584851256086741,-0.172987024996128,-0.08644704305074828,-0.10005210896478019,0.013915371060399476,-0.01928222506581319,0.004991022286968618,-0.04802707251573213
0.045,-0.04093962657671111,0.01474470313474337,0.011373453212147593,0.08042148788858385,-0.17898214529144307,-0.09777899705230357,-0.027316325576078635,0.021067880076505858,-0.11696722917169446,-0.10039264532541102,-0.17206446663714972,-0.0833869624370176,-0.09692079763945773,0.013840671925465791,-0.019183114796944702,0.004040759767844376,-0.04483737196499908
0.05,-0.040289902655537196,0.01468267480154172,0.011489262237756669,0.09133000241998507,-0.17698869624958263,-0.08299246508543262,-0.018834604100209224,0.02836438103364881,-0.10869585360679675,-0.09056837139069238,-0.16953921273431108,-0.07495657408405051,-0.09859040138993809,0.016961093376700428,-0.011286666298086983,0.007628257494896308,-0.03598380504588312
0.055,-0.039616596559762934,0.014693578513151258,0.011691727113423782,0.09482953747265827,-0.17540105524808394,-0.07686880412368283,-0.013604933932122148,0.03223876065624336,-0.10603731495998509,-0.08669261789968523,-0.16766673529484244,-0.07415801820197694,-0.10265272474937827,0.019291810005605356,-0.010068306195356836,0.009367666669537431,-0.032874654929274584
0.06,-0.03933338875559057,0.014531507654789876,0.01161895010166448,0.10175386915557773,-0.17442263355069312,-0.07295882508869611,-0.008293952864101072,0.03527986388964543,-0.1031694967164938,-0.08309189326223902,-0.16640459470212426,-0.07338915202544644,-0.1017392153924041,0.022069440174543827,-0.01011099269910971,0.012916581854762675,-0.02872500217712241
0.065,-0.03933338875559057,0.014531507654789876,0.01161895010166448,0.10175386915557773,-0.17442263355069312,-0.07295882508869611,-0.008293952864101072,0.03527986388964543,-0.1031694967164938,-0.08309189326223902,-0.16640459470212426,-0.07338915202544644,-0.1017392153924041,0.022069440174543827,-0.01011099269910971,0.012916581854762675,-0.02872500217712241
0.07,-0.03857956697860303,0.0014608865771771425,-0.0013848715694181678,0.101413340474955,-0.18556097290324147,-0.07173708831568232,-0.009697963461005314,0.030472826724632286,-0.11184486216900048,-0.08628865443079897,-0.1697789044436968,-0.08778261779819183,-0.11584775590518007,0.01881158513895353,-0.017966237554227115,0.003996292935284747,-0.03684260602958531
0.075,-0.032537868551264705,0.00678560750042767,-0.0007641590130304403,0.11023844591097927,-0.1880914757609483,-0.05698298284295334,-0.0009645590543927347,0.03695734533942837,-0.10940099819502416,-0.08250311112467133,-0.1672877345342226,-0.08892912482004342,-0.12442380297457438,0.023232389935035846,-0.007443677210063999,0.009996119439888805,-0.025514504938429963
0.08,-0.032537868551264705,0.00678560750042767,-0.0007641590130304403,0.11023844591097927,-0.1880914757609483,-0.05698298284295334,-0.0009645590543927347,0.03695734533942837,-0.10940099819502416,-0.08250311112467133,-0.1672877345342226,-0.08892912482004342,-0.12442380297457438,0.023232389935035846,-0.007443677210063999,0.009996119439888805,-0.025514504938429963
0.085,-0.032537868551264705,0.00678560750042767,-0.0007641590130304403,0.11023844591097927,-0.1880914757609483,-0.05698298284295334,-0.0009645590543927347,0.03695734533942837,-0.10940099819502416,-0.08250311112467133,-0.1672877345342226,-0.08892912482004342,-0.12442380297457438,0.023232389935035846,-0.007443677210063999,0.009996119439888805,-0.025514504938429963
0.09,-0.032537868551264705,0.00678560750042767,-0.0007641590130304403,0.11023844591097927,-0.1880914757609483,-0.05698298284295334,-0.0009645590543927347,0.03695734533942837,-0.10940099819502416,-0.08250311112467133,-0.1672877345342226,-0.08892912482004342,-0.12442380297457438,0.023232389935035846,-0.007443677210063999,0.009996119439888805,-0.025514504938429963
0.095,-0.032537868551264705,0.00678560750042767,-0.0007641590130304403,0.11023844591097927,-0.1880914757609483,-0.05698298284295334,-0.0009645590543927347,0.03695734533942837,-0.10940099819502416,-0.08250311112467133,-0.1672877345342226,-0.08892912482004342,-0.12442380297457438,0.023232389935035846,-0.007443677210063999,0.009996119439888805,-0.025514504938429963
0.1,-0.03178493024187775,0.006952452682210392,-0.0003207446783012328,0.12213453590653321,-0.1887055270866935,-0.055194046425074576,0.0012429782496255772,0.03616135970663564,-0.10762527015254147,-0.08451463649758127,-0.16432981596608218,-0.08720068675227009,-0.12217593059234452,0.022589484282724184,-0.004214939316690037,0.010467955386781096,-0.022500607246513635
0.105,-0.032206751310262856,0.006248275806835441,-0.00010032781479192215,0.12837438857955605,-0.1878269269984872,-0.05065661082574505,0.006041513389878865,0.039175747599809047,-0.10473057637909738,-0.07994686543327961,-0.1638855904887323,-0.08305265421948207,-0.12271248452486111,0.024980342421293145,0.0003207825251714406,0.01360706854364312,-0.018715352177424698
0.11,-0.031290129738415634,0.006925253585707019,0.0006499960011430541,0.1428383323812662,-0.18563931504886316,-0.03453057625134184,0.01888213797828449,0.046401748931172625,-0.09519884067654381,-0.06300040216443584,-0.1542731680059571,-0.08738798179909062,-0.13126322123884215,0.030314864152425944,0.010545428268398271,0.021377077646258597,-0.008927938548591842
0.115,-0.031290129738415634,0.006925253585707019,0.0006499960011430541,0.1428383323812662,-0.18563931504886316,-0.03453057625134184,0.01888213797828449,0.046401748931172625,-0.09519884067654381,-0.06300040216443584,-0.1542731680059571,-0.08738798179909062,-0.13126322123884215,0.030314864152425944,0.010545428268398271,0.021377077646258597,-0.008927938548591842
0.12,-0.031074941943779837,0.006925120835848779,0.000555437816382366,0.14621351277539293,-0.1858484018034331,-0.02858893277823189,0.022934013538555162,0.04955478746644431,-0.08996629909327224,-0.06084111955220285,-0.15353047113108634,-0.08692422177148577,-0.1258286262612614,0.03150916774028844,0.015483919026090524,0.023290223097828695,-0.005904102264330676
