Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
boeck2015/tempodetector2016_default,1.0,1.5926927858740802e-56,3.9293587373149177e-190,1.5807050044525662e-179,4.504939011946601e-151,4.62270996130605e-125,1.1589732106217753e-07,8.925173259043254e-42
davies2009/mirex_qm_tempotracker,1.5926927858740802e-56,1.0,0.0,0.0,0.0,0.0,8.747218351672927e-118,1.982249162444834e-194
percival2014/stem,3.9293587373149177e-190,0.0,1.0,0.0020190808309233045,2.338381261554625e-06,3.1735329527169434e-06,2.7836493572583742e-179,1.7885023330692657e-77
schreiber2014/default,1.5807050044525662e-179,0.0,0.0020190808309233045,1.0,0.06539199482728442,0.028341533549368393,5.023538045535238e-176,1.0800851187535935e-70
schreiber2017/ismir2017,4.504939011946601e-151,0.0,2.338381261554625e-06,0.06539199482728442,1.0,0.38227878343422983,2.475694516096911e-150,1.2260921718576495e-56
schreiber2017/mirex2017,4.62270996130605e-125,0.0,3.1735329527169434e-06,0.028341533549368393,0.38227878343422983,1.0,2.816203495154613e-122,1.461800849102305e-45
schreiber2018/cnn,1.1589732106217753e-07,8.747218351672927e-118,2.7836493572583742e-179,5.023538045535238e-176,2.475694516096911e-150,2.816203495154613e-122,1.0,9.116883819365523e-30
schreiber2018/fcn,8.925173259043254e-42,1.982249162444834e-194,1.7885023330692657e-77,1.0800851187535935e-70,1.2260921718576495e-56,1.461800849102305e-45,9.116883819365523e-30,1.0
