Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
boeck2015/tempodetector2016_default,1.0,2.342263307952077e-14,0.0001443409424975522,0.0001318742686396962,1.0434004394031195e-06,1.0434004394031195e-06
davies2009/mirex_qm_tempotracker,2.342263307952077e-14,1.0,2.0218202138864875e-08,5.20453302611596e-09,5.6798903612705305e-05,5.6798903612705305e-05
percival2014/stem,0.0001443409424975522,2.0218202138864875e-08,1.0,0.4618495534215056,0.032232864100209105,0.032232864100209105
schreiber2014/default,0.0001318742686396962,5.20453302611596e-09,0.4618495534215056,1.0,0.00321539926349911,0.00321539926349911
schreiber2017/ismir2017,1.0434004394031195e-06,5.6798903612705305e-05,0.032232864100209105,0.00321539926349911,1.0,1.0
schreiber2017/mirex2017,1.0434004394031195e-06,5.6798903612705305e-05,0.032232864100209105,0.00321539926349911,1.0,1.0
