τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,
0.005,0.036140921889701014,0.014082215381987442,0.014040347010233335,0.10032889604093002,0.17548856934769716,0.1457123260467763,0.10105666480651145,0.10427533233706315,0.10378358372768423,0.1999877423865429,0.09423234875783196,0.04100481946434944,0.009574605408779538,0.014158435143903286,0.048993279752070684,0.025708220986106502,0.09091816865597983
0.01,0.08760243196405396,0.016812423473302564,0.01662888847511688,0.17697093146986226,0.24470532193041566,0.268212526532467,0.20181257178025944,0.19408560883665932,0.21018295343076285,0.2404877827782785,0.19722947527129506,0.07200852102316614,0.033947634956874057,0.014248129202673966,0.04016139498082855,0.036911767858874484,0.1895441144772395
0.015,0.16494928158236608,0.016494205371908523,0.016350799981401345,0.24520199662126027,0.3350386679356863,0.3604384304684793,0.27822251939208226,0.2699698577777852,0.2902561375795722,0.3052902289555047,0.289985365548057,0.1054709987037017,0.05908537400779205,0.028527598545102426,0.04473749980661304,0.042441728194732506,0.26475866074299487
0.02,0.16771410266467193,0.016347867816326335,0.016189128042191508,0.2680004994840685,0.3589124994511068,0.3884704216156849,0.29846300164614914,0.2962801780071107,0.31563292471885385,0.3247443015849627,0.31061142959601523,0.11357833488908571,0.06911486927143011,0.028226014429193213,0.04900363017311344,0.048778151436841034,0.2910970951378812
0.025,0.16519196763325872,0.015458209084396872,0.016361005379828313,0.2887925552145684,0.37706523599990777,0.40730673901661474,0.31167240924123835,0.3136733705238782,0.328670352213229,0.33653541150597427,0.31921458513463663,0.11893514901809864,0.07447098978570559,0.02982802447464492,0.055101268341203935,0.053180522048595205,0.3042771205816841
0.03,0.16490026890068274,0.016708085582900347,0.01754028752220928,0.29544657689320963,0.38715502401527363,0.41207919128506776,0.3161854701453331,0.31640147157324355,0.3324528165729014,0.33892611546895884,0.3223058540938921,0.1263019698000649,0.07880793227845269,0.03194330594014074,0.05395740321412985,0.053443425699648196,0.3070452371262222
0.035,0.16648777657176542,0.016588925084467982,0.017444639869877408,0.2967195418226337,0.3892584855964928,0.413844047535906,0.3174624115896268,0.31843821288933766,0.33400160484295377,0.3411148021907111,0.32390787034886537,0.1267372949506881,0.07818580898379394,0.03175330267055898,0.053612302765003624,0.05451792206869092,0.30822999997668654
0.04,0.16554414357689298,0.016555751163157918,0.017397740365804507,0.2973096690023137,0.38870952741219167,0.41389937041436664,0.3176775031208698,0.3184626438659957,0.33366749504544285,0.34001727425212597,0.3235551857878794,0.12754699126877284,0.07929074978644188,0.03162619747927109,0.05335566275834123,0.05423889583974768,0.3079302618398126
0.045,0.16554414357689298,0.016555751163157918,0.017397740365804507,0.2973096690023137,0.38870952741219167,0.41389937041436664,0.3176775031208698,0.3184626438659957,0.33366749504544285,0.34001727425212597,0.3235551857878794,0.12754699126877284,0.07929074978644188,0.03162619747927109,0.05335566275834123,0.05423889583974768,0.3079302618398126
0.05,0.1651018910156206,0.01652744777854742,0.01737445916136988,0.29792956306391105,0.3875747425662451,0.4127030875947513,0.31816481042425687,0.3190464904950389,0.33272246482150747,0.33901574521248795,0.3226121160558964,0.12718745029953626,0.07907376787623731,0.03161531229048174,0.053280584171386244,0.054154066727732986,0.3070563593702198
0.055,0.1651018910156206,0.01652744777854742,0.01737445916136988,0.29792956306391105,0.3875747425662451,0.4127030875947513,0.31816481042425687,0.3190464904950389,0.33272246482150747,0.33901574521248795,0.3226121160558964,0.12718745029953626,0.07907376787623731,0.03161531229048174,0.053280584171386244,0.054154066727732986,0.3070563593702198
0.06,0.16470996954029762,0.01652740088277534,0.01738288043180034,0.2999797491352676,0.3871459546871961,0.4115254175724337,0.31822986844358,0.31989594553080175,0.331813476640175,0.33882446203494143,0.3225523678948223,0.12750545465434207,0.0789222433143535,0.031609554065394806,0.053211010712482215,0.054081920418883905,0.3086512300081534
0.065,0.16593617405700634,0.0165089994533124,0.017364392586770486,0.30097517412327157,0.38805137907570725,0.413235172541066,0.3192360076425293,0.3208918360426779,0.3328181698112481,0.3384125783216201,0.32355169730917793,0.12879254022962303,0.08028077478866384,0.031570496260478156,0.05314018605955514,0.0554687139088658,0.3096706627407357
0.07,0.1670329520105602,0.017931461453666007,0.018788597523737856,0.30074619012938875,0.3883316941305435,0.41233719620562925,0.31892732823695513,0.320363655248439,0.33216620121323726,0.33844061629922184,0.32265955519055756,0.12846959286990334,0.0801000906707065,0.033088725401788144,0.054746324457999956,0.05608832226046871,0.30919236630769814
0.075,0.1667980975695169,0.017906548206307722,0.018766365256576444,0.301842291023411,0.3882159428701966,0.4118269427641406,0.31954008124665584,0.3199218754669964,0.33171409065995994,0.33794747378326107,0.3221998511800567,0.1282970904591357,0.07999840744324664,0.033062130628414996,0.05468802016917115,0.05602805311394963,0.3087471553146395
0.08,0.1667980975695169,0.017906548206307722,0.018766365256576444,0.301842291023411,0.3882159428701966,0.4118269427641406,0.31954008124665584,0.3199218754669964,0.33171409065995994,0.33794747378326107,0.3221998511800567,0.1282970904591357,0.07999840744324664,0.033062130628414996,0.05468802016917115,0.05602805311394963,0.3087471553146395
0.085,0.1667980975695169,0.017906548206307722,0.018766365256576444,0.301842291023411,0.3882159428701966,0.4118269427641406,0.31954008124665584,0.3199218754669964,0.33171409065995994,0.33794747378326107,0.3221998511800567,0.1282970904591357,0.07999840744324664,0.033062130628414996,0.05468802016917115,0.05602805311394963,0.3087471553146395
