τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,
0.005,0.96,0.9657142857142857,0.9657142857142857,0.9028571428571428,0.8057142857142857,0.8457142857142858,0.8914285714285715,0.8857142857142857,0.8857142857142857,0.6457142857142857,0.8914285714285715,0.9428571428571428,0.9771428571428571,0.9771428571428571,0.9371428571428572,0.96,0.8971428571428571
0.01,0.9033149171270718,0.9447513812154696,0.9419889502762431,0.8176795580110497,0.7320441988950276,0.7320441988950276,0.7817679558011049,0.787292817679558,0.7762430939226519,0.6215469613259669,0.7900552486187845,0.9088397790055248,0.9475138121546961,0.9723756906077348,0.9419889502762431,0.9475138121546961,0.7983425414364641
0.015,0.8294573643410853,0.9457364341085271,0.939922480620155,0.7461240310077519,0.6356589147286822,0.6531007751937985,0.7034883720930233,0.7073643410852714,0.6976744186046512,0.5678294573643411,0.6957364341085271,0.8682170542635659,0.9166666666666666,0.9496124031007752,0.9341085271317829,0.939922480620155,0.7189922480620154
0.02,0.8205980066445183,0.9435215946843853,0.9385382059800664,0.7126245847176079,0.6013289036544851,0.6245847176079734,0.6677740863787376,0.6661129568106312,0.6644518272425249,0.5448504983388704,0.6661129568106312,0.8554817275747508,0.9036544850498339,0.946843853820598,0.9269102990033222,0.9285714285714286,0.6794019933554817
0.025,0.8170731707317073,0.9420731707317073,0.9375,0.6890243902439024,0.5701219512195121,0.6067073170731707,0.6463414634146342,0.6371951219512195,0.6402439024390244,0.5320121951219512,0.6524390243902439,0.8475609756097561,0.8978658536585366,0.9451219512195121,0.9192073170731707,0.9207317073170732,0.6570121951219512
0.03,0.8141592920353983,0.93952802359882,0.9351032448377581,0.6755162241887905,0.556047197640118,0.6047197640117994,0.6327433628318584,0.6253687315634219,0.6312684365781711,0.5294985250737463,0.644542772861357,0.8392330383480826,0.8908554572271387,0.93952802359882,0.9188790560471977,0.9203539823008849,0.6504424778761062
0.035,0.8114035087719298,0.9385964912280702,0.9342105263157895,0.672514619883041,0.554093567251462,0.6023391812865497,0.6301169590643275,0.6228070175438597,0.6286549707602339,0.5277777777777778,0.6418128654970761,0.8377192982456141,0.8903508771929824,0.9385964912280702,0.9181286549707602,0.9181286549707602,0.6476608187134503
0.04,0.809593023255814,0.938953488372093,0.934593023255814,0.6700581395348837,0.5537790697674418,0.6017441860465116,0.6293604651162791,0.622093023255814,0.6293604651162791,0.5276162790697675,0.6424418604651163,0.8357558139534884,0.8880813953488372,0.938953488372093,0.9186046511627907,0.9171511627906976,0.6468023255813954
0.045,0.809593023255814,0.938953488372093,0.934593023255814,0.6700581395348837,0.5537790697674418,0.6017441860465116,0.6293604651162791,0.622093023255814,0.6293604651162791,0.5276162790697675,0.6424418604651163,0.8357558139534884,0.8880813953488372,0.938953488372093,0.9186046511627907,0.9171511627906976,0.6468023255813954
0.05,0.808695652173913,0.9376811594202898,0.9333333333333333,0.6695652173913044,0.553623188405797,0.6014492753623188,0.6289855072463768,0.6217391304347826,0.6289855072463768,0.527536231884058,0.6420289855072464,0.8347826086956521,0.8869565217391304,0.9376811594202898,0.9173913043478261,0.9159420289855073,0.6463768115942029
0.055,0.808695652173913,0.9376811594202898,0.9333333333333333,0.6695652173913044,0.553623188405797,0.6014492753623188,0.6289855072463768,0.6217391304347826,0.6289855072463768,0.527536231884058,0.6420289855072464,0.8347826086956521,0.8869565217391304,0.9376811594202898,0.9173913043478261,0.9159420289855073,0.6463768115942029
0.06,0.8092485549132948,0.9378612716763006,0.9335260115606936,0.6676300578034682,0.5534682080924855,0.6026011560693642,0.6271676300578035,0.619942196531792,0.6286127167630058,0.5274566473988439,0.6416184971098265,0.8338150289017341,0.8872832369942196,0.9378612716763006,0.9176300578034682,0.9161849710982659,0.6445086705202312
0.065,0.8080808080808081,0.937950937950938,0.9336219336219336,0.6666666666666666,0.5526695526695526,0.6017316017316018,0.6262626262626263,0.6190476190476191,0.6277056277056277,0.5266955266955267,0.6406926406926406,0.8326118326118326,0.886002886002886,0.937950937950938,0.9177489177489178,0.9148629148629148,0.6435786435786436
0.07,0.8057553956834532,0.9366906474820144,0.9323741007194245,0.6647482014388489,0.5510791366906475,0.6,0.6258992805755396,0.6187050359712231,0.6258992805755396,0.5266187050359712,0.641726618705036,0.8316546762589928,0.8848920863309353,0.935251798561151,0.9151079136690647,0.9122302158273381,0.641726618705036
0.075,0.8060344827586207,0.9367816091954023,0.9324712643678161,0.6637931034482759,0.5502873563218391,0.5991379310344828,0.625,0.6192528735632183,0.6264367816091954,0.5272988505747126,0.6422413793103449,0.8318965517241379,0.8850574712643678,0.9353448275862069,0.9152298850574713,0.9123563218390804,0.6422413793103449
0.08,0.8060344827586207,0.9367816091954023,0.9324712643678161,0.6637931034482759,0.5502873563218391,0.5991379310344828,0.625,0.6192528735632183,0.6264367816091954,0.5272988505747126,0.6422413793103449,0.8318965517241379,0.8850574712643678,0.9353448275862069,0.9152298850574713,0.9123563218390804,0.6422413793103449
0.085,0.8060344827586207,0.9367816091954023,0.9324712643678161,0.6637931034482759,0.5502873563218391,0.5991379310344828,0.625,0.6192528735632183,0.6264367816091954,0.5272988505747126,0.6422413793103449,0.8318965517241379,0.8850574712643678,0.9353448275862069,0.9152298850574713,0.9123563218390804,0.6422413793103449
0.09,0.8060344827586207,0.9367816091954023,0.9324712643678161,0.6637931034482759,0.5502873563218391,0.5991379310344828,0.625,0.6192528735632183,0.6264367816091954,0.5272988505747126,0.6422413793103449,0.8318965517241379,0.8850574712643678,0.9353448275862069,0.9152298850574713,0.9123563218390804,0.6422413793103449
0.095,0.8060344827586207,0.9367816091954023,0.9324712643678161,0.6637931034482759,0.5502873563218391,0.5991379310344828,0.625,0.6192528735632183,0.6264367816091954,0.5272988505747126,0.6422413793103449,0.8318965517241379,0.8850574712643678,0.9353448275862069,0.9152298850574713,0.9123563218390804,0.6422413793103449
0.1,0.8060344827586207,0.9367816091954023,0.9324712643678161,0.6637931034482759,0.5502873563218391,0.5991379310344828,0.625,0.6192528735632183,0.6264367816091954,0.5272988505747126,0.6422413793103449,0.8318965517241379,0.8850574712643678,0.9353448275862069,0.9152298850574713,0.9123563218390804,0.6422413793103449
0.105,0.806312769010043,0.9368723098995696,0.9325681492109039,0.6628407460545194,0.5509325681492109,0.599713055954089,0.624103299856528,0.6197991391678622,0.6269727403156384,0.5265423242467718,0.642754662840746,0.8321377331420373,0.8837876614060258,0.9340028694404591,0.9153515064562411,0.9124820659971306,0.6413199426111909
0.11,0.806312769010043,0.9368723098995696,0.9325681492109039,0.6628407460545194,0.5509325681492109,0.599713055954089,0.624103299856528,0.6197991391678622,0.6269727403156384,0.5265423242467718,0.642754662840746,0.8321377331420373,0.8837876614060258,0.9340028694404591,0.9153515064562411,0.9124820659971306,0.6413199426111909
0.115,0.806312769010043,0.9368723098995696,0.9325681492109039,0.6628407460545194,0.5509325681492109,0.599713055954089,0.624103299856528,0.6197991391678622,0.6269727403156384,0.5265423242467718,0.642754662840746,0.8321377331420373,0.8837876614060258,0.9340028694404591,0.9153515064562411,0.9124820659971306,0.6413199426111909
0.12,0.806312769010043,0.9368723098995696,0.9325681492109039,0.6628407460545194,0.5509325681492109,0.599713055954089,0.624103299856528,0.6197991391678622,0.6269727403156384,0.5265423242467718,0.642754662840746,0.8321377331420373,0.8837876614060258,0.9340028694404591,0.9153515064562411,0.9124820659971306,0.6413199426111909
0.125,0.806312769010043,0.9368723098995696,0.9325681492109039,0.6628407460545194,0.5509325681492109,0.599713055954089,0.624103299856528,0.6197991391678622,0.6269727403156384,0.5265423242467718,0.642754662840746,0.8321377331420373,0.8837876614060258,0.9340028694404591,0.9153515064562411,0.9124820659971306,0.6413199426111909
0.13,0.806312769010043,0.9368723098995696,0.9325681492109039,0.6628407460545194,0.5509325681492109,0.599713055954089,0.624103299856528,0.6197991391678622,0.6269727403156384,0.5265423242467718,0.642754662840746,0.8321377331420373,0.8837876614060258,0.9340028694404591,0.9153515064562411,0.9124820659971306,0.6413199426111909
0.135,0.806312769010043,0.9368723098995696,0.9325681492109039,0.6628407460545194,0.5509325681492109,0.599713055954089,0.624103299856528,0.6197991391678622,0.6269727403156384,0.5265423242467718,0.642754662840746,0.8321377331420373,0.8837876614060258,0.9340028694404591,0.9153515064562411,0.9124820659971306,0.6413199426111909
0.14,0.806312769010043,0.9368723098995696,0.9325681492109039,0.6628407460545194,0.5509325681492109,0.599713055954089,0.624103299856528,0.6197991391678622,0.6269727403156384,0.5265423242467718,0.642754662840746,0.8321377331420373,0.8837876614060258,0.9340028694404591,0.9153515064562411,0.9124820659971306,0.6413199426111909
0.145,0.8051575931232091,0.9369627507163324,0.9326647564469914,0.66189111747851,0.5515759312320917,0.6002865329512894,0.6232091690544412,0.6203438395415473,0.6275071633237822,0.5257879656160458,0.6432664756446992,0.830945558739255,0.8825214899713467,0.9340974212034384,0.9154727793696275,0.9126074498567335,0.6418338108882522
0.15,0.8051575931232091,0.9369627507163324,0.9326647564469914,0.66189111747851,0.5515759312320917,0.6002865329512894,0.6232091690544412,0.6203438395415473,0.6275071633237822,0.5257879656160458,0.6432664756446992,0.830945558739255,0.8825214899713467,0.9340974212034384,0.9154727793696275,0.9126074498567335,0.6418338108882522
0.155,0.8051575931232091,0.9369627507163324,0.9326647564469914,0.66189111747851,0.5515759312320917,0.6002865329512894,0.6232091690544412,0.6203438395415473,0.6275071633237822,0.5257879656160458,0.6432664756446992,0.830945558739255,0.8825214899713467,0.9340974212034384,0.9154727793696275,0.9126074498567335,0.6418338108882522
0.16,0.8051575931232091,0.9369627507163324,0.9326647564469914,0.66189111747851,0.5515759312320917,0.6002865329512894,0.6232091690544412,0.6203438395415473,0.6275071633237822,0.5257879656160458,0.6432664756446992,0.830945558739255,0.8825214899713467,0.9340974212034384,0.9154727793696275,0.9126074498567335,0.6418338108882522
0.165,0.8051575931232091,0.9369627507163324,0.9326647564469914,0.66189111747851,0.5515759312320917,0.6002865329512894,0.6232091690544412,0.6203438395415473,0.6275071633237822,0.5257879656160458,0.6432664756446992,0.830945558739255,0.8825214899713467,0.9340974212034384,0.9154727793696275,0.9126074498567335,0.6418338108882522
