Estimator,alonso2004/ismir2004_corr,alonso2004/ismir2004_spec,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,dixon2001/ismir2004_indu,dixon2001/ismir2004_trac,dixon2003/ismir2004_auco,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/ismir2004,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/ismir2004,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,tzanetakis2002/ismir2004_hist,tzanetakis2002/ismir2004_mmul,tzanetakis2002/ismir2004_msum,uhle2004/ismir2004,zplane/auftakt_v3
klapuri2006/percival2014,2.5996514818991415e-29,3.0865952788893988e-15,0.018425898641466692,4.839588682340266e-09,9.775267893045695e-21,5.097974104994387e-13,1.5788136972449734e-10,2.4900060952911555e-07,0.43839117544779327,0.8026713216134893,1.0,5.806699211612932e-10,0.0554571214761665,1.2584852868925628e-17,2.9445985467895997e-16,0.3714170178829882,0.32351575294609614,1.897923285653897e-05,0.015746538268187393,0.009077368849999672,0.5708365518656779,1.4326619392514816e-34,7.396063040750627e-40,1.1822954053803668e-27,5.289430172423266e-13,1.6999636247171865e-05
oliveira2010/ibt,2.7528661762447913e-12,0.0020365534495095355,3.0850369234378564e-14,0.7275616824720227,4.919363821980045e-07,0.018540991450563458,0.2494874420227585,0.2721766695869568,2.4791241860059606e-10,1.0614493806319046e-09,5.806699211612932e-10,1.0,6.059707724458024e-05,0.00010014592438174027,0.0009417354109632554,1.689573035023028e-10,1.4581993863783512e-10,4.679265801404352e-19,2.0005363146532847e-13,3.383983573758945e-14,2.3968054382513332e-09,6.797505249100285e-20,6.929807072422731e-21,3.9337917063699023e-11,0.02031768158479402,0.02031519401803302
percival2014/stem,4.761034661468274e-24,6.495250149384072e-13,1.7644523900114256e-05,0.0002773216197431656,1.0255456029718097e-14,2.933705028582745e-08,5.265610665646315e-06,0.002235865828527268,0.010164971269569743,0.04522592667863002,0.0554571214761665,6.059707724458024e-05,1.0,4.146249277822982e-13,3.0453549950841667e-10,0.0031622654865427523,0.0020091142026110974,6.910874284050588e-10,6.568672452973824e-05,9.575656539488827e-06,0.01064108132059257,2.911275155451061e-29,2.9964799658049697e-32,6.9099116879929565e-22,5.315416589898303e-09,0.03551528959249826
scheirer1998/ismir2004,0.01562200631989828,0.3978976957250987,3.301149465294783e-23,1.9058224146708023e-05,0.3402654439870091,0.07598258316497675,0.006232976600002589,1.5474225157722078e-06,3.979107358434286e-21,2.641952026531324e-17,1.2584852868925628e-17,0.00010014592438174027,4.146249277822982e-13,1.0,0.2379966662057192,1.244602782693907e-19,1.0057091888951895e-19,6.160138553193438e-30,3.238869833726837e-24,1.114049837520466e-25,1.9242176723558614e-20,1.219129446480806e-07,5.159368911189929e-08,0.00600891233692443,0.0735982327714765,8.927410263131885e-09
scheirer1998/percival2014,0.0016183493574309891,0.7233440023878142,2.557773356871938e-19,0.001590730568097643,0.09709491792232783,0.1475131449518997,0.08898082169368617,4.008743767164077e-05,9.825790947883557e-17,5.709659377902405e-16,2.9445985467895997e-16,0.0009417354109632554,3.0453549950841667e-10,0.2379966662057192,1.0,6.3808015845836384e-18,1.7218394282455467e-18,7.445958531689834e-25,5.921474071385444e-20,1.5742980863763963e-20,2.3494942801022322e-17,4.174993131447633e-10,2.4616383316824643e-09,0.0004533159014167295,0.29013969787466193,1.6199440000894362e-07
schreiber2014/default,6.349331937045763e-30,8.243963396932331e-18,0.07015634333447295,2.0037258424122402e-08,1.2057402674976196e-21,9.474059072443112e-13,9.630105320338166e-11,3.982413774945073e-08,0.8844994050686321,0.46262690739688594,0.3714170178829882,1.689573035023028e-10,0.0031622654865427523,1.244602782693907e-19,6.3808015845836384e-18,1.0,0.8607540864790769,0.00022554639433281778,0.09967695789638994,0.07383421114267849,0.6960259314314066,1.350353080154826e-36,3.179222134787357e-43,2.0432027692713926e-29,4.3428322340594364e-15,1.1103143693687625e-06
schreiber2017/ismir2017,6.377047890666216e-32,2.0748790981352953e-18,0.10071750243989994,1.291291967161118e-08,8.948473646562783e-21,3.0265781563283393e-13,5.0283559086788216e-11,4.0196795463072406e-08,0.8022627551551158,0.4034251531480294,0.32351575294609614,1.4581993863783512e-10,0.0020091142026110974,1.0057091888951895e-19,1.7218394282455467e-18,0.8607540864790769,1.0,8.127273582500698e-05,0.18443620543993255,0.1310722704756293,0.6528093387121512,9.16355657809501e-36,1.2685425148775874e-42,4.667892441180022e-30,5.818841007229132e-16,6.611412896059737e-07
schreiber2017/mirex2017,5.115990362357513e-44,1.6427266300773496e-28,0.07723173169531997,7.838722255255429e-16,9.417967358061538e-31,3.402301937856294e-21,2.6100489349356595e-19,3.7795820313723233e-17,0.00020640779184496205,4.6279146947585267e-05,1.897923285653897e-05,4.679265801404352e-19,6.910874284050588e-10,6.160138553193438e-30,7.445958531689834e-25,0.00022554639433281778,8.127273582500698e-05,1.0,0.010961807252108633,0.041520862002276365,8.417055847944969e-05,1.6585991321746226e-43,1.1548728588141095e-54,2.483090384603887e-38,1.0066267105398042e-25,2.0725884711881316e-13
schreiber2018/cnn,1.8826140013929804e-37,8.285375230628008e-22,0.7216608506090927,7.455281080367947e-12,4.166021875647682e-27,2.383833120475711e-17,1.1433699458235272e-14,1.3649779228565684e-11,0.07067167399412896,0.023761666196137097,0.015746538268187393,2.0005363146532847e-13,6.568672452973824e-05,3.238869833726837e-24,5.921474071385444e-20,0.09967695789638994,0.18443620543993255,0.010961807252108633,1.0,0.8180579568276601,0.03296471686216477,5.2353330212272525e-40,4.435591433681707e-50,8.484070679841395e-34,1.9929925881844533e-19,4.136653626942215e-09
schreiber2018/fcn,4.207903887077815e-35,5.614738384087434e-23,0.8783905858249268,1.2193183113470366e-12,7.808496648469164e-27,5.175520634408982e-18,3.3232083018931417e-15,1.4728617049790438e-11,0.04163988439985655,0.019630429218444788,0.009077368849999672,3.383983573758945e-14,9.575656539488827e-06,1.114049837520466e-25,1.5742980863763963e-20,0.07383421114267849,0.1310722704756293,0.041520862002276365,0.8180579568276601,1.0,0.01918360905036064,3.9131003701762845e-39,1.5369555213536334e-47,7.93342349040161e-34,5.19103850230612e-19,1.345642563493695e-09
schreiber2018/ismir2018,1.2421479875503899e-29,2.6174565019246702e-17,0.02681880023336976,5.151991089414343e-09,4.929733158604707e-21,1.1079605464613548e-15,2.3761666464779622e-11,1.0050424334112574e-07,0.8485970856072547,0.6728814344241765,0.5708365518656779,2.3968054382513332e-09,0.01064108132059257,1.9242176723558614e-20,2.3494942801022322e-17,0.6960259314314066,0.6528093387121512,8.417055847944969e-05,0.03296471686216477,0.01918360905036064,1.0,4.087010319649028e-37,1.6449816201282456e-42,4.1586689032533784e-30,8.495024945814089e-16,4.253970140706893e-06
tzanetakis2002/ismir2004_hist,0.0003683642905186414,2.0062848270576017e-10,3.152977513207324e-41,1.883781093033947e-20,1.7970972695022033e-07,4.3468437280060907e-13,1.1201186321284653e-19,4.77332082505039e-25,1.7056792403382591e-37,1.6219612263208875e-34,1.4326619392514816e-34,6.797505249100285e-20,2.911275155451061e-29,1.219129446480806e-07,4.174993131447633e-10,1.350353080154826e-36,9.16355657809501e-36,1.6585991321746226e-43,5.2353330212272525e-40,3.9131003701762845e-39,4.087010319649028e-37,1.0,0.6958976324328461,3.8972635693523915e-05,1.393012850171465e-13,1.2331598848731836e-25
tzanetakis2002/ismir2004_mmul,0.0006664515888367045,8.903804936475924e-11,3.257614134984316e-47,2.2179790754319577e-22,3.033433760258495e-07,2.7312080291868787e-13,2.211405075902603e-17,1.223402480309279e-26,3.1920704459490332e-43,1.1618998617511098e-39,7.396063040750627e-40,6.929807072422731e-21,2.9964799658049697e-32,5.159368911189929e-08,2.4616383316824643e-09,3.179222134787357e-43,1.2685425148775874e-42,1.1548728588141095e-54,4.435591433681707e-50,1.5369555213536334e-47,1.6449816201282456e-42,0.6958976324328461,1.0,0.0001654527021959671,6.518511448949109e-15,3.34366670427755e-27
tzanetakis2002/ismir2004_msum,0.6557362600719696,0.00022609739509610652,5.803468900483271e-36,1.5417915964480732e-13,0.04434604532143588,9.542519878136615e-06,2.0174131642220684e-09,1.2461202216165089e-15,5.595174753737855e-32,9.60761867150093e-28,1.1822954053803668e-27,3.9337917063699023e-11,6.9099116879929565e-22,0.00600891233692443,0.0004533159014167295,2.0432027692713926e-29,4.667892441180022e-30,2.483090384603887e-38,8.484070679841395e-34,7.93342349040161e-34,4.1586689032533784e-30,3.8972635693523915e-05,0.0001654527021959671,1.0,6.871761382448726e-07,8.145429965014565e-17
uhle2004/ismir2004,2.418466962288406e-06,0.4045842068476866,5.12440944723212e-22,0.00848941418869716,0.00443143664961333,0.8014868977526003,0.26185308047265415,0.0012832489787997846,1.3495105905345227e-17,6.809484552947255e-13,5.289430172423266e-13,0.02031768158479402,5.315416589898303e-09,0.0735982327714765,0.29013969787466193,4.3428322340594364e-15,5.818841007229132e-16,1.0066267105398042e-25,1.9929925881844533e-19,5.19103850230612e-19,8.495024945814089e-16,1.393012850171465e-13,6.518511448949109e-15,6.871761382448726e-07,1.0,6.124204592725987e-05
zplane/auftakt_v3,1.8439210207245196e-18,1.9643327472514598e-07,5.862474929065269e-09,0.09798796734913756,2.0524393947193375e-10,8.51177951286198e-05,0.0020998728718582267,0.26780606516267397,8.580774173305368e-06,1.9690905625721563e-05,1.6999636247171865e-05,0.02031519401803302,0.03551528959249826,8.927410263131885e-09,1.6199440000894362e-07,1.1103143693687625e-06,6.611412896059737e-07,2.0725884711881316e-13,4.136653626942215e-09,1.345642563493695e-09,4.253970140706893e-06,1.2331598848731836e-25,3.34366670427755e-27,8.145429965014565e-17,6.124204592725987e-05,1.0
