Estimator,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
boeck2015/tempodetector2016_default,1.0,3.2137554364646445e-07,0.6638507965594882,0.14678737924846638,0.22517853671095608,0.06262245560252751
davies2009/mirex_qm_tempotracker,3.2137554364646445e-07,1.0,3.6982930791463574e-08,6.576743959193038e-10,5.498811685585068e-08,7.069010329598673e-09
percival2014/stem,0.6638507965594882,3.6982930791463574e-08,1.0,0.22192649129662165,0.38004614873659937,0.12864888631133492
schreiber2014/default,0.14678737924846638,6.576743959193038e-10,0.22192649129662165,1.0,0.8884930944696989,0.35669067967797485
schreiber2017/ismir2017,0.22517853671095608,5.498811685585068e-08,0.38004614873659937,0.8884930944696989,1.0,0.0831989669293844
schreiber2017/mirex2017,0.06262245560252751,7.069010329598673e-09,0.12864888631133492,0.35669067967797485,0.0831989669293844,1.0
