Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0,-1.9900845311349171,-0.991567514004119,-0.991567514004119,0.009750768249470434,-0.566991459629829,-0.9902047607312943,-0.9912178870566475,-0.9918679212770047,-0.9918679212770047,0.008267615983600572,0.0,0.008267615983600572
1,-0.014355292977070054,0.002711431212763305,0.0018557401788469898,-0.0005714775439705882,0.0047487842554576176,-0.009329052980369124,-0.003157741720295561,-0.00259346711248151,-0.00259346711248151,0.0,0.0,0.0
2,0.00549046274753558,0.013532951641864962,0.012915887885285336,0.007453664896632584,-0.5649186667758319,0.011866273404001043,-0.9891437236394427,0.010450245334062677,0.010450245334062677,0.010341944221458961,0.010341944221458961,0.010341944221458961
3,0.008888096132200913,0.005662393187730457,0.008243532269859058,1.00525867273151,0.43337960680416554,0.001667051308266115,-0.0001611369614836671,-0.0001611369614836671,-0.0001611369614836671,1.0080823462978585,1.0,0.0
4,-0.017921907997262457,-0.015579431303083471,-0.0159395648648359,-0.01918481876211137,0.995531418685415,-0.015696464850193572,-0.01827090206844963,0.9820846742838458,0.9820846742838458,0.9820780920027375,-0.017921907997262457,-0.017921907997262457
5,-1.000663460596144,-0.9986739934352465,-1.0013272264421702,-0.0027387436734181893,0.034458605558681084,-1.0023799213349303,-1.000344795565434,-1.000344795565434,-1.000344795565434,0.0,0.0,0.0
6,-0.015119816927750678,-0.0075915295004923625,-0.008517554234921171,-0.015326625276856248,0.025908417656872972,-0.008744006271284922,-0.010160034341223258,-1.0105663858148208,-0.010566385814820767,-0.010268335453827113,-0.010268335453827113,-0.010268335453827113
7,-0.02290040211007877,-0.010717929152688448,-0.011404763272249362,-0.014843847239020332,-0.010855269820209868,-0.010855269820209868,-0.011702767823938481,-0.011251341957619709,-0.011251341957619709,-0.011404763272249362,-0.011404763272249362,-0.011404763272249362
8,-0.9888549127471512,0.0038224898610852,0.007732499818314323,0.008122918612629804,-0.5647306414074169,0.011583263426570867,0.00992216405158226,0.00992216405158226,0.00992216405158226,0.009781020792585396,0.009781020792585396,0.009781020792585396
9,0.017373771576956843,-0.9955677536847395,-0.9975975097846954,0.003417725228238249,0.04997920270779139,-0.9889393050318909,-0.991467878239225,-0.990743059875117,-0.990743059875117,0.009218530029378632,-1.0,-1.0
10,-0.002853654920838868,-0.007796029399038455,-0.004499232513442387,-0.012319678916095225,-0.5718865019279119,-1.0025195721163207,0.00016421599930443458,0.00016421599930443458,0.00016421599930443458,0.0,0.0,0.0
11,0.00549046274753558,0.009723513816523319,0.009414199173732925,0.008279477764566716,-0.36852215187462384,-0.9881296089689697,0.010450245334062677,0.010043893860465409,0.010043893860465409,0.010341944221458961,0.010341944221458961,0.010341944221458961
12,0.012084854709155771,0.016957693744843953,0.010990405058935079,0.0018658100830887484,-0.5658592609693978,-0.986898892671772,-0.9191911535066735,0.006808197477651024,0.006808197477651024,0.00846157874819607,0.016873818564396122,0.00846157874819607
13,-1.000663460596144,-0.9995026047042993,-1.0019912978190915,0.0001658174866361331,-0.9902047607312943,-1.0023799213349303,-0.9996907657585483,-1.000344795565434,-0.0003447955654340049,0.0,0.0,0.0
14,-1.9900845311349171,-0.9889321529956838,-0.9917323840163994,0.01057408336676938,-0.9655430135740645,-0.9902047607312943,-0.9925181825272055,-0.9918679212770047,-0.9918679212770047,0.008267615983600572,0.008267615983600572,-1.0
15,0.00549046274753558,0.009620416303999796,0.010032762156292667,0.006730690669080133,-0.5649186667758319,-0.9881296089689697,0.010856379373467923,0.010043893860465409,0.010043893860465409,0.010341944221458961,0.010341944221458961,0.010341944221458961
16,-0.02531558403363914,-0.025832660502702408,-0.026349922363640754,-0.021598094218356192,-0.5692533675947119,-1.0189356557501446,-0.7754465371801867,-0.020355801447111754,-0.020355801447111754,-0.020464102559715577,-0.020464102559715577,-0.020464102559715577
17,-1.0,0.00019234651596904814,-0.0004809785145030927,0.0012497942028097256,-0.98090066849826,-1.001961474459145,0.0013806715437524287,-0.00013542733066026794,-0.00013542733066026794,0.009586048829197932,0.0,-1.0
