Estimator,Size,Min,Max,Avg,Stdev,Sweet Oct. Start,Sweet Oct. Coverage
boeck2015/tempodetector2016_default,50,54.05,162.16,99.0962,28.76540743422806,69.0,0.76
davies2009/mirex_qm_tempotracker,50,89.1029,191.406,128.659886,23.63090752228832,84.0,0.96
percival2014/stem,50,54.1149,143.555,96.141532,24.17919588915012,68.0,0.86
schreiber2014/default,50,55.75186,141.82422,91.2962343,21.6640430710205,62.0,0.88
schreiber2017/ismir2017,50,58.827282,196.66922,101.38519226,25.543920878905805,67.0,0.92
schreiber2017/mirex2017,50,41.715324,206.76291,98.04362946,27.70412892367827,66.0,0.88
schreiber2018/cnn,50,54.0,216.0,114.68,43.192705355399625,65.0,0.64
schreiber2018/fcn,50,43.0,208.0,104.68,35.74309695020616,73.0,0.78
schreiber2018/ismir2018,50,56.0,208.0,109.52,33.07520188285835,73.0,0.78
