Estimator,Spoken,Soul-RnB,Rock,Pop,Old-Time / Historic,Jazz,International,Instrumental,Hip-Hop,Folk,Experimental,Electronic,Easy Listening,Country,Classical,Blues
boeck2015/tempodetector2016_default,0.5338983050847458,1.0,0.9662239711428103,0.9516129032258065,0.8627450980392157,0.8020833333333334,0.8888888888888888,0.7851002865329513,0.9791144527986633,0.944015444015444,0.6957566052842273,0.9536897590361446,0.9523809523809523,0.9775280898876404,0.8481421647819063,1.0
davies2009/mirex_qm_tempotracker,0.4491525423728814,0.9805194805194806,0.9367109362190523,0.9193548387096774,0.7803921568627451,0.734375,0.7222222222222222,0.7793696275071633,0.9507101086048454,0.8938223938223938,0.6589271417133707,0.8753765060240963,0.9523809523809523,0.9438202247191011,0.7512116316639742,0.8918918918918919
percival2014/stem,0.4406779661016949,0.9805194805194806,0.926053451385473,0.8870967741935484,0.8156862745098039,0.6822916666666666,0.8333333333333334,0.7335243553008596,0.9632414369256475,0.861003861003861,0.6180944755804644,0.9068147590361446,0.9047619047619048,0.9606741573033708,0.777059773828756,0.8513513513513513
schreiber2014/default,0.576271186440678,0.9935064935064936,0.9693392359403181,0.9354838709677419,0.8450980392156863,0.828125,0.8888888888888888,0.7965616045845272,0.9782790309106099,0.944015444015444,0.7277822257806245,0.9504894578313253,0.9523809523809523,0.9943820224719101,0.8384491114701131,0.9864864864864865
schreiber2017/ismir2017,0.6271186440677966,0.9935064935064936,0.9717986555172979,0.9408602150537635,0.8392156862745098,0.8020833333333334,0.8888888888888888,0.8022922636103151,0.9774436090225563,0.9266409266409267,0.7301841473178543,0.9512424698795181,0.9523809523809523,0.9887640449438202,0.8319870759289176,0.9864864864864865
schreiber2017/mirex2017,0.576271186440678,0.9935064935064936,0.9668798163633383,0.9354838709677419,0.807843137254902,0.796875,0.8888888888888888,0.7679083094555874,0.9824561403508771,0.918918918918919,0.6933546837469976,0.9444653614457831,0.9523809523809523,0.9887640449438202,0.8190630048465266,0.9459459459459459
