Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,boeck2019/multi_task,boeck2019/multi_task_lowerci,boeck2019/multi_task_upperci,boeck2019/multi_task_hjdb,boeck2019/multi_task_hjdb_lowerci,boeck2019/multi_task_hjdb_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,echonest/version_3_2_1,echonest/version_3_2_1_lowerci,echonest/version_3_2_1_upperci,gkiokas2012/default,gkiokas2012/default_lowerci,gkiokas2012/default_upperci,klapuri2006/percival2014,klapuri2006/percival2014_lowerci,klapuri2006/percival2014_upperci,oliveira2010/ibt,oliveira2010/ibt_lowerci,oliveira2010/ibt_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,scheirer1998/percival2014,scheirer1998/percival2014_lowerci,scheirer1998/percival2014_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci,zplane/auftakt_v3,zplane/auftakt_v3_lowerci,zplane/auftakt_v3_upperci
55.50981019463046,0.583147712346046,0.45514481016806513,0.711150614524027,0.7529451305627227,0.6469626137017895,0.8589276474236559,0.7516316991501293,0.6457956076796467,0.8574677906206118,0.1947740719598784,0.04074341316936031,0.3488047307503965,0.5822910467945671,0.44905329936755145,0.7155287942215828,0.5720850046895711,0.43936018530976473,0.7048098240693775,0.5482356551901075,0.4066887109660631,0.689782599414152,0.15791776994241336,-0.006437067216205378,0.3222726071010321,0.01528116397173529,-0.1635358250821197,0.19409815302559028,0.2931943839735963,0.09798933521416767,0.488399432733025,0.48618194135254833,0.32522204276201394,0.6471418399430827,0.5371095847833618,0.4108812840152648,0.6633378855514588,0.5344370462225837,0.4113469802384211,0.6575271122067463,0.19588087156862055,0.04754543343233955,0.3442163097049016,0.5826874267954123,0.4548565082619277,0.7105183453288969,0.23612060354992825,0.08687838947518095,0.38536281762467556,0.21692229731996482,0.04749672139309233,0.3863478732468373
56.95869333624735,0.6001669877526659,0.4785806182269951,0.7217533572783366,0.7615429934249541,0.6595236506768845,0.8635623361730238,0.7604287186287034,0.6585503257517809,0.862307111505626,0.2277653753901035,0.08145596928034082,0.37407478149986617,0.5929889500576812,0.4647335752624824,0.7212443248528799,0.5848821300469974,0.4571205025584606,0.7126437575355342,0.5590792819971899,0.42282542951807695,0.695333134476303,0.18658434025274723,0.0304682864439548,0.3427003940615396,0.08321466490150442,-0.07848150363233791,0.24491083343534675,0.30925382258083867,0.12134838906793932,0.497159256093738,0.5061865984469007,0.3532953016415246,0.6590778952522769,0.5516015996891452,0.43009355607979544,0.673109643298495,0.5492862769816242,0.4307991151132339,0.6677734388500146,0.22785078775539214,0.08695111213778242,0.3687504633730019,0.5969217249771295,0.47387099285703443,0.7199724570972246,0.26687525242355103,0.12511425575418855,0.4086362490929135,0.24649123783088717,0.08555863137246977,0.40742384428930456
58.40757647786425,0.61723413712784,0.5019058465413075,0.7325624277143725,0.7701423714955626,0.6720251780197567,0.8682595649713686,0.7692267236575991,0.671245088845525,0.8672083584696733,0.26066471212775333,0.12188588544515269,0.399443538810354,0.6036831100119288,0.48033338941856973,0.7270328306052878,0.5976872008047611,0.47481234212200607,0.7205620594875162,0.569931178616544,0.4388889150084499,0.7009734422246381,0.2151932364868862,0.06711251256098755,0.36327396041278487,0.1505773975704332,0.004709761264537982,0.2964450338763284,0.32528442819368003,0.14456621066243466,0.5060026457249254,0.5262160352532088,0.3811940893318827,0.6712379811745349,0.5660961443199135,0.44923567548582255,0.6829566131540045,0.5641382892062805,0.45018315606894255,0.6780934223436185,0.25976728962263235,0.1261197533357213,0.39341482590954335,0.611127470503309,0.4927833196241819,0.729471621382436,0.2975567188769739,0.1630921939347361,0.4320212438192117,0.27597032218665485,0.12332095470499968,0.42861968966831
59.856459619481136,0.6343544021033966,0.5250977073823445,0.7436110968244486,0.7787395086578907,0.6844547790993238,0.8730242382164575,0.778021616254345,0.6838671504293452,0.8721760820793447,0.2934161329005814,0.1619434836183132,0.42488878218284953,0.6143762376276349,0.495844565091186,0.7329079101640839,0.610500238144122,0.49242487938136453,0.7285755969068795,0.5808023049376824,0.4548785606137257,0.706726049261639,0.2437161330035948,0.10343129598951362,0.38400097001767597,0.2169915229753041,0.08534760708032132,0.3486354388702869,0.3412697800446526,0.16761042776771204,0.5149291323215931,0.5462553221850446,0.40886823014719975,0.6836424142228894,0.5805876359791163,0.4682917446089001,0.6928835273493326,0.5789876566160751,0.4694836183425616,0.6884916948895886,0.29160832455999547,0.16499682275017924,0.4182198263698117,0.6252909817116657,0.5115693610129641,0.7390126024103674,0.32812954195635313,0.20074406283661894,0.4555150210760873,0.30530878539958634,0.16069582653680692,0.44992174426236575
61.30534276109803,0.6515330243111636,0.5481334939788578,0.7549325546434693,0.7873306487952807,0.6967998006062575,0.8778614969843039,0.7868092984364699,0.696403527620456,0.8772150692524837,0.3259636884363415,0.2015391831734059,0.4503881936992771,0.6250710438751247,0.511258627991568,0.7388834597586814,0.6233212632463402,0.5099469933188256,0.7366955331738547,0.591703620850118,0.47079344341036433,0.7126137982898716,0.2721247041616374,0.13936042553290548,0.40488898279036933,0.28207920211290005,0.162787138270387,0.4013712659554131,0.35719345736628816,0.1904482322254335,0.5239386825071428,0.5662895296559797,0.4362676502031575,0.6963114091088018,0.5950704919702032,0.4872455839338162,0.7028954000065903,0.5938289529305305,0.48868474228858894,0.6989731635724721,0.3233518399571356,0.20352787992221483,0.4431757999920564,0.6393985769399144,0.530204704003272,0.7485924498765568,0.35855826070784547,0.2380018156701731,0.47911470574551784,0.33445586248199966,0.19759548916983447,0.4713162357941648
62.75422590271492,0.6687752453829692,0.5709907730526651,0.7665597177132732,0.795912035791075,0.7090473361772042,0.8827767354049457,0.7955856722215023,0.7088409848316668,0.8823303596113379,0.35825142946278704,0.24058373258840426,0.4759191263371698,0.635770239724723,0.5265667856997249,0.7449736937497211,0.6361502972926752,0.5273672460101675,0.744933348575183,0.6026460862433634,0.48663230250376216,0.7186598699829646,0.30039062431977887,0.1748360411577325,0.42594520748182524,0.34546259598000373,0.23647070654799252,0.45445448541201494,0.3730390393911189,0.21304634978696044,0.5330317289952773,0.5863037280795862,0.4633426195249541,0.7092648366342182,0.6095391295966237,0.5060807125505583,0.7129975466426891,0.6086567518691692,0.5077704743598725,0.7095430293784659,0.3549757832037072,0.24165880132877715,0.46829276507863726,0.6534365745257698,0.5486646303536321,0.7582085186979074,0.38880741417760734,0.2747977245190565,0.5028171038361582,0.36336078844621333,0.23393254690344467,0.492789029988982
64.20310904433181,0.686086241959891,0.5936475254983937,0.7785249584213882,0.804479894384037,0.7211841845910264,0.8877756041770476,0.804346620778155,0.72116599229469,0.88752724926162,0.3902233993421632,0.27898844957112884,0.5014583491131975,0.6464765361687267,0.5417598992000296,0.7511931731374237,0.6489873420772798,0.5446738348608334,0.7533008492937262,0.6136406678148392,0.5023935155732647,0.7248878200564136,0.3284856059346193,0.2097949361710819,0.44717627569815666,0.4067638150624548,0.30597396269897126,0.5075536674259383,0.38879010537205444,0.2353709983986716,0.5422092123454373,0.6062829384828681,0.49004396128535543,0.7225219156803807,0.6239879493545478,0.5247803043592817,0.723195594349814,0.6234656104166134,0.5267244240559156,0.7202067967773113,0.3864580939927842,0.27933601102621236,0.493580176959356,0.6673912808955734,0.5669240773594395,0.7678584844317073,0.4188415349661011,0.31106461369161775,0.5266184562405845,0.3919728091550102,0.26962024911185106,0.5143253691981694
65.6519921859487,0.7034521941272912,0.6160618922202362,0.7908424960343462,0.8130248534233888,0.7331906351231239,0.8928590717236538,0.8130825178359944,0.73335859845042,0.8928064372215688,0.42182148852583695,0.31666148398211597,0.5269814930695579,0.6571926506216743,0.5568276873336125,0.7575576139097361,0.6618267326145998,0.5618481463527316,0.761805318876468,0.6247003221881762,0.518076230030168,0.7313244143461843,0.35639249731910116,0.2441839567720629,0.46860103786613944,0.4655902056844995,0.3709989618501519,0.5601814495188471,0.40443024051834553,0.2573867192135724,0.5514737618231187,0.6261977463819794,0.5163070025518334,0.7360884902121255,0.6384064390345829,0.5433215324134756,0.7334913456556903,0.6382451940080203,0.5455242482385584,0.7309661397774821,0.41777446233558646,0.31650270597946545,0.5190462186917075,0.6812455208254452,0.5849533987095245,0.777537642941366,0.4486232716212239,0.3467324400591795,0.5505141031832683,0.4202443420218378,0.3045739003435787,0.5359147837000969
67.1008753275656,0.7208139930455724,0.6381453087651199,0.8034826773260249,0.8215242008230104,0.7450322015310689,0.8980162001149519,0.8217706022921583,0.7453842843068549,0.8981569202774616,0.45298245479688226,0.3535041485678703,0.5524607610258943,0.6679213158091134,0.5717580807425195,0.7640845508757073,0.6746492939773456,0.5788562604589508,0.7704423274957405,0.6358427500901022,0.533682421405238,0.7380030787749663,0.3841206953336917,0.2779746790180688,0.49026671164931457,0.5215139155261381,0.4313098650889122,0.611717965963364,0.41994304423951545,0.27905542528362276,0.5608306631954081,0.6459843221718568,0.5420308741485236,0.7499377701951899,0.6527723742434589,0.5616681489527364,0.7438765995341814,0.6529735063320725,0.5641342758723903,0.7418127367917547,0.44889521486724354,0.3530950783528369,0.5446953513816502,0.6949738186291464,0.6027129173072617,0.7872347199510311,0.4781107809968765,0.38172501734047,0.574496544653283,0.44813536562660816,0.3387144915134757,0.5575562397397407
68.54975846918249,0.7381059248892166,0.6598069656409502,0.8164048841374829,0.8299532788403063,0.7566727961899977,0.903233761490615,0.8303861974455811,0.7572069590721805,0.9035654358189816,0.4836423073844631,0.38942225400744657,0.5778623607614797,0.6786652666895656,0.5865394451118117,0.7707910882673196,0.6874338809336766,0.5956627179918721,0.7792050438754812,0.6470863441324848,0.5492152169160505,0.7449574713489191,0.4116834687078136,0.31114814897697834,0.5122187884386489,0.5741019588589291,0.4867851893844437,0.6614187283334145,0.43531211801607034,0.30033966583664007,0.5702845701955006,0.6655738171088433,0.5671151702664337,0.764032463951253,0.6670618224703098,0.5797826081395904,0.7543410368010292,0.6676268503157027,0.5825175350065215,0.7527361656248839,0.479789896022301,0.38905359060981065,0.5705262014347914,0.7085494880720081,0.6201621607540715,0.7969368153899448,0.5072615648734368,0.4159705875664408,0.5985525421804327,0.47560696127794844,0.3719698871226545,0.5792440354332423
