Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
0.041,0.9025884706765037,0.8323121170438914,0.8413154933099912,0.9054645492059522,0.9045892209578592,0.8978366887582844,0.9384769288483181,0.9424784294110291
0.042,0.9045892209578592,0.8364386644991872,0.8418156808803301,0.9060897836688758,0.9050894085281981,0.898461923221208,0.941227960485182,0.9476053520070026
0.043,0.9050894085281981,0.8403151181693135,0.8435663373765162,0.9069651119169688,0.9068400650243842,0.9000875328248094,0.942103288733275,0.9482305864699262
0.044,0.9054645492059522,0.8409403526322371,0.8439414780542703,0.9082155808428161,0.9074652994873077,0.9007127672877329,0.9431036638739527,0.9487307740402651
0.045,0.9062148305614606,0.8426910091284232,0.8449418531949481,0.9094660497686633,0.9083406277354008,0.9014630486432412,0.9441040390146305,0.9493560085031887
0.046,0.9063398774540453,0.8431911966987621,0.8458171814430412,0.9107165186945104,0.9092159559834938,0.9023383768913342,0.9441040390146305,0.9497311491809428
0.047,0.9073402525947231,0.843691384269101,0.8464424159059647,0.9114668000500188,0.9099662373390022,0.9027135175690884,0.9441040390146305,0.9498561960735276
0.048,0.9077153932724772,0.8438164311616856,0.8480680255095661,0.9118419407277729,0.9108415655870952,0.9034637989245967,0.9444791796923846,0.950106289858697
0.049,0.9084656746279854,0.8458171814430412,0.8486932599724897,0.9127172689758659,0.9118419407277729,0.9042140802801051,0.9446042265849693,0.9503563836438664
0.05,0.9089658621983244,0.8463173690133801,0.8490684006502438,0.9127172689758659,0.9124671751906965,0.904714267850444,0.9479804926847568,0.9517318994622984
0.051,0.910466424909341,0.8489433537576592,0.8504439164686758,0.9140927847942979,0.9137176441165437,0.9057146429911217,0.9487307740402651,0.951856946354883
0.052,0.9105914718019257,0.8491934475428286,0.851194197824184,0.9145929723646368,0.9145929723646368,0.90646492434663,0.9493560085031887,0.9519819932474678
0.053,0.9108415655870952,0.849443541327998,0.8515693385019383,0.9155933475053145,0.915343253720145,0.9070901588095536,0.9504814305364512,0.9529823683881455
0.054,0.9114668000500188,0.8500687757909215,0.8516943853945229,0.9162185819682381,0.9160935350756534,0.9077153932724772,0.9504814305364512,0.953232462173315
0.055,0.9119669876203577,0.8508190571464299,0.8526947605352007,0.9168438164311616,0.9165937226459923,0.9080905339502313,0.9506064774290359,0.9537326497436539
0.056,0.9125922220832813,0.8526947605352007,0.853445041890709,0.9174690508940853,0.9170939102163311,0.9085907215205702,0.9519819932474678,0.9542328373139928
0.057,0.913592597223959,0.853445041890709,0.8538201825684631,0.9180942853570089,0.91759409778667,0.9089658621983244,0.9524821808178067,0.9551081655620858
0.058,0.9137176441165437,0.8535700887832938,0.8540702763536326,0.9187195198199325,0.9178441915718394,0.9093410028760786,0.9529823683881455,0.9552332124546705
0.059,0.9140927847942979,0.8545704639239715,0.8545704639239715,0.9189696136051019,0.918469426034763,0.9099662373390022,0.9531074152807303,0.9552332124546705
0.06,0.9147180192572214,0.8558209328498186,0.8550706514943104,0.9193447542828561,0.9185944729273477,0.9102163311241716,0.9533575090658997,0.9553582593472553
0.061,0.9154683006127298,0.8568213079904964,0.8560710266349881,0.9197198949606102,0.9189696136051019,0.9105914718019257,0.9533575090658997,0.9556083531324246
0.062,0.9168438164311616,0.8576966362385895,0.8568213079904964,0.9202200825309491,0.9197198949606102,0.9112167062648493,0.9534825559584844,0.9559834938101788
0.063,0.9173440040015005,0.8583218707015131,0.85744654245342,0.9205952232087032,0.9200950356383644,0.911341753157434,0.9542328373139928,0.9559834938101788
0.064,0.91759409778667,0.859697386519945,0.8578216831311742,0.9210954107790421,0.920720270101288,0.9118419407277729,0.9542328373139928,0.9561085407027635
0.065,0.9180942853570089,0.859697386519945,0.8579467300237589,0.9218456921345505,0.9214705514567963,0.9119669876203577,0.9544829310991622,0.9562335875953483
0.066,0.9182193322495936,0.8601975740902839,0.8584469175940977,0.9222208328123046,0.9218456921345505,0.912217081405527,0.9546079779917469,0.9564836813805176
0.067,0.9188445667125172,0.8603226209828686,0.8586970113792672,0.9232212079529823,0.9227210203826435,0.9129673627610354,0.9552332124546705,0.9569838689508565
0.068,0.9194698011754407,0.86194823058647,0.8595723396273602,0.9235963486307365,0.923846442415906,0.9137176441165437,0.9554833062398399,0.9571089158434413
0.069,0.9203451294235339,0.8629486057271477,0.8599474803051144,0.9239714893084907,0.9243466299862448,0.9140927847942979,0.9556083531324246,0.9576091034137801
0.07,0.9204701763161185,0.8635738401900713,0.8603226209828686,0.924721770663999,0.9250969113417532,0.9148430661498062,0.9559834938101788,0.9577341503063649
0.071,0.9204701763161185,0.8635738401900713,0.8610729023383769,0.9249718644491685,0.9257221458046767,0.9154683006127298,0.9561085407027635,0.9578591971989496
0.072,0.920720270101288,0.8656996373640115,0.86194823058647,0.9253470051269226,0.9262223333750156,0.9158434412904839,0.9573590096286108,0.9584844316618732
0.073,0.9210954107790421,0.8664499187195198,0.86194823058647,0.9258471926972615,0.9264724271601851,0.9160935350756534,0.9577341503063649,0.9592347130173815
0.074,0.9218456921345505,0.8683256221082906,0.8626985119419782,0.9262223333750156,0.9265974740527698,0.9162185819682381,0.9578591971989496,0.9592347130173815
0.075,0.9233462548455671,0.8687007627860448,0.8633237464049018,0.926972614730524,0.9265974740527698,0.9162185819682381,0.9591096661247968,0.9614855570839065
0.076,0.923846442415906,0.8688258096786294,0.8639489808678255,0.9274728023008628,0.9272227085156934,0.9164686757534075,0.9592347130173815,0.9614855570839065
0.077,0.9243466299862448,0.8713267475303239,0.8649493560085032,0.9279729898712017,0.9280980367637864,0.9172189571089159,0.9593597599099662,0.9614855570839065
0.078,0.9249718644491685,0.8722020757784169,0.865074402901088,0.9288483181192947,0.9285982243341253,0.91759409778667,0.9597349005877204,0.9617356508690759
0.079,0.9250969113417532,0.8723271226710017,0.8653244966862573,0.9294735525822183,0.9289733650118794,0.9180942853570089,0.9597349005877204,0.9617356508690759
0.08,0.9252219582343378,0.8729523571339253,0.8660747780417657,0.9298486932599724,0.9294735525822183,0.918469426034763,0.9601100412654745,0.9618606977616606
0.081,0.9257221458046767,0.8730774040265099,0.8663248718269351,0.9305989746154808,0.9299737401525572,0.9188445667125172,0.9604851819432287,0.9623608853319995
0.082,0.9262223333750156,0.8734525447042641,0.8669501062898587,0.9313492559709892,0.9307240215080655,0.9195948480680255,0.9604851819432287,0.9623608853319995
0.083,0.9262223333750156,0.873952732274603,0.8673252469676128,0.9314743028635738,0.9310991621858197,0.9200950356383644,0.9606102288358135,0.9624859322245842
0.084,0.9263473802676003,0.8752032012004501,0.867700387645367,0.931849443541328,0.9314743028635738,0.9204701763161185,0.9614855570839065,0.9629861197949231
0.085,0.9263473802676003,0.8753282480930349,0.8679504814305364,0.9320995373264974,0.931849443541328,0.9205952232087032,0.9617356508690759,0.9631111666875078
0.086,0.9265974740527698,0.8758284356633738,0.8679504814305364,0.9323496311116669,0.9322245842190822,0.920720270101288,0.9617356508690759,0.9631111666875078
0.087,0.927847942978617,0.8764536701262974,0.86857571589346,0.932724771789421,0.9324746780042515,0.920720270101288,0.9618606977616606,0.9637364011504315
0.088,0.9280980367637864,0.8772039514818056,0.869451044141553,0.9334750531449294,0.9325997248968363,0.9209703638864574,0.964361635613355,0.9671126672502188
0.089,0.9283481305489558,0.8774540452669751,0.8699512317118919,0.9341002876078529,0.9330999124671752,0.9217206452419657,0.964361635613355,0.9671126672502188
0.09,0.9283481305489558,0.8775790921595599,0.8703263723896462,0.9342253345004377,0.9330999124671752,0.9217206452419657,0.9646117293985245,0.9673627610353883
0.091,0.9288483181192947,0.8775790921595599,0.8709516068525697,0.9346004751781918,0.9334750531449294,0.9220957859197199,0.9658621983243716,0.967487807927973
0.092,0.9288483181192947,0.8782043266224834,0.8710766537451544,0.9347255220707765,0.9339752407152683,0.9225959734900587,0.9658621983243716,0.967487807927973
0.093,0.9289733650118794,0.8789546079779917,0.8712017006377392,0.9348505689633613,0.9343503813930224,0.922971114167813,0.9662373390021258,0.967487807927973
0.094,0.9290984119044642,0.8798299362260847,0.8713267475303239,0.9351006627485307,0.9344754282856071,0.922971114167813,0.9703638864574216,0.9692384644241591
0.095,0.9294735525822183,0.8799549831186695,0.8713267475303239,0.9356008503188695,0.9348505689633613,0.9232212079529823,0.9704889333500063,0.9696136051019132
0.096,0.9295985994748031,0.8809553582593472,0.8722020757784169,0.9362260847817931,0.934975615855946,0.9233462548455671,0.9706139802425909,0.9706139802425909
0.097,0.9302238339377267,0.8812054520445167,0.8724521695635864,0.9363511316743779,0.9356008503188695,0.923846442415906,0.9706139802425909,0.9706139802425909
0.098,0.9302238339377267,0.8813304989371014,0.872577216456171,0.9366012254595474,0.935850944104039,0.923846442415906,0.9709891209203452,0.9708640740277604
0.099,0.9310991621858197,0.8820807802926097,0.8727022633487558,0.9372264599224709,0.9361010378892084,0.9239714893084907,0.9709891209203452,0.9708640740277604
0.1,0.9310991621858197,0.8828310616481181,0.8732024509190947,0.9374765537076404,0.9363511316743779,0.9243466299862448,0.9716143553832687,0.9709891209203452
