τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,,
0.005,0.13984425512114274,-0.0013762533596268383,0.05935000105541261,0.09913989054167693,0.3484552672309612,0.17757961069735995,0.2986627213725691,0.27678288635296566,0.365639644536766,0.19051902565344478,0.25986260176981807,0.14833633384886288,0.07661017636509904,0.06080038149251233,0.2553545859402231,0.18324623690935107,0.21831405841272983,0.11069353135853705,0.25190728344255603
0.01,-0.020400474362392652,-0.08323473888559066,-0.09332791733635,0.019290501621367962,0.0824512441321729,-0.03908240016639807,-0.014097523171268365,0.0018777417584926836,0.06984749379669322,-0.08081024749516855,-0.06793834139636995,-0.08633495389482626,-0.06843218906331149,-0.12062810039383888,-0.026070994822056378,-0.026274145823679065,0.0033794861853242886,0.0031616306559846125,-0.016613297762574714
0.015,-0.04665825097385352,-0.13589725789188561,-0.14747124396524056,-0.0008077065897455603,0.05910426476478139,-0.06604450766355567,-0.05391219417318637,-0.023519533799827828,0.050415707531366045,-0.11372587844649576,-0.10255820195933643,-0.12357584903258009,-0.10930042335644602,-0.17172300023417342,-0.04634221804488867,-0.053866358775971644,-0.015024251443019773,-0.01657421874184421,-0.05150093809159518
0.02,-0.05091325143383298,-0.16355966069550618,-0.18189453689032298,-0.008708181583659927,0.049335378576834184,-0.09756233341508687,-0.08755802715640983,-0.04612177499876094,0.025727206168627,-0.13690112298068902,-0.1374737754207335,-0.1446752348657472,-0.13968074650232415,-0.20113779980735957,-0.05777598278742154,-0.07199066038885686,-0.020052745180324332,-0.0289174545126344,-0.077007124650906
0.025,-0.05062269600080475,-0.17379688876017074,-0.1900122717682972,-0.010012718636255266,0.058332412173571914,-0.09788918302219621,-0.09245835908671134,-0.0450339174266325,0.03033828220307069,-0.132924922652898,-0.13434029228883843,-0.1469377836364934,-0.1426094203339791,-0.20364634193572054,-0.056865071279084745,-0.06990673593557951,-0.023519625246646796,-0.028315094094095467,-0.0646696024689414
0.03,-0.05425485007349905,-0.19158018587201184,-0.20936205329287685,-0.015548117339151197,0.05887209631410185,-0.1189224102237993,-0.11199754972404438,-0.053386648098533884,0.02688271904363241,-0.14841846421255822,-0.14166780706176044,-0.16347933414646124,-0.156434043313675,-0.2224065690172576,-0.06621961889092082,-0.08557023512691904,-0.03724018125841988,-0.034156361310611054,-0.06897193357555054
0.035,-0.0507152506647375,-0.2009697483938648,-0.22159154519125984,-0.017105507413287938,0.05996986195380821,-0.1252816930292842,-0.11545710004590357,-0.05843623613629308,0.023409273098478314,-0.15560819855525654,-0.15507944300434615,-0.16800443084475908,-0.1638506388870307,-0.23268424140212174,-0.0690342033566941,-0.09330873394562521,-0.03874038918610695,-0.03634008051947426,-0.07425473451880912
0.04,-0.05388181882468666,-0.21571886562801634,-0.23760896533759682,-0.026160207755870274,0.053292892340340355,-0.1400129668400813,-0.13031776730459554,-0.06725533329382975,0.01233398470554062,-0.17415233019644108,-0.17042897611561328,-0.1827245996255228,-0.17377946460027285,-0.24713570219015407,-0.0785619881952157,-0.11016608194722477,-0.04700626416834645,-0.043489353116879334,-0.08879666867419157
0.045,-0.053274823081323475,-0.22479104660716087,-0.24930677969914272,-0.025141683274864362,0.05269096221548139,-0.1549708468263598,-0.14389804186421692,-0.07045852892158913,0.008296600858455107,-0.1797305300776208,-0.17867802374672626,-0.1915055167588253,-0.17695735602363752,-0.2542482333562768,-0.07609454742759218,-0.1104289100236111,-0.046524700270668747,-0.03948981978884474,-0.09194310781419052
0.05,-0.05423837962443777,-0.22745994293021804,-0.2513032436926865,-0.02565487484695137,0.051705948669318755,-0.15618267291928958,-0.1480408579296429,-0.07326002421563005,0.0058371521075995395,-0.18174964805996105,-0.18557067025100632,-0.19319439867863178,-0.17898802586175322,-0.2534581591123777,-0.07857922367334871,-0.11426499249032311,-0.051442422903275845,-0.04165308804852969,-0.09171076168628495
0.055,-0.0540659549763247,-0.2324943705658553,-0.2578250022556824,-0.026289332081803257,0.05326853383379147,-0.1632069859490475,-0.15190962352789708,-0.07688989757508158,0.006227953414813001,-0.18483923747401088,-0.19287210577093117,-0.19881683992074492,-0.1825158860367715,-0.26162958467980457,-0.0799435239784727,-0.11690380317004356,-0.05314723083425934,-0.04404322054542812,-0.09261303841740037
0.06,-0.05292230825486371,-0.2378138738194684,-0.26269106422222466,-0.030230694797794715,0.05811488027522817,-0.16895705252944365,-0.147451325894881,-0.07387672393570421,0.00814447955755505,-0.18423859317205515,-0.19176074610698254,-0.19924691507000294,-0.18150487119425823,-0.2639414249184865,-0.07752257017559605,-0.11677054711529782,-0.054168700325223085,-0.044210991323415036,-0.09136701672826482
0.065,-0.0538188952839655,-0.240594624386454,-0.2662625837873511,-0.031640983687990024,0.059061492437107795,-0.17084727556307516,-0.14361868522223495,-0.07203183690423472,0.009249653063800708,-0.18417767125720128,-0.19099720184016622,-0.1996677473522691,-0.18235213445006293,-0.2651639476665024,-0.07740493617930148,-0.12131750574824111,-0.054524602093950436,-0.04302382352831527,-0.09049854623567989
0.07,-0.05174703932723508,-0.2389832072908237,-0.2655300284017158,-0.030802865691802413,0.06170822472097839,-0.16883468133855253,-0.1408989177211395,-0.06896159670433005,0.011614158324192946,-0.1842865048193146,-0.1875277717074452,-0.19888918348696413,-0.18099690732310228,-0.2626412969800244,-0.0762243531127111,-0.12068911405958771,-0.05198658854117979,-0.04212011246680985,-0.08834532383364621
