Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,boeck2019/multi_task,boeck2019/multi_task_lowerci,boeck2019/multi_task_upperci,boeck2019/multi_task_hjdb,boeck2019/multi_task_hjdb_lowerci,boeck2019/multi_task_hjdb_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci
120.0,0.000653365009349898,-0.006533025522813914,0.00783975554151371,0.0018766164180901105,-0.03286581264201528,0.0366190454781955,0.0034381658964380193,0.0015954194576469339,0.0052809123352291045,-0.015027885694362697,-0.09599796825567788,0.06594219686695249,0.004659897556274964,0.002717341903478148,0.00660245320907178,0.002354653259008582,-0.04862975982416682,0.05333906634218399,0.0025234123898177432,-0.06527788494884146,0.07032470972847693,0.002523412389780814,-0.06527788512096917,0.07032470990053079,-0.000391447916795525,-0.005438909735514705,0.004656013901923654,-0.0002448399509262121,-0.005854505710467464,0.00536482580861504,0.0021416437486494475,-0.006309580249538157,0.010592867746837053
120.53193808589492,0.0009666763603657274,-0.0058203484376269325,0.007753701158358387,0.0025021742580534183,-0.03152059508486489,0.036524943600971735,0.0034465874022345487,0.0016776698746267709,0.0052155049298423265,-0.013335455275298363,-0.09262831179649181,0.06595740124589508,0.004544312464847322,0.0027097094985870014,0.006378915431107643,0.002229224080844621,-0.04363681940019992,0.04809526756188916,0.002317586186081134,-0.05808167079505827,0.06271684316722054,0.002317586186067657,-0.05808167094837494,0.06271684332051025,-0.00022892010019222916,-0.004769662834027528,0.004311822633643069,-6.94523049029035e-05,-0.005115958836644292,0.004977054226838485,0.002196714024625252,-0.00607945009326733,0.010472878142517834
121.06387617178984,0.001279601285158841,-0.005116648873821593,0.007675851444139275,0.003127748586104529,-0.03017976570577333,0.03643526287798239,0.003454875953902625,0.001758637015454533,0.005151114892350717,-0.011642866584518852,-0.08926876250157753,0.06598302933253983,0.004429568475633863,0.0027005959340749776,0.006158541017192749,0.0021125459000518034,-0.03923899624856421,0.04346408804866782,0.0021228075933679654,-0.052905141517257726,0.05715075670399365,0.002122807593382927,-0.05290514165691271,0.057150756843678555,-5.255424340576322e-05,-0.004146360909372324,0.0040412524225607975,0.00011447530046672589,-0.004435313861897222,0.004664264462830674,0.0022517646155776807,-0.005850411073304359,0.01035394030445972
121.59581425768476,0.0015919559538563315,-0.004423831243401074,0.007607743151113737,0.0037533468204825754,-0.028843651215459426,0.03635034485642458,0.0034629695727322156,0.0018380852892668186,0.005087853856197613,-0.009950046126478748,-0.08592002559035121,0.06601993333739371,0.004316050080347175,0.0026899206105177012,0.00594217955017665,0.0020085146719117427,-0.03551609402986094,0.03953312337368443,0.0019439404507364394,-0.049718059904439456,0.053605940805912335,0.0019439404507869337,-0.049718060035515585,0.05360594093708945,0.0001438290729724968,-0.003571110812195612,0.0038587689581406058,0.0003106925643097621,-0.003818030310877792,0.004439415439497316,0.0023067863615145977,-0.0056225536277426606,0.010236126350771856
122.12775234357967,0.0019035565365852778,-0.0037437871190918,0.0075509001922623555,0.004378976379426679,-0.027512587863707597,0.03627054062256095,0.0034708062800132894,0.0019157790893563576,0.005025833470670221,-0.008256920405632653,-0.08258282851380441,0.0660689877025391,0.004204141770699852,0.002677606399080045,0.005730677142319659,0.0019210263517060533,-0.03247941324994513,0.03632146595335724,0.001785848597244761,-0.048031281284569724,0.051602978479059244,0.0017858485973399896,-0.04803128141091852,0.051602978605598496,0.00036640926835116924,-0.003039237574208801,0.0037720561109111394,0.0005229491857532825,-0.003262030506603523,0.004307928878110088,0.0023617701024438663,-0.005395970515088548,0.010119510719976282
122.6596904294746,0.0022142192034727863,-0.0030783845469854274,0.007506822953931,0.005004644681176012,-0.026186922320905873,0.0361962116832579,0.0034783240970358144,0.001991483164904422,0.0049651650291672065,-0.006563415926435029,-0.07925792300900063,0.06613109115613057,0.004094228038404477,0.002663582530419457,0.005524873546389497,0.0018539768947163438,-0.03005125451183694,0.033759208301269626,0.0016533958719511226,-0.04701659672422086,0.050323388468123106,0.0016533958721023983,-0.04701659684760199,0.05032338859180679,0.0006213657621388883,-0.0025372552281480477,0.003779986752425824,0.0007549948639243849,-0.002755444373251885,0.004265434101100654,0.0024167066783733534,-0.005170757028698583,0.01000417038544529
123.19162851536952,0.0025237598693863238,-0.0024294567808984934,0.007476976519671141,0.005630359117251944,-0.02486701277890828,0.03612773101341217,0.0034854610016602423,0.0020649628794309253,0.00490595912388956,-0.004869459103838833,-0.07594608751295605,0.06620716930527838,0.003986693195019642,0.0026477875287503555,0.005325598861288929,0.001811256234794563,-0.028066000745957404,0.03168851321554653,0.001551442326243933,-0.045769435234208976,0.048872319886696845,0.001551442326464654,-0.04576943535409639,0.048872320007025696,0.0009148643037294446,-0.0020429870225648515,0.0038727156300237403,0.0010105694856456537,-0.002276737660570112,0.00429787663186142,0.002471586923752791,-0.004947011263627363,0.009890185111132946
123.72356660126444,0.0028319198377547727,-0.0017989275687509336,0.0074627672442604785,0.0062561192696794915,-0.023553249688382964,0.03606548822774194,0.0034921422774600885,0.002135965341583691,0.004848319213336486,-0.003174950191775716,-0.07264813128280738,0.06629823089925595,0.0038818688937566643,0.0026301029666913906,0.005133634820821938,0.0017949942642032394,-0.02633055128451946,0.02992053981292594,0.0014837408896584935,-0.043711631031295675,0.046679112810612655,0.0014837408899587793,-0.04371163114570864,0.046679112925626196,0.0012490749478125378,-0.0015353567775508344,0.00403350667317591,0.0012905448374785598,-0.0018040266264646525,0.004385116301421773,0.002526400048410771,-0.004724838886937344,0.009777638983758885
124.25550468715936,0.003138262533875079,-0.0011889666914163223,0.00746549175916648,0.006881906102177204,-0.022246081194132246,0.036009893398486655,0.0034982629440695997,0.002204195919658024,0.004792329968481175,-0.0014797270747383823,-0.06936489227567615,0.06640543812619938,0.0037799612471776066,0.0026102664532590795,0.004949656041096134,0.0018031248307922108,-0.024718960125589627,0.028325209787174052,0.0014514050470182298,-0.040915551503188215,0.04381836159722468,0.0014514050473921052,-0.04091555161034861,0.04381836170513283,0.0016166417739311811,-0.0010090471979467717,0.004242330745809134,0.0015889549834284325,-0.001329192404259276,0.004507102371116141,0.0025811313889819256,-0.004504358944224135,0.009666621722187987
124.78744277305428,0.0034423254411045643,-0.0006016443058533953,0.007486295188062524,0.007507697863149634,-0.020945970538262755,0.03596136626456202,0.0035037136073973077,0.002269362054061354,0.004738065160733261,0.00021638145880714665,-0.06609722820990198,0.06652999112751627,0.0036811580588601263,0.0025880312302340768,0.004774284887486176,0.0018329698267446435,-0.02313671134585734,0.026802650999346624,0.001455163343667994,-0.037650675484412394,0.04056100217174838,0.0014551633440915224,-0.03765067558324589,0.040561002271428934,0.002008819583084542,-0.0004631812642860063,0.00448082043045509,0.0018988367666292736,-0.0008485041760250235,0.004646177709283571,0.0026357657172300783,-0.004285694057918965,0.009557225492379123
