T (BPM),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,-0.0038372573189395104,-0.009045139603006954,-0.005194023915069784,0.013451093393063442,-0.013350152387165548,-0.011773413226521992,-0.01132544620811586,-0.011325423488349579,-0.011315313227834146,-0.02272007650008353,-0.011315313227834146
55.0,-0.0038372573189395104,-0.009045139603006954,-0.005194023915069784,0.013451093393063442,-0.013350152387165548,-0.011773413226521992,-0.01132544620811586,-0.011325423488349579,-0.011315313227834146,-0.02272007650008353,-0.011315313227834146
56.0,0.03815177592606516,0.045201547617569234,0.045186213135966775,-0.11735867236790361,0.0365335960044593,-0.1709745826605001,0.03683587624550041,0.03683588760538355,0.036786792179339396,0.031084410543214706,0.036786792179339396
57.0,0.03815177592606516,0.045201547617569234,0.045186213135966775,-0.11735867236790361,0.0365335960044593,-0.1709745826605001,0.03683587624550041,0.03683588760538355,0.036786792179339396,0.031084410543214706,0.036786792179339396
58.0,0.03815177592606516,0.045201547617569234,0.045186213135966775,-0.11735867236790361,0.0365335960044593,-0.1709745826605001,0.03683587624550041,0.03683588760538355,0.036786792179339396,0.031084410543214706,0.036786792179339396
59.0,0.02522538557952424,0.03222069523560692,0.03234923962640312,-0.07243726381576998,0.02370154294056939,-0.11398427477826734,0.02455603115906636,0.024556038732321785,0.0245245281195596,0.020722940362143137,0.0245245281195596
60.0,0.013215317369841176,0.02069048573290603,0.020294691368105387,-0.028991657045181984,0.014831480962764296,-0.06859109882322689,0.01469568945414319,0.014695673389715105,0.01471471687173576,0.012433764217285882,0.01471471687173576
61.0,-0.001709461340851543,0.003500035961786188,0.004838123171130409,0.027803669472162246,0.04612027249102768,-0.0932835294544958,-0.047058217527001886,-0.04705822645168415,-0.0014938367773291532,-0.002187509905825877,-0.047035591684336374
62.0,-0.001709461340851543,0.003500035961786188,0.004838123171130409,0.027803669472162246,0.04612027249102768,-0.0932835294544958,-0.047058217527001886,-0.04705822645168415,-0.0014938367773291532,-0.002187509905825877,-0.047035591684336374
63.0,-0.001709461340851543,0.003500035961786188,0.004838123171130409,0.027803669472162246,0.04612027249102768,-0.0932835294544958,-0.047058217527001886,-0.04705822645168415,-0.0014938367773291532,-0.002187509905825877,-0.047035591684336374
64.0,-0.0014021085607400618,0.002710706857177081,0.004129933854125939,0.028869768161813116,0.041688469505323456,-0.0839794996682824,-0.042376718933537866,-0.04237672696575191,-0.0013444530995962377,-0.0019687589152432893,-0.042332032515902736
65.0,-0.0014021085607400618,0.002710706857177081,0.004129933854125939,0.028869768161813116,0.041688469505323456,-0.0839794996682824,-0.042376718933537866,-0.04237672696575191,-0.0013444530995962377,-0.0019687589152432893,-0.042332032515902736
66.0,-0.0014021085607400618,0.002710706857177081,0.004129933854125939,0.028869768161813116,0.041688469505323456,-0.0839794996682824,-0.042376718933537866,-0.04237672696575191,-0.0013444530995962377,-0.0019687589152432893,-0.042332032515902736
67.0,-0.0014021085607400618,0.002710706857177081,0.004129933854125939,0.028869768161813116,0.041688469505323456,-0.0839794996682824,-0.042376718933537866,-0.04237672696575191,-0.0013444530995962377,-0.0019687589152432893,-0.042332032515902736
68.0,0.00031309604574778193,0.0039523074695111855,0.005192629546554806,0.03078880766599296,0.03940375971264806,-0.07471534507020293,-0.036894635311344265,-0.03689464261335703,0.00044854530171746634,-0.00011900543977985174,-0.03681289053128844
69.0,0.00021088910824977602,0.0027830146723546215,0.004088433447914028,0.030856463143238266,0.035054076321067544,-0.06921900935764878,-0.03458021480122988,-0.03458022149474158,-0.0003521667472153184,-0.0008724215935878611,-0.03527669376325228
70.0,-0.0010331290384681426,0.0016534715739185066,0.0026885360229568778,0.026505679028098028,0.025459751940924837,-0.05309744317011932,-0.027073883302263353,-0.02707388832239713,-0.0013983342298027022,-0.0017885253645821067,-0.02759172949183042
71.0,-0.0029096600338897327,-0.00041147294275596197,0.000603738192118323,0.04612173339440234,0.020886838964133903,-0.049227827492156026,-0.026056265792695668,-0.026056270255036804,-0.0032342868706315576,-0.0035811234348799223,-0.026517304881322867
72.0,-0.002284797715105555,-0.0003263480152183307,0.0006840462266547969,0.04387317778822763,0.018853037414272356,-0.04428530580266059,-0.023430895875287665,-0.023430904289253283,-0.0029108581835684015,-0.0032230110913919314,-0.02386557439319058
73.0,-0.0033633127932676658,-0.0010853895948221602,-0.00020242828565737158,0.04044336971755302,0.016120871371508513,-0.059879380449557956,-0.022118138807436526,-0.02211815043161591,-0.0030424718532944084,-0.004121130257172212,-0.022092213862041844
74.0,-0.0028373976047515893,-0.0011503093559940877,-0.0002683451961200612,0.04025786464768984,0.015443854940227254,-0.05725944334894686,-0.021169445284892178,-0.02116945266921796,-0.002910190468368565,-0.003941950680773421,-0.021131682824561765
75.0,-0.004131321562231849,-0.0011927704724812164,1.4495565653314323e-05,0.06469887657034425,0.012993133732762743,-0.04499784929630021,-0.030694142029098436,-0.030694148669072892,-0.0019178988808497555,-0.0026364237590766385,-0.01636942730127884
76.0,-0.003006729989488686,-0.0006227568526393773,0.00020577177539585987,0.08281552594417813,0.011589883011064103,-0.03795350695947609,-0.025694670354538488,-0.025694676018046113,-0.0013956080008171168,-0.0012676119623518164,-0.012981056160112518
77.0,-0.003527847258163341,-0.0016170064845829918,-0.0016372884410274702,0.09894475852506464,0.0074201479881618355,-0.029949539873606292,-0.029845758624611383,-0.029845759239374506,-0.011123757626360045,-0.0026604464071749803,-0.01169751813799484
