τ,boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,,,,,,
0.005,,,,,,
0.01,,,,,,
0.015,,,,,,
0.02,,,,,,
0.025,,,,,,
0.03,,,,,,
0.035,-1.999971146387711,-0.9929695925488105,-2.002957380000646,-1.9542250518634299,-2.0076643846624065,-2.0076643846624065
0.04,-0.596999447041183,-0.17352475377084314,-0.3943067498348572,-0.8198534233909255,-0.5872885474724886,-0.5872885474724886
0.045,-0.4974875170428632,0.026822462541964003,-0.161083985831366,-0.6882153714040609,-0.4868363684818758,-0.4868363684818758
0.05,-0.3729682906289236,0.15067558213574334,0.005314170730314427,-0.5243776082459469,-0.3610585539802572,-0.3610585539802572
0.055,-0.3303958114144575,0.24885072591912827,0.005223862008606275,-0.4720597517743765,-0.3192133450491181,-0.3192133450491181
0.06,-0.27973203117380935,0.16847023351402832,-0.060419088962188054,-0.5055863600278908,-0.20118968839939885,-0.2726182612671688
0.065,-0.18036663050984178,0.2766110379020418,0.010893989568856267,-0.3771621778488773,-0.1117092229451136,-0.17420922420441232
0.07,-0.1026457008611232,0.3060674235057263,0.06740428324105908,-0.3343558487606686,-0.04158867120788477,-0.09714422788281697
0.075,-0.09444657964978653,0.3460367755898647,0.06631081879269927,-0.31575570315107204,-0.03432543854807072,-0.08695701855590122
0.08,-0.09444657964978653,0.3460367755898647,0.06631081879269927,-0.31575570315107204,-0.03432543854807072,-0.08695701855590122
0.085,-0.12750740735044339,0.2594610878916497,0.012358839137983624,-0.3650070392762807,-0.19191359932425345,-0.23736814569465253
0.09,-0.12750740735044339,0.2594610878916497,0.012358839137983624,-0.3650070392762807,-0.19191359932425345,-0.23736814569465253
0.095,-0.07092429893827033,0.35061199439169555,0.09255140886786112,-0.3141970245081247,-0.12940350447166382,-0.169403505277615
0.1,-0.06160514737360239,0.36275777400144743,0.09203578330199959,-0.32174186563844825,-0.11538039480831776,-0.1524174325916059
0.105,-0.04700969664962491,0.41474387220062936,0.1260380282871791,-0.2969874249934329,-0.06046896229049109,-0.12943448022665588
0.11,-0.04700969664962491,0.41474387220062936,0.1260380282871791,-0.2969874249934329,-0.06046896229049109,-0.12943448022665588
0.115,-0.04700969664962491,0.41474387220062936,0.1260380282871791,-0.2969874249934329,-0.06046896229049109,-0.12943448022665588
0.12,-0.01076351355913124,0.43675338018616267,0.1570253209398608,-0.2824818380052568,-0.06042314417134697,-0.12708981150963963
0.125,-0.011275966461288657,0.45721799880789166,0.18512412073951023,-0.27422330391166877,-0.05364617984784168,-0.11816230953006039
0.13,-0.042175546201237916,0.42470808067004207,0.1480066004551733,-0.30006937532724065,-0.11356817194002188,-0.17606817256967122
0.135,-0.04023963577157625,0.41315228038602125,0.11337711880228774,-0.3197894224101582,-0.14045396745714944,-0.20106002867377912
0.14,-0.04023963577157625,0.41315228038602125,0.11337711880228774,-0.3197894224101582,-0.14045396745714944,-0.20106002867377912
0.145,-0.006456741460969541,0.4599915588586041,0.1300632374319934,-0.28797842640764926,-0.11155145255569486,-0.1686943102742314
0.15,0.012309936992191527,0.4260838575028473,0.1494727302790711,-0.32521599495253967,-0.12815995584083573,-0.17815995634455523
0.155,0.0390144276770114,0.44311796843648055,0.17347418298253556,-0.3146994351717706,-0.09470070751147795,-0.14348119580778965
0.16,0.03834749567265646,0.4262688943537843,0.1570168607887286,-0.33894033546557323,-0.0878522836765651,-0.13436391205211812
0.165,0.059605084730514575,0.4293007786702261,0.1296792498837367,-0.3267860002609865,-0.059862716457488814,-0.12652938357190616
0.17,0.059605084730514575,0.4293007786702261,0.1296792498837367,-0.3267860002609865,-0.059862716457488814,-0.12652938357190616
0.175,0.059605084730514575,0.4293007786702261,0.1296792498837367,-0.3267860002609865,-0.059862716457488814,-0.12652938357190616
0.18,0.05950587340067654,0.4209709112472253,0.10523185576496692,-0.3456698161476246,-0.0919473711290784,-0.15716476287144318
0.185,0.057431336648489734,0.40373380394898667,0.10182993646231393,-0.3613987768808704,-0.128689035755538,-0.19118903617530422
0.19,0.057431336648489734,0.40373380394898667,0.10182993646231393,-0.3613987768808704,-0.128689035755538,-0.19118903617530422
0.195,0.05716527098950943,0.3970073911829848,0.08085669461380103,-0.37548005565104287,-0.14490035184498,-0.20612484205209797
0.2,0.09462097038709207,0.4320895498589593,0.11204670485481619,-0.3258715640934997,-0.12231094315436479,-0.1811344729612036
0.205,0.11530012526139598,0.44919052569501494,0.12083945056422975,-0.30636998177590624,-0.11741138815386734,-0.17510369623365157
0.21,0.11530012526139598,0.44919052569501494,0.12083945056422975,-0.30636998177590624,-0.11741138815386734,-0.17510369623365157
0.215,0.11530012526139598,0.44919052569501494,0.12083945056422975,-0.30636998177590624,-0.11741138815386734,-0.17510369623365157
0.22,0.11530012526139598,0.44919052569501494,0.12083945056422975,-0.30636998177590624,-0.11741138815386734,-0.17510369623365157
0.225,0.11530012526139598,0.44919052569501494,0.12083945056422975,-0.30636998177590624,-0.11741138815386734,-0.17510369623365157
0.23,0.11530012526139598,0.44919052569501494,0.12083945056422975,-0.30636998177590624,-0.11741138815386734,-0.17510369623365157
0.235,0.09494657465175306,0.41581512610217886,0.08199662351009192,-0.3367230795040143,-0.13378182277731426,-0.1903855967423856
0.24,0.0997443961962463,0.432768668561286,0.10494187321099759,-0.3237518992676454,-0.1263722383903927,-0.18192779431907377
0.245,0.0997443961962463,0.432768668561286,0.10494187321099759,-0.3237518992676454,-0.1263722383903927,-0.18192779431907377
0.25,0.0997443961962463,0.432768668561286,0.10494187321099759,-0.3237518992676454,-0.1263722383903927,-0.18192779431907377
0.255,0.0997443961962463,0.432768668561286,0.10494187321099759,-0.3237518992676454,-0.1263722383903927,-0.18192779431907377
0.26,0.10582644003380853,0.432204303698573,0.11123953391981473,-0.3206437833013193,-0.12387470268555875,-0.17842015759735472
0.265,0.10582644003380853,0.432204303698573,0.11123953391981473,-0.3206437833013193,-0.12387470268555875,-0.17842015759735472
0.27,0.1045728234212535,0.4247167516784253,0.09153455469716158,-0.3331637648498878,-0.12201606639561932,-0.1755874953268475
0.275,0.1045728234212535,0.4247167516784253,0.09153455469716158,-0.3331637648498878,-0.12201606639561932,-0.1755874953268475
0.28,0.11383617849684527,0.41952550153151436,0.09535414238911619,-0.33977804185428434,-0.12399068752647224,-0.1757148258048995
0.285,0.11383617849684527,0.41952550153151436,0.09535414238911619,-0.33977804185428434,-0.12399068752647224,-0.1757148258048995
0.29,0.11383617849684527,0.41952550153151436,0.09535414238911619,-0.33977804185428434,-0.12399068752647224,-0.1757148258048995
0.295,0.11383617849684527,0.41952550153151436,0.09535414238911619,-0.33977804185428434,-0.12399068752647224,-0.1757148258048995
0.3,0.11383617849684527,0.41952550153151436,0.09535414238911619,-0.33977804185428434,-0.12399068752647224,-0.1757148258048995
0.305,0.11383617849684527,0.41952550153151436,0.09535414238911619,-0.33977804185428434,-0.12399068752647224,-0.1757148258048995
0.31,0.11383617849684527,0.41952550153151436,0.09535414238911619,-0.33977804185428434,-0.12399068752647224,-0.1757148258048995
0.315,0.11383617849684527,0.41952550153151436,0.09535414238911619,-0.33977804185428434,-0.12399068752647224,-0.1757148258048995
0.32,0.11438390473448981,0.4143024772219279,0.08058270553213706,-0.34897498570581387,-0.1340468269430157,-0.1848942849116391
0.325,0.11438390473448981,0.4143024772219279,0.08058270553213706,-0.34897498570581387,-0.1340468269430157,-0.1848942849116391
0.33,0.11438390473448981,0.4143024772219279,0.08058270553213706,-0.34897498570581387,-0.1340468269430157,-0.1848942849116391
0.335,0.11438390473448981,0.4143024772219279,0.08058270553213706,-0.34897498570581387,-0.1340468269430157,-0.1848942849116391
0.34,0.11438390473448981,0.4143024772219279,0.08058270553213706,-0.34897498570581387,-0.1340468269430157,-0.1848942849116391
0.345,0.11438390473448981,0.4143024772219279,0.08058270553213706,-0.34897498570581387,-0.1340468269430157,-0.1848942849116391
0.35,0.11438390473448981,0.4143024772219279,0.08058270553213706,-0.34897498570581387,-0.1340468269430157,-0.1848942849116391
0.355,0.11438390473448981,0.4143024772219279,0.08058270553213706,-0.34897498570581387,-0.1340468269430157,-0.1848942849116391
0.36,0.11438390473448981,0.4143024772219279,0.08058270553213706,-0.34897498570581387,-0.1340468269430157,-0.1848942849116391
0.365,0.11438390473448981,0.4143024772219279,0.08058270553213706,-0.34897498570581387,-0.1340468269430157,-0.1848942849116391
