T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
51.0,0.8846153846153846,0.8076923076923077,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.8461538461538461,0.8461538461538461,0.8461538461538461
52.0,0.896551724137931,0.8275862068965517,0.7931034482758621,0.9310344827586207,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.8620689655172413
53.0,0.896551724137931,0.8275862068965517,0.7931034482758621,0.9310344827586207,0.9310344827586207,0.8620689655172413,0.8620689655172413,0.8620689655172413
54.0,0.9117647058823529,0.8529411764705882,0.7941176470588235,0.9411764705882353,0.9411764705882353,0.8529411764705882,0.8529411764705882,0.8235294117647058
55.0,0.8653846153846154,0.8461538461538461,0.8076923076923077,0.9615384615384616,0.9615384615384616,0.8653846153846154,0.8076923076923077,0.8076923076923077
56.0,0.875,0.84375,0.828125,0.96875,0.96875,0.875,0.828125,0.828125
57.0,0.8888888888888888,0.8611111111111112,0.8472222222222222,0.9722222222222222,0.9722222222222222,0.8888888888888888,0.8472222222222222,0.8472222222222222
58.0,0.9102564102564102,0.8846153846153846,0.8717948717948718,0.9743589743589743,0.9743589743589743,0.9102564102564102,0.8717948717948718,0.8717948717948718
59.0,0.9166666666666666,0.84375,0.875,0.9791666666666666,0.9791666666666666,0.90625,0.875,0.8854166666666666
60.0,0.9338842975206612,0.8429752066115702,0.9090909090909091,0.9917355371900827,0.9917355371900827,0.9256198347107438,0.9008264462809917,0.9090909090909091
61.0,0.9328859060402684,0.825503355704698,0.9060402684563759,0.9932885906040269,0.9932885906040269,0.9328859060402684,0.912751677852349,0.912751677852349
62.0,0.9337748344370861,0.8278145695364238,0.9072847682119205,0.9933774834437086,0.9933774834437086,0.9337748344370861,0.9139072847682119,0.9139072847682119
63.0,0.934640522875817,0.8300653594771242,0.9084967320261438,0.9934640522875817,0.9934640522875817,0.934640522875817,0.9150326797385621,0.9150326797385621
64.0,0.937888198757764,0.8385093167701864,0.9130434782608695,0.9937888198757764,0.9937888198757764,0.937888198757764,0.9192546583850931,0.9192546583850931
65.0,0.9447513812154696,0.850828729281768,0.9171270718232044,0.994475138121547,0.994475138121547,0.9392265193370166,0.9281767955801105,0.9281767955801105
66.0,0.9489795918367347,0.8520408163265306,0.9183673469387755,0.9948979591836735,0.9948979591836735,0.9438775510204082,0.9336734693877551,0.9336734693877551
67.0,0.9466019417475728,0.8543689320388349,0.9174757281553398,0.9902912621359223,0.9902912621359223,0.941747572815534,0.9320388349514563,0.9320388349514563
68.0,0.9476190476190476,0.8476190476190476,0.919047619047619,0.9904761904761905,0.9904761904761905,0.9428571428571428,0.9285714285714286,0.9333333333333333
69.0,0.9493087557603687,0.8571428571428571,0.9262672811059908,0.9953917050691244,0.9953917050691244,0.9493087557603687,0.9354838709677419,0.9400921658986175
70.0,0.9563318777292577,0.8646288209606987,0.9301310043668122,0.9956331877729258,0.9956331877729258,0.9519650655021834,0.9388646288209607,0.9432314410480349
71.0,0.9630996309963099,0.8819188191881919,0.940959409594096,0.996309963099631,0.996309963099631,0.959409594095941,0.948339483394834,0.9520295202952029
72.0,0.9698795180722891,0.8945783132530121,0.9457831325301205,0.9969879518072289,0.9969879518072289,0.9668674698795181,0.9578313253012049,0.9608433734939759
73.0,0.9738903394255874,0.8981723237597912,0.9477806788511749,0.9973890339425587,0.9973890339425587,0.9686684073107049,0.9634464751958225,0.9634464751958225
74.0,0.9750623441396509,0.8952618453865336,0.9476309226932669,0.9975062344139651,0.9975062344139651,0.972568578553616,0.9650872817955112,0.970074812967581
75.0,0.9846938775510204,0.9005102040816326,0.9540816326530612,0.9974489795918368,0.9974489795918368,0.9795918367346939,0.9795918367346939,0.9821428571428571
76.0,0.9868766404199475,0.9028871391076115,0.9553805774278216,0.9973753280839895,0.9973753280839895,0.9816272965879265,0.9816272965879265,0.984251968503937
77.0,0.9869109947643979,0.9031413612565445,0.9554973821989529,0.9973821989528796,0.9973821989528796,0.981675392670157,0.981675392670157,0.9842931937172775
78.0,0.9878345498783455,0.9075425790754258,0.9562043795620438,0.9975669099756691,0.9975669099756691,0.9829683698296837,0.9829683698296837,0.9854014598540146
79.0,0.9892008639308856,0.9287257019438445,0.9632829373650108,0.9978401727861771,0.9978401727861771,0.9892008639308856,0.9892008639308856,0.9892008639308856
80.0,0.9902912621359223,0.9398058252427185,0.9669902912621359,0.996116504854369,0.996116504854369,0.9922330097087378,0.9922330097087378,0.9922330097087378
81.0,0.994535519125683,0.9508196721311475,0.970856102003643,0.9963570127504554,0.9963570127504554,0.994535519125683,0.994535519125683,0.9963570127504554
82.0,0.9949324324324325,0.9543918918918919,0.972972972972973,0.9966216216216216,0.9966216216216216,0.9915540540540541,0.9915540540540541,0.9966216216216216
83.0,0.9949409780775716,0.954468802698145,0.9730185497470489,0.9966273187183811,0.9966273187183811,0.9915682967959528,0.9915682967959528,0.9966273187183811
84.0,0.9948805460750854,0.9539249146757679,0.9726962457337884,0.9965870307167235,0.9965870307167235,0.9914675767918089,0.9914675767918089,0.9965870307167235
85.0,0.9946902654867257,0.9539823008849557,0.9734513274336283,0.9964601769911504,0.9964601769911504,0.9929203539823008,0.9911504424778761,0.9964601769911504
86.0,0.9946714031971581,0.9573712255772646,0.9751332149200711,0.9964476021314387,0.9964476021314387,0.9893428063943162,0.9893428063943162,0.9964476021314387
87.0,0.9966386554621849,0.9613445378151261,0.9781512605042016,0.9966386554621849,0.9983193277310924,0.9915966386554622,0.9915966386554622,0.9983193277310924
88.0,0.9968895800933126,0.9626749611197511,0.9782270606531882,0.9968895800933126,0.9984447900466563,0.9922239502332815,0.9937791601866252,0.9984447900466563
89.0,0.9971671388101983,0.9660056657223796,0.9759206798866855,0.9971671388101983,0.9985835694050992,0.990084985835694,0.9943342776203966,0.9985835694050992
90.0,0.9975278121137207,0.965389369592089,0.9777503090234858,0.9975278121137207,0.9987639060568603,0.9913473423980222,0.9938195302843016,0.9975278121137207
91.0,0.9976019184652278,0.9688249400479616,0.9760191846522782,0.9976019184652278,0.9988009592326139,0.9916067146282974,0.9928057553956835,0.9964028776978417
92.0,0.9975609756097561,0.9719512195121951,0.9780487804878049,0.9975609756097561,0.998780487804878,0.9914634146341463,0.9926829268292683,0.9963414634146341
93.0,0.9974811083123426,0.9748110831234257,0.9798488664987406,0.9974811083123426,0.9987405541561712,0.9924433249370277,0.9924433249370277,0.9974811083123426
94.0,0.9974093264248705,0.977979274611399,0.9818652849740933,0.9974093264248705,0.9987046632124352,0.9922279792746114,0.9935233160621761,0.9974093264248705
95.0,0.9973753280839895,0.9776902887139107,0.9829396325459318,0.9973753280839895,0.9986876640419947,0.9921259842519685,0.9934383202099738,0.9973753280839895
96.0,0.9973856209150327,0.9777777777777777,0.9830065359477124,0.9973856209150327,0.9986928104575163,0.9921568627450981,0.9934640522875817,0.9973856209150327
97.0,0.9973924380704041,0.9778357235984355,0.9817470664928292,0.9973924380704041,0.9986962190352021,0.9921773142112125,0.9934810951760105,0.9973924380704041
98.0,0.9974160206718347,0.979328165374677,0.9819121447028424,0.9974160206718347,0.9987080103359173,0.9922480620155039,0.9922480620155039,0.9961240310077519
99.0,0.9986807387862797,0.9802110817941952,0.9828496042216359,0.9973614775725593,0.9986807387862797,0.9920844327176781,0.9920844327176781,0.996042216358839
100.0,1.0,0.9836512261580381,0.9836512261580381,0.9986376021798365,1.0,0.9918256130790191,0.9918256130790191,0.9959128065395095
101.0,1.0,0.9844760672703752,0.9857697283311773,0.9987063389391979,1.0,0.9909443725743855,0.9883570504527813,0.9948253557567918
102.0,0.9974779319041615,0.9823455233291298,0.9823455233291298,0.9987389659520807,1.0,0.9924337957124842,0.9899117276166457,0.9924337957124842
103.0,0.9964912280701754,0.9812865497076023,0.9812865497076023,0.9988304093567252,1.0,0.991812865497076,0.9894736842105263,0.991812865497076
104.0,0.9966666666666667,0.9822222222222222,0.9822222222222222,0.9988888888888889,1.0,0.9911111111111112,0.9888888888888889,0.9922222222222222
105.0,0.9967567567567568,0.9827027027027027,0.9827027027027027,0.9989189189189189,1.0,0.9913513513513513,0.9891891891891892,0.9924324324324324
106.0,0.9957173447537473,0.9817987152034261,0.9817987152034261,0.9989293361884368,1.0,0.9925053533190579,0.9892933618843683,0.9914346895074947
107.0,0.9955257270693513,0.9809843400447428,0.9809843400447428,1.0,1.0,0.9921700223713646,0.9888143176733781,0.9910514541387024
108.0,0.995249406175772,0.9833729216152018,0.9809976247030879,1.0,1.0,0.9916864608076009,0.9881235154394299,0.9904988123515439
109.0,0.9948119325551232,0.9818417639429312,0.9831387808041504,1.0,1.0,0.993514915693904,0.9870298313878081,0.9896238651102465
110.0,0.9938080495356038,0.9845201238390093,0.9829721362229102,1.0,1.0,0.9922600619195047,0.9860681114551083,0.9891640866873065
111.0,0.9930675909878682,0.9844020797227037,0.9844020797227037,1.0,1.0,0.9913344887348353,0.9861351819757366,0.9896013864818024
112.0,0.9910873440285205,0.982174688057041,0.9803921568627451,1.0,1.0,0.9893048128342246,0.983957219251337,0.9893048128342246
113.0,0.9898819561551433,0.9814502529510961,0.9797639123102867,1.0,1.0,0.9881956155143339,0.984822934232715,0.9898819561551433
114.0,0.9911894273127754,0.9809104258443465,0.9823788546255506,1.0,1.0,0.9897209985315712,0.986784140969163,0.9911894273127754
115.0,0.9933035714285714,0.9854910714285714,0.9866071428571429,1.0,1.0,0.9910714285714286,0.9888392857142857,0.9933035714285714
116.0,0.9931170108161259,0.984267453294002,0.9872173058013766,1.0,1.0,0.992133726647001,0.9901671583087512,0.9941002949852508
117.0,0.9927184466019418,0.9838187702265372,0.988673139158576,1.0,1.0,0.9919093851132686,0.9911003236245954,0.9935275080906149
118.0,0.993234100135318,0.9857916102841678,0.9905277401894452,1.0,1.0,0.9925575101488497,0.993234100135318,0.9945872801082544
119.0,0.9936224489795918,0.985969387755102,0.9891581632653061,1.0,1.0,0.9929846938775511,0.9936224489795918,0.9948979591836735
120.0,0.9941792782305006,0.9866123399301513,0.990104772991851,1.0,1.0,0.9935972060535506,0.9935972060535506,0.9953434225844005
121.0,0.994086339444116,0.9875813128326434,0.9905381431105854,1.0,1.0,0.994086339444116,0.9952690715552928,0.9958604376108812
122.0,0.9951690821256038,0.9879227053140096,0.9915458937198067,0.9993961352657005,0.9993961352657005,0.9939613526570048,0.9951690821256038,0.9963768115942029
123.0,0.9956683168316832,0.9888613861386139,0.9925742574257426,0.9993811881188119,0.9993811881188119,0.994430693069307,0.9956683168316832,0.9969059405940595
124.0,0.9955414012738854,0.9885350318471338,0.9923566878980892,0.9993630573248408,0.9993630573248408,0.9949044585987261,0.9961783439490446,0.9968152866242038
125.0,0.9954692556634305,0.9883495145631068,0.9922330097087378,0.9993527508090615,0.9993527508090615,0.9948220064724919,0.996116504854369,0.9967637540453075
126.0,0.9960732984293194,0.9888743455497382,0.9928010471204188,0.9993455497382199,0.9993455497382199,0.9954188481675392,0.9967277486910995,0.9973821989528796
127.0,0.9960681520314548,0.9882044560943644,0.9921363040629095,0.9993446920052425,0.9993446920052425,0.9954128440366973,0.9960681520314548,0.9973787680209698
128.0,0.99609375,0.98828125,0.9921875,0.9993489583333334,0.9993489583333334,0.9954427083333334,0.99609375,0.9973958333333334
129.0,0.9954780361757106,0.9877260981912145,0.9916020671834626,0.9993540051679587,0.9993540051679587,0.9954780361757106,0.9961240310077519,0.9974160206718347
130.0,0.9955808080808081,0.9842171717171717,0.9911616161616161,0.9993686868686869,0.9993686868686869,0.9955808080808081,0.9955808080808081,0.9968434343434344
131.0,0.9956709956709957,0.9833024118738405,0.9907235621521335,0.9993815708101422,0.9993815708101422,0.9956709956709957,0.9956709956709957,0.9969078540507111
132.0,0.9962593516209476,0.983790523690773,0.9918952618453866,0.9993765586034913,0.9993765586034913,0.9962593516209476,0.9962593516209476,0.9968827930174564
133.0,0.9968253968253968,0.9847619047619047,0.9923809523809524,0.9993650793650793,0.9993650793650793,0.9968253968253968,0.9961904761904762,0.9968253968253968
134.0,0.9966996699669967,0.9854785478547855,0.9914191419141914,0.9993399339933994,0.9993399339933994,0.9966996699669967,0.996039603960396,0.9966996699669967
135.0,0.9962462462462462,0.9834834834834835,0.9902402402402403,0.9992492492492493,0.9992492492492493,0.996996996996997,0.9962462462462462,0.9962462462462462
136.0,0.9967741935483871,0.9838709677419355,0.9903225806451613,0.9991935483870967,0.9991935483870967,0.9967741935483871,0.9959677419354839,0.9959677419354839
137.0,0.998062015503876,0.9825581395348837,0.9903100775193798,0.999031007751938,0.999031007751938,0.998062015503876,0.9961240310077519,0.997093023255814
138.0,0.9986910994764397,0.975130890052356,0.9882198952879581,0.9986910994764397,0.9986910994764397,0.9973821989528796,0.9947643979057592,0.9973821989528796
139.0,0.9984350547730829,0.9671361502347418,0.9906103286384976,0.9984350547730829,0.9984350547730829,0.9968701095461658,0.9937402190923318,0.9968701095461658
140.0,0.9978858350951374,0.9534883720930233,0.985200845665962,0.9978858350951374,0.9978858350951374,0.9957716701902748,0.9936575052854123,0.9957716701902748
141.0,0.9975786924939467,0.9467312348668281,0.9830508474576272,0.9975786924939467,0.9975786924939467,0.9951573849878934,0.9927360774818402,0.9951573849878934
142.0,0.9974811083123426,0.947103274559194,0.9848866498740554,1.0,1.0,0.9974811083123426,0.9949622166246851,0.9974811083123426
143.0,0.9973890339425587,0.9451697127937336,0.9843342036553525,1.0,1.0,0.9973890339425587,0.9947780678851175,0.9973890339425587
144.0,0.9974025974025974,0.9454545454545454,0.9844155844155844,1.0,1.0,0.9974025974025974,0.9948051948051948,0.9974025974025974
145.0,0.9974025974025974,0.9454545454545454,0.9844155844155844,1.0,1.0,0.9974025974025974,0.9948051948051948,0.9974025974025974
146.0,0.9973821989528796,0.9450261780104712,0.9842931937172775,1.0,1.0,0.9973821989528796,0.9947643979057592,0.9973821989528796
147.0,0.9973684210526316,0.9473684210526315,0.9868421052631579,1.0,1.0,0.9973684210526316,0.9973684210526316,0.9973684210526316
148.0,0.997289972899729,0.94579945799458,0.986449864498645,1.0,1.0,0.997289972899729,0.997289972899729,0.997289972899729
149.0,1.0,0.9467787114845938,0.988795518207283,1.0,1.0,0.9971988795518207,0.9971988795518207,0.9971988795518207
150.0,1.0,0.9595015576323987,0.9906542056074766,1.0,1.0,0.9968847352024922,1.0,1.0
151.0,1.0,0.9614035087719298,0.9929824561403509,1.0,1.0,0.9964912280701754,1.0,1.0
152.0,0.9962264150943396,0.9547169811320755,0.9886792452830189,0.9962264150943396,0.9962264150943396,0.9924528301886792,0.9962264150943396,1.0
153.0,0.9957805907172996,0.9493670886075949,0.9873417721518988,0.9957805907172996,0.9957805907172996,0.9915611814345991,0.9957805907172996,1.0
154.0,0.9951923076923077,0.9423076923076923,0.9903846153846154,0.9951923076923077,0.9951923076923077,0.9903846153846154,0.9951923076923077,1.0
155.0,0.9942857142857143,0.9314285714285714,0.9885714285714285,0.9942857142857143,0.9942857142857143,0.9885714285714285,0.9942857142857143,1.0
156.0,0.9929577464788732,0.9225352112676056,0.9859154929577465,0.9929577464788732,0.9929577464788732,0.9859154929577465,0.9929577464788732,1.0
157.0,0.9916666666666667,0.925,0.9833333333333333,0.9916666666666667,0.9916666666666667,0.9833333333333333,0.9916666666666667,1.0
158.0,0.9902912621359223,0.9320388349514563,0.9805825242718447,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.9902912621359223,1.0
159.0,0.9880952380952381,0.9523809523809523,0.9761904761904762,0.9880952380952381,0.9880952380952381,0.9880952380952381,0.9880952380952381,1.0
160.0,0.9777777777777777,0.9555555555555556,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,1.0
161.0,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,0.967741935483871,1.0
162.0,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,1.0
163.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0
164.0,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.0
165.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
172.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
174.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
178.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
182.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
185.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
188.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
191.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
193.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
195.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
196.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
197.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
199.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
200.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
201.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
202.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
203.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
205.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
206.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
207.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
208.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
209.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
210.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
212.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
213.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
215.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
216.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
219.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
221.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
223.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
227.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
228.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
229.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
230.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
232.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
233.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
234.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
235.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
236.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
238.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
239.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
241.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
243.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
244.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
245.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
246.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
249.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
250.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
251.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
252.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
253.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
254.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
258.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
259.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
262.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
263.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
