τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,,,,,,,,,,,,
0.005,0.0037563113495947572,0.002779773548326964,0.0026402141730416844,0.002081841629684881,0.03164168292002849,0.0011050150890008607,0.0010566004987437583,0.0010566004987437583,0.0010566004987437583,0.0025329964398342307,0.0025329964398342307,0.0025329964398342307
0.01,0.0037563113495947572,0.002779773548326964,0.0026402141730416844,0.002081841629684881,0.03164168292002849,0.0011050150890008607,0.0010566004987437583,0.0010566004987437583,0.0010566004987437583,0.0025329964398342307,0.0025329964398342307,0.0025329964398342307
0.015,0.0037563113495947572,0.002779773548326964,0.0026402141730416844,0.002081841629684881,0.03164168292002849,0.0011050150890008607,0.0010566004987437583,0.0010566004987437583,0.0010566004987437583,0.0025329964398342307,0.0025329964398342307,0.0025329964398342307
0.02,0.5328944908477137,0.5293815185612242,0.5321135493952636,0.5305615324126535,0.5568999909623104,0.5291237950998166,0.5289979088510609,0.5293377275651744,0.5293377275651744,0.3349492579145932,0.001615924581259862,0.5299367581549785
0.025,0.2699993055825359,0.26757106959134686,0.2687616396906511,0.26628029217173593,0.28876697139820734,0.26567054737698864,0.2661150571230821,0.26620507415304384,0.26620507415304384,0.16901293840880413,0.0023462717421374865,0.2665066885289968
0.03,0.2699993055825359,0.26757106959134686,0.2687616396906511,0.26628029217173593,0.28876697139820734,0.26567054737698864,0.2661150571230821,0.26620507415304384,0.26620507415304384,0.16901293840880413,0.0023462717421374865,0.2665066885289968
0.035,0.3335103123324955,0.39553121127585666,0.41277730106791033,0.328286912984769,0.6293538437373267,0.45540798176463965,0.40124320573261313,0.4182211306447703,0.41916040973208113,0.2587882519413392,0.2718341933956147,0.4585052021527078
0.04,0.32750112168522477,0.3822743081105523,0.39536775773757377,0.32351456222323427,0.6159738284632077,0.47709737658071716,0.386182555621693,0.39985625451174045,0.40065102912408046,0.22128759722312802,0.3543085022638224,0.46964108276561967
0.045,0.41267601397801607,0.28306565278484,0.28254168147683406,0.3081929495717954,0.7171926088699182,0.5358424177409983,0.40945354767218983,0.39134693957431965,0.309285410315465,0.3789481447813909,0.38071679571193684,0.48388190255478075
0.05,0.43299669892120374,0.36961927096946146,0.3295772408550588,0.32267285135761786,0.7055356205124086,0.5245056165112906,0.4469141312067094,0.43654014069560837,0.3027762620128266,0.42503282272135234,0.37165869091347337,0.4892894505095223
0.055,0.3871721599963571,0.3234696510293729,0.29424234470883276,0.25844593534050425,0.7406896551227513,0.4823620493790782,0.4238784083081727,0.4000603808443695,0.2936859518385692,0.4293184125830689,0.37313531645532044,0.4790086084098254
0.06,0.36799916640446934,0.28828790975070134,0.28150170493095694,0.21724118200551415,0.782173238955738,0.45856632146264337,0.40383121213202244,0.3879912745248924,0.26307671885366024,0.3995460135601475,0.3427921719388804,0.4619339257269043
0.065,0.3551884382809622,0.27611626346036416,0.25835729464378865,0.22836460879583667,0.762675413698758,0.42343116939717024,0.3832262267046163,0.36656205655079216,0.24583895028321165,0.37038501922449907,0.3559609134418565,0.43663937415414666
0.07,0.4111239573650599,0.33440962256521845,0.322217164821481,0.2902259739279592,0.8425362757043948,0.47583508132010416,0.41312118001224524,0.40740209618384654,0.28773423980920204,0.40032071730242424,0.43429232256725314,0.4600388866703796
0.075,0.42056313202442014,0.3271046496779831,0.3163053942406035,0.26870028177599004,0.8426581893791562,0.4758644733132731,0.4045484671639389,0.38963431653812586,0.2791716798846078,0.40003915981586224,0.42331619016824723,0.4385759144074173
0.08,0.39882905747362507,0.3003001991869558,0.290604238982884,0.23909288288213057,0.8741705273177375,0.47678471365577685,0.403496797015868,0.42875751305178045,0.29805996048366734,0.40621607200927495,0.42604248185334764,0.438379939399958
0.085,0.42548421472474146,0.3162698315100704,0.30297465397152884,0.24168310170499066,0.8955113101245787,0.49142596617714546,0.4196840503692193,0.4496497448321097,0.3158885260144699,0.4205951754721596,0.42600833652811243,0.4465517648614729
0.09,0.41828887694781264,0.33737599222817427,0.31571180865019155,0.25707128460099726,0.8811191750734501,0.48831681291748386,0.43446892234661566,0.4671172241621424,0.3324790464448086,0.43095691109463496,0.4328326642770306,0.44954385541145964
0.095,0.4115396927215479,0.32370547545835565,0.31116103735441947,0.24931351340600208,0.9038431366112337,0.47789493577888764,0.42990663767518705,0.446155240134648,0.3221184937336396,0.42426882035381,0.42977738518112807,0.4583163586667656
0.1,0.41972103565431673,0.3256261249264852,0.31794494459528333,0.24691375510875269,0.9099937946159572,0.4878707726632409,0.43377595589749235,0.45906963733719813,0.3338025376237109,0.4256834307939567,0.43366588950753193,0.459454891562912
0.105,0.42005323553602814,0.31986986735973805,0.31098029362611335,0.24357389217832123,0.9101395252836606,0.47949845229811733,0.43756142799884346,0.46592863012929,0.32972042383809436,0.43703416221345875,0.42790270159961863,0.4633214263793215
0.11,0.4287676458054342,0.33025437083619075,0.31275118054572587,0.24495325684733493,0.9093781127890069,0.4815815775702246,0.4326577831136999,0.46512976863712735,0.332785624935753,0.44269933664162625,0.4409122438638056,0.4727412042218806
0.115,0.4312774561255979,0.33419875097848883,0.3205613888057663,0.2454805354814814,0.9334045850692255,0.5013555917567034,0.4467947052106935,0.4765068763327689,0.34869506598621225,0.4588934702552786,0.4504466215261963,0.491149473310135
0.12,0.4282444003857989,0.3390562087193497,0.32558234475137415,0.25353685185420755,0.9312912587364406,0.501537522189606,0.4364311132767525,0.4729377363720055,0.35243399013312554,0.45829649878978673,0.449229076755744,0.4852594245854531
0.125,0.4258335873280891,0.34342896187563987,0.32981205881530895,0.2585105484761464,0.9259037201493322,0.49882286676103677,0.4359902231374218,0.4702204914701728,0.35051478328585495,0.45557158231263367,0.4464842568993424,0.48235594568581214
0.13,0.4300425792462645,0.3453725457662498,0.32585159568159683,0.26272323786885177,0.9345200669854571,0.49927841409596946,0.44198710742995817,0.47556459160528075,0.3516973071232663,0.4542317713712564,0.44489081356134463,0.4806856254203834
0.135,0.42530922883526967,0.34743927689715737,0.3279628219182616,0.2598279538531587,0.9303569169318422,0.49974870777378244,0.4407969322893068,0.4732274234160003,0.35094818104272957,0.44954818160508,0.4460057051059813,0.4756628836792183
0.14,0.4313793369261193,0.34392956681510917,0.3322936913096113,0.2540981037260941,0.9381077645682474,0.5059005817354251,0.44966013973635627,0.46953193510668384,0.3522389804334833,0.46316592762472925,0.4519410482870777,0.48615182664624834
0.145,0.44083470339745323,0.3572875745051143,0.34075407308500144,0.2608205286581808,0.9300401178334678,0.5119157896356901,0.45444401821404073,0.4772927742609499,0.3628606233602665,0.4672146953325735,0.45739400579017925,0.4902755558246685
0.15,0.44284406446249014,0.3561995812668178,0.3397568149839767,0.260231601708383,0.9281960999108981,0.5099582043658277,0.454944107122376,0.4772064019094013,0.3639157631465032,0.46523036893654085,0.457688155687118,0.49406511787264323
0.155,0.44209384025769727,0.36316759738836973,0.3474186949262595,0.26475073643421304,0.9115973616877037,0.5018009601232475,0.44796072501588086,0.4693167793407589,0.35935821818853425,0.45905893826949246,0.4452473514347358,0.4939391999526225
0.16,0.44406744769801304,0.3748328086705839,0.35543659686688434,0.277127946884011,0.900529270411437,0.5007933172009114,0.44953678430392824,0.47138975333514394,0.36964703660877524,0.46141391235120066,0.4475007310103121,0.491963396670601
0.165,0.4466317922766109,0.3698995920226761,0.3505034607977999,0.2731364847117947,0.8991364764525556,0.4977491235645293,0.447919065953666,0.47023787360953645,0.36832264250998453,0.4600412064242686,0.45412085151289716,0.4895466218672877
0.17,0.45362599401312365,0.372702604063389,0.35739901438085714,0.2815081229705031,0.9107651589325192,0.501329635348148,0.45257851210797245,0.4754350805537163,0.38227795474299614,0.4652194891343467,0.4658407175099549,0.49267092767555853
0.175,0.46035582835168937,0.3712568686728552,0.3558607154669902,0.28016680166479696,0.912716814248708,0.5073912300005016,0.45387255732244536,0.47660557674956355,0.3839520029702528,0.46723891271771406,0.46785678310210277,0.494541965104649
0.18,0.4614471932196359,0.3727305195819687,0.35244502494507585,0.2776414120264762,0.913228662286452,0.5037578939880861,0.4497926138821734,0.4782405443896627,0.3821023918946354,0.4680932801483725,0.46680152445638967,0.4913148875936426
0.185,0.45970004991961116,0.3709551745577551,0.3555462996250879,0.2809277377141892,0.9091633884826088,0.5017465719949455,0.4524604913750866,0.4759496926505416,0.3803229133070837,0.4666412966994201,0.4653564120483521,0.48973938495615155
0.19,0.458819478278989,0.3687950896176388,0.3535110117470804,0.2821271434681302,0.9093164910365326,0.5018772715506142,0.45168927792557867,0.4808415465199043,0.38143886035537333,0.467833136678596,0.46333923074994227,0.49095732511778295
0.195,0.458819478278989,0.3687950896176388,0.3535110117470804,0.2821271434681302,0.9093164910365326,0.5018772715506142,0.45168927792557867,0.4808415465199043,0.38143886035537333,0.467833136678596,0.46333923074994227,0.49095732511778295
0.2,0.46405626549730367,0.3697399580371218,0.35300498992914764,0.2839792701606597,0.9176438611888383,0.5069945592416958,0.4535185450982855,0.4824269774054792,0.37938806356474913,0.47336869265387654,0.47028178087406414,0.49405146537989736
0.205,0.4654977363095568,0.3730523427322589,0.35640540669514903,0.28264514523313444,0.9219090819281308,0.5102945567062861,0.45672095561669335,0.4837799151973725,0.3864267684212663,0.47640344253913297,0.47728352447870226,0.4953627964423199
0.21,0.46714088111712837,0.37575548317526175,0.36405545700357567,0.27762241274087435,0.9149198105692097,0.5039877437925435,0.4565386796118037,0.48004236905339126,0.38970450149726577,0.4755892917625705,0.47435465219711626,0.4978302249254659
0.215,0.46714088111712837,0.37575548317526175,0.36405545700357567,0.27762241274087435,0.9149198105692097,0.5039877437925435,0.4565386796118037,0.48004236905339126,0.38970450149726577,0.4755892917625705,0.47435465219711626,0.4978302249254659
0.22,0.4700379575855008,0.3741815068480715,0.3640325546500947,0.2782374657364361,0.9156418264554491,0.506401139471532,0.4608360228264868,0.48506154015251035,0.3951776317298327,0.47811521552345965,0.47711453892320616,0.5004721439494033
0.225,0.4680282886752055,0.3725149205565158,0.362357217057817,0.2771081019599216,0.9123256766198206,0.5050169980743376,0.4587109254094247,0.48298756759362677,0.3935530787130626,0.477372625514829,0.4763769522975767,0.49961776929864293
0.23,0.46571896413815783,0.3707103033096713,0.36058080042369,0.27574875649401653,0.9123744835539589,0.5025680007857807,0.45672561310546295,0.4807849762702855,0.3917954350955948,0.4750676266379824,0.4740769070188258,0.49720209806466287
0.235,0.4687969279307503,0.3690252014510359,0.3592449254635171,0.2752909882688636,0.9107257196071029,0.5009850032461499,0.4552700275476255,0.47919422992749605,0.3906452310358483,0.4733367745280955,0.4720671318621726,0.4949806694535802
0.24,0.47529831267999983,0.36870464680734943,0.3589957969213991,0.2758762693615091,0.9172224369251937,0.5022667198638081,0.45791250734603917,0.4808061107674013,0.3980272001001815,0.474931229336134,0.4736323570228111,0.49629393320738985
0.245,0.47961608778988807,0.36713758797125295,0.3579931111771281,0.274557005606506,0.9181644129900497,0.5004702026958823,0.45655000973491405,0.47936626679939115,0.3969911556964017,0.4737527894219199,0.4714450911426609,0.4950112849816086
0.25,0.47961608778988807,0.36713758797125295,0.3579931111771281,0.274557005606506,0.9181644129900497,0.5004702026958823,0.45655000973491405,0.47936626679939115,0.3969911556964017,0.4737527894219199,0.4714450911426609,0.4950112849816086
0.255,0.4850828370381746,0.3656409720260361,0.3565461702650219,0.2734896929185687,0.9194095551871254,0.49928890053488095,0.45738632672416923,0.480060868188525,0.3980856362656471,0.47947758231456444,0.472113400300799,0.5005624950332105
0.26,0.48593077210347835,0.36895219601724555,0.3599291792330707,0.277772521420589,0.9161344340560873,0.497863050400183,0.45792664254517434,0.4786236000052136,0.39928641141590265,0.47765790867265384,0.47251501620548264,0.49829751864083227
