τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,
0.005,0.03199351528386761,0.016929671636258633,0.01658060032301263,0.09747742217655204,0.17585605463578516,0.14599443789951974,0.10054586359476118,0.1052439808979612,0.10536551891112578,0.19699195385205553,0.09595529964652316,0.04361695793135502,0.01276509047517362,0.016650148083525683,0.05092193656796891,0.027941874966585293,0.09264253043802932
0.01,0.08230709278986487,0.0193665116057216,0.01911392214374609,0.17147537289969184,0.2404076382321524,0.2629241164687967,0.1972378947472157,0.19122705645158738,0.20986365500501356,0.24148587321657392,0.19448542779511438,0.07298805691432078,0.035902069043403616,0.016393236966040208,0.04143190271371715,0.03823001847054128,0.18701951922926915
0.015,0.15901690184549722,0.01897188965533877,0.018744898497633288,0.23967131332374922,0.33095102882335414,0.3543265362010418,0.27314969430666286,0.26614744226439635,0.28820794889461065,0.304561858937932,0.2858644694165936,0.10579487336927366,0.06038917863108821,0.03009079383608966,0.04586013980345283,0.04345947834191888,0.26126358818898526
0.02,0.16219131549392898,0.0187660537619619,0.018538031973148288,0.2641251550451628,0.35623112315510747,0.38377278766924455,0.2949484508103338,0.29371595803978784,0.314589559661922,0.32524829827270824,0.30795870751786375,0.11388497414303704,0.070364598906866,0.029866500512109012,0.05013748127103478,0.049746843881603414,0.28885927018798935
0.025,0.16014010221510952,0.017846926547087687,0.018719822404063224,0.28484704413057693,0.37428452486334907,0.40262131967633524,0.3081253219130069,0.3108369006168951,0.327559908798522,0.3367666961812935,0.31668124042034335,0.11935556963171236,0.07578014348538363,0.031359582294783195,0.056116150866000455,0.053990973603409535,0.301903558223675
0.03,0.15981570788597974,0.019134353355941356,0.019942198734890323,0.292660921903695,0.3837012822277792,0.40695604968446003,0.313389468822463,0.3145753460434289,0.33091164998160744,0.3401874505252693,0.31937780205172606,0.12647336225722708,0.07997764398904186,0.033478352799674226,0.055016893167225765,0.05425493755471659,0.3053362638688942
0.035,0.16138775581894504,0.019028126428146643,0.019859702446582334,0.29391024637166363,0.3857650793552876,0.4087043744972429,0.3146387385521203,0.3165614673216532,0.33241055041467304,0.3423537243481966,0.32094712660928076,0.1268884667810995,0.07938700842043665,0.03330841975436286,0.05469898224759318,0.05531433283187255,0.3064896180366068
0.04,0.16053906969344245,0.01901833131732333,0.01983761808912449,0.2944613392802544,0.38529438349346484,0.40883275057586627,0.3149058462470419,0.31663601166741173,0.3321316677442664,0.341266533347465,0.32065798346198393,0.12772164838829794,0.08049636129717377,0.03321433857109602,0.054480537328900576,0.055083413917035966,0.30624678101515257
0.045,0.16053906969344245,0.01901833131732333,0.01983761808912449,0.2944613392802544,0.38529438349346484,0.40883275057586627,0.3149058462470419,0.31663601166741173,0.3321316677442664,0.341266533347465,0.32065798346198393,0.12772164838829794,0.08049636129717377,0.03321433857109602,0.054480537328900576,0.055083413917035966,0.30624678101515257
0.05,0.16011492174499883,0.018977926886154583,0.019802302905874137,0.2950730750642166,0.3841861810025591,0.40766895713033846,0.31538791165605484,0.31721021834941204,0.33120478806705633,0.34027165458011827,0.31973634425602404,0.1273636399844953,0.08027523778349036,0.033194320015725524,0.05439887761771036,0.0549938006320103,0.3053894878869256
