Estimator,Size,Min,Max,Avg,Stdev,Sweet Oct. Start,Sweet Oct. Coverage
boeck2015/tempodetector2016_default,7997,40.0,240.0,118.86878454420408,39.52437510495188,79.0,0.7126422408403151
davies2009/mirex_qm_tempotracker,7970,60.0927,246.094,123.1452569510665,28.399106234704842,84.0,0.8854454203262233
percival2014/stem,7997,50.1745,inf,inf,,71.0,0.8722020757784169
schreiber2014/default,7994,34.99277,177.58585,102.26132662872155,23.823460308070608,71.0,0.8611458593945459
schreiber2017/ismir2017,7996,20.029663,208.10349,103.28780151563282,25.421564162054853,72.0,0.8536768384192096
schreiber2017/mirex2017,7996,10.014832,200.13893,104.99761210892946,29.65979218642493,73.0,0.7893946973486743
schreiber2018/cnn,7997,41.0,232.0,114.44241590596474,31.448721796233556,77.0,0.804051519319745
schreiber2018/fcn,7997,35.0,232.0,110.9859947480305,32.00978939691872,76.0,0.7784169063398775
