Item,davies2009/mirex_qm_tempotracker,klapuri2006/percival2014,boeck2019/multi_task_hjdb,boeck2019/multi_task,boeck2020/dar,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,gkiokas2012/default,schreiber2017/mirex2017,schreiber2017/ismir2017,scheirer1998/percival2014,zplane/auftakt_v3,oliveira2010/ibt,boeck2015/tempodetector2016_default,echonest/version_3_2_1,schreiber2014/default
blues.00031.jams,True,False,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True
blues.00032.jams,True,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
blues.00033.jams,True,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False
blues.00034.jams,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
blues.00035.jams,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False
blues.00036.jams,True,True,False,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True
blues.00037.jams,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True
blues.00038.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
blues.00039.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
blues.00040.jams,False,False,True,False,True,True,False,True,False,True,False,True,True,False,False,True,True,False
blues.00041.jams,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True
blues.00042.jams,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False
blues.00043.jams,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
blues.00044.jams,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
blues.00045.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
blues.00046.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
blues.00047.jams,True,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False
blues.00048.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
blues.00049.jams,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,True,True,True
blues.00050.jams,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True
blues.00051.jams,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
blues.00052.jams,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False
blues.00053.jams,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
blues.00054.jams,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False
blues.00055.jams,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True
blues.00056.jams,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False
blues.00057.jams,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False
blues.00058.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
blues.00059.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
blues.00060.jams,True,True,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True
blues.00061.jams,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
blues.00062.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
blues.00063.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
blues.00064.jams,False,False,False,True,True,True,True,True,False,False,False,True,True,True,True,True,False,False
blues.00065.jams,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
blues.00066.jams,False,False,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False
blues.00067.jams,False,False,True,True,True,True,True,False,False,False,False,False,True,False,True,True,False,False
blues.00068.jams,True,False,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,False
blues.00069.jams,True,False,True,True,True,True,False,True,True,True,False,False,False,False,False,True,True,False
blues.00070.jams,True,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False
blues.00071.jams,False,True,False,True,True,True,True,True,False,True,False,True,True,True,True,True,False,True
blues.00072.jams,False,False,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,False
blues.00073.jams,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True
blues.00074.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
blues.00075.jams,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
blues.00076.jams,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
blues.00077.jams,True,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,False
blues.00078.jams,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
blues.00079.jams,True,False,False,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True
blues.00080.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
blues.00081.jams,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False
blues.00082.jams,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
blues.00083.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
blues.00084.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
blues.00085.jams,True,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False
blues.00086.jams,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
blues.00087.jams,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
blues.00088.jams,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
blues.00089.jams,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True
blues.00090.jams,True,True,False,True,True,False,True,False,False,True,False,False,False,True,True,True,True,True
blues.00091.jams,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True
blues.00092.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
blues.00093.jams,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True
blues.00094.jams,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True
blues.00095.jams,True,True,False,False,True,True,True,True,True,True,False,True,False,True,False,True,False,True
blues.00096.jams,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
blues.00097.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
blues.00098.jams,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
blues.00099.jams,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
classical.00000.jams,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
classical.00001.jams,False,True,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,False
classical.00002.jams,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
classical.00003.jams,False,False,True,True,True,False,True,True,False,False,True,True,False,False,False,True,True,True
classical.00004.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
classical.00005.jams,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False
classical.00006.jams,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True
classical.00007.jams,False,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,False,True
classical.00008.jams,True,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False
classical.00009.jams,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True
classical.00010.jams,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True
classical.00011.jams,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,True,True,True
classical.00012.jams,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,True,True,True
classical.00013.jams,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,False,False
classical.00014.jams,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False
classical.00015.jams,False,False,True,True,True,False,True,False,False,False,True,True,False,False,False,True,False,True
classical.00016.jams,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
classical.00017.jams,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00018.jams,False,False,True,True,True,False,True,True,True,False,False,True,False,False,False,True,False,True
classical.00019.jams,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,True,False,True
classical.00020.jams,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False
classical.00021.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00022.jams,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
classical.00023.jams,False,False,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,False
classical.00024.jams,True,True,False,False,True,False,True,False,True,False,False,False,True,True,True,True,False,False
classical.00025.jams,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True
classical.00026.jams,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00027.jams,False,False,True,True,True,True,False,True,False,False,True,True,False,False,False,True,False,True
classical.00028.jams,False,False,True,True,False,False,False,True,True,True,False,True,True,False,False,False,True,True
classical.00029.jams,False,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,True
classical.00030.jams,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,True,False,True
classical.00031.jams,True,True,True,True,True,True,False,True,False,False,True,False,True,True,False,True,False,False
classical.00032.jams,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00033.jams,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
classical.00034.jams,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True
classical.00035.jams,True,True,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,False
classical.00036.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00037.jams,True,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False,False
classical.00038.jams,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,True,True,False
classical.00039.jams,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
classical.00040.jams,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
classical.00041.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00042.jams,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False
classical.00043.jams,True,False,False,False,False,False,True,True,False,True,False,True,False,True,True,True,False,False
classical.00044.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00045.jams,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
classical.00046.jams,False,True,False,False,True,False,True,True,False,False,False,True,False,True,True,True,False,True
classical.00047.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00048.jams,False,False,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,False
classical.00049.jams,False,False,True,True,True,True,True,False,True,True,True,False,False,True,False,False,False,True
classical.00050.jams,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False
classical.00051.jams,True,False,False,False,False,True,False,True,True,False,True,False,True,False,True,True,False,False
classical.00052.jams,True,True,False,False,True,False,False,True,False,True,True,False,True,True,True,True,True,False
classical.00053.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00054.jams,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True
classical.00055.jams,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True
classical.00056.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
classical.00057.jams,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
classical.00058.jams,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True
classical.00059.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
classical.00060.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
classical.00061.jams,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,True,False,False
classical.00062.jams,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,True
classical.00063.jams,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False
classical.00064.jams,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
classical.00065.jams,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False
classical.00066.jams,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
classical.00067.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00068.jams,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
classical.00069.jams,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,True,False,True
classical.00070.jams,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
classical.00071.jams,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False
classical.00072.jams,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False
classical.00073.jams,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,False
classical.00074.jams,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False
classical.00075.jams,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
classical.00076.jams,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00077.jams,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
classical.00078.jams,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True
classical.00079.jams,False,True,True,True,True,True,False,True,True,True,True,True,False,True,False,False,False,True
classical.00080.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00081.jams,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False
classical.00082.jams,True,True,True,False,True,False,True,True,True,False,False,True,True,True,True,True,False,True
classical.00083.jams,False,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,False,True
classical.00084.jams,True,False,True,True,True,False,True,True,True,False,False,False,False,True,False,True,True,False
classical.00085.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
classical.00086.jams,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
classical.00087.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00088.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
classical.00089.jams,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True
classical.00090.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
classical.00091.jams,False,False,False,False,True,False,False,False,True,True,True,True,False,False,True,True,False,True
classical.00092.jams,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
classical.00093.jams,True,True,False,False,True,True,True,True,True,True,False,False,True,True,True,True,False,False
classical.00094.jams,False,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False
classical.00095.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
classical.00096.jams,True,True,False,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True
classical.00097.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
classical.00098.jams,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
classical.00099.jams,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True
country.00000.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
country.00001.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00002.jams,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
country.00003.jams,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True
country.00004.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
country.00005.jams,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True
country.00006.jams,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00007.jams,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
country.00008.jams,False,False,True,True,True,False,False,True,False,True,True,True,True,False,False,True,True,True
country.00009.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00010.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True
country.00011.jams,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False
country.00012.jams,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
country.00013.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00014.jams,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True
country.00015.jams,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,True,False,False
country.00016.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
country.00017.jams,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False
country.00018.jams,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
country.00019.jams,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,False,True
country.00020.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00021.jams,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True
country.00022.jams,False,False,True,True,False,True,False,True,True,True,True,True,True,False,False,False,False,False
country.00023.jams,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
country.00024.jams,True,True,False,False,True,True,True,True,True,False,True,True,False,True,True,True,False,False
country.00025.jams,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True
country.00026.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00027.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00028.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00029.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00030.jams,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True
country.00031.jams,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True
country.00032.jams,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True
country.00033.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00034.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
country.00035.jams,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
country.00036.jams,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True
country.00037.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00038.jams,True,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False
country.00039.jams,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,True,True,False
country.00040.jams,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True
country.00041.jams,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00042.jams,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
country.00043.jams,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True
country.00044.jams,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True
country.00045.jams,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True
country.00046.jams,True,False,False,True,True,False,True,True,False,False,False,False,True,False,True,True,False,False
country.00047.jams,True,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
country.00048.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00049.jams,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00050.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00051.jams,False,False,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True
country.00052.jams,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True
country.00053.jams,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False
country.00054.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
country.00055.jams,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True
country.00056.jams,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True
country.00057.jams,False,False,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,True
country.00058.jams,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00059.jams,False,False,True,True,True,True,True,True,False,True,True,True,False,True,False,True,False,True
country.00060.jams,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False
country.00061.jams,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,True,True,True
country.00062.jams,True,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False
country.00063.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
country.00064.jams,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True
country.00065.jams,True,True,False,False,False,False,True,False,True,False,False,True,True,False,True,True,False,False
country.00066.jams,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
country.00067.jams,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,True,True
country.00068.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00069.jams,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False
country.00070.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
country.00071.jams,False,False,True,True,True,True,True,True,False,True,True,True,False,True,False,True,True,True
country.00072.jams,True,True,False,False,True,True,True,True,False,False,False,False,False,True,True,True,True,False
country.00073.jams,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False
country.00074.jams,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True
country.00075.jams,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True
country.00076.jams,True,True,False,False,True,False,True,False,False,False,False,False,True,True,True,False,True,False
country.00077.jams,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
country.00078.jams,False,False,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,True
country.00079.jams,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,True
country.00080.jams,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
country.00081.jams,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
country.00082.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
country.00083.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
country.00084.jams,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
country.00085.jams,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True
country.00086.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
country.00087.jams,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True
country.00088.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00089.jams,False,False,True,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True
country.00090.jams,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True
country.00091.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
country.00092.jams,True,False,True,False,True,True,True,True,False,True,False,True,False,True,True,True,True,False
country.00093.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00094.jams,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00095.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True
country.00096.jams,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00097.jams,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
country.00098.jams,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
country.00099.jams,True,False,False,False,True,True,True,True,False,True,False,True,True,True,True,True,True,True
disco.00000.jams,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
disco.00001.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
disco.00002.jams,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
