Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,0.043043043043043044,0.005005005005005005,0.007007007007007007,0.0,0.001001001001001001,0.36736736736736736,0.0,0.2082082082082082,0.0,0.0,0.0,0.0,0.0,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.062062062062062065
0.0005,0.04704704704704705,0.044044044044044044,0.05105105105105105,0.026026026026026026,0.062062062062062065,0.36736736736736736,0.04504504504504504,0.2082082082082082,0.07407407407407407,0.025025025025025027,0.08408408408408409,0.08408408408408409,0.09309309309309309,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.062062062062062065
0.001,0.08608608608608609,0.0980980980980981,0.0980980980980981,0.026026026026026026,0.10810810810810811,0.36736736736736736,0.04604604604604605,0.2082082082082082,0.1011011011011011,0.043043043043043044,0.13413413413413414,0.13513513513513514,0.14714714714714713,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.11311311311311312
0.0015,0.0990990990990991,0.13813813813813813,0.14114114114114115,0.02902902902902903,0.15115115115115116,0.36736736736736736,0.1011011011011011,0.2082082082082082,0.1781781781781782,0.06006006006006006,0.1921921921921922,0.1891891891891892,0.2042042042042042,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.16216216216216217
0.002,0.1061061061061061,0.17917917917917917,0.1841841841841842,0.03903903903903904,0.1871871871871872,0.36736736736736736,0.14514514514514515,0.2082082082082082,0.24524524524524524,0.08808808808808809,0.2172172172172172,0.22322322322322322,0.23923923923923923,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.1971971971971972
0.0025,0.13913913913913914,0.2182182182182182,0.22922922922922923,0.04104104104104104,0.21521521521521522,0.36736736736736736,0.15015015015015015,0.2082082082082082,0.26426426426426425,0.0970970970970971,0.25325325325325326,0.25825825825825827,0.27627627627627627,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.24224224224224225
0.003,0.1921921921921922,0.2552552552552553,0.26626626626626626,0.04104104104104104,0.24624624624624625,0.36736736736736736,0.15315315315315314,0.2082082082082082,0.2852852852852853,0.12412412412412413,0.29429429429429427,0.3033033033033033,0.32732732732732733,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.2782782782782783
0.0035,0.25725725725725723,0.2982982982982983,0.2952952952952953,0.08308308308308308,0.2752752752752753,0.36736736736736736,0.23523523523523523,0.2082082082082082,0.3353353353353353,0.13313313313313313,0.3283283283283283,0.34434434434434436,0.37537537537537535,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.2982982982982983
0.004,0.2902902902902903,0.3333333333333333,0.3213213213213213,0.10810810810810811,0.2962962962962963,0.36736736736736736,0.2982982982982983,0.2082082082082082,0.3763763763763764,0.17417417417417416,0.3563563563563564,0.37237237237237236,0.4064064064064064,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.3213213213213213
0.0045,0.3133133133133133,0.35935935935935936,0.35835835835835833,0.11711711711711711,0.32232232232232233,0.36736736736736736,0.33933933933933935,0.2082082082082082,0.4014014014014014,0.18518518518518517,0.38738738738738737,0.3963963963963964,0.4344344344344344,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.36036036036036034
0.005,0.32232232232232233,0.3913913913913914,0.38038038038038036,0.12212212212212212,0.3353353353353353,0.36736736736736736,0.3613613613613614,0.2082082082082082,0.42542542542542544,0.2132132132132132,0.42742742742742745,0.43043043043043044,0.47147147147147145,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.3953953953953954
0.0055,0.34934934934934936,0.4194194194194194,0.4034034034034034,0.13713713713713713,0.35535535535535534,0.36736736736736736,0.3943943943943944,0.2082082082082082,0.44744744744744747,0.24224224224224225,0.44644644644644643,0.4574574574574575,0.5015015015015015,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.4074074074074074
0.006,0.36736736736736736,0.4494494494494494,0.4294294294294294,0.13713713713713713,0.38538538538538536,0.36736736736736736,0.4184184184184184,0.2082082082082082,0.4754754754754755,0.2822822822822823,0.47147147147147145,0.47847847847847846,0.5285285285285285,0.3963963963963964,0.4174174174174174,0.35935935935935936,0.42042042042042044
0.0065,0.3863863863863864,0.4724724724724725,0.45345345345345345,0.15615615615615616,0.4034034034034034,0.37037037037037035,0.46046046046046046,0.21021021021021022,0.5025025025025025,0.3053053053053053,0.4864864864864865,0.4974974974974975,0.5505505505505506,0.4004004004004004,0.4184184184184184,0.36036036036036034,0.43743743743743746
0.007,0.4124124124124124,0.4944944944944945,0.4774774774774775,0.17017017017017017,0.42242242242242245,0.3743743743743744,0.47847847847847846,0.2132132132132132,0.5135135135135135,0.3153153153153153,0.5065065065065065,0.5145145145145145,0.5675675675675675,0.4074074074074074,0.4194194194194194,0.36436436436436437,0.4544544544544545
0.0075,0.4194194194194194,0.5105105105105106,0.4944944944944945,0.2062062062062062,0.44044044044044045,0.38038038038038036,0.5055055055055055,0.22122122122122123,0.5365365365365365,0.32732732732732733,0.5255255255255256,0.5335335335335335,0.5875875875875876,0.4134134134134134,0.4244244244244244,0.37037037037037035,0.46546546546546547
0.008,0.45845845845845845,0.5275275275275275,0.5155155155155156,0.2082082082082082,0.4544544544544545,0.40540540540540543,0.5235235235235235,0.25225225225225223,0.5545545545545546,0.33433433433433435,0.5405405405405406,0.5515515515515516,0.6126126126126126,0.43343343343343343,0.44744744744744747,0.3893893893893894,0.47647647647647645
0.0085,0.4974974974974975,0.5425425425425425,0.5295295295295295,0.21521521521521522,0.4724724724724725,0.4344344344344344,0.5275275275275275,0.2972972972972973,0.5625625625625625,0.34734734734734735,0.5545545545545546,0.5675675675675675,0.6306306306306306,0.46046046046046046,0.46646646646646645,0.41541541541541543,0.5035035035035035
0.009,0.4984984984984985,0.5625625625625625,0.5525525525525525,0.24424424424424424,0.4894894894894895,0.46146146146146144,0.5445445445445446,0.31931931931931934,0.5785785785785785,0.35235235235235235,0.5695695695695696,0.5825825825825826,0.6496496496496497,0.47847847847847846,0.4894894894894895,0.4364364364364364,0.5145145145145145
0.0095,0.4994994994994995,0.5755755755755756,0.5675675675675675,0.25625625625625625,0.5115115115115115,0.4904904904904905,0.5605605605605606,0.34934934934934936,0.5955955955955956,0.3633633633633634,0.5945945945945946,0.6066066066066066,0.6736736736736737,0.4994994994994995,0.5065065065065065,0.4544544544544545,0.5345345345345346
0.01,0.5105105105105106,0.5975975975975976,0.5875875875875876,0.25925925925925924,0.5235235235235235,0.5205205205205206,0.5725725725725725,0.4004004004004004,0.6086086086086087,0.3813813813813814,0.6076076076076076,0.6216216216216216,0.6906906906906907,0.5245245245245245,0.5365365365365365,0.4844844844844845,0.5475475475475475
0.0105,0.5355355355355356,0.6096096096096096,0.6026026026026026,0.2682682682682683,0.5315315315315315,0.5465465465465466,0.5755755755755756,0.41541541541541543,0.6236236236236237,0.3893893893893894,0.6206206206206206,0.6316316316316316,0.7017017017017017,0.5435435435435435,0.5535535535535535,0.5045045045045045,0.5605605605605606
0.011,0.5405405405405406,0.6276276276276276,0.6176176176176176,0.27127127127127126,0.5355355355355356,0.5725725725725725,0.5915915915915916,0.44744744744744747,0.6376376376376376,0.3933933933933934,0.6306306306306306,0.6426426426426426,0.7187187187187187,0.5645645645645646,0.5785785785785785,0.5345345345345346,0.5675675675675675
0.0115,0.5465465465465466,0.6346346346346347,0.6286286286286287,0.27427427427427425,0.5435435435435435,0.5795795795795796,0.5955955955955956,0.46546546546546547,0.6496496496496497,0.4064064064064064,0.6326326326326326,0.6466466466466466,0.7237237237237237,0.5705705705705706,0.5845845845845846,0.5415415415415415,0.5715715715715716
0.012,0.5675675675675675,0.6416416416416416,0.6406406406406406,0.27927927927927926,0.5525525525525525,0.5855855855855856,0.5995995995995996,0.47847847847847846,0.6556556556556556,0.41541541541541543,0.6456456456456456,0.6586586586586587,0.7367367367367368,0.5805805805805806,0.5915915915915916,0.5515515515515516,0.5815815815815816
0.0125,0.5865865865865866,0.6516516516516516,0.6546546546546547,0.28928928928928926,0.5615615615615616,0.5985985985985987,0.6096096096096096,0.4854854854854855,0.6636636636636637,0.4244244244244244,0.6536536536536537,0.6686686686686687,0.7487487487487487,0.5955955955955956,0.6046046046046046,0.5665665665665666,0.5885885885885885
0.013,0.5975975975975976,0.6596596596596597,0.6606606606606606,0.3053053053053053,0.5655655655655656,0.6056056056056056,0.6126126126126126,0.4854854854854855,0.6706706706706707,0.42542542542542544,0.6596596596596597,0.6776776776776777,0.7567567567567568,0.6026026026026026,0.6096096096096096,0.5735735735735735,0.5935935935935935
0.0135,0.6126126126126126,0.6696696696696697,0.6686686686686687,0.3433433433433433,0.5725725725725725,0.6136136136136137,0.6206206206206206,0.4864864864864865,0.6736736736736737,0.4314314314314314,0.6676676676676677,0.6856856856856857,0.7657657657657657,0.6096096096096096,0.6136136136136137,0.5765765765765766,0.6006006006006006
0.014,0.6216216216216216,0.6756756756756757,0.6736736736736737,0.3433433433433433,0.5755755755755756,0.6206206206206206,0.6216216216216216,0.4864864864864865,0.6796796796796797,0.4364364364364364,0.6726726726726727,0.6896896896896897,0.7707707707707707,0.6146146146146146,0.6226226226226226,0.5835835835835835,0.6046046046046046
0.0145,0.6236236236236237,0.6836836836836837,0.6776776776776777,0.37537537537537535,0.5805805805805806,0.6266266266266266,0.6316316316316316,0.4914914914914915,0.6876876876876877,0.44244244244244246,0.6776776776776777,0.6936936936936937,0.7767767767767768,0.6156156156156156,0.6256256256256256,0.5875875875875876,0.6096096096096096
0.015,0.6296296296296297,0.6866866866866866,0.6856856856856857,0.3793793793793794,0.5885885885885885,0.6326326326326326,0.6356356356356356,0.4924924924924925,0.6906906906906907,0.44644644644644643,0.6846846846846847,0.7007007007007007,0.7837837837837838,0.6196196196196196,0.6336336336336337,0.5925925925925926,0.6156156156156156
0.0155,0.6296296296296297,0.6936936936936937,0.6936936936936937,0.3793793793793794,0.5915915915915916,0.6416416416416416,0.6386386386386387,0.4964964964964965,0.6946946946946947,0.45245245245245247,0.6896896896896897,0.7047047047047047,0.7907907907907908,0.6266266266266266,0.6396396396396397,0.5995995995995996,0.6196196196196196
