T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,-0.003622100924291289,0.023272387713125002,0.0014415237820293262,0.0001275042616078735,-0.0003311671755580361,-0.0003311671755580361
54.0,-0.003622100924291289,0.023272387713125002,0.0014415237820293262,0.0001275042616078735,-0.0003311671755580361,-0.0003311671755580361
55.0,-0.003622100924291289,0.023272387713125002,0.0014415237820293262,0.0001275042616078735,-0.0003311671755580361,-0.0003311671755580361
56.0,-0.003622100924291289,0.023272387713125002,0.0014415237820293262,0.0001275042616078735,-0.0003311671755580361,-0.0003311671755580361
57.0,-0.003622100924291289,0.023272387713125002,0.0014415237820293262,0.0001275042616078735,-0.0003311671755580361,-0.0003311671755580361
58.0,-0.003622100924291289,0.023272387713125002,0.0014415237820293262,0.0001275042616078735,-0.0003311671755580361,-0.0003311671755580361
59.0,-0.003622100924291289,0.023272387713125002,0.0014415237820293262,0.0001275042616078735,-0.0003311671755580361,-0.0003311671755580361
60.0,-0.0041660926753875355,0.03325116062857393,0.0018061855131961974,-0.1558470253684886,0.00029885279605532686,0.00029885279605532686
61.0,-0.0041660926753875355,0.03325116062857393,0.0018061855131961974,-0.1558470253684886,0.00029885279605532686,0.00029885279605532686
62.0,-0.0041660926753875355,0.03325116062857393,0.0018061855131961974,-0.1558470253684886,0.00029885279605532686,0.00029885279605532686
63.0,-0.002457405721388004,0.030059560440349943,0.0018290446398023803,-0.12423246156244913,0.0005284783809560271,0.0005284783809560271
64.0,-0.0020502426049126784,0.027199865462009587,0.0011123225380154516,-0.10388804721128053,-0.0001802387350463163,-0.0001802387350463163
65.0,-0.0018799782932221742,0.02798681723123216,0.0006844482424566508,-0.06924875859224537,1.656822432367904e-05,1.656822432367904e-05
66.0,-0.001535978165621915,0.030902019102325273,0.0007330912513698368,-0.05645482536917335,0.00018279557300784693,0.00018279557300784693
67.0,-0.0014127890648053844,0.030463675694413984,0.0010010491322748239,-0.051685720523251745,0.0002936601381083384,0.0002936601381083384
68.0,-0.0013070723967997283,0.02866079449023112,0.0010450676942780996,-0.04755779304897264,0.00036708029092457283,0.00036708029092457283
