Estimator,Spoken,Soul-RnB,Rock,Pop,Old-Time / Historic,Jazz,International,Instrumental,Hip-Hop,Folk,Experimental,Electronic,Easy Listening,Country,Classical,Blues
boeck2015/tempodetector2016_default,0.19491525423728814,0.8896103896103896,0.7173307099524512,0.7795698924731183,0.43333333333333335,0.4921875,0.5555555555555556,0.42120343839541546,0.822890559732665,0.7123552123552124,0.3506805444355484,0.7526355421686747,0.9047619047619048,0.7471910112359551,0.518578352180937,0.7297297297297297
davies2009/mirex_qm_tempotracker,0.1694915254237288,0.8571428571428571,0.721429742580751,0.7150537634408602,0.4117647058823529,0.4479166666666667,0.4444444444444444,0.4154727793696275,0.8053467000835421,0.6138996138996139,0.35388310648518817,0.7279743975903614,0.6666666666666666,0.6853932584269663,0.34248788368336025,0.6621621621621622
percival2014/stem,0.22033898305084745,0.8831168831168831,0.7252008525987866,0.7473118279569892,0.5392156862745098,0.4635416666666667,0.7222222222222222,0.4699140401146132,0.8471177944862155,0.6911196911196911,0.40592473979183347,0.7302334337349398,0.8095238095238095,0.7191011235955056,0.568659127625202,0.7162162162162162
schreiber2014/default,0.2627118644067797,0.9025974025974026,0.7299557304476144,0.7526881720430108,0.5274509803921569,0.484375,0.5555555555555556,0.4670487106017192,0.8646616541353384,0.7239382239382239,0.44835868694955966,0.7688253012048193,0.6190476190476191,0.7415730337078652,0.49434571890145396,0.6891891891891891
schreiber2017/ismir2017,0.2542372881355932,0.8896103896103896,0.764387604525332,0.8010752688172043,0.492156862745098,0.5130208333333334,0.5555555555555556,0.498567335243553,0.860484544695071,0.7644787644787645,0.42594075260208164,0.7771084337349398,0.7619047619047619,0.7640449438202247,0.5266558966074314,0.7162162162162162
schreiber2017/mirex2017,0.2288135593220339,0.8701298701298701,0.7581570749303165,0.7849462365591398,0.4588235294117647,0.5078125,0.6111111111111112,0.49570200573065903,0.8621553884711779,0.750965250965251,0.40752602081665334,0.7902861445783133,0.8095238095238095,0.7471910112359551,0.49434571890145396,0.7027027027027027
