τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,,,,,,,,,,,
0.005,-0.000364425422026163,0.003497664731479662,0.0027621739333673775,0.09814814975755642,0.0019342966959240125,0.0005415202178882339,0.001805371480024463,0.0018053709623144804,0.002852717277002347,0.0030545345196299426,0.004040153956758631
0.01,2.1404611196727832e-05,0.0032899390164607347,0.0025594006585547575,0.10234804711298101,0.0017353447259423902,0.0015234350094283618,0.0010041753771348337,0.0010041751440295354,0.002840204337400812,0.002901902988774829,0.004292826395832479
0.015,2.149950954469568e-05,0.0033349073858749134,0.0025279954850997055,0.10342934243738718,0.001737188564723583,0.0029091817808872874,0.002398306995396558,0.002398306764292163,0.002837273339479932,0.0028984423886962312,0.004274538112207426
0.02,2.149950954469568e-05,0.0033349073858749134,0.0025279954850997055,0.10342934243738718,0.001737188564723583,0.0029091817808872874,0.002398306995396558,0.002398306764292163,0.002837273339479932,0.0028984423886962312,0.004274538112207426
0.025,2.149950954469568e-05,0.0033349073858749134,0.0025279954850997055,0.10342934243738718,0.001737188564723583,0.0029091817808872874,0.002398306995396558,0.002398306764292163,0.002837273339479932,0.0028984423886962312,0.004274538112207426
0.03,2.1407631298778176e-05,0.0033501785908163773,0.0025122578208835017,0.10306895777526903,0.0017213823124848288,0.0028896839369576565,0.002380992377045948,0.002380992146929179,0.002825148239738565,0.002886055882761632,0.004256270855317651
0.035,2.1407631298778176e-05,0.0033501785908163773,0.0025122578208835017,0.10306895777526903,0.0017213823124848288,0.0028896839369576565,0.002380992377045948,0.002380992146929179,0.002825148239738565,0.002886055882761632,0.004256270855317651
0.04,2.1407631298778176e-05,0.0033501785908163773,0.0025122578208835017,0.10306895777526903,0.0017213823124848288,0.0028896839369576565,0.002380992377045948,0.002380992146929179,0.002825148239738565,0.002886055882761632,0.004256270855317651
0.045,2.1407631298778176e-05,0.0033501785908163773,0.0025122578208835017,0.10306895777526903,0.0017213823124848288,0.0028896839369576565,0.002380992377045948,0.002380992146929179,0.002825148239738565,0.002886055882761632,0.004256270855317651
0.05,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.055,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.06,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.065,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.07,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.075,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.08,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.085,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.09,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.095,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.1,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.105,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.11,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.115,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.12,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.125,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.13,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.135,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.14,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.145,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.15,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.155,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.16,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.165,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.17,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.175,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.18,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.185,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.19,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.195,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.2,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.205,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.21,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.215,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.22,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.225,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.23,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.235,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.24,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.245,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.25,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.255,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.26,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.265,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.27,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.275,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.28,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.285,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.29,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.295,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.3,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.305,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.31,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.315,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.32,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.325,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.33,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.335,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.34,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.345,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.35,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.355,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.36,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.365,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.37,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.375,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.38,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.385,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.39,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.395,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.4,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.405,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.41,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.415,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.42,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.425,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.43,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.435,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.44,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.445,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.45,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.455,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.46,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.465,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.47,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.475,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.48,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.485,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.49,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.495,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
0.5,2.1470011272773774e-05,0.0033683129007027472,0.0025335607947559458,0.10273948092604403,0.0017538263829868404,0.002905791986319608,0.0023992650713436947,0.0023992648422061454,0.002858997986604541,0.002879910854213314,0.004244295124758457
