τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,
0.005,-0.022139689464204186,-0.0011930852945667434,-0.02380016421286064,-0.011788052504374098,0.01971659287690313,-0.011431360915013997,-0.014266155664700911,-0.0249287609740654,-0.017153083871346016,-0.02551897298595619,0.06075218729282203,-0.013647610736484002,-0.020102484455954802,-0.008885252301514482,-0.014737466753231891,0.00545249500721613,0.00227605977332888,-0.07223882330495304
0.01,-0.0015955753459331876,0.002315956699309689,-0.0015272217514496595,-0.0006428262379925314,0.02025925841342985,-0.008580032295846819,0.0002991593365342738,-0.005532429316259219,-0.0029832380257222195,-0.0035789076620004697,0.03210387041296266,-0.0041660361777916535,-0.0041912697953842525,-0.0016053664819205044,-0.00179915654652069,0.000583595874154718,-0.0035013235142179015,-0.01597062615595231
0.015,-0.0001993475490098613,0.004129656363663268,0.0013856923653635062,0.0006874471753762411,0.019285800345038434,-0.011314926921171338,0.0004431024250519138,-0.00440652795048824,-0.005361154460704056,-0.0017275752371510881,0.02414261422516257,-0.0036811526498407793,-0.004284333806665916,-0.0024559745578683987,-0.0026258531615351724,0.0004889378222666404,-0.004347534136758777,-0.01256414369600008
0.02,-0.00047265884962814414,0.004066106127046752,0.001717020340755715,0.0012712486453522207,0.017178519918625606,-0.009106524423974213,0.0004178934445367137,-0.006018194823346334,-0.005091199471561238,-0.002524626136050444,0.02576978834964542,-0.0039424215304683105,-0.0020594358304556457,-0.001158466083288401,-0.0014136703399461029,2.7813403579028604e-05,-0.003734692485900574,-0.010307799794640334
0.025,-0.0010511869898643168,0.0028141008011402,0.0006174093817988419,0.0009598752819332233,0.016792004387123298,-0.00784001006384611,0.0009232976714177633,-0.0051748695320786,-0.006917697119671134,-0.0025994284108443737,0.026446506975845052,-0.00637129017092319,-0.0032169354254282983,-0.0017811898398566743,-0.0027448647508724793,0.0010565110258484412,-0.006078987148794031,-0.010813664994294184
0.03,-0.0002760912950727362,0.0020181139986254404,0.0007861930073620412,0.00017907538244759047,0.01703070530445067,-0.008406465724336364,0.0015459558477677589,-0.004037151085922898,-0.007341196926240417,-0.002414348794578499,0.022356194172372345,-0.006062950540179121,-0.0029475990828043766,-0.002222710375312094,-0.0029544478381336933,0.0017036021149660894,-0.005601151434509086,-0.009636701898174923
0.035,0.00013514802613696542,0.001895960011346465,0.0006690601563998032,0.0013457063034003967,0.0189611304966849,-0.007732006911070341,0.0009176678387087889,-0.003927288305759291,-0.006523960346846014,-0.001046329074145558,0.02530709848393961,-0.006802455121948209,-0.002323148558859251,-0.0010971395172922947,-0.0015705576481211685,0.0020433579780871737,-0.004151760080672764,-0.009121616701555549
0.04,0.00011493432063214901,0.001703133160694323,0.000518354925172724,0.0011685794142506233,0.019795973414035314,-0.006433226178489271,-0.0003549137807158904,-0.0035891443602772076,-0.007023470376768617,-0.000854205472856382,0.026401599602554997,-0.006415206199595369,-0.002151975790509394,-0.0010008723552491355,-0.0007563354176673519,0.001305406241794921,-0.004537082716090635,-0.008921003431412075
0.045,-0.0005260104628486475,0.0016510681777782577,0.00045076663427397786,0.0009853570975862052,0.0201188622273409,-0.006591453778445527,0.0012166447206898414,-0.0037324422220638164,-0.006528991991034039,-0.001815650269502195,0.029257709043814036,-0.006658324229472828,-0.0025202556490572714,-0.000435523585545008,-0.0006409339707724295,0.000696522695991053,-0.004768887055091116,-0.009265728012074414
