T (BPM),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
45.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
46.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
47.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
48.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
49.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
50.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0
51.0,0.6153846153846154,0.0,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.0
52.0,0.6153846153846154,0.0,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.3076923076923077,0.0
53.0,0.625,0.0,0.1875,0.375,0.1875,0.1875,0.1875,0.3125,0.0
54.0,0.6470588235294118,0.0,0.23529411764705882,0.4117647058823529,0.17647058823529413,0.23529411764705882,0.17647058823529413,0.35294117647058826,0.0
55.0,0.6666666666666666,0.0,0.2777777777777778,0.4444444444444444,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.0
56.0,0.7,0.0,0.3,0.5,0.2,0.25,0.15,0.35,0.05
57.0,0.7272727272727273,0.0,0.2727272727272727,0.5,0.2727272727272727,0.3181818181818182,0.22727272727272727,0.4090909090909091,0.13636363636363635
58.0,0.7407407407407407,0.0,0.3333333333333333,0.5555555555555556,0.25925925925925924,0.4074074074074074,0.18518518518518517,0.37037037037037035,0.18518518518518517
59.0,0.7407407407407407,0.0,0.37037037037037035,0.5925925925925926,0.2962962962962963,0.4444444444444444,0.18518518518518517,0.4074074074074074,0.18518518518518517
60.0,0.7407407407407407,0.0,0.37037037037037035,0.5925925925925926,0.2962962962962963,0.4444444444444444,0.18518518518518517,0.4074074074074074,0.18518518518518517
61.0,0.7586206896551724,0.06896551724137931,0.41379310344827586,0.6206896551724138,0.3448275862068966,0.4827586206896552,0.2413793103448276,0.4482758620689655,0.2413793103448276
62.0,0.8,0.06666666666666667,0.4666666666666667,0.7,0.43333333333333335,0.5666666666666667,0.3333333333333333,0.5333333333333333,0.3
63.0,0.8064516129032258,0.06451612903225806,0.4838709677419355,0.6774193548387096,0.45161290322580644,0.5806451612903226,0.3548387096774194,0.5483870967741935,0.2903225806451613
64.0,0.8666666666666667,0.1,0.5333333333333333,0.7333333333333333,0.5,0.6333333333333333,0.4,0.5666666666666667,0.3333333333333333
65.0,0.8709677419354839,0.12903225806451613,0.5483870967741935,0.7419354838709677,0.5161290322580645,0.6451612903225806,0.41935483870967744,0.5806451612903226,0.3548387096774194
66.0,0.875,0.125,0.5625,0.75,0.53125,0.65625,0.4375,0.59375,0.375
67.0,0.875,0.125,0.5625,0.75,0.53125,0.65625,0.4375,0.59375,0.375
68.0,0.875,0.125,0.5625,0.75,0.53125,0.65625,0.4375,0.59375,0.375
69.0,0.875,0.125,0.5625,0.75,0.53125,0.65625,0.4375,0.59375,0.375
70.0,0.8709677419354839,0.12903225806451613,0.6129032258064516,0.7419354838709677,0.5483870967741935,0.6451612903225806,0.45161290322580644,0.6129032258064516,0.41935483870967744
71.0,0.92,0.16,0.68,0.84,0.6,0.76,0.48,0.68,0.52
72.0,0.9259259259259259,0.18518518518518517,0.7037037037037037,0.8518518518518519,0.6296296296296297,0.7777777777777778,0.5185185185185185,0.7037037037037037,0.5555555555555556
73.0,0.9615384615384616,0.23076923076923078,0.7692307692307693,0.8846153846153846,0.7307692307692307,0.8846153846153846,0.6153846153846154,0.7692307692307693,0.6538461538461539
74.0,0.96,0.24,0.76,0.88,0.76,0.88,0.64,0.76,0.68
75.0,0.9615384615384616,0.2692307692307692,0.7692307692307693,0.8846153846153846,0.8076923076923077,0.9230769230769231,0.6923076923076923,0.8076923076923077,0.7307692307692307
76.0,0.96,0.32,0.8,0.88,0.84,0.96,0.76,0.84,0.76
77.0,0.9565217391304348,0.34782608695652173,0.8695652173913043,0.9130434782608695,0.8260869565217391,0.9565217391304348,0.7391304347826086,0.8260869565217391,0.7391304347826086
78.0,1.0,0.4444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,0.9444444444444444,1.0,0.8333333333333334
79.0,1.0,0.4444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,1.0,0.8888888888888888
80.0,1.0,0.4444444444444444,0.9444444444444444,0.9444444444444444,1.0,1.0,1.0,1.0,0.8888888888888888
81.0,1.0,0.375,0.9375,0.9375,1.0,1.0,1.0,1.0,0.875
82.0,1.0,0.5,1.0,0.9285714285714286,1.0,1.0,1.0,1.0,0.9285714285714286
83.0,1.0,0.5333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0
84.0,0.9333333333333333,0.4666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.9333333333333333
85.0,0.9285714285714286,0.42857142857142855,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.9285714285714286
86.0,0.9285714285714286,0.5,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.9285714285714286
87.0,0.9285714285714286,0.5,1.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.7857142857142857,0.9285714285714286
88.0,0.875,0.5625,1.0,0.875,0.9375,0.9375,0.875,0.8125,0.9375
89.0,0.8888888888888888,0.5,1.0,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8333333333333334,0.9444444444444444
90.0,0.85,0.55,1.0,0.9,0.9,0.9,0.85,0.8,0.9
91.0,0.85,0.55,1.0,0.9,0.9,0.9,0.85,0.8,0.9
92.0,0.8421052631578947,0.5789473684210527,1.0,0.8947368421052632,0.8947368421052632,0.8947368421052632,0.8421052631578947,0.7894736842105263,0.8947368421052632
93.0,0.8235294117647058,0.5882352941176471,1.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.8823529411764706
94.0,0.8235294117647058,0.5882352941176471,1.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8235294117647058,0.7647058823529411,0.8823529411764706
95.0,0.8333333333333334,0.6666666666666666,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8333333333333334,0.7777777777777778,0.8888888888888888
96.0,0.8333333333333334,0.6666666666666666,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.7222222222222222,0.8888888888888888
97.0,0.8571428571428571,0.7142857142857143,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.7619047619047619,0.7142857142857143,0.9047619047619048
98.0,0.8695652173913043,0.7391304347826086,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.782608695652174,0.7391304347826086,0.9130434782608695
99.0,0.8260869565217391,0.7391304347826086,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7391304347826086,0.6956521739130435,0.8695652173913043
100.0,0.8260869565217391,0.7391304347826086,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7391304347826086,0.6956521739130435,0.8695652173913043
101.0,0.8260869565217391,0.7391304347826086,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.7391304347826086,0.6956521739130435,0.8695652173913043
102.0,0.8181818181818182,0.7272727272727273,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.7272727272727273,0.6818181818181818,0.8636363636363636
103.0,0.8095238095238095,0.7619047619047619,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.7142857142857143,0.7142857142857143,0.8571428571428571
104.0,0.8695652173913043,0.8260869565217391,0.8695652173913043,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.782608695652174,0.782608695652174,0.9130434782608695
105.0,0.8928571428571429,0.8571428571428571,0.8928571428571429,0.8928571428571429,0.9285714285714286,0.9285714285714286,0.8214285714285714,0.8214285714285714,0.9285714285714286
106.0,0.9,0.8666666666666667,0.8666666666666667,0.9,0.9333333333333333,0.9333333333333333,0.8333333333333334,0.8666666666666667,0.9333333333333333
107.0,0.9032258064516129,0.8709677419354839,0.8709677419354839,0.9032258064516129,0.9354838709677419,0.9354838709677419,0.8387096774193549,0.8709677419354839,0.9354838709677419
108.0,0.90625,0.84375,0.84375,0.875,0.90625,0.90625,0.84375,0.84375,0.90625
109.0,0.9117647058823529,0.9117647058823529,0.8235294117647058,0.8823529411764706,0.9117647058823529,0.9117647058823529,0.8529411764705882,0.8529411764705882,0.9117647058823529
110.0,0.9375,0.9375,0.8125,0.875,0.9375,0.9375,0.875,0.875,0.9375
111.0,0.9444444444444444,0.9166666666666666,0.8055555555555556,0.8333333333333334,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.8888888888888888,0.9444444444444444
112.0,0.9473684210526315,0.9210526315789473,0.8157894736842105,0.8421052631578947,0.9473684210526315,0.9473684210526315,0.8947368421052632,0.8947368421052632,0.9473684210526315
113.0,0.9487179487179487,0.9230769230769231,0.7948717948717948,0.8205128205128205,0.9487179487179487,0.9487179487179487,0.8974358974358975,0.8974358974358975,0.9487179487179487
114.0,0.9487179487179487,0.9230769230769231,0.7948717948717948,0.8205128205128205,0.9487179487179487,0.9487179487179487,0.8974358974358975,0.8974358974358975,0.9487179487179487
115.0,0.9487179487179487,0.9230769230769231,0.8205128205128205,0.7948717948717948,0.9487179487179487,0.9487179487179487,0.8974358974358975,0.8974358974358975,0.9487179487179487
116.0,0.9285714285714286,0.9285714285714286,0.8095238095238095,0.7619047619047619,0.9523809523809523,0.9523809523809523,0.9285714285714286,0.9047619047619048,0.9523809523809523
117.0,0.9285714285714286,0.9285714285714286,0.8095238095238095,0.7142857142857143,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9285714285714286,0.9523809523809523
