τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,
0.005,0.026252400843318438,0.02659037865024729,0.031776873317720916,0.019096474873394487,0.029843388350820572,0.029888200733676255,0.013841862345789428,0.01130270719130798,0.022169034543540515,0.021862564331966303,0.0578567936386729,0.03052164179997582,0.021417472303867997,0.010154171053713213,0.026715482680398195,0.023079718391171556,0.032474282713619476,0.08794029871009224
0.01,0.017013750444339993,0.015708425133795927,0.015997216514096385,0.011722029651145055,0.024107827466024957,0.021306289099288278,0.014475953230382055,0.012531103809943498,0.017627414711056385,0.013106366524277602,0.05898289705390882,0.015905501116885996,0.012012080956082687,0.009447967664893503,0.010465312971242834,0.010195663286613038,0.016808729303694134,0.028446102109266104
0.015,0.015211156830132537,0.016376209364615094,0.01662705517389651,0.011082576632467952,0.024160135654840105,0.023933512705640814,0.013376090796991173,0.01444480802198986,0.019560328843576592,0.013839578183534585,0.05864079259964272,0.016716997790485424,0.012814643042612584,0.01100334950177498,0.012062043503763468,0.01143066847837975,0.01762959324792679,0.02824847466715976
0.02,0.014772358169711137,0.01547881472188907,0.015688617868416535,0.01130742976912157,0.02541547269162177,0.024557999298120765,0.01330622017068012,0.01706978185962873,0.021749042050674187,0.014260444723687083,0.06027302298914723,0.017140936262344558,0.013331286147846653,0.011322301898895947,0.011458354742182913,0.011953553970780819,0.017274179360753223,0.027385120937376214
0.025,0.015113675481980594,0.015540652934520909,0.01571888370103502,0.011251854712849499,0.02560901149702251,0.0257199708325528,0.01435838077578662,0.018418504780649297,0.02592349001533862,0.015149566142716014,0.0643303259642289,0.018718357851042384,0.015277336208586028,0.011680541834634853,0.012571385978162345,0.013118020214142427,0.01906428094631651,0.030080016945233642
0.03,0.015279275910980048,0.0173030445189229,0.01701406032134974,0.011483150330294793,0.02679813782340994,0.02918239483615296,0.015640387908288426,0.02007633287552917,0.028620217160694714,0.015882812079554758,0.06616169086625129,0.020439765797381704,0.016204330608692422,0.011719734633491043,0.013304012484050515,0.013295667564968002,0.019715512869493648,0.029277696872371268
0.035,0.016730394578994556,0.018043514234820722,0.017771362556723274,0.012173134260908361,0.02738342685411259,0.030465557865233497,0.017299854201396344,0.02029294335828977,0.032159629461910005,0.01677786984993024,0.06865571448214804,0.0221693485222035,0.01659186424961955,0.011865461641600909,0.013264236978426871,0.013422428592894525,0.019271817509822296,0.029620631305689246
0.04,0.016403644689294648,0.018085560784817066,0.01782254241769549,0.012141974162686293,0.028972837056203404,0.03190318053605882,0.018564230431465007,0.0208238825328234,0.03197912487905962,0.017122726786985405,0.06952882131038636,0.02160576026462986,0.016444882750559303,0.012007611016077896,0.014301922284701453,0.014729828565754286,0.020530039150060398,0.029189802861031223
0.045,0.01692294687010438,0.018891819735308703,0.018634329002109665,0.012788109909313892,0.029465073350580163,0.03514320383394752,0.021380186285033582,0.02174625622193427,0.034012838448896444,0.018439368010286648,0.07337935648275418,0.022875004848961256,0.018018456425379636,0.01252987575605136,0.015446871443338105,0.016261743651605445,0.021276518211238705,0.03197504183551445
