τ,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
0.0,,,,,,,,,,,,,,,,,,
0.005,0.8648648648648649,0.8918918918918919,0.8648648648648649,0.8918918918918919,0.918918918918919,0.8378378378378378,0.918918918918919,0.8918918918918919,0.918918918918919,0.8918918918918919,0.8108108108108109,0.8648648648648649,0.8918918918918919,0.918918918918919,0.8918918918918919,0.8918918918918919,0.8648648648648649,0.7567567567567568
0.01,0.9719626168224299,0.9688473520249221,0.9688473520249221,0.9781931464174455,0.9688473520249221,0.9470404984423676,0.9719626168224299,0.9719626168224299,0.9719626168224299,0.9781931464174455,0.8535825545171339,0.9688473520249221,0.9781931464174455,0.9844236760124611,0.9844236760124611,0.9781931464174455,0.9688473520249221,0.9345794392523364
0.015,0.9713656387665198,0.960352422907489,0.960352422907489,0.9757709251101322,0.960352422907489,0.933920704845815,0.9647577092511013,0.9625550660792952,0.9669603524229075,0.9691629955947136,0.8458149779735683,0.9625550660792952,0.9713656387665198,0.9757709251101322,0.973568281938326,0.9713656387665198,0.9581497797356828,0.9295154185022027
0.02,0.975177304964539,0.9663120567375887,0.9663120567375887,0.9787234042553191,0.9556737588652482,0.9343971631205674,0.9698581560283688,0.9609929078014184,0.9609929078014184,0.9698581560283688,0.8386524822695035,0.9645390070921985,0.9716312056737588,0.9769503546099291,0.9769503546099291,0.9698581560283688,0.9627659574468085,0.9343971631205674
0.025,0.9720062208398134,0.9657853810264385,0.9657853810264385,0.9766718506998445,0.9486780715396579,0.926905132192846,0.9657853810264385,0.9564541213063764,0.942457231726283,0.9673405909797823,0.8242612752721618,0.9595645412130638,0.9642301710730948,0.973561430793157,0.9720062208398134,0.968895800933126,0.9580093312597201,0.9253499222395023
0.03,0.9728958630527818,0.9629101283880172,0.9629101283880172,0.978601997146933,0.9400855920114123,0.9172610556348074,0.9629101283880172,0.9529243937232525,0.9315263908701854,0.9657631954350927,0.8202567760342369,0.9572039942938659,0.9643366619115549,0.9757489300998573,0.9714693295292439,0.9686162624821684,0.9586305278174037,0.9286733238231099
0.035,0.9694555112881806,0.9601593625498008,0.9614873837981408,0.9774236387782205,0.9362549800796812,0.9110225763612217,0.9588313413014609,0.952191235059761,0.9163346613545816,0.9614873837981408,0.8127490039840638,0.950863213811421,0.9601593625498008,0.9721115537848606,0.9721115537848606,0.9654714475431607,0.9575033200531209,0.9256308100929614
0.04,0.9663341645885287,0.9576059850374065,0.9588528678304239,0.9738154613466334,0.92643391521197,0.9052369077306733,0.9513715710723192,0.9463840399002493,0.9114713216957606,0.956359102244389,0.8042394014962594,0.9476309226932669,0.956359102244389,0.9675810473815462,0.9663341645885287,0.9576059850374065,0.9501246882793017,0.9226932668329177
0.045,0.9667063020214031,0.9571938168846611,0.9583828775267539,0.9738406658739596,0.920332936979786,0.8953626634958383,0.9464922711058263,0.9453032104637337,0.9048751486325802,0.9548156956004756,0.7931034482758621,0.9453032104637337,0.9524375743162902,0.9655172413793104,0.9643281807372176,0.9560047562425684,0.9488703923900119,0.915576694411415
0.05,0.9664739884393063,0.9560693641618497,0.9572254335260115,0.9734104046242774,0.9167630057803469,0.8936416184971099,0.945664739884393,0.9433526011560693,0.9040462427745665,0.953757225433526,0.7884393063583816,0.9445086705202312,0.9514450867052023,0.9653179190751445,0.9630057803468208,0.9549132947976878,0.9468208092485549,0.915606936416185
0.055,0.9650112866817155,0.95372460496614,0.9548532731376975,0.9717832957110609,0.9142212189616253,0.8893905191873589,0.9424379232505643,0.9401805869074492,0.8972911963882618,0.9525959367945824,0.7889390519187359,0.9435665914221218,0.9492099322799097,0.9650112866817155,0.9604966139954854,0.95372460496614,0.9446952595936795,0.9085778781038375
0.06,0.9600886917960089,0.9490022172949002,0.9512195121951219,0.9667405764966741,0.9068736141906873,0.8802660753880266,0.9379157427937915,0.9334811529933481,0.8902439024390244,0.9467849223946785,0.7804878048780488,0.9390243902439024,0.9434589800443459,0.9611973392461197,0.9545454545454546,0.9467849223946785,0.9401330376940134,0.9013303769401331
0.065,0.9595628415300547,0.946448087431694,0.9486338797814208,0.966120218579235,0.9005464480874317,0.8754098360655738,0.9377049180327869,0.9289617486338798,0.8863387978142077,0.946448087431694,0.7759562841530054,0.9377049180327869,0.9420765027322404,0.9606557377049181,0.9540983606557377,0.9442622950819672,0.9387978142076503,0.8994535519125683
0.07,0.9599133261105092,0.9447453954496208,0.9469122426868906,0.9642470205850487,0.8992416034669556,0.8732394366197183,0.9360780065005417,0.9263271939328277,0.8851570964247021,0.9447453954496208,0.7735644637053087,0.933911159263272,0.9382448537378115,0.9577464788732394,0.952329360780065,0.942578548212351,0.9371614301191766,0.8959913326110509
0.075,0.9600862998921251,0.9449838187702265,0.9471413160733549,0.9644012944983819,0.8996763754045307,0.8727076591154261,0.9363538295577131,0.9266450916936354,0.8845738942826321,0.9449838187702265,0.7734627831715211,0.9341963322545846,0.9385113268608414,0.9579288025889967,0.9525350593311759,0.9428263214670982,0.9363538295577131,0.895361380798274
0.08,0.9592711682743837,0.9442658092175777,0.9464094319399786,0.9635584137191854,0.8992497320471597,0.8713826366559485,0.9346195069667739,0.9260450160771704,0.8831725616291533,0.9431939978563773,0.7727759914255091,0.932475884244373,0.9367631296891747,0.9571275455519829,0.9517684887459807,0.9421221864951769,0.9346195069667739,0.894962486602358
0.085,0.9584664536741214,0.9446219382321619,0.946751863684771,0.9637912673056444,0.8977635782747604,0.8700745473908413,0.933972310969116,0.9254526091586794,0.8817891373801917,0.9414270500532481,0.7699680511182109,0.9329073482428115,0.9371671991480298,0.9574014909478168,0.9510117145899893,0.9414270500532481,0.933972310969116,0.8956336528221512
0.09,0.9575371549893843,0.9437367303609342,0.945859872611465,0.9639065817409767,0.8980891719745223,0.8694267515923567,0.9331210191082803,0.9246284501061571,0.8821656050955414,0.940552016985138,0.7696390658174098,0.9320594479830149,0.9363057324840764,0.9564755838641189,0.9511677282377919,0.9416135881104034,0.9341825902335457,0.8959660297239915
0.095,0.9577167019027484,0.9439746300211417,0.9460887949260042,0.9640591966173362,0.8964059196617337,0.8699788583509513,0.9334038054968288,0.9249471458773785,0.8805496828752643,0.9397463002114165,0.7695560253699789,0.9323467230443975,0.9355179704016914,0.9556025369978859,0.9503171247357294,0.9418604651162791,0.9334038054968288,0.8953488372093024
0.1,0.9569327731092437,0.9432773109243697,0.9453781512605042,0.9632352941176471,0.8960084033613446,0.8697478991596639,0.9327731092436975,0.9243697478991597,0.8771008403361344,0.9390756302521008,0.7678571428571429,0.9317226890756303,0.9359243697478992,0.9558823529411765,0.9495798319327731,0.9411764705882353,0.9317226890756303,0.8949579831932774
0.105,0.9571129707112971,0.9435146443514645,0.9456066945606695,0.9633891213389121,0.895397489539749,0.8671548117154811,0.9330543933054394,0.9225941422594143,0.8755230125523012,0.9393305439330544,0.7656903765690377,0.9320083682008368,0.9361924686192469,0.9560669456066946,0.948744769874477,0.9403765690376569,0.9309623430962343,0.8943514644351465
0.11,0.9572916666666667,0.94375,0.9458333333333333,0.9635416666666666,0.8958333333333334,0.8677083333333333,0.9333333333333333,0.9229166666666667,0.8760416666666667,0.9395833333333333,0.765625,0.9322916666666666,0.9364583333333333,0.95625,0.9489583333333333,0.940625,0.93125,0.8947916666666667
0.115,0.9553478712357217,0.9428868120456906,0.9460020768431984,0.9626168224299065,0.8951194184839044,0.8660436137071651,0.9314641744548287,0.9210799584631361,0.8743509865005192,0.9376947040498442,0.7653167185877466,0.9304257528556594,0.9345794392523364,0.9553478712357217,0.9470404984423676,0.9397715472481828,0.9293873312564901,0.893042575285566
0.12,0.9544041450777202,0.9419689119170984,0.9450777202072539,0.9616580310880829,0.894300518134715,0.8652849740932642,0.9305699481865285,0.9202072538860103,0.8735751295336788,0.9367875647668393,0.7647668393782383,0.9295336787564766,0.933678756476684,0.9544041450777202,0.9461139896373058,0.938860103626943,0.9284974093264249,0.8932642487046633
0.125,0.9544513457556936,0.9420289855072463,0.9451345755693582,0.9616977225672878,0.8944099378881988,0.865424430641822,0.9306418219461697,0.9202898550724637,0.8737060041407867,0.9368530020703933,0.7650103519668737,0.9296066252587992,0.9337474120082816,0.9544513457556936,0.9461697722567288,0.9389233954451346,0.9285714285714286,0.8933747412008282
0.13,0.9544513457556936,0.9420289855072463,0.9451345755693582,0.9616977225672878,0.8944099378881988,0.865424430641822,0.9306418219461697,0.9202898550724637,0.8737060041407867,0.9368530020703933,0.7650103519668737,0.9296066252587992,0.9337474120082816,0.9544513457556936,0.9461697722567288,0.9389233954451346,0.9285714285714286,0.8933747412008282
0.135,0.953464322647363,0.9410548086866598,0.9441571871768356,0.9607032057911065,0.8934850051706308,0.8655635987590486,0.9296794208893485,0.9203722854188211,0.8728024819027922,0.9369183040330921,0.7642192347466391,0.9286452947259566,0.9327817993795243,0.953464322647363,0.9451913133402275,0.937952430196484,0.9276111685625646,0.8924508790072389
0.14,0.952626158599382,0.94129763130793,0.9443872296601442,0.9598352214212152,0.8918640576725025,0.8650875386199794,0.9279093717816684,0.9186405767250257,0.8712667353244078,0.9361483007209063,0.7641606591143152,0.9279093717816684,0.9320288362512873,0.952626158599382,0.9443872296601442,0.937178166838311,0.9268795056642637,0.8908341915550978
0.145,0.9526748971193416,0.941358024691358,0.9444444444444444,0.9598765432098766,0.8919753086419753,0.8652263374485597,0.9279835390946503,0.918724279835391,0.8713991769547325,0.9362139917695473,0.76440329218107,0.9279835390946503,0.9320987654320988,0.9526748971193416,0.9444444444444444,0.9372427983539094,0.926954732510288,0.8909465020576132
0.15,0.9517948717948718,0.9415384615384615,0.9446153846153846,0.96,0.8912820512820513,0.8635897435897436,0.9271794871794872,0.9179487179487179,0.8697435897435898,0.9353846153846154,0.7630769230769231,0.9271794871794872,0.9312820512820513,0.9517948717948718,0.9435897435897436,0.9364102564102564,0.9261538461538461,0.8892307692307693
0.155,0.9518935516888434,0.9416581371545547,0.9447287615148413,0.9600818833162743,0.8915046059365405,0.8638689866939611,0.9273285568065507,0.9181166837256909,0.8700102354145343,0.9355168884339816,0.7625383828045036,0.9273285568065507,0.9314227226202662,0.9518935516888434,0.9437052200614124,0.9365404298874105,0.9263050153531218,0.8894575230296827
0.16,0.9501018329938901,0.9419551934826884,0.9439918533604889,0.9592668024439919,0.890020366598778,0.8625254582484725,0.9256619144602851,0.9164969450101833,0.8686354378818737,0.9348268839103869,0.7606924643584522,0.9256619144602851,0.9307535641547862,0.9511201629327902,0.9429735234215886,0.9338085539714868,0.9256619144602851,0.8879837067209776
0.165,0.9501018329938901,0.9419551934826884,0.9439918533604889,0.9592668024439919,0.890020366598778,0.8625254582484725,0.9256619144602851,0.9164969450101833,0.8686354378818737,0.9348268839103869,0.7606924643584522,0.9256619144602851,0.9307535641547862,0.9511201629327902,0.9429735234215886,0.9338085539714868,0.9256619144602851,0.8879837067209776
0.17,0.9501525940996948,0.9420142421159715,0.9440488301119023,0.9593082400813835,0.8901322482197355,0.8626653102746694,0.9257375381485249,0.9155645981688708,0.8677517802644964,0.9338758901322483,0.7599186164801628,0.9247202441505595,0.930824008138352,0.9511698880976602,0.9420142421159715,0.9338758901322483,0.9257375381485249,0.8870803662258393
0.175,0.9491869918699187,0.9410569105691057,0.943089430894309,0.9583333333333334,0.8892276422764228,0.8617886178861789,0.9247967479674797,0.9146341463414634,0.866869918699187,0.9329268292682927,0.7601626016260162,0.9237804878048781,0.9298780487804879,0.9502032520325203,0.9420731707317073,0.9329268292682927,0.9247967479674797,0.8861788617886179
0.18,0.9473150962512664,0.939209726443769,0.9412360688956434,0.9574468085106383,0.889564336372847,0.8611955420466059,0.9240121580547113,0.9138804457953394,0.8662613981762918,0.9321175278622087,0.7598784194528876,0.922998986828774,0.92806484295846,0.9483282674772037,0.9412360688956434,0.9321175278622087,0.9240121580547113,0.8844984802431611
0.185,0.9473150962512664,0.939209726443769,0.9412360688956434,0.9574468085106383,0.889564336372847,0.8611955420466059,0.9240121580547113,0.9138804457953394,0.8662613981762918,0.9321175278622087,0.7598784194528876,0.922998986828774,0.92806484295846,0.9483282674772037,0.9412360688956434,0.9321175278622087,0.9240121580547113,0.8844984802431611
0.19,0.9473150962512664,0.939209726443769,0.9412360688956434,0.9574468085106383,0.889564336372847,0.8611955420466059,0.9240121580547113,0.9138804457953394,0.8662613981762918,0.9321175278622087,0.7598784194528876,0.922998986828774,0.92806484295846,0.9483282674772037,0.9412360688956434,0.9321175278622087,0.9240121580547113,0.8844984802431611
0.195,0.9474216380182002,0.9393326592517695,0.9413549039433772,0.9565217391304348,0.8887765419615774,0.8614762386248737,0.9241658240647118,0.9140546006066734,0.8665318503538928,0.9322548028311426,0.7593528816986855,0.923154701718908,0.9282103134479271,0.948432760364004,0.9413549039433772,0.9322548028311426,0.9241658240647118,0.8837209302325582
0.2,0.9474216380182002,0.9393326592517695,0.9413549039433772,0.9565217391304348,0.8887765419615774,0.8614762386248737,0.9241658240647118,0.9140546006066734,0.8665318503538928,0.9322548028311426,0.7593528816986855,0.923154701718908,0.9282103134479271,0.948432760364004,0.9413549039433772,0.9322548028311426,0.9241658240647118,0.8837209302325582
0.205,0.9464646464646465,0.9383838383838384,0.9404040404040404,0.9555555555555556,0.8878787878787879,0.8606060606060606,0.9232323232323232,0.9131313131313131,0.8656565656565657,0.9313131313131313,0.7585858585858586,0.9222222222222223,0.9272727272727272,0.9474747474747475,0.9404040404040404,0.9313131313131313,0.9232323232323232,0.8828282828282829
0.21,0.9464646464646465,0.9383838383838384,0.9404040404040404,0.9555555555555556,0.8878787878787879,0.8606060606060606,0.9232323232323232,0.9131313131313131,0.8656565656565657,0.9313131313131313,0.7585858585858586,0.9222222222222223,0.9272727272727272,0.9474747474747475,0.9404040404040404,0.9313131313131313,0.9232323232323232,0.8828282828282829
0.215,0.9464646464646465,0.9383838383838384,0.9404040404040404,0.9555555555555556,0.8878787878787879,0.8606060606060606,0.9232323232323232,0.9131313131313131,0.8656565656565657,0.9313131313131313,0.7585858585858586,0.9222222222222223,0.9272727272727272,0.9474747474747475,0.9404040404040404,0.9313131313131313,0.9232323232323232,0.8828282828282829
0.22,0.9445564516129032,0.936491935483871,0.938508064516129,0.9546370967741935,0.8870967741935484,0.8598790322580645,0.9223790322580645,0.9122983870967742,0.8649193548387096,0.9294354838709677,0.7580645161290323,0.9213709677419355,0.9274193548387096,0.9475806451612904,0.9395161290322581,0.9304435483870968,0.9223790322580645,0.8820564516129032
0.225,0.9445564516129032,0.936491935483871,0.938508064516129,0.9546370967741935,0.8870967741935484,0.8598790322580645,0.9223790322580645,0.9122983870967742,0.8649193548387096,0.9294354838709677,0.7580645161290323,0.9213709677419355,0.9274193548387096,0.9475806451612904,0.9395161290322581,0.9304435483870968,0.9223790322580645,0.8820564516129032
0.23,0.9445564516129032,0.936491935483871,0.938508064516129,0.9546370967741935,0.8870967741935484,0.8598790322580645,0.9223790322580645,0.9122983870967742,0.8649193548387096,0.9294354838709677,0.7580645161290323,0.9213709677419355,0.9274193548387096,0.9475806451612904,0.9395161290322581,0.9304435483870968,0.9223790322580645,0.8820564516129032
0.235,0.9445564516129032,0.936491935483871,0.938508064516129,0.9546370967741935,0.8870967741935484,0.8598790322580645,0.9223790322580645,0.9122983870967742,0.8649193548387096,0.9294354838709677,0.7580645161290323,0.9213709677419355,0.9274193548387096,0.9475806451612904,0.9395161290322581,0.9304435483870968,0.9223790322580645,0.8820564516129032
0.24,0.9445564516129032,0.936491935483871,0.938508064516129,0.9546370967741935,0.8870967741935484,0.8598790322580645,0.9223790322580645,0.9122983870967742,0.8649193548387096,0.9294354838709677,0.7580645161290323,0.9213709677419355,0.9274193548387096,0.9475806451612904,0.9395161290322581,0.9304435483870968,0.9223790322580645,0.8820564516129032
0.245,0.9445564516129032,0.936491935483871,0.938508064516129,0.9546370967741935,0.8870967741935484,0.8598790322580645,0.9223790322580645,0.9122983870967742,0.8649193548387096,0.9294354838709677,0.7580645161290323,0.9213709677419355,0.9274193548387096,0.9475806451612904,0.9395161290322581,0.9304435483870968,0.9223790322580645,0.8820564516129032
0.25,0.9436052366565961,0.9355488418932527,0.9375629405840886,0.9536757301107754,0.8872104733131924,0.8600201409869084,0.9214501510574018,0.9123867069486404,0.865055387713998,0.9295065458207452,0.75730110775428,0.9204431017119838,0.9264853977844915,0.94662638469285,0.9385699899295066,0.9295065458207452,0.9214501510574018,0.8811681772406847
0.255,0.9436052366565961,0.9355488418932527,0.9375629405840886,0.9536757301107754,0.8872104733131924,0.8600201409869084,0.9214501510574018,0.9123867069486404,0.865055387713998,0.9295065458207452,0.75730110775428,0.9204431017119838,0.9264853977844915,0.94662638469285,0.9385699899295066,0.9295065458207452,0.9214501510574018,0.8811681772406847
0.26,0.9436052366565961,0.9355488418932527,0.9375629405840886,0.9536757301107754,0.8872104733131924,0.8600201409869084,0.9214501510574018,0.9123867069486404,0.865055387713998,0.9295065458207452,0.75730110775428,0.9204431017119838,0.9264853977844915,0.94662638469285,0.9385699899295066,0.9295065458207452,0.9214501510574018,0.8811681772406847
0.265,0.9436052366565961,0.9355488418932527,0.9375629405840886,0.9536757301107754,0.8872104733131924,0.8600201409869084,0.9214501510574018,0.9123867069486404,0.865055387713998,0.9295065458207452,0.75730110775428,0.9204431017119838,0.9264853977844915,0.94662638469285,0.9385699899295066,0.9295065458207452,0.9214501510574018,0.8811681772406847
0.27,0.9436052366565961,0.9355488418932527,0.9375629405840886,0.9536757301107754,0.8872104733131924,0.8600201409869084,0.9214501510574018,0.9123867069486404,0.865055387713998,0.9295065458207452,0.75730110775428,0.9204431017119838,0.9264853977844915,0.94662638469285,0.9385699899295066,0.9295065458207452,0.9214501510574018,0.8811681772406847
0.275,0.942713567839196,0.9346733668341709,0.9366834170854271,0.9527638190954774,0.8864321608040201,0.8582914572864322,0.9206030150753769,0.9115577889447236,0.8633165829145729,0.928643216080402,0.75678391959799,0.9185929648241206,0.9246231155778895,0.9447236180904522,0.9366834170854271,0.9276381909547738,0.9206030150753769,0.8793969849246231
0.28,0.942713567839196,0.9346733668341709,0.9366834170854271,0.9527638190954774,0.8864321608040201,0.8582914572864322,0.9206030150753769,0.9115577889447236,0.8633165829145729,0.928643216080402,0.75678391959799,0.9185929648241206,0.9246231155778895,0.9447236180904522,0.9366834170854271,0.9276381909547738,0.9206030150753769,0.8793969849246231
0.285,0.9427710843373494,0.9347389558232931,0.9367469879518072,0.9528112449799196,0.8865461847389559,0.858433734939759,0.9206827309236948,0.9106425702811245,0.8624497991967871,0.928714859437751,0.7570281124497992,0.9176706827309237,0.9246987951807228,0.9447791164658634,0.9367469879518072,0.927710843373494,0.9206827309236948,0.8785140562248996
0.29,0.9427710843373494,0.9347389558232931,0.9367469879518072,0.9528112449799196,0.8865461847389559,0.858433734939759,0.9206827309236948,0.9106425702811245,0.8624497991967871,0.928714859437751,0.7570281124497992,0.9176706827309237,0.9246987951807228,0.9447791164658634,0.9367469879518072,0.927710843373494,0.9206827309236948,0.8785140562248996
0.295,0.9427710843373494,0.9347389558232931,0.9367469879518072,0.9528112449799196,0.8865461847389559,0.858433734939759,0.9206827309236948,0.9106425702811245,0.8624497991967871,0.928714859437751,0.7570281124497992,0.9176706827309237,0.9246987951807228,0.9447791164658634,0.9367469879518072,0.927710843373494,0.9206827309236948,0.8785140562248996
0.3,0.9427710843373494,0.9347389558232931,0.9367469879518072,0.9528112449799196,0.8865461847389559,0.858433734939759,0.9206827309236948,0.9106425702811245,0.8624497991967871,0.928714859437751,0.7570281124497992,0.9176706827309237,0.9246987951807228,0.9447791164658634,0.9367469879518072,0.927710843373494,0.9206827309236948,0.8785140562248996
0.305,0.9427710843373494,0.9347389558232931,0.9367469879518072,0.9528112449799196,0.8865461847389559,0.858433734939759,0.9206827309236948,0.9106425702811245,0.8624497991967871,0.928714859437751,0.7570281124497992,0.9176706827309237,0.9246987951807228,0.9447791164658634,0.9367469879518072,0.927710843373494,0.9206827309236948,0.8785140562248996
0.31,0.9427710843373494,0.9347389558232931,0.9367469879518072,0.9528112449799196,0.8865461847389559,0.858433734939759,0.9206827309236948,0.9106425702811245,0.8624497991967871,0.928714859437751,0.7570281124497992,0.9176706827309237,0.9246987951807228,0.9447791164658634,0.9367469879518072,0.927710843373494,0.9206827309236948,0.8785140562248996
0.315,0.9428284854563691,0.9348044132397192,0.9368104312938816,0.9528585757271816,0.8866599799398195,0.8585757271815446,0.9207622868605817,0.9107321965897693,0.8625877632898696,0.9287863590772317,0.757271815446339,0.917753259779338,0.9247743229689067,0.9448345035105316,0.9368104312938816,0.9277833500501504,0.9207622868605817,0.8786359077231695
0.32,0.9428284854563691,0.9348044132397192,0.9368104312938816,0.9528585757271816,0.8866599799398195,0.8585757271815446,0.9207622868605817,0.9107321965897693,0.8625877632898696,0.9287863590772317,0.757271815446339,0.917753259779338,0.9247743229689067,0.9448345035105316,0.9368104312938816,0.9277833500501504,0.9207622868605817,0.8786359077231695
0.325,0.9418837675350702,0.9338677354709419,0.935871743486974,0.9519038076152304,0.8857715430861723,0.8577154308617234,0.9198396793587175,0.9098196392785571,0.8617234468937875,0.9278557114228457,0.7565130260521042,0.9168336673346693,0.9238476953907816,0.9438877755511023,0.935871743486974,0.9268537074148296,0.9198396793587175,0.8777555110220441
