Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017
0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.0
0.0005,0.4666666666666667,0.0,0.13333333333333333,0.4666666666666667,0.9333333333333333,0.9333333333333333
0.001,0.4666666666666667,0.0,0.13333333333333333,0.7333333333333333,0.9333333333333333,0.9333333333333333
0.0015,0.4666666666666667,0.0,0.9333333333333333,0.8,0.9333333333333333,0.9333333333333333
0.002,0.4666666666666667,0.13333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333
0.0025,0.4666666666666667,0.13333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.003,0.4666666666666667,0.13333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0035,0.8,0.13333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.004,0.8,0.13333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0045,0.8,0.13333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.005,0.8,0.13333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0055,1.0,0.13333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.006,1.0,0.13333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0065,1.0,0.13333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.007,1.0,0.13333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0075,1.0,0.2,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.008,1.0,0.2,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0085,1.0,0.2,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.009,1.0,0.2,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0095,1.0,0.26666666666666666,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.01,1.0,0.26666666666666666,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0105,1.0,0.26666666666666666,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.011,1.0,0.26666666666666666,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0115,1.0,0.3333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.012,1.0,0.3333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0125,1.0,0.3333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.013,1.0,0.4,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0135,1.0,0.6666666666666666,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.014,1.0,0.6666666666666666,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0145,1.0,0.7333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.015,1.0,0.7333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0155,1.0,0.7333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.016,1.0,0.7333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0165,1.0,0.7333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.017,1.0,0.7333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0175,1.0,0.7333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.018,1.0,0.7333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0185,1.0,0.7333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.019,1.0,0.7333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0195,1.0,0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.02,1.0,0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0205,1.0,0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.021,1.0,0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
0.0215,1.0,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333
