Tolerance (%),boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.028,0.8338830243735181,0.9169016760038862,0.9322102502247602,0.9312478241770773,0.3496469924310359,0.5832920941987881,0.8999084864387078,0.933542216096737,0.9420590577615927,0.9548550345322963,0.9472383172449838,0.9466231885923319
0.029,0.8339819105718386,0.9169016760038862,0.9322102502247602,0.932209933350099,0.3496469924310359,0.5832920941987881,0.8999084864387078,0.933542216096737,0.9420590577615927,0.9551098744685457,0.9472383172449838,0.9466231885923319
0.03,0.8339819105718386,0.9183401323913766,0.9325724336613009,0.9326695558987139,0.35081295406029867,0.5833342481732052,0.9000403123531716,0.9338055133349574,0.9423223549998133,0.9552417003830096,0.9473701431594477,0.9467550145067957
0.031,0.8339819105718386,0.9183401323913766,0.9340716616530061,0.9327715464135959,0.352776271493012,0.5833342481732052,0.9009052912183027,0.9338055133349574,0.9423223549998133,0.9552417003830096,0.9473701431594477,0.9467550145067957
0.032,0.8339819105718386,0.9183401323913766,0.9344296188491876,0.9328916741995281,0.35374517281231993,0.5833342481732052,0.9009052912183027,0.9338055133349574,0.9427116164341048,0.9552417003830096,0.9483272582293787,0.9467550145067957
0.033,0.8351054441560708,0.9187519416905068,0.9359523831855123,0.9328916741995281,0.3906654283061836,0.5833342481732052,0.9009052912183027,0.9338055133349574,0.9427116164341048,0.9552417003830096,0.9483272582293787,0.9479597485292908
0.034,0.8351054441560708,0.9187519416905068,0.9359523831855123,0.9328916741995281,0.39071221776919657,0.5833342481732052,0.9009052912183027,0.9338055133349574,0.9427116164341048,0.9552417003830096,0.9483272582293787,0.9479597485292908
0.035,0.8351054441560708,0.9187519416905068,0.9359523831855123,0.933957597290903,0.3937168375978906,0.5833342481732052,0.9009052912183027,0.9338055133349574,0.9427116164341048,0.9552417003830096,0.9483272582293787,0.9479597485292908
0.036,0.8351054441560708,0.9188834130142635,0.9359523831855123,0.933957597290903,0.39687460197836105,0.5833342481732052,0.9009052912183027,0.9338055133349574,0.9427116164341048,0.9552417003830096,0.9483272582293787,0.9479597485292908
0.037,0.8351054441560708,0.9188834130142635,0.9359523831855123,0.9347410422876613,0.3971315026149037,0.5833342481732052,0.9009052912183027,0.9338055133349574,0.9427116164341048,0.9553161032996038,0.9483272582293787,0.9479597485292908
0.038,0.8351054441560708,0.9188834130142635,0.9359523831855123,0.9354521251212393,0.3976754605996805,0.583664626911131,0.9009052912183027,0.9339290120536582,0.9428351151528056,0.9553161032996038,0.9483272582293787,0.9479597485292908
0.039,0.8354358228939965,0.9192137917521891,0.9359523831855123,0.9354521251212393,0.3976754605996805,0.583664626911131,0.9010287899370034,0.9342593907915839,0.9431654938907312,0.9560725329516462,0.9483272582293787,0.9479597485292908
0.04,0.8354358228939965,0.9199738531555028,0.9362827619234382,0.9354521251212393,0.39800132365599816,0.583664626911131,0.9028204532300109,0.9342593907915839,0.9431654938907312,0.9560725329516462,0.9483272582293787,0.9480912198530471
0.041,0.8354358228939965,0.9200800187207018,0.9362827619234382,0.9354521251212393,0.39883560962022574,0.583664626911131,0.9028204532300109,0.9342593907915839,0.9431654938907312,0.9560725329516462,0.9483272582293787,0.9480912198530471
0.042,0.8363855009972905,0.9200800187207018,0.9372398769933693,0.9358668118079995,0.3989841106114109,0.583664626911131,0.9028204532300109,0.9342593907915839,0.9431654938907312,0.9560725329516462,0.9483272582293787,0.9480912198530471
0.043,0.8369148624480752,0.9210371337906329,0.9372398769933693,0.935942245235904,0.3989841106114109,0.584614305014425,0.9028204532300109,0.9350158204436263,0.9439219235427736,0.9560725329516462,0.9483272582293787,0.9480912198530471
0.044,0.8378218061635341,0.9210371337906329,0.937769238444154,0.9361608074804554,0.3989841106114109,0.584614305014425,0.9035768828820533,0.9350158204436263,0.9439219235427736,0.9560725329516462,0.9483272582293787,0.9480912198530471
0.045,0.8378218061635341,0.9210371337906329,0.937769238444154,0.9361608074804554,0.3991185869939962,0.584614305014425,0.9045265609853472,0.9359654985469202,0.9448716016460675,0.9570222110549402,0.9495237898321737,0.949570259407126
0.046,0.8378218061635341,0.9210371337906329,0.937769238444154,0.9361608074804554,0.3991185869939962,0.584614305014425,0.9045265609853472,0.936494859997705,0.9454009630968523,0.9570222110549402,0.9495981927487681,0.949570259407126
0.047,0.8378218061635341,0.9211214417394674,0.937769238444154,0.9364304259702921,0.3991841852294037,0.584614305014425,0.9045265609853472,0.936494859997705,0.9454009630968523,0.9570222110549402,0.9495981927487681,0.949570259407126
0.048,0.8378218061635341,0.9211214417394674,0.937769238444154,0.9364924768401863,0.3991841852294037,0.584614305014425,0.9045265609853472,0.936494859997705,0.9454009630968523,0.9570222110549402,0.9495981927487681,0.949570259407126
0.049,0.8378218061635341,0.9211214417394674,0.937769238444154,0.9364924768401863,0.39923143747211326,0.584614305014425,0.9045265609853472,0.936941796210415,0.9458478993095624,0.9570222110549402,0.9495981927487681,0.949570259407126
0.05,0.8383255143549481,0.9211214417394674,0.9384910602036192,0.9371739693941753,0.39929447327645007,0.584614305014425,0.9045265609853472,0.936941796210415,0.9458478993095624,0.9571804185638642,0.950961134280187,0.949570259407126
0.051,0.8384500010633985,0.9211214417394674,0.9384910602036192,0.9372559279925482,0.3993452890880077,0.584614305014425,0.9046847684942713,0.936941796210415,0.9460061068184862,0.9571804185638642,0.950961134280187,0.949570259407126
0.052,0.8384500010633985,0.9214317803515952,0.9386492677125432,0.9372559279925482,0.3993452890880077,0.584614305014425,0.9046847684942713,0.936941796210415,0.9460061068184862,0.9571804185638642,0.950961134280187,0.949570259407126
0.053,0.8389158598974321,0.9215137389499682,0.9407771250609204,0.9379894355339227,0.3993452890880077,0.584614305014425,0.9051884766856851,0.9374455044018289,0.9467566685094011,0.9581617554028597,0.9514648424716007,0.9503208210980408
0.054,0.8389788957017689,0.9217833574398051,0.9417418865267287,0.9395325237727481,0.400534985264445,0.5849658821026349,0.9054145980051569,0.9387375488126756,0.9480487129202476,0.9581617554028597,0.9515727254724863,0.9503208210980408
0.055,0.8390899312470229,0.9220094787592769,0.9420833465479097,0.9397723491829075,0.4014036252488148,0.5849658821026349,0.9054145980051569,0.9387375488126756,0.9480487129202476,0.9583878767223315,0.951798846791958,0.9505469424175126
0.056,0.8390899312470229,0.9227659084113192,0.9424005807789361,0.9397723491829075,0.4020525304721761,0.5849658821026349,0.9054145980051569,0.9387375488126756,0.9480487129202476,0.9583878767223315,0.951798846791958,0.9507651432786786
0.057,0.8391348676619959,0.9228903951197697,0.9425116163241899,0.9403479602286625,0.402098426848485,0.5849658821026349,0.9055256335504109,0.9388485843579294,0.9481597484655016,0.9584989122675853,0.9526433898785864,0.9516096863653071
0.058,0.8407466686996452,0.9230014306650237,0.9425116163241899,0.9403479602286625,0.402098426848485,0.5857611040185564,0.90662447010542,0.9390259739295326,0.9482750871672104,0.9586763018391886,0.9527587285802956,0.9517250250670163
0.059,0.8407466686996452,0.9230014306650237,0.9425116163241899,0.9403479602286625,0.402098426848485,0.5858764427202655,0.9067489568138704,0.9391504606379829,0.9483995738756609,0.9588007885476391,0.9528832152887461,0.9523018617334987
0.06,0.8407466686996452,0.9230014306650237,0.9426361030326403,0.9406739192864507,0.402098426848485,0.5860639652330527,0.9068119926182073,0.9392134964423199,0.9484626096799978,0.9591172474841324,0.952946251093083,0.9523648975378355
0.061,0.8407466686996452,0.9233029206503897,0.9426991388369771,0.9407369550907875,0.402098426848485,0.5860639652330527,0.9076957429132958,0.9409185132167687,0.9490270229188152,0.9608222642585812,0.9547416777861025,0.9540699143122843
0.062,0.8407466686996452,0.9233029206503897,0.9429375930180063,0.9407369550907875,0.4028818718452432,0.5877689820075016,0.9076957429132958,0.9409185132167687,0.9490270229188152,0.9608222642585812,0.9547416777861025,0.9540699143122843
0.063,0.8408593284350558,0.9233029206503897,0.9429375930180063,0.9407369550907875,0.4028818718452432,0.5877689820075016,0.9076957429132958,0.9409185132167687,0.9490270229188152,0.9608222642585812,0.954911099017029,0.9540699143122843
0.064,0.8415928359764303,0.9234952332737901,0.943129905641407,0.9407369550907875,0.40292428846124556,0.5877689820075016,0.9084251572206223,0.9409185132167687,0.9490270229188152,0.9615557717999557,0.954911099017029,0.9540699143122843
0.065,0.8415928359764303,0.923717086291214,0.9433499596532648,0.9409292677141881,0.40292428846124556,0.5885976549409186,0.9086174698440231,0.9411108258401693,0.9492193355422158,0.9617480844233561,0.9551034116404296,0.954262226935685
0.066,0.8416944554091144,0.9237690448248402,0.9435078232328216,0.9410308871468722,0.40292428846124556,0.5889431802123771,0.9101364822451888,0.9426298382413354,0.9514718554847562,0.9618411834574537,0.955196510674527,0.9543553259697826
0.067,0.8424508850611567,0.9243070078571409,0.9439464475383778,0.9410308871468722,0.40292428846124556,0.5889431802123771,0.9104820075166475,0.9429753635127938,0.9518173807562148,0.9621867087289123,0.9557101314242173,0.954700851241241
0.068,0.8424508850611567,0.9243773734061682,0.944012045773785,0.9411239861809697,0.4033235039077735,0.5889951387460034,0.9104820075166475,0.9429753635127938,0.9518173807562148,0.9621867087289123,0.9557721822941114,0.954700851241241
0.069,0.8425898804715631,0.9243773734061682,0.9448333122531454,0.9413890823465861,0.4034699096468784,0.5891056733963836,0.9106805218979306,0.9431289414791042,0.9519709587225252,0.9623402866952228,0.9559257602604218,0.9548544292075514
0.07,0.8430010039784293,0.9244789928388523,0.9448333122531454,0.9417162006026439,0.4041540960175459,0.5892072928290679,0.9107461201333381,0.9432394761294843,0.9520814933729056,0.9624508213456029,0.956036294910802,0.9549649638579316
0.071,0.8430010039784293,0.9244789928388523,0.9449798681008021,0.9418958795583071,0.40422911383427745,0.5892072928290679,0.9107461201333381,0.9432394761294843,0.9520814933729056,0.9624508213456029,0.956036294910802,0.9549649638579316
0.072,0.8434533539364613,0.9253451957331853,0.9451195166519485,0.94193667576426,0.4047848580684309,0.5892072928290679,0.9107461201333381,0.9432394761294843,0.9520814933729056,0.9624508213456029,0.956036294910802,0.9549649638579316
0.073,0.8435961185257311,0.9255307406606407,0.9453098223254658,0.94193667576426,0.4047848580684309,0.5892072928290679,0.9109316650607934,0.9434250210569397,0.9524713062232751,0.9626363662730583,0.9562218398382573,0.9551505087853871
0.074,0.843713767349267,0.9256751499578488,0.9457621722834979,0.9421451306434394,0.40492926736563906,0.5894643618616866,0.9110760743580015,0.9435694303541479,0.9526157155204833,0.9627807755702663,0.9563662491354654,0.9552949180825953
0.075,0.8437561839652693,0.9257103327323626,0.9458529783391414,0.942602013425612,0.4057086191283493,0.5902937032347537,0.9110760743580015,0.9436820900895583,0.9527283752558937,0.9628934353056768,0.9564789088708759,0.9554075778180057
0.076,0.8438958325164156,0.9262534887460382,0.945888161113655,0.9427701089038436,0.4057086191283493,0.5903845092903973,0.9112795401490558,0.9437728961452021,0.9528191813115375,0.9629842413613204,0.9565697149265197,0.9554983838736493
0.077,0.8438958325164156,0.9262534887460382,0.9460008208490654,0.9428827686392541,0.4059281587712227,0.5903845092903973,0.9113971889725914,0.9438553621942242,0.9529016473605596,0.9631018901848563,0.9566873637500553,0.955616032697185
0.078,0.8440350411443572,0.92647564742192,0.9460832868980876,0.9428827686392541,0.40597762556045697,0.5907501036486416,0.9113971889725914,0.9438905449687377,0.9529368301350731,0.9631018901848563,0.9566873637500553,0.955616032697185
0.079,0.8441843364704181,0.9266091087283831,0.9462352024545613,0.9433466335015215,0.40597762556045697,0.5907852864231552,0.9114316700963313,0.9443952976011234,0.9534415827674588,0.9634674845431005,0.9570529581082996,0.9562350501875856
0.08,0.8441843364704181,0.9268408080191319,0.9465663156890656,0.9436000566336779,0.40598541577314534,0.5908603042398867,0.9118802177635694,0.9446269968918722,0.9536732820582076,0.9635849189758342,0.9571703925410334,0.9563524846203193
0.081,0.8443287457676263,0.9269826385788899,0.9465663156890656,0.9442824505219685,0.4060633312737849,0.5908603042398867,0.9120295130896304,0.9446269968918722,0.9536732820582076,0.9635849189758342,0.9571703925410334,0.9563524846203193
0.082,0.844895976592003,0.9269826385788899,0.9465663156890656,0.9450801254338616,0.4060633312737849,0.590902720855889,0.9120295130896304,0.9453967376541967,0.9544430228205322,0.9637342143018953,0.9573196878670943,0.9565017799463803
0.083,0.8455149940824036,0.9272360617110462,0.946819738821222,0.945513701836564,0.4060633312737849,0.5909105110685774,0.9120295130896304,0.9453967376541967,0.9544430228205322,0.9637342143018953,0.9576807111101145,0.9565017799463803
0.084,0.8455149940824036,0.9272360617110462,0.946819738821222,0.9455214920492525,0.40626178973680727,0.5909105110685774,0.9120373033023189,0.9454045278668851,0.9544508130332205,0.9639100999928152,0.9576885013228029,0.9566776656373004
0.085,0.8457397680996619,0.9272360617110462,0.9468707340786631,0.9455639086652549,0.40626178973680727,0.5909105110685774,0.9121016802939821,0.9462523498553065,0.9552986350216419,0.9640870618629219,0.9578654631929098,0.9568546275074071
0.086,0.8457397680996619,0.9277265546719374,0.9473690172522427,0.9457759917452667,0.4063525957924509,0.5909748880602406,0.9127331019295689,0.9467445628629518,0.9557908480292873,0.9645792748705672,0.958357676200555,0.9573468405150524
0.087,0.8459078635778935,0.9280167452880549,0.9474572306227433,0.9457759917452667,0.4066326855335787,0.5916063096958274,0.9128456868080123,0.9469963563693369,0.9560426415356723,0.9647184834985087,0.9584968848284966,0.9582424787950363
0.088,0.8459078635778935,0.9281049586585556,0.9474572306227433,0.9457759917452667,0.4066326855335787,0.5917188945742708,0.9129698834671222,0.9471205530284468,0.9561668381947822,0.964805429435525,0.9588705085840118,0.9583294247320528
0.089,0.8460204484563371,0.9281049586585556,0.9482482681673629,0.9458885766237102,0.4066326855335787,0.5917188945742708,0.9134222334251542,0.9471898442942828,0.9561668381947822,0.9648772992361941,0.9588705085840118,0.9584012945327218
0.09,0.8461073943933534,0.9281049586585556,0.9488587945894027,0.9458885766237102,0.406752813319511,0.5917603427743828,0.9134636816252663,0.9472312924943945,0.9562082863948942,0.9648772992361941,0.9588705085840118,0.9584012945327218
0.091,0.8461997044525856,0.9282574424039213,0.9489457405264191,0.9458885766237102,0.406752813319511,0.5919349907000417,0.9134636816252663,0.9472312924943945,0.9562082863948942,0.964988334781448,0.9588705085840118,0.9584012945327218
0.092,0.8461997044525856,0.9282574424039213,0.9490326864634353,0.9458885766237102,0.406752813319511,0.5919349907000417,0.9138048067460651,0.9475746215968156,0.9565516154973153,0.964988334781448,0.9588705085840118,0.9584012945327218
0.093,0.8461997044525856,0.9287180120964528,0.9492025790510823,0.9467210623684417,0.406752813319511,0.5919349907000417,0.9140604338598435,0.9475746215968156,0.9565516154973153,0.9653731120839809,0.9592552858865447,0.9587860718352545
0.094,0.8461997044525856,0.9288057140850954,0.949354658031388,0.9468080083054579,0.40731301800887254,0.592027300759274,0.9142303264474902,0.9480311920029615,0.9570081859034609,0.9658296824901267,0.9594251784741915,0.9592426422414004
0.095,0.8470698255861148,0.92910028041808,0.94952333920815,0.9471126940986704,0.40731301800887254,0.592027300759274,0.914628039811243,0.9480311920029615,0.9570081859034609,0.9658296824901267,0.9594251784741915,0.9596619104088141
0.096,0.8470698255861148,0.9292689615948421,0.949963224914966,0.9475716668169348,0.4084029273999873,0.5923220724621893,0.9147399061682352,0.9483259637058764,0.9573029576063761,0.9659415488471189,0.9595370448311836,0.9608396998571811
0.097,0.8471342025777778,0.9294731380110665,0.949963224914966,0.9477611157023418,0.4085043481354567,0.5923220724621893,0.9149568899728052,0.9485429475104464,0.957519941410946,0.9661585326516888,0.9597540286357537,0.9610566836617511
0.098,0.8471342025777778,0.9294731380110665,0.949963224914966,0.9480477935208407,0.4085559228844595,0.5925390562667592,0.9149568899728052,0.9485429475104464,0.957519941410946,0.9661585326516888,0.9597540286357537,0.9610566836617511
0.099,0.8474477016628233,0.9294731380110665,0.9504311195450953,0.9480477935208407,0.4085559228844595,0.5925390562667592,0.9163455526177801,0.9499316101554213,0.9589086040559208,0.9661585326516888,0.9597540286357537,0.9610566836617511
0.1,0.8475595680198156,0.929586981791964,0.9513092592677469,0.948143486428629,0.4085559228844595,0.5925885230559936,0.9163950194070144,0.9499810769446556,0.9589580708451553,0.9662079994409233,0.9599145309702419,0.9621398266480576
