Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
0.079,0.5154432912342128,0.4535450794047768,0.011129173440040016,0.6612479679879955,0.6616231086657497,0.6463673877704139,0.6792547205201951,0.6686257346504939
0.08,0.5155683381267976,0.4541703138677004,0.01212954858071777,0.6619982493435038,0.662373390021258,0.6471176691259222,0.6805051894460422,0.6693760160060023
0.081,0.51669376016006,0.45454545454545453,0.013004876828810803,0.6638739527322746,0.6643741403026134,0.6491184194072778,0.6817556583718895,0.6708765787170189
0.082,0.5173189946229836,0.4550456421157934,0.013380017506564961,0.6642490934100288,0.6651244216581218,0.6497436538702013,0.6820057521570589,0.6710016256096036
0.083,0.518069275978492,0.4560460172564712,0.013755158184319119,0.6648743278729523,0.6654995623358759,0.6501187945479555,0.6822558459422283,0.6717519069651119
0.084,0.518944604226585,0.4565462048268101,0.014005251969488559,0.6656246092284607,0.6658747030136302,0.6503688883331249,0.6840065024384144,0.6730023758909591
0.085,0.5190696511191697,0.4565462048268101,0.014380392647242717,0.6661247967987995,0.6662498436913843,0.6506189821182944,0.6847567837939227,0.6737526572464674
0.086,0.5193197449043391,0.4569213455045642,0.014630486432412155,0.6664999374765537,0.6673752657246468,0.6514943103663874,0.6850068775790922,0.6741277979242216
0.087,0.5199449793672627,0.4574215330749031,0.015005627110166312,0.6670001250468925,0.6678754532949857,0.652119544829311,0.685507065149431,0.6750031261723146
0.088,0.5205702138301863,0.45854695510816557,0.01550581468050519,0.6675003126172314,0.6683756408653245,0.6524946855070651,0.6876328623233713,0.6778792047017632
0.089,0.5210704014005252,0.45854695510816557,0.015755908465674626,0.6682505939727398,0.6688758284356634,0.652994873077404,0.6878829561085407,0.6781292984869326
0.09,0.5210704014005252,0.4589220957859197,0.015880955358259348,0.6683756408653245,0.6693760160060023,0.6534950606477429,0.6881330498937102,0.678879579842441
0.091,0.5218206827560335,0.45967237714142806,0.016006002250844066,0.6683756408653245,0.6698762035763411,0.6538702013254971,0.6903838939602351,0.6802550956608728
0.092,0.5219457296486182,0.46042265849693637,0.016381142928598224,0.6687507815430787,0.6705014380392648,0.654370388895836,0.6905089408528198,0.6803801425534576
0.093,0.5223208703263724,0.4607977991746905,0.016631236713767664,0.6693760160060023,0.6710016256096036,0.6548705764661749,0.6910091284231586,0.6808803301237965
0.094,0.5225709641115418,0.46092284606727524,0.016756283606352382,0.6696261097911717,0.6713767662873578,0.655245717143929,0.694885582093285,0.6825059397273978
0.095,0.522946104789296,0.46092284606727524,0.016756283606352382,0.6697511566837564,0.6720020007502814,0.6558709516068526,0.6951356758784544,0.6828810804051519
0.096,0.5234462923596349,0.46204826810053773,0.017256471176691258,0.6705014380392648,0.6722520945354508,0.656121045392022,0.6956358634487932,0.6831311741903213
0.097,0.5240715268225584,0.46317369013380016,0.017631611854445416,0.6708765787170189,0.6725021883206203,0.6563711391771915,0.6958859572339627,0.6832562210829061
0.098,0.5245717143928973,0.4632987370263849,0.017881705639614855,0.6716268600725271,0.6731274227835439,0.6569963736401151,0.6967612854820557,0.6836313617606602
0.099,0.5256971364261598,0.4637989245967238,0.018131799424784295,0.6718769538576966,0.6736276103538827,0.6572464674252845,0.6972614730523946,0.6842565962235838
0.1,0.5256971364261598,0.4645492059522321,0.018256846317369013,0.6723771414280355,0.6740027510316369,0.6576216081030386,0.6983868950856571,0.6853820182568463
