Estimator,AOE1_MEAN,AOE1_STDEV,AOE2_MEAN,AOE2_STDEV
schreiber2018/cnn,0.1548959490348715,0.32982710752083355,0.037275332941904514,0.10227169921138925
schreiber2018/fcn,0.2000439093646304,0.37381845489845594,0.038848173835939095,0.10315534528345592
schreiber2014/default,0.2151508350632414,0.375414347202351,0.044110892222427846,0.11026310544745174
percival2014/stem,0.2401712624309505,0.41545752084801957,0.05365124914577335,0.16249504620012717
davies2009/mirex_qm_tempotracker,0.2545641368509823,0.38304612460121673,0.07660679263927367,0.12868646429538466
boeck2015/tempodetector2016_default,0.2634959422189916,0.42398199524365154,0.04477734601549544,0.10520461318393731
schreiber2017/ismir2017,0.26915655732324983,0.46751574009788205,0.04668349914056719,0.13082425505609077
schreiber2017/mirex2017,0.27678291606017147,0.4772769155329854,0.046680990618315044,0.13230363680548074
