Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci
44.43589,0.031597548973028924,-0.010590405551777288,0.07378550349783514,0.03791906483047928,-0.043013822754272464,0.11885195241523103,0.08974843470582272,0.050891438505697224,0.12860543090594823,-0.0031700054343109796,-0.023592298621057366,0.017252287752435407,-0.003171028357008443,-0.02113816115475058,0.014796104440733693,0.0659582454885636,0.018840329039403324,0.11307616193772388,0.11879811573245513,0.07129724971003976,0.1662989817548705,0.11352888542308145,0.06624414120501866,0.16081362964114426
45.61754939393939,0.27176858040614765,0.23696032678710593,0.30657683402518937,0.2064909808484508,0.13971522675221987,0.27326673494468173,0.08633136788907755,0.04917020372527734,0.12349253205287777,0.04000115014655352,0.023151213506256995,0.05685108678685004,0.040254018321760676,0.025429774713005525,0.05507826193051583,0.2929397393721107,0.2540638942585765,0.3318155844856449,0.1726420416036526,0.13345023412552143,0.21183384908178376,0.1866646792649681,0.1476511886230819,0.2256781699068543
46.79920878787879,0.3701619451569676,0.33342182099786166,0.40690206931607353,0.2785902015637205,0.20810836920395642,0.34907203392348457,0.08291965054496148,0.04743793862481648,0.11840136246510646,0.06093215019644509,0.043147036038953895,0.07871726435393628,0.061187112271281305,0.04554011783394616,0.07683410670861646,0.382118611717323,0.34108514327924916,0.4231520801553968,0.1856793664333205,0.1443123996062742,0.2270463332603668,0.20304686094546942,0.1618681076029317,0.24422561428800715
47.98086818181818,0.3641819901626317,0.32935825563804766,0.39900572468721573,0.2789385767992414,0.21213312431156017,0.3457440292869226,0.07951786570314208,0.04569612446599332,0.11333960694029084,0.06529671558008684,0.04843928496205799,0.0821541461981157,0.06539049839361019,0.05055966173030094,0.08022133505691945,0.3701102123334117,0.33121707726064353,0.40900334740617983,0.16922117525582436,0.1300119372947899,0.20843041321685882,0.17911368350779183,0.14008284168908094,0.21814452532650272
49.16252757575758,0.29123306236028473,0.2598046628667866,0.32266146185378286,0.23225795637796753,0.17196607563081395,0.2925498371251211,0.07613059639328686,0.043946213483270546,0.10831497930330317,0.05876856716220237,0.043554746153909266,0.07398238817049547,0.05862642159080461,0.04524160040948503,0.07201124277212419,0.29352989102958926,0.258428859985414,0.32863092207376454,0.13457855310552982,0.09919223939454384,0.1699648668165158,0.131303399995142,0.09607808869545933,0.1665287112948247
50.34418696969697,0.1887195086870722,0.15724876593383708,0.22019025144030735,0.1632701901228535,0.1028970785523792,0.22364330169332777,0.07276242564506338,0.04218961970344501,0.10333523158668176,0.0470214258075152,0.031787107326079075,0.06225574428895132,0.04665712676492171,0.033254272308954114,0.060059981220889305,0.18899299761506919,0.1538446752007162,0.22414132002942216,0.09306258501680312,0.05762859557632576,0.12849657445728047,0.0760542634507272,0.04078149333896002,0.11132703356249438
51.52584636363636,0.09400450262025929,0.05997125068989329,0.1280377545506253,0.09667105529255285,0.03138205553779405,0.16196005504731165,0.06941794074418134,0.040427706605498395,0.09840817488286428,0.03572266512642999,0.01924789035128274,0.05219743990157724,0.03523838083212258,0.020744197270500635,0.04973256439374452,0.09307459152577158,0.05506431254897695,0.1310848705025662,0.05597188773206147,0.01765268125569934,0.0942910942084236,0.02978534258363698,-0.008359517259947519,0.06793020242722148
52.70750575757576,0.032416367808749236,-0.0016706681385969882,0.06650340375609545,0.04953541516584775,-0.01585676322957154,0.11492759356126704,0.06610297300169424,0.03866269085997377,0.0935432551434147,0.02868437980032615,0.012183569324327712,0.04518519027632459,0.02823245942371133,0.013715370163380727,0.04274954868404193,0.03057300530803872,-0.007497342729863958,0.0686433533459414,0.03096064243606457,-0.0074191213110517615,0.06934040618318091,0.0033081962936822376,-0.034896945294172046,0.04151333788153652
53.88916515151515,0.0005916261375558604,-0.03001273051205421,0.03119598278716593,0.020769418306458086,-0.03794162811012379,0.07948046472303996,0.06282631955947754,0.03689901593676595,0.08875362318218913,0.02529556858437821,0.010480649223388896,0.04011048794536752,0.024987441703102797,0.011953566363408706,0.03802131704279689,-0.0017898497319542156,-0.03597054267711082,0.03239084321320239,0.016994477979902334,-0.017464017609414767,0.051452973569219435,-0.005934255275228048,-0.040235969886309446,0.02836745933585335
55.07082454545455,-0.00901764398639062,-0.03387775574195497,0.01584246776917373,0.006629468224787001,-0.04106188473887503,0.05432082118844903,0.05959721009938934,0.03514160003233392,0.08405282016644476,0.02430016112817955,0.012265908777099306,0.036334413479259794,0.024193051526356417,0.013605552456774842,0.034780550595937994,-0.01138675800331515,-0.03915195026753645,0.016378434260906148,0.011771875321834338,-0.016218977780773167,0.03976272842444184,-0.0024487887501764456,-0.030312287676229593,0.025414710175876702
