Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,boeck2020/dar,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,sun2021/default,zplane/auftakt_v3
boeck2015/tempodetector2016_default,1.0,0.6875000000000002,0.6875000000000002,1.0,0.00027716159820556657,0.0071973800659179705,0.004425048828125002,0.00027716159820556657,2.7440488338470462e-05,0.021270751953125,4.86956070085143e-13,0.0018310546875000002,0.012939453124999998,0.006347656250000001,0.0007286071777343752,0.0308837890625,0.002576828002929687,0.6875000000000002,1.943111419677734e-05
boeck2019/multi_task,0.6875000000000002,1.0,1.0,0.4531249999999996,0.0024939179420471187,0.019210815429687503,0.012725830078125003,0.0037191659212112422,3.5881996154785156e-05,0.09625244140624999,4.854944571364149e-13,0.012939453124999998,0.05737304687500002,0.038574218750000014,0.004425048828125002,0.13380050659179688,0.007537841796875001,1.0,0.00015652179718017584
boeck2019/multi_task_hjdb,0.6875000000000002,1.0,1.0,0.4531249999999996,0.0024939179420471187,0.026603698730468753,0.026603698730468753,0.0024939179420471187,8.797645568847655e-05,0.09625244140624999,1.662350812559054e-12,0.012939453124999998,0.076812744140625,0.05737304687500002,0.0071973800659179705,0.15158963203430173,0.016900539398193356,1.0,0.00031074881553649897
boeck2020/dar,1.0,0.4531249999999996,0.4531249999999996,1.0,0.00015652179718017584,0.004343509674072266,0.004343509674072266,0.00015652179718017584,1.5236437320709232e-05,0.012725830078125003,3.1762786845135338e-15,0.000244140625,0.012725830078125003,0.007385253906249998,0.0004024505615234376,0.026603698730468753,0.0007286071777343752,0.5078125,1.049041748046875e-05
davies2009/mirex_qm_tempotracker,0.00027716159820556657,0.0024939179420471187,0.0024939179420471187,0.00015652179718017584,1.0,0.38331031799316395,0.3592834472656249,1.0,0.4239501953124999,0.05737304687500002,4.336383137015787e-07,0.2862787246704102,0.11531829833984371,0.09625244140624999,0.5810546875,0.13380050659179688,0.45449829101562506,0.0015438795089721682,0.6476058959960938
echonest/version_3_2_1,0.0071973800659179705,0.019210815429687503,0.026603698730468753,0.004343509674072266,0.38331031799316395,1.0,1.0,0.3592834472656249,0.049041748046874986,0.5810546875,1.2848229147266461e-09,0.9999999999999997,0.6636238098144525,0.6476058959960938,0.8036193847656252,0.6636238098144525,0.9999999999999997,0.03468966484069824,0.11531829833984371
gkiokas2012/default,0.004425048828125002,0.012725830078125003,0.026603698730468753,0.004343509674072266,0.3592834472656249,1.0,1.0,0.3592834472656249,0.06356811523437494,0.629058837890625,7.455210310203245e-09,1.0,0.5810546875,0.5810546875,0.7905273437500004,0.629058837890625,0.9999999999999998,0.026603698730468753,0.09625244140624999
klapuri2006/percival2014,0.00027716159820556657,0.0037191659212112422,0.0024939179420471187,0.00015652179718017584,1.0,0.3592834472656249,0.3592834472656249,1.0,0.48068237304687483,0.11531829833984371,1.2416282261784595e-06,0.34492845088243484,0.15158963203430173,0.13380050659179688,0.629058837890625,0.13380050659179688,0.5234670639038081,0.0015438795089721682,0.6776394844055175
oliveira2010/ibt,2.7440488338470462e-05,3.5881996154785156e-05,8.797645568847655e-05,1.5236437320709232e-05,0.4239501953124999,0.049041748046874986,0.06356811523437494,0.48068237304687483,1.0,0.004180908203124999,3.3888279489246968e-06,0.06391465663909912,0.016900539398193356,0.011817932128906248,0.11846923828124997,0.02265584468841553,0.09625244140624999,0.0001799911260604857,1.0
percival2014/stem,0.021270751953125,0.09625244140624999,0.09625244140624999,0.012725830078125003,0.05737304687500002,0.5810546875,0.629058837890625,0.11531829833984371,0.004180908203124999,1.0,4.3556269702094125e-12,0.8238029479980463,1.0,1.0,0.22656250000000003,1.0,0.4239501953124999,0.11531829833984371,0.0009765625
scheirer1998/percival2014,4.86956070085143e-13,4.854944571364149e-13,1.662350812559054e-12,3.1762786845135338e-15,4.336383137015787e-07,1.2848229147266461e-09,7.455210310203245e-09,1.2416282261784595e-06,3.3888279489246968e-06,4.3556269702094125e-12,1.0,9.052391166525226e-09,7.053979622639873e-11,7.053979622639873e-11,1.0325821975243342e-08,1.358991780220365e-09,1.3087586125948287e-08,1.3280368233066499e-11,3.1028037028590926e-07
schreiber2014/default,0.0018310546875000002,0.012939453124999998,0.012939453124999998,0.000244140625,0.2862787246704102,0.9999999999999997,1.0,0.34492845088243484,0.06391465663909912,0.8238029479980463,9.052391166525226e-09,1.0,0.8145294189453123,0.8036193847656252,0.6476058959960938,0.8388197422027595,0.8238029479980463,0.0308837890625,0.10775214433670036
schreiber2017/ismir2017,0.012939453124999998,0.05737304687500002,0.076812744140625,0.012725830078125003,0.11531829833984371,0.6636238098144525,0.5810546875,0.15158963203430173,0.016900539398193356,1.0,7.053979622639873e-11,0.8145294189453123,1.0,1.0,0.33230590820312506,1.0,0.48068237304687483,0.09625244140624999,0.019210815429687503
schreiber2017/mirex2017,0.006347656250000001,0.038574218750000014,0.05737304687500002,0.007385253906249998,0.09625244140624999,0.6476058959960938,0.5810546875,0.13380050659179688,0.011817932128906248,1.0,7.053979622639873e-11,0.8036193847656252,1.0,1.0,0.30175781250000017,1.0,0.45449829101562506,0.076812744140625,0.012725830078125003
schreiber2018/cnn,0.0007286071777343752,0.004425048828125002,0.0071973800659179705,0.0004024505615234376,0.5810546875,0.8036193847656252,0.7905273437500004,0.629058837890625,0.11846923828124997,0.22656250000000003,1.0325821975243342e-08,0.6476058959960938,0.33230590820312506,0.30175781250000017,1.0,0.26684570312499983,0.9999999999999997,0.004425048828125002,0.17956542968750003
schreiber2018/fcn,0.0308837890625,0.13380050659179688,0.15158963203430173,0.026603698730468753,0.13380050659179688,0.6636238098144525,0.629058837890625,0.13380050659179688,0.02265584468841553,1.0,1.358991780220365e-09,0.8388197422027595,1.0,1.0,0.26684570312499983,1.0,0.5034446716308595,0.09625244140624999,0.019210815429687503
schreiber2018/ismir2018,0.002576828002929687,0.007537841796875001,0.016900539398193356,0.0007286071777343752,0.45449829101562506,0.9999999999999997,0.9999999999999998,0.5234670639038081,0.09625244140624999,0.4239501953124999,1.3087586125948287e-08,0.8238029479980463,0.48068237304687483,0.45449829101562506,0.9999999999999997,0.5034446716308595,1.0,0.011817932128906248,0.14346313476562497
sun2021/default,0.6875000000000002,1.0,1.0,0.5078125,0.0015438795089721682,0.03468966484069824,0.026603698730468753,0.0015438795089721682,0.0001799911260604857,0.11531829833984371,1.3280368233066499e-11,0.0308837890625,0.09625244140624999,0.076812744140625,0.004425048828125002,0.09625244140624999,0.011817932128906248,1.0,0.00015652179718017584
zplane/auftakt_v3,1.943111419677734e-05,0.00015652179718017584,0.00031074881553649897,1.049041748046875e-05,0.6476058959960938,0.11531829833984371,0.09625244140624999,0.6776394844055175,1.0,0.0009765625,3.1028037028590926e-07,0.10775214433670036,0.019210815429687503,0.012725830078125003,0.17956542968750003,0.019210815429687503,0.14346313476562497,0.00015652179718017584,1.0
