Item,davies2009/mirex_qm_tempotracker,klapuri2006/percival2014,boeck2019/multi_task_hjdb,boeck2019/multi_task,schreiber2018/fcn,schreiber2018/ismir2018,schreiber2018/cnn,percival2014/stem,gkiokas2012/default,schreiber2017/mirex2017,schreiber2017/ismir2017,scheirer1998/percival2014,zplane/auftakt_v3,oliveira2010/ibt,boeck2015/tempodetector2016_default,echonest/version_3_2_1,schreiber2014/default
blues.00000.jams,0.012077442285752618,0.005409780516002983,0.0031451706037219002,0.0030299991638423444,3.230999588339638e-05,3.230999588339638e-05,3.230999588339638e-05,0.0010530048043949623,0.011527948833712756,0.0021705299682941016,0.0021705299682941016,0.005117781091581405,0.0011860046122538883,0.011527948833712756,3.230999588339638e-05,0.0005861985517868799,0.0021705299682941016
blues.00001.jams,0.0044636458045609695,0.004463412426030449,0.0012862015520905023,0.00275943696013756,0.006175111928570202,0.011526889804888672,0.0044721322709383214,0.00027534797196457095,0.0044721322709383214,0.000583713420424121,0.000583713420424121,0.03214949139862626,0.0044721322709383214,0.3964901817961828,0.008285985385820527,0.0006713225486261218,0.0022603562091601348
blues.00002.jams,0.0352007572015936,0.009193149436204456,0.008135171875583724,0.001155856984129678,0.005559915476819057,0.0036000838086568876,0.0036000838086568876,0.0037177505380885925,0.014778445506197748,0.006971598426897698,0.006971598426897698,0.030234319484407482,0.00372325699720201,0.005559915476819057,0.0025953260707592247,0.0013155306141031217,0.0047970509873078325
blues.00003.jams,0.011568287867644734,0.00279827714210144,0.00275117843200464,0.005282424866460724,0.011018794415605345,0.0004768444222242058,0.011018794415605345,0.002797240756712533,0.012064818697436006,0.004257962716713851,0.004257962716713851,0.004608626673473704,0.007418453841071067,0.41167227740667395,0.0004768444222242058,0.0378908060653413,0.41777525938840593
blues.00004.jams,0.02353403500568128,0.01393878858781932,0.0022499907645513197,0.0022499907645513197,0.012897398896944726,0.002170992303885969,0.012897398896944726,0.004660274585165963,0.002170992303885969,0.005302326778196371,0.005302326778196371,0.0029179857173420413,0.0021420005671964194,0.008635762652696683,0.005060576927189667,0.006363782362865478,0.004875558526786956
blues.00005.jams,0.02055528836958366,0.02055561889617852,0.003151800871061491,1.2093340493970437e-05,0.003151800871061491,0.0285570588562768,0.003151800871061491,0.006007182192144634,0.003151800871061491,0.009271073711533155,0.009271073711533155,0.025442925462706236,0.0010359960923722023,0.3240129423824481,0.014095961541886037,0.41235970507391606,0.007609128769468854
blues.00006.jams,0.03818838194304,0.42314281287968475,0.0022078940582131385,0.0025384681366745114,0.018743832651383487,0.04973590523138301,0.08434966031272004,0.017429291370364704,0.020784531535253947,0.014763550006157687,0.014763550006157687,0.08609786841268575,0.014923880114011395,0.246154328754456,0.012944648713416225,0.020804027282457345,0.014763550006157687
blues.00007.jams,0.04881778623908917,0.003649260695974503,0.013520206744730132,0.010117622523890233,0.02291288600675642,0.0398228693412063,0.02291288600675642,0.0028059049300440024,0.007482845437150502,0.026369344144063913,0.026369344144063913,0.04698806594316476,0.018301177100943394,0.02291288600675642,0.003260926390904734,0.018453697510784194,0.02762227602206091
blues.00008.jams,0.01177696868395516,2.1640037696263242e-07,0.0046778014958856595,0.0031284599749855256,0.0005499158732090927,0.0005499158732090927,0.0005499158732090927,4.224211696885097e-07,0.0005499158732090927,0.0008480177696724135,0.0008481036621258182,0.009856543344670796,0.0005499158732090927,0.01652359748573235,0.00818282066939287,0.0020105249784112037,0.0008481036621258182
blues.00009.jams,0.3951772246499652,0.0028600112419288875,0.005274949227726999,0.0010364003372236377,0.0023103084191653162,0.015391693314293714,0.0023103084191653162,0.008545366184530482,0.0023103084191653162,0.0016599218044184437,0.0016599218044184437,0.0005021677664499239,0.010058249011253026,0.0023103084191653162,0.013967512506744178,0.012129369449611146,0.0016599218044184437
blues.00010.jams,0.012623149265777513,0.004163422581346604,0.005467846483469291,0.002232296817308077,0.017091730580362598,0.017091730580362598,0.018977524127159147,0.001395265730169248,0.018977524127159147,0.01979013634384193,0.01979022770510327,0.031981256128206466,0.0008301774168997518,0.008158605810354866,0.01851591138791194,0.022414864709537987,0.021231787902909274
blues.00011.jams,0.011711674456093116,0.4189207899529397,0.009822749631383283,0.006475726530880609,0.0013643243371512927,0.40778869331128703,0.0013643243371512927,8.876869251062339e-07,0.007248805967557024,0.0012000910620285985,0.0012000651483013696,0.4133762028052344,0.41813063753274593,0.21112113933320698,0.0042179792579901156,0.4167474207049368,0.0022222053998802315
blues.00012.jams,0.009803115274612027,0.0032535269198885547,0.005757852098760918,0.0069890832730323685,0.010369561004573721,0.010369561004573721,0.010369561004573721,0.0032598436874797985,0.020657334616050543,0.003658643933239116,0.003658643933239116,0.06643500744768907,0.010369561004573721,0.010369561004573721,0.01580425139308728,0.006158117497411367,0.003658643933239116
blues.00013.jams,0.011226973970127474,0.0037231540772863715,0.009537619621987006,0.008329725661665188,0.015695555284712358,0.002275039522390797,0.002275039522390797,0.0037304832949798476,0.002275039522390797,0.0013311273474555017,0.0013311273474555017,0.07939023060210199,0.00362272298413728,0.015695555284712358,0.004161444066158687,0.0007371431641864474,0.0013311273474555017
blues.00014.jams,0.012866105534100053,0.03367649436097732,0.02266074320200926,0.01900018473978596,0.034226197183740946,0.0005392209769358146,0.0005392209769358146,0.01639812606191509,0.034226197183740946,0.02022299820366338,0.02022299820366338,0.05892994009354015,0.007392892017998312,0.01673877045489988,0.030887234029788723,0.02227682028965935,0.02022299820366338
blues.00015.jams,0.04182578803369093,0.00681963405547552,0.00909623688612801,0.0023812625169874623,0.022721710801163204,0.008222141106047921,0.022721710801163204,1.6343010797294129e-06,0.008222141106047921,0.007303474320315664,0.007303474320315664,0.03750546342823358,0.034217349638992665,0.008222141106047921,0.001134649152203946,0.005830240330631327,0.007303474320315664
blues.00016.jams,0.017576416451092116,0.010441943898029476,0.0008064935377814919,0.004560505970493211,0.0015276607814356442,0.016027230476550667,0.0015276607814356442,0.014041270869531797,0.0015276607814356442,0.012489344828830578,0.012489344828830578,0.02924628059793664,0.017485234684411703,0.030674006440952018,0.0015276607814356442,0.011705624526457094,0.02228985905335813
blues.00017.jams,0.02384964461839385,0.0058767988904777635,0.011468616922261445,0.011640274372744985,0.0470925266529827,0.012327108492306083,0.012327108492306083,0.017630159831075062,0.029605099924141627,0.04620177915952183,0.04620177915952183,0.04606361062429851,0.03308566865910353,0.029605099924141627,0.016831259575791176,0.027121631565057595,0.044815745670404576
blues.00018.jams,0.009189419768725914,0.0023979543103290835,0.012157907625883835,0.012157907625883835,0.020322122189754627,0.020322122189754627,0.020322122189754627,0.008156658298210799,0.003044130757919064,0.010090203877554903,0.010090203877554903,0.014734612695806977,0.026811853401340353,0.01444329597092203,0.01110433281696994,0.007632984812814553,0.011191775080426493
blues.00019.jams,0.030464921636334887,0.004300287153617557,0.002271864775664753,0.002388952390133971,0.006831815071254079,0.004849989976381188,0.004849989976381188,0.004298821559399799,0.006831815071254079,0.003265959699668825,0.003265959699668825,0.3047206786432637,0.01544510521558026,0.004849989976381188,0.011315531639005255,0.0018319015755691545,3.602758182809366e-05
blues.00020.jams,0.019367402117868315,0.019108486543366523,0.001492205590094178,0.0006021477440896428,0.00196184882937113,0.00196184882937113,0.02974701089796703,4.901781132329453e-06,0.008530524988271261,0.009768875872197946,0.009768875872197946,0.008258311412869375,0.016979714824089335,0.019099766698458625,0.015285913583576219,0.0578250891699924,0.0003083886025272111
blues.00021.jams,0.007058825602856858,0.007054853427252494,0.007300837175140875,0.003024070087977088,0.002310041347398939,0.002310041347398939,0.002310041347398939,5.842151359221932e-06,0.012045251629671001,0.004785637730797033,0.004785637730797033,0.013257624732038373,0.010603277455764677,0.04119159728918744,0.012045251629671001,0.012319389731384503,0.004785637730797033
blues.00022.jams,0.006919644086216896,0.006885946068089649,0.005970239886354512,0.010517861351535903,0.0013345607368788078,0.0013345607368788078,0.01583413043199382,0.01373919836779512,0.01331221522752253,0.0003187821405415499,0.0003187821405415499,0.014621757329626572,0.04155753345634278,0.0013345607368788078,0.008022229521373119,0.43198556539118516,0.0002562169016293435
blues.00023.jams,0.010171638673030474,0.01017228967650373,0.0014336180004581734,5.569259003281641e-05,0.012326380955007491,0.012326380955007491,0.002623960510964039,0.0033837780878133317,0.012326380955007491,0.011305566742565928,0.011305566742565928,0.38957481582453973,0.011520360999360211,0.012326380955007491,0.022710948145194032,0.0019991531540679217,0.011305566742565928
blues.00024.jams,0.029150097873125235,0.014499900934974053,0.0008462910387086261,0.0005672667576167593,0.04766891889523099,0.008914609471136498,0.02272040899616706,4.9017811339311716e-06,0.008914609471136498,0.02106709529752073,0.02106709529752073,0.031091188707983292,0.018592523373490398,0.005024581486737367,0.001264726302691396,0.006846189324834363,0.02106709529752073
blues.00025.jams,0.021542039440399355,0.017984441246110698,0.014217549066662227,0.015145029034889212,0.004361353321648264,0.004361353321648264,0.004361353321648264,0.01147107063874211,0.035388248942272715,0.00043306548814694664,0.00043306548814694664,0.03570881158935252,0.008973062227461014,0.0511555648005893,0.008203419616042325,0.020784558058099815,0.00043306548814694664
blues.00026.jams,0.03986947730956814,0.012364240363544426,0.00511310769247911,0.002304941276147188,0.010264601320568424,0.02754259275240384,0.010264601320568424,0.00667400194275442,0.010264601320568424,0.005405670277463937,0.005405670277463937,0.03794905197028398,0.006784032585606514,0.00722282540827268,0.00388386225432054,0.008948053054740633,0.006093359986090028
blues.00027.jams,0.029746966526726915,0.00987786027961724,0.020323212784466634,0.018956952318490393,0.03421571533791298,0.03421571533791298,0.003842066294394044,0.009847430026098261,0.01910882294770474,0.027808793015945174,0.027808793015945174,0.02791724623080253,0.00843908040449102,0.003842066294394044,0.02274893011236612,0.003857414032341438,0.02840384947872061
blues.00028.jams,0.02914885523906399,0.014498658300913169,0.011131192086893775,0.012792326456814872,0.00891336683707514,0.00891336683707514,0.00891336683707514,0.0072338694403959085,0.00891336683707514,0.007442594379358098,0.007442594379358098,0.03108994607392222,0.011685116087128931,0.02271916636210565,0.001263483668630275,0.008774639490375782,0.009084177366631334
blues.00029.jams,0.020140843618599538,0.02014328907054697,0.012142582668781795,0.005534633631550682,0.029057563253990722,0.029057563253990722,0.029057563253990722,0.020143076908213486,0.017917005648790278,0.01714624407190736,0.01714624407190736,0.49461898063275056,0.01567853345279103,0.01603032627454723,0.00285249290659672,0.026447254497236495,0.016263669557131454
blues.00030.jams,0.20414243430623064,0.0038418983661451006,0.00248825519127904,0.005094572629854117,0.009781187604190469,0.02974717658244677,0.009781187604190469,0.34407110423211723,0.009781187604190469,0.0011367059608892523,0.0011367059608892523,0.23421755658094143,0.000654265062120021,0.02272024331168887,0.011210177451315249,0.4348242879892581,0.0006204891126219904
blues.00031.jams,0.032417990518328645,0.25481355241199144,0.04762273927181622,0.04154182387963763,0.017968670559060547,0.006693383675208558,0.017968670559060547,2.3705322666622776e-06,0.0685947436290285,0.004879093570362578,0.004879093570362578,0.02537524373767441,0.02420062427057503,0.030459614742257432,0.025637789469026808,0.16332035497475186,0.004879093570362578
blues.00032.jams,0.008770182130741273,0.008717040671014165,0.005470077662667199,0.028458999698573365,0.0032749501591275623,0.09702995563655784,0.4144703831435772,0.37196937800204816,0.0082206886787019,0.014680014768001196,0.3072480801193613,0.4016752440471931,0.031244066017795568,0.0082206886787019,0.18939898139555092,0.22597333019024538,0.3072480801193613
blues.00033.jams,0.027066318542485257,0.005372295413734164,0.00042861716526501473,0.00024092510217706565,0.0028663945090005743,0.0028663945090005743,0.0028663945090005743,0.005354112295967972,0.0028663945090005743,0.005889418443192688,0.005889399746112243,0.042836057638903385,0.005674105497471881,0.05446678055695117,0.0013667113792715667,0.022933285626999665,0.005889399746112243
blues.00034.jams,0.03301374154301481,0.006543411727824776,0.0012663570405594786,0.0012663570405594786,0.00711034878096747,0.00711034878096747,0.00711034878096747,0.006543903051005446,0.00711034878096747,0.003436163949191557,0.003436163949191557,0.4966372853158951,0.00711034878096747,0.00711034878096747,0.0032682824865732218,0.01944317529625385,0.002222237988600611
blues.00035.jams,0.03201066605328461,0.0045149978094958364,0.017067133912974392,0.020224510594874796,0.0043992763739476,0.0043992763739476,0.0043992763739476,0.004517443261443414,0.029283849882340948,0.0013484243225166963,0.0013484243225166963,0.2567981658518749,0.2242528584438627,0.040688613154590235,0.0218057939734463,0.05636835834535279,0.007512042808135568
blues.00036.jams,0.01451230033849643,0.0014323811565499249,0.0055247501169504954,0.008040828928792024,0.028961620297764588,0.003870639334934301,0.003870639334934301,0.42954665906012535,0.41890813861377796,0.003715224866828172,0.003715224866828172,0.010437197348949276,0.003870639334934301,0.021664452772203427,0.02129250138779831,9.589219520249848e-05,0.003715224866828172
blues.00037.jams,0.0035638190885646796,0.024938238690578877,0.005949463583977097,0.005376321138159719,0.034900837280106276,0.034900837280106276,0.0035733105345294547,0.02791291887352473,0.015535512413175252,0.43983954686172233,0.02480211211583089,0.09754422844284363,0.012653003880053786,0.07442920146674371,0.015535512413175252,0.2742368053035561,0.025565674454780158
blues.00038.jams,0.006020428959151746,0.4389829730237999,0.41770631716205797,0.40992896657033884,0.41214679182015745,0.41214679182015745,0.41214679182015745,0.4029098836270611,0.4010916033111615,0.4178944925166219,0.4178944925166219,0.17574319291248264,0.12772781937246075,0.04121882611778599,0.40738267531038275,0.372349709468315,0.42273498126724135
blues.00039.jams,0.038617459812434,0.0054544315537276905,0.001487876342131493,0.002475600841740871,0.012514582830557128,0.012514582830557128,0.012514582830557128,0.02194402272812386,0.0001308583747248334,0.007148372154311517,0.007148372154311517,0.003933729931141126,0.011271415979925318,0.08913586443346981,0.007861932378805859,0.004106826135423255,0.00665980926071834
blues.00040.jams,0.4474607120658404,2.971956420612418e-07,0.0017233914975178378,0.0006224546142779087,0.01445217169566945,0.002226569450960987,0.002226569450960987,4.981915377542191e-07,0.002226569450960987,0.0016278218929954426,0.0016278218929954426,0.0021091455636564143,0.0011246400486768131,0.002226569450960987,0.007015533306201375,0.0007563878230809594,0.0016278218929954426
blues.00041.jams,0.022365894038577215,0.004446432470325584,0.005755448440882676,0.007561639651309393,0.0024005125823203842,0.0024005125823203842,0.025300914692399087,5.757928687529578e-06,0.008914800645513948,0.0016149238057254793,0.0016149238057254793,0.027767035972370697,0.017903583872768598,0.020142056068767934,0.005077543326574388,0.006003933859285791,0.002507878323546016
blues.00042.jams,0.39652657868140895,0.4153582830990253,0.0032165035753526647,0.0018489056423396477,0.00787269327010965,0.40716480600873417,0.00787269327010965,0.005911700363500697,0.4232844713720112,0.001783067345462626,0.001783067345462626,0.01646043911928531,0.4103743624846243,0.4232844713720112,0.41439637523981004,0.41949629590008564,0.4138891448549617
