Estimator,boeck2015/tempodetector2016_default,boeck2019/multi_task,boeck2019/multi_task_hjdb,davies2009/mirex_qm_tempotracker,echonest/version_3_2_1,gkiokas2012/default,klapuri2006/percival2014,oliveira2010/ibt,percival2014/stem,scheirer1998/percival2014,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018,zplane/auftakt_v3
10,0.005287356419040444,1.000948174464685,0.0002100342383556927,0.019326952877046305,0.0013908773907452916,0.0013580892396800393,0.006943379447293419,0.0013580892396800393,0.0007907362366681538,0.00862862710482583,0.001429402516075079,0.001429402516075079,0.001429402516075079,0.0013580892396800393,0.0013580892396800393,0.0013580892396800393,0.0013580892396800393
11,7.494456339930955e-05,0.0010844777965981958,-0.001512893452682473,0.019179021795927065,1.723560757690065e-05,7.494456339930955e-05,0.0050998618961512485,-0.014424625131715644,-0.0018870114484424245,0.5906625932622435,0.0005081208460144281,-6.053086161074217e-05,-6.053086161074217e-05,7.494456339930955e-05,7.494456339930955e-05,7.494456339930955e-05,7.494456339930955e-05
12,-0.004726962131827289,-0.017558408905456457,-0.01655444571888019,1.0303951040229977,0.0020095496937045944,-0.004063501535683354,-0.00034293290312814497,-0.03761606124670989,-0.006443422870613455,1.0113586004847106,-0.06586572072514257,0.0021168804815885167,-0.9978831195184115,0.012424621252885515,-0.004063501535683354,-0.004063501535683354,0.5048605069424906
13,-0.0030206499580540803,0.001109303598410052,-0.00023163494102282069,0.038007584626569293,-1.0058150671381831,0.0018308315158694615,-0.0015239209547656728,0.0018308315158694615,-0.0063849644558401225,0.01102441937716063,-0.9948142721550091,0.0027513893923123973,0.0027513893923123973,0.012099166969696528,-0.00851111270558953,0.0018308315158694615,-0.9981691684841305
14,-0.009683104141098511,0.002384919167992025,0.0015262572792047846,0.009420973091429167,0.0012399230436932233,0.004672188835971456,-0.004658186808346492,0.004672188835971456,-0.9870440011725259,0.021090837238273756,-0.008681269530937178,0.0003851637287190686,0.0003851637287190686,0.004672188835971456,0.004672188835971456,0.004672188835971456,-0.002487602736894549
15,0.012748016895337513,0.0023230374762449406,0.0011600426201259148,0.024793149185206788,-0.9985607531005352,0.0011600426201259148,0.0073059263834511085,-0.010521762427509502,-0.001355230422255972,0.009501187638473421,-0.9988104057034761,0.001189594296523839,0.001189594296523839,0.0011600426201259148,0.0011600426201259148,0.0011600426201259148,0.0011600426201259148
16,0.0009329314222158993,-0.011091266873869313,-0.009884327282376143,0.6370265365880764,-0.02272955221745071,0.5800962482054045,0.5907347672559472,0.5117092732251545,0.0007193751974059739,0.5638144731682802,0.5879031770459148,0.5816032107853824,0.5816032107853824,0.5800962482054045,-0.0048662525157515185,0.5800962482054045,-0.0048662525157515185
17,-0.006046278212028985,0.007730803664371892,0.013150909751729587,0.02655915291880522,-8.279830664018829e-05,0.004060686633121,0.01160902487139147,-0.00961425026395561,0.004196783519301848,-0.04922963677598102,0.0570539527431328,0.0033024600589100506,0.0033024600589100506,-0.023420049788985993,-0.023420049788985993,-0.023420049788985993,0.053559947585752346
18,-0.0003593695027193054,0.002024019852382677,0.004700634796192145,0.010613193989781637,0.0019347137741165677,0.0030655158277151043,-0.0029326777719618255,0.017862517755795716,0.0038253334045645466,-0.5779950910325559,0.0012164174719822283,0.0018034833466374141,0.0018034833466374141,0.0030655158277151043,0.0030655158277151043,0.0030655158277151043,0.0015774341683061526
19,-0.008536732979374352,0.002822648298768428,0.005132419660218482,0.022218794454253565,0.0012157852692174808,-0.0042511939544684725,0.005543888007052909,-0.016529523732905057,0.0013984734993314682,0.011664822397055581,-0.41965568979932205,-0.0007658459797135997,-0.0007658459797135997,-0.0042511939544684725,0.5807113067666877,-0.0042511939544684725,-0.0005879798638835517
20,0.013202354193939012,-0.011302830721071763,-0.004378384826880241,0.014700828789562633,-1.0227483263134272,-1.0027047244989347,-0.004666240832220706,-0.02376634002676432,-0.9950162382950782,-0.836462478770722,-0.9636702161077523,-1.0521865416500042,-1.0521865416500042,-0.03441358422627274,-0.03441358422627274,-0.03441358422627274,0.017022971000287372
21,0.8097377890787871,-0.22183146007423848,-0.2335724891202162,0.5221865725845608,-0.3862843811435726,0.2025686383843997,0.2073134504642531,0.4868716609718448,0.1382711022696898,0.6828337604388626,0.16629655766922194,-0.6898086372645248,-0.10484619841082898,0.09894600731024206,0.18821334540732962,-0.26581828548737785,0.35428602135403536
22,1.0751170428766335,1.057660581803083,1.0653504166323287,1.109770358578078,0.07849869116595504,1.0818724314719383,1.0712944699168432,1.0391227840126012,1.080818984881949,1.0583350810793921,0.9648804581054113,0.10303879998033262,0.10303879998033262,1.102781421234919,1.0923648052895807,1.071303189761751,1.096540481260774
23,-0.002582358029310262,0.007001636558091091,0.0018568659647716233,0.038445876555313195,0.0026709610955006294,0.0022691234446132807,-0.0010856290260219056,0.0022691234446132807,0.0037934526271554392,0.01146271130590438,0.002377424557217111,0.002377424557217111,0.002377424557217111,0.0022691234446132807,0.0022691234446132807,0.0022691234446132807,0.0022691234446132807
24,0.010770551008865165,0.0034880137900008194,0.003763494990167564,0.013632267833896825,0.004245460551059036,-0.00660322056809196,-0.0010179291042543487,-0.02054241152596575,0.006281708288473817,-0.01641632677200929,0.004464082123210698,0.008258382699089751,0.008258382699089751,-0.00660322056809196,-0.00660322056809196,0.007202578956938526,0.0030746933342618546
25,-0.005595247703560027,0.002690834658379287,-0.003903477833264823,0.024151718823167016,0.0017112627794493344,-0.0017531814091658012,-0.002320118462308436,-0.0017531814091658012,-0.0023196271391278333,0.006327793015898977,0.001230723326796526,0.0006266827249689468,0.0006266827249689468,-0.0017531814091658012,-0.0017531814091658012,-0.0017531814091658012,-0.00021921524562898718
26,-0.008191804324917427,0.004925001071121964,0.004639045196731328,0.010907527176822654,-0.9900894223108023,0.0013942445042806203,0.010908295986269767,0.010917018622787385,-0.999660932882514,-0.5943666781484408,-0.9906114339480727,-0.9864964231538618,-0.9864964231538618,0.010917018622787385,-0.9890829813772126,0.010917018622787385,0.0013942445042806203
27,-0.00512889470868453,0.002331966944297357,-0.003658132497314064,0.025626632724943477,-0.0010512165528881305,-0.0008433556837785826,-0.007536395533762721,-0.013121685462215265,0.0006841140628152916,-0.0009289418264962539,0.001679886376984742,-0.00024635019285974776,-0.00024635019285974776,-0.0008433556837785826,-0.0008433556837785826,-0.0008433556837785826,0.00037874946417513296
28,0.014319134185244302,0.016875315744241982,0.023312935607297348,1.0827835337864697,0.016794663436364248,0.012432729641476275,0.02138487848483394,0.052325456764989044,0.04410494996002061,-0.5822242822934582,0.02736020798377563,0.013615120085074046,0.013615120085074046,0.02585324540379791,0.02585324540379791,0.02585324540379791,0.04047303467657418
29,-0.006512172899366838,-0.001969911284586844,0.0004538127389935184,0.028141142802077895,-0.0002728770196018539,0.00024321569593825412,-0.5825862058576167,-0.010326026014249095,-0.0008102308940513783,0.008695557027950364,0.00039011037657589795,0.00039011037657589795,0.00039011037657589795,0.00024321569593825412,0.00024321569593825412,0.00024321569593825412,0.00024321569593825412
30,0.02498144493627583,-0.9789529723908971,-0.9740137973258263,0.05758687606711017,0.034062733698496786,-0.9740137973258263,-0.9758359208453522,0.016826203388697763,-0.9703186598872211,-0.715124719400227,-0.9708694119614376,-0.9715879101102974,-0.9715879101102974,0.025986202674173686,0.035088409781426126,0.025986202674173686,0.03327255675266614
31,-1.0022135434112736,-0.006514226323452134,-0.004682581259430196,0.03030051718589147,-0.9997852090034,-1.0013001562070454,-1.003122279726571,-0.01046015549252134,-1.0031220237360061,0.009334667118882886,-1.0096972910030102,0.005432180195422037,0.005432180195422037,-0.01046015549252134,0.007802050900207121,-1.0196786855219,-0.003127509258052023
32,-0.009609815799142959,0.00020293355292568452,-0.0011517804459343767,0.024354989054441962,0.9997439785192155,0.0018569694264040444,-0.0026114025174569446,0.0018569694264040444,-0.002611779384782136,-0.5802477698012374,0.0007967100205636589,0.00020361059184107857,0.00020361059184107857,0.0018569694264040444,0.0018569694264040444,0.0018569694264040444,0.0003533788360164307
33,-0.0027070351779315033,-0.00446820940383455,-0.003000414953398807,0.012234838429658423,0.009692234234095678,0.006649755080320469,-0.001570751724648108,0.03550461775250546,-0.001570751724648108,0.035933077402505904,-0.004236932677058769,-0.003658095769745743,-0.003658095769745743,0.02114932477543548,0.02114932477543548,-0.037744364278133095,0.008106287299836479
34,0.013996012356252639,-0.9991299182282344,-0.005969538510394124,0.0022064866454333115,0.010006620208992994,-0.003377759220704388,-0.9420830276332337,0.0058407708086742754,-1.003246442956286,-1.0460021949733398,-0.012350684449720902,0.011664472471605009,0.011664472471605009,0.0058407708086742754,0.0058407708086742754,-0.003377759220704388,0.003081391502264985
35,-0.014186395770697831,-0.0021180519813702057,0.00041685464729239924,0.023255853944364406,-2.3099117425284205e-05,-0.0026522845521439217,-0.007120651471108005,-0.0026522845521439217,0.00041685464729239924,-0.002932835864578425,-0.0027245546971770814,-0.0027245546971770814,-0.0027245546971770814,-0.0026522845521439217,-0.0026522845521439217,-0.0026522845521439217,-0.0013170738683247083
36,0.01025031315734654,0.000587797552924459,0.0031997989439473437,0.038844925090217516,-1.027171999293453,0.006675127431839205,0.0013721014967168,0.03885553318098908,-0.9939953934270059,-0.03808479674549525,-0.010620063003445626,0.016395145355645287,0.016395145355645287,0.006675127431839205,0.006675127431839205,0.017481882388422167,0.001241241381211387
37,0.005550717652983013,0.005009605547787492,0.0008543229882266102,0.019004044335660435,0.001469336493411939,0.005550717652983013,0.007777007076700219,1.0145395008802378,0.002196161432479036,0.006372819549501112,0.0027103225768048598,0.0034227969695517758,0.0034227969695517758,0.005550717652983013,0.005550717652983013,0.005550717652983013,0.00193946410060393
38,0.03713023278064184,-1.0152274722922776,-1.00822302198203,0.07178354848208658,-0.9626581818203007,0.04388562137594699,0.014448633546599055,0.001135973916609778,-0.9571699328781693,0.244273584361964,-0.45432226606357035,-1.4519782348055654,-1.4519782348055654,-0.6112029657358515,-0.9248634446396136,-0.7873599208896785,-0.6704421691105277
39,-0.002911846779329087,-0.012605507745249662,-0.0069232683521618515,0.03886860649601116,-0.9810230026299684,-0.008223472893058692,0.004103397706058635,-0.03207021484742644,-0.012973256216934386,0.02357664494927785,-0.009254611429110238,-0.9980996657860612,0.0019003342139387721,0.0035536948832949056,-1.0320702148474263,-0.4311661702572487,-0.004680216815920765
40,-0.005300581901947051,-0.01565299184210264,0.008257073569073632,0.037142159294377475,-0.0007847701591232282,-0.006491306474836349,0.006117149128007636,-0.019788129088294172,0.006120009408214178,-0.7558233959249059,1.7485421997874385e-05,-0.0161781106436985,-0.0161781106436985,-0.019788129088294172,-0.019788129088294172,-0.019788129088294172,0.06955935650698823
41,0.007001647673030978,0.0014508122443085047,0.003014144570904388,0.007422293045654082,0.00025110915655672403,0.0012770040348470339,-0.004165081033400796,0.0012770040348470339,0.0016176484278321468,0.012967485972735107,0.0005381550124176866,0.0012236407132961923,0.0012236407132961923,0.0012770040348470339,0.0012770040348470339,0.0012770040348470339,0.0012770040348470339
42,0.019848289744689065,0.006630147659043147,0.010773841386218761,0.022710006569720664,-0.013567216335788697,-0.9975254818322683,-0.006439758807321231,0.016280317692762263,0.011711426360828128,0.04064052715298361,-0.02384724048225233,-0.008334201825944604,-0.008334201825944604,-0.025539858001864608,-0.01146467279014193,0.04350178642778667,0.003861058438694292
43,-0.003874116961446265,-0.003874116961446265,-0.003225043732839586,0.01209881738746365,-0.008503979177443208,-0.005303106808570849,-0.003496152069720275,-0.01835925963401719,-0.003497618921651077,0.0028749367563920057,-0.013641499797562434,0.007845768481757748,0.007845768481757748,0.007635948898927435,0.007635948898927435,0.007635948898927435,-0.00011355070600725003
44,0.012798208474699483,0.0023080460414894055,-0.0010527444342401852,0.01979624488906022,0.0013158998108590784,0.00915810131003802,0.006499804028244246,-0.006108655343272482,-0.00010329161156842769,,0.0010963143364707169,0.0010963143364707169,0.0010963143364707169,0.00915810131003802,0.00915810131003802,0.00915810131003802,1.744745356910231e-05
45,-0.0018425970102790151,-0.9990944042924467,0.007227669982603176,0.032810718691165815,-1.1081882186062777,0.0049127915850260325,-0.005665169970069215,-0.08189203595224659,0.013438414792164816,0.045357313430756954,-0.4012857033950857,-0.993695310789173,0.006304584006165466,-0.02703010091772828,0.015405165402668433,0.0049127915850260325,-0.0014194572386905077
46,-0.008691935611258693,1.0105908614379024,1.0050281206309275,1.0170076715519547,-0.006761381946777578,0.9928077475184701,0.006120406171396166,0.9739487202671542,0.0007077854334877412,-0.33509788294917847,-0.0026954363468678407,0.0002473408118108117,0.0002473408118108117,1.0021456120978063,0.01142342568581701,-0.007192252481529882,0.00028286808061667374
47,-1.000992193946377,-1.0094955270081003,-1.0077116076535098,0.01192362364646666,-1.0435925630493252,-0.9653538571931115,0.011926066306804855,-0.024247546246680116,-0.008533918634845577,-0.3435981257400343,-0.9946047284226339,-1.0101680422941306,-1.0101680422941306,-1.0043479888089752,-0.9847191820600426,-1.0043479888089752,-0.9769418314683234
48,0.003956800604307705,0.0007069981168577196,0.00038161487880082585,0.032551412537178956,-0.003626613170793198,0.00038161487880082585,-0.004921411056321817,0.00038161487880082585,-0.00029107645644060263,0.019593911945591517,-0.00613257360985864,-0.00914312469124221,-0.00914312469124221,0.00038161487880082585,0.00038161487880082585,0.00038161487880082585,-0.0017894841628262898
49,-0.006863809094787303,-0.005104782206412275,-0.008771844932349528,0.03609662809110741,-0.007553346227109268,0.002492981163464521,-0.005727525641503698,-0.012153794800936717,0.0011589646290866998,,0.005434157345763255,0.0019896988459261068,0.0019896988459261068,-0.026950796729017245,0.01699255085857975,0.002492981163464521,-0.00921251948881425
50,0.006550174464422925,0.000661615101963924,0.002136009753425039,0.02383852517642613,9.413877757642969e-05,-0.0009278814444716285,0.00591906360817451,-0.012332644716720959,-0.002962720603803005,0.004910587487294648,-0.0004901410346705433,-0.0004901410346705433,-0.0004901410346705433,-0.0009278814444716285,-0.0009278814444716285,-0.0009278814444716285,-0.0009278814444716285
51,-0.002600956703298759,0.002044364376162405,0.0030147508234200653,0.025993655229572293,-0.9815471821267178,-0.9953693874722229,0.0071365172011836845,0.026004263320344084,-1.0022006543612751,-0.9786261484831412,-1.006688227329923,-1.0058325398991266,-1.0058325398991266,0.01535701912083538,0.01535701912083538,0.01535701912083538,-1.0018437216327727
52,-0.03817091045750241,-0.027391071704259713,-0.9723688520617565,0.03276791088593513,-0.9670947484465435,-0.062418456704179705,-0.0691114965541638,-0.0025470007267810344,-1.0275318875215411,-0.7982515315998084,-1.013490129837106,-0.8724325876108083,-1.4573950240258413,-0.45320840973634624,-0.08708051093844886,-0.026198268791426418,0.4195109262298351
53,0.005837832213387548,0.00018563008560986061,0.0029590844383322,0.02868510538294958,0.0008850432463362238,0.001073715703612769,-0.007840558479830792,-0.010066841901587577,0.0012068814075261588,0.005218279418710892,0.001025662060814368,0.001025662060814368,0.001025662060814368,0.001073715703612769,0.001073715703612769,0.001073715703612769,0.001073715703612769
54,0.0015743259354188382,0.011170184045225514,0.02015439774012206,0.05303397519784099,0.00261079801635367,0.00305477249004967,-0.0022482470243714216,0.5631426045721765,-0.0022485440516466977,1.0640599090437286,-0.005918152738966967,-0.0037184639390149955,-0.0037184639390149955,-0.015560905677297404,0.00305477249004967,0.00305477249004967,0.6039588170802273
55,0.012752055800327062,-0.003652577310430427,-0.005716334538008658,0.03342614209466206,-0.002377104403773716,-0.0027506110160378412,0.0017141451600404124,-0.0027506110160378412,0.0017122574724985032,0.008476644407216231,-0.0010181633697219142,-0.0010181633697219142,-0.0010181633697219142,-0.0027506110160378412,-0.0027506110160378412,-0.0027506110160378412,-0.0014630651555776271
56,-0.013088061645396528,-0.003960448133938066,-0.0007526757376038028,0.024354188069665498,-0.0005123800857883971,-0.0015539504268428108,-0.0060223173458068,-0.0015539504268428108,-0.002262113436306963,-0.0018345017392772307,-0.0016262205718758798,-0.0016262205718758798,-0.0016262205718758798,-0.0015539504268428108,-0.0015539504268428108,-0.0015539504268428108,-0.0028903979896566846
57,0.011787967801588901,0.0011160375225933044,0.0036717424263500954,0.007912198555524462,0.0033684892539720987,-0.0027260287718006353,0.007912484974684024,0.013215515097220965,0.00159877357453262,0.00411214404023799,0.0019343557753268973,0.004452086816263193,0.004452086816263193,0.013215515097220965,0.013215515097220965,-0.0027260287718006353,0.0036717424263500954
58,0.010683592555741372,0.00032628697818406035,-0.006139986480359612,-0.9952091695663933,-1.021268860652409,-1.0086624962490705,-1.0064362068253536,0.00032628697818406035,-1.0008337117812467,0.031809160029431814,-1.0065243843185443,-0.005459664350737402,-0.005459664350737402,0.00032628697818406035,0.009259411748191743,0.009259411748191743,-1.0014669948448667
59,-0.005869867958578182,-0.9960927463470481,-0.9949468407737865,0.013229463543161754,-0.9983298834961736,-1.0058698679585782,-0.007831380941932895,-0.02523519282550923,-1.0025938635480272,,-0.9819347695513483,-1.0120862531385197,-1.0120862531385197,-0.9679020177595576,-0.015520037992297465,-0.015520037992297465,0.0018040599268431437
60,-0.006945033674240355,-0.000505726798282738,-0.0009438586154544913,0.007996839933349443,-8.232581476248058e-05,0.0024117565840115164,-0.005808750220956852,0.0024117565840115164,0.001077740049633642,-0.0002969307838169942,0.0001830394499580085,-0.0003924913632883853,-0.0003924913632883853,0.0024117565840115164,0.0024117565840115164,0.0024117565840115164,-0.000505726798282738
61,-0.007800883503144508,0.0031607616676882075,-0.0011890134697008976,0.01790179442942623,-9.412092876410841e-05,0.9999307533380989,0.0015979555328640496,-0.012560190845097923,0.0015963530085652327,-0.5832835392830914,-8.708146773053699e-05,-8.708146773053699e-05,-8.708146773053699e-05,-6.924666190111838e-05,-6.924666190111838e-05,-6.924666190111838e-05,-6.924666190111838e-05
62,0.01308830152828226,-4.925589014177262e-05,0.0006639492199861358,0.020105011607887545,0.0027065186393681437,-0.004097424873739238,0.0030300361442402815,0.019553843190906264,0.0030268920906767528,0.023583065876675028,0.008144752199399722,0.002540133691730827,0.002540133691730827,-0.004097424873739238,-0.01607006653981521,-0.004097424873739238,0.001851841457447152
63,-0.028490964207844513,-0.016556160016047265,-0.0023370637165143573,0.008951285507217615,-0.043311565681265846,-0.03037736875161216,-0.006318333938748073,-0.016956852989290568,0.001294851566931938,0.046737822328098935,-0.03771897537046341,-0.034516689969301975,-1.034516689969302,-0.016956852989290568,-0.016956852989290568,-0.016956852989290568,-0.011623408686249866
64,-0.0034288364250257006,-0.015016810700237493,-0.005392237095922379,0.008616295864843419,-0.9877485867032857,-0.5941736897401879,-0.00887092693691209,0.008066802412803843,-0.02614744733089138,-0.5824832078022999,-0.024191046405807128,0.01901346568636521,0.01901346568636521,-0.026698615747872783,-0.015016810700237493,-0.015016810700237493,2.9483347385586824e-05
65,-1.0034074800836492,-0.006306664224627501,-0.001302635881635123,0.01688973409505382,-1.0003214251963617,0.0020237663901307686,-1.0061967404148378,-1.0067464432376014,-1.0004598055648903,-0.9935639689872774,-0.0023933511442342232,-1.0023933511442342,-0.0023933511442342232,-1.0067464432376014,-1.0067464432376014,-1.0067464432376014,-0.0014779223214218666
66,-0.006334800163733865,0.001473266362907964,0.0024200202244393557,0.02831851553771089,0.0008943885550800532,0.00042058843157095156,0.00895144591592718,-0.010148653278616217,-0.0006328581584184225,0.008872929763583257,0.0009826034832121978,0.0009826034832121978,0.0009826034832121978,0.00042058843157095156,0.00042058843157095156,0.00042058843157095156,0.001473266362907964
67,-0.9163695409833681,-0.9009438999674344,-0.8974702327280351,0.124555300542775,-0.922482445199692,0.07803660321061615,0.06565847093199167,0.08837854743207517,-0.9198413940720902,0.08158189606819986,-0.3523760705538824,-0.9225246001290975,-0.9225246001290975,0.06761998726527776,-0.8709794680705789,-0.8709794680705789,-0.9240407118219925
68,0.013209923348803193,-0.004944910860403445,0.00202656845587012,0.026125740941647144,-1.6438881391385667e-06,-6.134037887773147e-05,0.0056640859275860125,-0.010045428951499817,-0.999406803819802,0.006490509641670563,-0.0010602300642030126,-0.0002753726016570385,-0.0002753726016570385,-6.134037887773147e-05,-6.134037887773147e-05,-6.134037887773147e-05,-6.134037887773147e-05
69,0.06461360250083481,-0.9393062826943692,-0.9416275946044905,-0.028742559193718393,-0.4718067798189001,-0.9368105783067144,-0.10107973445431957,0.01796016770028774,-0.9525070431569083,-0.745979582664001,-0.9469255840358598,-0.9522393203939133,0.04776058959333221,0.09837885015558548,-0.4186795860637672,-0.4186795860637672,-0.8981489579376094
70,0.0061569113961133445,-0.0030936780777941764,-0.004037747284275055,0.005769264943450285,0.0018055478933477367,1.00130382817315,0.005768577091043714,0.0013038281731498507,-0.0006576881601361777,0.008422870643475527,0.0010940889770973735,0.0017123352951520033,0.0017123352951520033,0.0013038281731498507,1.0091233326324494,0.0013038281731498507,0.0028711233201101846
71,0.01111946064681772,0.010159720503443262,0.015771995399859774,0.04372489177765224,0.007881209780394284,0.021226425491967748,0.013977757754324211,0.04819347309223716,0.021362522378148445,0.0319116980551126,-0.03815703503904072,-0.024798628982659134,-1.02479861493113,0.034772957329915546,-1.0062543109301392,0.021226425491967748,-0.013207071571906103
72,0.14295153567732283,0.12343062841918553,0.12343062841918553,1.2754797841889431,0.08910255578459562,1.1034343921840646,1.007049059021966,0.50805527551757,0.38913762679648184,0.995015830784412,0.13525829740262754,0.13365613076209887,0.13365613076209887,0.4274368153092855,1.193946685089507,0.3064214143479196,0.9421758056256797
73,-0.013055163366981766,-0.010988708754724772,-0.008925209810517566,-0.011556688771358228,-0.01706217760763949,-0.02896224205985562,-0.011558434363693455,-0.008203681893058265,-0.011556688771358228,-0.046993140375382186,-1.004443564319917,-0.006065544238273142,-1.006065544238273,-0.9877395793333426,-1.0082036818930582,-0.9877395793333426,-1.006144159714764
74,-0.0010156243080766281,0.027241205531921588,0.01924751096975735,0.5701554338324023,-0.3700109676986849,1.0644989806380352,0.17784045371398008,0.49921884577857883,0.09767081689023152,0.8871193242921923,0.0032216215687314535,0.49802835417181185,0.49802835417181185,-0.00035216371193277126,-0.00035216371193277126,-0.1765091188657598,0.5612057326742799
75,0.014374040599308765,-0.004523459032731494,0.0009233223069072579,0.0176496611637409,-0.015856205545329106,-0.012810788726921693,0.00459301896924044,-0.012810788726921693,-0.0018908741830096622,0.04229128683011115,-0.027314001595931996,0.006633392950290501,0.006633392950290501,1.0027860663240968,1.0105217151037023,-0.012810788726921693,-0.0003198445437248036
76,0.03269032570540697,0.0167329122623487,-0.9649312129531828,0.46938890655856386,-0.5293336616495322,1.3336781548599468,0.4022732423141998,0.24056875046846518,0.05435062562965585,0.025014501944056033,-0.010945644674279656,0.04658014340368755,-0.9534198565963125,-0.030733271348928972,0.1262360749894704,0.11128573352349873,-0.20314782481693916
77,0.006341533569710039,0.0034820893519970563,0.0010417882781273097,0.040994849271154876,0.001413404820309196,0.0025276804548277324,0.002518960609919931,0.0025276804548277324,0.002517072364056261,0.005558397667131062,0.0011536018368624639,0.0011536018368624639,0.0011536018368624639,0.0025276804548277324,0.0025276804548277324,0.0025276804548277324,-0.9995954914381419
78,-1.584226901320281,-0.007704763399777646,-1.5926672641209336,-0.5480518231725782,-0.027102772423910088,-0.5722542596542048,-0.5820006178985241,-0.6207527773453949,-0.9886261732717995,-1.5362418836685319,-1.0129906922470227,-0.9560636357216066,-0.9560636357216066,-0.9992644005991247,-0.023511946845801972,-0.983322856730103,-0.9944634143353036
79,-0.013183848437646549,0.002494914319959975,0.0025995674004812607,0.02146946726379803,-0.004302841130745977,-0.006428459842341507,0.0021023976420147536,0.024822474142098105,0.0020971633647974934,-0.9736449614330543,-0.00462190505050393,-0.0029640469462980804,-0.0029640469462980804,0.004063913975300894,-0.006428459842341507,-0.006428459842341507,-0.0011727343908464
80,-0.9905436746481316,-0.43311921586599683,-0.4037485982078595,1.0470077284387858,0.0001949266022101372,0.010830975328085989,0.023157842856432607,0.305014079732544,0.01725724448751882,-0.2826605741037993,0.003063085776876888,0.5887062611600379,0.5887062611600379,0.010830975328085989,0.010830975328085989,0.010830975328085989,0.0056692702123070735
