Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
0.0,0.0784313725490196,0.0,0.0,0.0,0.0,0.0,0.7450980392156863,0.5490196078431373
0.0005,0.0784313725490196,0.0,0.11764705882352941,0.13725490196078433,0.19607843137254902,0.19607843137254902,0.7450980392156863,0.5490196078431373
0.001,0.23529411764705882,0.0,0.19607843137254902,0.21568627450980393,0.23529411764705882,0.23529411764705882,0.7450980392156863,0.5490196078431373
0.0015,0.27450980392156865,0.0,0.27450980392156865,0.2549019607843137,0.29411764705882354,0.29411764705882354,0.7450980392156863,0.5490196078431373
0.002,0.29411764705882354,0.0392156862745098,0.37254901960784315,0.29411764705882354,0.35294117647058826,0.35294117647058826,0.7450980392156863,0.5490196078431373
0.0025,0.3137254901960784,0.0392156862745098,0.39215686274509803,0.35294117647058826,0.45098039215686275,0.45098039215686275,0.7450980392156863,0.5490196078431373
0.003,0.3333333333333333,0.0392156862745098,0.4117647058823529,0.37254901960784315,0.49019607843137253,0.49019607843137253,0.7450980392156863,0.5490196078431373
0.0035,0.37254901960784315,0.058823529411764705,0.5098039215686274,0.39215686274509803,0.5294117647058824,0.5294117647058824,0.7450980392156863,0.5490196078431373
0.004,0.39215686274509803,0.0784313725490196,0.5490196078431373,0.4117647058823529,0.5294117647058824,0.5294117647058824,0.7450980392156863,0.5490196078431373
0.0045,0.4117647058823529,0.09803921568627451,0.5686274509803921,0.43137254901960786,0.5882352941176471,0.6078431372549019,0.7450980392156863,0.5490196078431373
0.005,0.4117647058823529,0.09803921568627451,0.6274509803921569,0.45098039215686275,0.6078431372549019,0.6274509803921569,0.7450980392156863,0.5490196078431373
0.0055,0.43137254901960786,0.09803921568627451,0.6470588235294118,0.47058823529411764,0.6666666666666666,0.6862745098039216,0.7450980392156863,0.5490196078431373
0.006,0.49019607843137253,0.09803921568627451,0.6470588235294118,0.5294117647058824,0.6862745098039216,0.7058823529411765,0.7450980392156863,0.5490196078431373
0.0065,0.49019607843137253,0.09803921568627451,0.6470588235294118,0.5490196078431373,0.7058823529411765,0.7254901960784313,0.7647058823529411,0.5686274509803921
0.007,0.5098039215686274,0.09803921568627451,0.6666666666666666,0.5686274509803921,0.7254901960784313,0.7450980392156863,0.7647058823529411,0.5686274509803921
0.0075,0.5294117647058824,0.11764705882352941,0.6666666666666666,0.5686274509803921,0.7647058823529411,0.7843137254901961,0.7647058823529411,0.5686274509803921
0.008,0.5686274509803921,0.11764705882352941,0.7058823529411765,0.5686274509803921,0.7647058823529411,0.7843137254901961,0.7843137254901961,0.6078431372549019
0.0085,0.6274509803921569,0.11764705882352941,0.7254901960784313,0.5686274509803921,0.7843137254901961,0.803921568627451,0.7843137254901961,0.6274509803921569
0.009,0.6274509803921569,0.19607843137254902,0.7450980392156863,0.5686274509803921,0.7843137254901961,0.803921568627451,0.803921568627451,0.6470588235294118
0.0095,0.6274509803921569,0.19607843137254902,0.7450980392156863,0.5686274509803921,0.7843137254901961,0.803921568627451,0.8431372549019608,0.6862745098039216
0.01,0.6470588235294118,0.19607843137254902,0.7647058823529411,0.5882352941176471,0.7843137254901961,0.803921568627451,0.8431372549019608,0.6862745098039216
0.0105,0.6666666666666666,0.21568627450980393,0.7647058823529411,0.5882352941176471,0.7843137254901961,0.803921568627451,0.8431372549019608,0.7058823529411765
0.011,0.6862745098039216,0.23529411764705882,0.7647058823529411,0.6078431372549019,0.7843137254901961,0.803921568627451,0.8627450980392157,0.7058823529411765
0.0115,0.6862745098039216,0.2549019607843137,0.7647058823529411,0.6274509803921569,0.7843137254901961,0.803921568627451,0.8627450980392157,0.7254901960784313
0.012,0.7058823529411765,0.2549019607843137,0.7647058823529411,0.6274509803921569,0.7843137254901961,0.803921568627451,0.8627450980392157,0.7450980392156863
0.0125,0.7254901960784313,0.2549019607843137,0.7843137254901961,0.6274509803921569,0.7843137254901961,0.803921568627451,0.9019607843137255,0.803921568627451
0.013,0.7254901960784313,0.3333333333333333,0.803921568627451,0.6470588235294118,0.7843137254901961,0.803921568627451,0.9215686274509803,0.8235294117647058
0.0135,0.7450980392156863,0.3333333333333333,0.803921568627451,0.6470588235294118,0.7843137254901961,0.803921568627451,0.9215686274509803,0.8235294117647058
0.014,0.7450980392156863,0.3333333333333333,0.803921568627451,0.6666666666666666,0.7843137254901961,0.803921568627451,0.9215686274509803,0.8235294117647058
0.0145,0.7843137254901961,0.3333333333333333,0.803921568627451,0.6666666666666666,0.7843137254901961,0.803921568627451,0.9215686274509803,0.8431372549019608
0.015,0.7843137254901961,0.3333333333333333,0.803921568627451,0.6666666666666666,0.7843137254901961,0.803921568627451,0.9215686274509803,0.8431372549019608
