Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn,schreiber2018/ismir2018
0.0095,0.4473684210526316,0.1425438596491228,0.2412280701754386,0.16228070175438597,0.25219298245614036,0.2631578947368421,0.3684210526315789,0.32456140350877194,0.3991228070175439
0.01,0.45394736842105265,0.14912280701754385,0.24342105263157895,0.16447368421052633,0.25877192982456143,0.26973684210526316,0.37719298245614036,0.3355263157894737,0.41228070175438597
0.0105,0.4649122807017544,0.1600877192982456,0.24561403508771928,0.16885964912280702,0.2631578947368421,0.2741228070175439,0.3815789473684211,0.3442982456140351,0.42543859649122806
0.011,0.48026315789473684,0.16447368421052633,0.25,0.17105263157894737,0.2631578947368421,0.2741228070175439,0.3925438596491228,0.35526315789473684,0.4342105263157895
0.0115,0.4934210526315789,0.17324561403508773,0.25,0.17324561403508773,0.2675438596491228,0.27850877192982454,0.40350877192982454,0.3618421052631579,0.44298245614035087
0.012,0.49780701754385964,0.18201754385964913,0.25,0.17543859649122806,0.2675438596491228,0.27850877192982454,0.4144736842105263,0.3684210526315789,0.4517543859649123
0.0125,0.5021929824561403,0.18640350877192982,0.25,0.18201754385964913,0.26973684210526316,0.2807017543859649,0.4232456140350877,0.375,0.4583333333333333
0.013,0.506578947368421,0.18859649122807018,0.25,0.18201754385964913,0.26973684210526316,0.28289473684210525,0.4342105263157895,0.3815789473684211,0.46710526315789475
0.0135,0.5197368421052632,0.19736842105263158,0.25,0.18201754385964913,0.26973684210526316,0.28289473684210525,0.4407894736842105,0.3925438596491228,0.47368421052631576
0.014,0.5285087719298246,0.2149122807017544,0.25219298245614036,0.18421052631578946,0.26973684210526316,0.28289473684210525,0.45394736842105265,0.3969298245614035,0.48026315789473684
0.0145,0.5350877192982456,0.22587719298245615,0.25219298245614036,0.18640350877192982,0.2719298245614035,0.2850877192982456,0.46710526315789475,0.3991228070175439,0.48464912280701755
0.015,0.5416666666666666,0.23903508771929824,0.2565789473684211,0.18859649122807018,0.2719298245614035,0.2850877192982456,0.4758771929824561,0.40131578947368424,0.48903508771929827
0.0155,0.543859649122807,0.25219298245614036,0.2565789473684211,0.19078947368421054,0.2719298245614035,0.2850877192982456,0.48026315789473684,0.4057017543859649,0.49122807017543857
0.016,0.5504385964912281,0.25877192982456143,0.2565789473684211,0.19078947368421054,0.27631578947368424,0.2894736842105263,0.4824561403508772,0.41228070175438597,0.49780701754385964
0.0165,0.5570175438596491,0.26535087719298245,0.2565789473684211,0.19078947368421054,0.2807017543859649,0.29385964912280704,0.4934210526315789,0.4232456140350877,0.5021929824561403
0.017,0.5570175438596491,0.2719298245614035,0.2565789473684211,0.19078947368421054,0.2850877192982456,0.2982456140350877,0.5043859649122807,0.4276315789473684,0.5153508771929824
0.0175,0.5592105263157895,0.28289473684210525,0.25877192982456143,0.19298245614035087,0.2894736842105263,0.3026315789473684,0.5109649122807017,0.4298245614035088,0.5241228070175439
0.018,0.5592105263157895,0.28728070175438597,0.25877192982456143,0.19517543859649122,0.2916666666666667,0.3048245614035088,0.5153508771929824,0.43201754385964913,0.5285087719298246
0.0185,0.5592105263157895,0.29605263157894735,0.26096491228070173,0.19736842105263158,0.29385964912280704,0.30701754385964913,0.5263157894736842,0.44956140350877194,0.5372807017543859
0.019,0.5592105263157895,0.30043859649122806,0.26096491228070173,0.19736842105263158,0.29385964912280704,0.30701754385964913,0.5350877192982456,0.4583333333333333,0.5416666666666666
0.0195,0.5592105263157895,0.3026315789473684,0.2631578947368421,0.19736842105263158,0.29385964912280704,0.30701754385964913,0.5416666666666666,0.46271929824561403,0.5460526315789473
0.02,0.5635964912280702,0.3157894736842105,0.2631578947368421,0.20175438596491227,0.29385964912280704,0.30701754385964913,0.5504385964912281,0.47149122807017546,0.5504385964912281
0.0205,0.5635964912280702,0.3223684210526316,0.2631578947368421,0.20394736842105263,0.29385964912280704,0.30701754385964913,0.5526315789473685,0.47368421052631576,0.5548245614035088
0.021,0.5657894736842105,0.32894736842105265,0.2631578947368421,0.20833333333333334,0.29385964912280704,0.30701754385964913,0.5570175438596491,0.4758771929824561,0.5570175438596491
0.0215,0.5679824561403509,0.3355263157894737,0.2631578947368421,0.20833333333333334,0.29385964912280704,0.30701754385964913,0.5592105263157895,0.4780701754385965,0.5614035087719298
0.022,0.5679824561403509,0.34210526315789475,0.2631578947368421,0.20833333333333334,0.29385964912280704,0.30701754385964913,0.5657894736842105,0.48026315789473684,0.5614035087719298
0.0225,0.5679824561403509,0.34649122807017546,0.2631578947368421,0.21052631578947367,0.29385964912280704,0.30701754385964913,0.5657894736842105,0.48026315789473684,0.5614035087719298
0.023,0.5679824561403509,0.34868421052631576,0.2631578947368421,0.21271929824561403,0.29385964912280704,0.30701754385964913,0.5657894736842105,0.48026315789473684,0.5635964912280702
0.0235,0.5679824561403509,0.3508771929824561,0.26535087719298245,0.21271929824561403,0.29385964912280704,0.30701754385964913,0.5679824561403509,0.48026315789473684,0.5657894736842105
0.024,0.5679824561403509,0.35526315789473684,0.26535087719298245,0.21271929824561403,0.29385964912280704,0.30701754385964913,0.5723684210526315,0.4868421052631579,0.5679824561403509
0.0245,0.5679824561403509,0.3574561403508772,0.26535087719298245,0.21271929824561403,0.29385964912280704,0.30701754385964913,0.5723684210526315,0.4868421052631579,0.5679824561403509
0.025,0.5701754385964912,0.36622807017543857,0.26535087719298245,0.2149122807017544,0.29385964912280704,0.30701754385964913,0.5723684210526315,0.48903508771929827,0.5745614035087719
0.0255,0.5701754385964912,0.3684210526315789,0.26535087719298245,0.2149122807017544,0.29385964912280704,0.30701754385964913,0.5723684210526315,0.48903508771929827,0.5745614035087719
0.026,0.5701754385964912,0.3706140350877193,0.26535087719298245,0.2149122807017544,0.29385964912280704,0.30701754385964913,0.5723684210526315,0.48903508771929827,0.5745614035087719
0.0265,0.5701754385964912,0.37280701754385964,0.26535087719298245,0.2149122807017544,0.29385964912280704,0.30701754385964913,0.5723684210526315,0.48903508771929827,0.5745614035087719
0.027,0.5701754385964912,0.375,0.26535087719298245,0.2149122807017544,0.29385964912280704,0.30701754385964913,0.5745614035087719,0.48903508771929827,0.5767543859649122
0.0275,0.5701754385964912,0.375,0.26535087719298245,0.21710526315789475,0.29385964912280704,0.30701754385964913,0.5745614035087719,0.48903508771929827,0.5767543859649122
0.028,0.5701754385964912,0.3815789473684211,0.2675438596491228,0.21710526315789475,0.29385964912280704,0.30701754385964913,0.5745614035087719,0.48903508771929827,0.5767543859649122
0.0285,0.5701754385964912,0.38377192982456143,0.2675438596491228,0.21710526315789475,0.29385964912280704,0.30701754385964913,0.5767543859649122,0.49122807017543857,0.5767543859649122
0.029,0.5701754385964912,0.39035087719298245,0.2675438596491228,0.21710526315789475,0.29605263157894735,0.3092105263157895,0.5767543859649122,0.4934210526315789,0.5767543859649122
0.0295,0.5701754385964912,0.39035087719298245,0.2675438596491228,0.21710526315789475,0.29605263157894735,0.3092105263157895,0.5767543859649122,0.4934210526315789,0.5789473684210527
0.03,0.5701754385964912,0.39035087719298245,0.2675438596491228,0.21710526315789475,0.29605263157894735,0.3092105263157895,0.5767543859649122,0.4934210526315789,0.5789473684210527
0.0305,0.5701754385964912,0.40350877192982454,0.2675438596491228,0.21710526315789475,0.29605263157894735,0.3092105263157895,0.5789473684210527,0.4934210526315789,0.5789473684210527
0.031,0.5701754385964912,0.40350877192982454,0.2675438596491228,0.21710526315789475,0.29605263157894735,0.3092105263157895,0.581140350877193,0.4956140350877193,0.581140350877193
0.0315,0.5701754385964912,0.40789473684210525,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.581140350877193,0.4956140350877193,0.581140350877193
0.032,0.5701754385964912,0.40789473684210525,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.581140350877193,0.4956140350877193,0.581140350877193
0.0325,0.5701754385964912,0.41228070175438597,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5833333333333334,0.49780701754385964,0.581140350877193
0.033,0.5701754385964912,0.4166666666666667,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5833333333333334,0.49780701754385964,0.581140350877193
0.0335,0.5701754385964912,0.4166666666666667,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5833333333333334,0.49780701754385964,0.581140350877193
0.034,0.5701754385964912,0.4166666666666667,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5833333333333334,0.49780701754385964,0.581140350877193
0.0345,0.5701754385964912,0.42105263157894735,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5833333333333334,0.49780701754385964,0.581140350877193
0.035,0.5701754385964912,0.42543859649122806,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5855263157894737,0.5,0.581140350877193
0.0355,0.5701754385964912,0.42543859649122806,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5855263157894737,0.5,0.581140350877193
0.036,0.5701754385964912,0.4276315789473684,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5855263157894737,0.5,0.581140350877193
0.0365,0.5701754385964912,0.4276315789473684,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5855263157894737,0.5,0.581140350877193
0.037,0.5701754385964912,0.4298245614035088,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5855263157894737,0.5,0.581140350877193
0.0375,0.5701754385964912,0.4298245614035088,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5855263157894737,0.5,0.581140350877193
0.038,0.5723684210526315,0.43201754385964913,0.2675438596491228,0.21929824561403508,0.29605263157894735,0.3092105263157895,0.5855263157894737,0.5,0.581140350877193
0.0385,0.5723684210526315,0.4342105263157895,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5855263157894737,0.5,0.581140350877193
0.039,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5855263157894737,0.5,0.581140350877193
0.0395,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5855263157894737,0.5,0.581140350877193
0.04,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.0405,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.041,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.0415,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.042,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.0425,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.043,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.0435,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.044,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.22149122807017543,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.0445,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.045,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.0455,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.046,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.0465,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.047,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.0475,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.048,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.0485,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.049,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.0495,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
0.05,0.5723684210526315,0.43640350877192985,0.2675438596491228,0.2236842105263158,0.29605263157894735,0.3092105263157895,0.5877192982456141,0.5021929824561403,0.5833333333333334
