Tolerance (%),boeck2015/tempodetector2016_default,davies2009/mirex_qm_tempotracker,percival2014/stem,schreiber2014/default,schreiber2017/ismir2017,schreiber2017/mirex2017,schreiber2018/cnn,schreiber2018/fcn
0.0,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.7450980392156863,0.5686274509803921
0.0005,0.09803921568627451,0.0,0.1568627450980392,0.13725490196078433,0.21568627450980393,0.21568627450980393,0.7450980392156863,0.5686274509803921
0.001,0.29411764705882354,0.0,0.23529411764705882,0.21568627450980393,0.2549019607843137,0.2549019607843137,0.7450980392156863,0.5686274509803921
0.0015,0.37254901960784315,0.0,0.3137254901960784,0.27450980392156865,0.3137254901960784,0.3137254901960784,0.7450980392156863,0.5686274509803921
0.002,0.39215686274509803,0.0392156862745098,0.4117647058823529,0.3137254901960784,0.37254901960784315,0.39215686274509803,0.7450980392156863,0.5686274509803921
0.0025,0.43137254901960786,0.0392156862745098,0.43137254901960786,0.37254901960784315,0.47058823529411764,0.49019607843137253,0.7450980392156863,0.5686274509803921
0.003,0.45098039215686275,0.0392156862745098,0.45098039215686275,0.39215686274509803,0.5098039215686274,0.5294117647058824,0.7450980392156863,0.5686274509803921
0.0035,0.49019607843137253,0.09803921568627451,0.5490196078431373,0.4117647058823529,0.5490196078431373,0.5686274509803921,0.7450980392156863,0.5686274509803921
0.004,0.5098039215686274,0.11764705882352941,0.6078431372549019,0.43137254901960786,0.5686274509803921,0.5882352941176471,0.7450980392156863,0.5686274509803921
0.0045,0.5294117647058824,0.13725490196078433,0.6274509803921569,0.47058823529411764,0.6470588235294118,0.6666666666666666,0.7450980392156863,0.5686274509803921
0.005,0.5294117647058824,0.13725490196078433,0.7058823529411765,0.49019607843137253,0.6666666666666666,0.6862745098039216,0.7450980392156863,0.5686274509803921
0.0055,0.5490196078431373,0.13725490196078433,0.7254901960784313,0.5098039215686274,0.7254901960784313,0.7450980392156863,0.7450980392156863,0.5686274509803921
0.006,0.6078431372549019,0.13725490196078433,0.7254901960784313,0.5686274509803921,0.7450980392156863,0.7647058823529411,0.7450980392156863,0.5686274509803921
0.0065,0.6078431372549019,0.13725490196078433,0.7254901960784313,0.5882352941176471,0.7647058823529411,0.7843137254901961,0.7843137254901961,0.5882352941176471
0.007,0.6274509803921569,0.13725490196078433,0.7450980392156863,0.6078431372549019,0.7843137254901961,0.803921568627451,0.7843137254901961,0.6078431372549019
0.0075,0.6470588235294118,0.1568627450980392,0.7450980392156863,0.6274509803921569,0.8235294117647058,0.8431372549019608,0.7843137254901961,0.6078431372549019
0.008,0.6862745098039216,0.1568627450980392,0.7843137254901961,0.6274509803921569,0.8431372549019608,0.8627450980392157,0.803921568627451,0.6470588235294118
0.0085,0.7450980392156863,0.1568627450980392,0.803921568627451,0.6274509803921569,0.8823529411764706,0.9019607843137255,0.803921568627451,0.6666666666666666
0.009,0.7450980392156863,0.23529411764705882,0.8235294117647058,0.6274509803921569,0.8823529411764706,0.9019607843137255,0.8235294117647058,0.6862745098039216
0.0095,0.7450980392156863,0.23529411764705882,0.8235294117647058,0.6274509803921569,0.8823529411764706,0.9019607843137255,0.8627450980392157,0.7254901960784313
0.01,0.7647058823529411,0.23529411764705882,0.8431372549019608,0.6470588235294118,0.8823529411764706,0.9019607843137255,0.8627450980392157,0.7254901960784313
0.0105,0.7843137254901961,0.2549019607843137,0.8431372549019608,0.6470588235294118,0.8823529411764706,0.9019607843137255,0.8627450980392157,0.7450980392156863
0.011,0.803921568627451,0.3137254901960784,0.8431372549019608,0.6666666666666666,0.8823529411764706,0.9019607843137255,0.8823529411764706,0.7450980392156863
0.0115,0.803921568627451,0.3333333333333333,0.8431372549019608,0.6862745098039216,0.8823529411764706,0.9019607843137255,0.8823529411764706,0.7647058823529411
0.012,0.8235294117647058,0.3333333333333333,0.8431372549019608,0.6862745098039216,0.8823529411764706,0.9019607843137255,0.8823529411764706,0.7843137254901961
0.0125,0.8431372549019608,0.3333333333333333,0.8627450980392157,0.6862745098039216,0.8823529411764706,0.9019607843137255,0.9215686274509803,0.8431372549019608
0.013,0.8431372549019608,0.4117647058823529,0.8823529411764706,0.7254901960784313,0.8823529411764706,0.9019607843137255,0.9411764705882353,0.8627450980392157
0.0135,0.8627450980392157,0.43137254901960786,0.8823529411764706,0.7254901960784313,0.8823529411764706,0.9019607843137255,0.9411764705882353,0.8627450980392157
0.014,0.8627450980392157,0.43137254901960786,0.8823529411764706,0.7450980392156863,0.8823529411764706,0.9019607843137255,0.9411764705882353,0.8627450980392157
0.0145,0.9019607843137255,0.43137254901960786,0.8823529411764706,0.7450980392156863,0.8823529411764706,0.9019607843137255,0.9411764705882353,0.8823529411764706
0.015,0.9019607843137255,0.43137254901960786,0.8823529411764706,0.7450980392156863,0.8823529411764706,0.9019607843137255,0.9411764705882353,0.8823529411764706
0.0155,0.9019607843137255,0.43137254901960786,0.9019607843137255,0.7450980392156863,0.8823529411764706,0.9019607843137255,0.9411764705882353,0.9019607843137255
0.016,0.9019607843137255,0.47058823529411764,0.9019607843137255,0.7450980392156863,0.8823529411764706,0.9019607843137255,0.9411764705882353,0.9019607843137255
0.0165,0.9019607843137255,0.49019607843137253,0.9019607843137255,0.7450980392156863,0.8823529411764706,0.9019607843137255,0.9411764705882353,0.9019607843137255
0.017,0.9215686274509803,0.5294117647058824,0.9019607843137255,0.7450980392156863,0.8823529411764706,0.9019607843137255,0.9607843137254902,0.9215686274509803
0.0175,0.9215686274509803,0.5294117647058824,0.9019607843137255,0.7450980392156863,0.8823529411764706,0.9019607843137255,0.9607843137254902,0.9215686274509803
0.018,0.9215686274509803,0.5294117647058824,0.9019607843137255,0.7450980392156863,0.8823529411764706,0.9019607843137255,0.9607843137254902,0.9215686274509803
0.0185,0.9411764705882353,0.5294117647058824,0.9019607843137255,0.7843137254901961,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9215686274509803
0.019,0.9411764705882353,0.5490196078431373,0.9019607843137255,0.7843137254901961,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9215686274509803
0.0195,0.9411764705882353,0.5882352941176471,0.9019607843137255,0.7843137254901961,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9215686274509803
0.02,0.9411764705882353,0.5882352941176471,0.9019607843137255,0.7843137254901961,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9215686274509803
0.0205,0.9411764705882353,0.5882352941176471,0.9019607843137255,0.803921568627451,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9215686274509803
0.021,0.9411764705882353,0.5882352941176471,0.9019607843137255,0.803921568627451,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9215686274509803
0.0215,0.9411764705882353,0.6470588235294118,0.9215686274509803,0.803921568627451,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9215686274509803
0.022,0.9411764705882353,0.6470588235294118,0.9215686274509803,0.8235294117647058,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9215686274509803
0.0225,0.9411764705882353,0.6470588235294118,0.9411764705882353,0.8235294117647058,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9215686274509803
0.023,0.9411764705882353,0.6470588235294118,0.9411764705882353,0.8431372549019608,0.9019607843137255,0.9215686274509803,0.9607843137254902,0.9215686274509803
