Tempo (BPM),boeck2015/tempodetector2016_default,boeck2015/tempodetector2016_default_lowerci,boeck2015/tempodetector2016_default_upperci,boeck2019/multi_task,boeck2019/multi_task_lowerci,boeck2019/multi_task_upperci,boeck2019/multi_task_hjdb,boeck2019/multi_task_hjdb_lowerci,boeck2019/multi_task_hjdb_upperci,davies2009/mirex_qm_tempotracker,davies2009/mirex_qm_tempotracker_lowerci,davies2009/mirex_qm_tempotracker_upperci,percival2014/stem,percival2014/stem_lowerci,percival2014/stem_upperci,schreiber2014/default,schreiber2014/default_lowerci,schreiber2014/default_upperci,schreiber2017/ismir2017,schreiber2017/ismir2017_lowerci,schreiber2017/ismir2017_upperci,schreiber2017/mirex2017,schreiber2017/mirex2017_lowerci,schreiber2017/mirex2017_upperci,schreiber2018/cnn,schreiber2018/cnn_lowerci,schreiber2018/cnn_upperci,schreiber2018/fcn,schreiber2018/fcn_lowerci,schreiber2018/fcn_upperci,schreiber2018/ismir2018,schreiber2018/ismir2018_lowerci,schreiber2018/ismir2018_upperci
32.708,0.07003567501897212,0.03140201905921688,0.10866933097872736,-0.029531564699019346,-0.06875408465144342,0.009690955253404729,-0.03364574442269152,-0.07711701609272723,0.009825527247344187,0.38115912779369576,0.29165174161366103,0.4706665139737305,0.09779962654007843,-0.007797735715644821,0.20339698879580168,0.005294951113795701,-0.09107582642559729,0.1016657286531887,0.04513784691145321,-0.0411828870553572,0.13145858087826362,0.031608176293699664,-0.05249650272420553,0.11571285531160486,-0.0447549934938867,-0.09672753804069151,0.007217551052918103,-0.03014328852711851,-0.08493229325765736,0.024645716203420345,-0.07224011721208382,-0.13195677790772015,-0.012523456516447484
34.467484848484844,0.06748176684503843,0.030197662547078563,0.10476587114299829,-0.028325044134464114,-0.06617744221603193,0.009527353947103703,-0.03325295124390069,-0.075205683561001,0.00869978107319963,0.3505988587683101,0.26863886058146813,0.43255885695515206,0.07301595818836096,-0.020410449074313428,0.16644236545103536,0.0030934818868100095,-0.08216977960273482,0.08835674337635484,0.03336814509672105,-0.04567390384856196,0.11241019404200406,0.024989449279514898,-0.05202340556966424,0.10200230412869403,-0.0433064029083641,-0.09346344146386587,0.0068506356471376775,-0.030181576661110644,-0.08305669075548403,0.022693537433262734,-0.07020499931737106,-0.12783563639767526,-0.012574362237066886
36.2269696969697,0.06493307131911398,0.028973527851053144,0.10089261478717482,-0.027116305357208458,-0.06362395331642098,0.009391342602004062,-0.03285179852587214,-0.07331411161523979,0.007610514563495506,0.32027066037336194,0.2453894475510945,0.3951518731956294,0.048776865642540995,-0.03383352733603598,0.13138725862111797,0.0007698667238517504,-0.07462243128545563,0.07616216473315914,0.02169400795507427,-0.05052127535285078,0.09390929126299932,0.01825148748183729,-0.052109860756181486,0.08861283571985606,-0.041856952520931315,-0.09023210440206318,0.006518199360200552,-0.030212150529064296,-0.08120881517897345,0.020784514120844855,-0.06816304741027986,-0.1237462896043168,-0.012579805216242905
37.98645454545454,0.062392975577446684,0.027729906069328465,0.0970560450855649,-0.025904249796027,-0.06109566261004333,0.009287163017989333,-0.03243800822174244,-0.07144150592525836,0.006565489481773476,0.2903472423943292,0.2219731067721331,0.35872137801652526,0.02547405273981315,-0.04798723257163419,0.0989353380512605,-0.0017353412596850318,-0.06877793620029557,0.06530725368092549,0.010194578006512418,-0.05574529380901282,0.07613444982203765,0.011380086976483572,-0.05286695424606783,0.07562712819903497,-0.040405440216114946,-0.08703648973460526,0.006225609302375361,-0.030229777971227476,-0.07938782506968586,0.018928269127230907,-0.06611021842682667,-0.1196894800592706,-0.012530956794382736
39.745939393939395,0.05986486675628446,0.026466908414128458,0.09326282509844047,-0.024687778879694422,-0.05859479738216339,0.009219239622774544,-0.03200730228464824,-0.06958727457173378,0.005572670002437295,0.2610013146166892,0.19847375839889703,0.32352887083448134,0.0034992233173716317,-0.06267965456777622,0.06967810120251947,-0.004481588948406341,-0.06487807785909949,0.05591489996228681,-0.0010510022289651685,-0.061352445229596035,0.0592504407716657,0.0043610438392703565,-0.05439232021153306,0.06311440789007378,-0.0389506638784418,-0.08387980233528874,0.005978474578405148,-0.030229226827848305,-0.07759313407765332,0.017134680421956715,-0.06404246930302801,-0.11566622834677764,-0.012418710259278376
41.50542424242424,0.05735213199187519,0.02518445269673924,0.08951981128701114,-0.023465794036985316,-0.056123781266849374,0.009192193192878742,-0.031555402667726114,-0.06775104325349211,0.004640237918039886,0.23240558682591955,0.17499879290267173,0.2898123807491674,-0.016755918787588933,-0.07752189192851613,0.044010054353338275,-0.007528323226918092,-0.06298486072401484,0.047928214270178654,-0.0119635902313589,-0.06732658090308875,0.04339940044037095,-0.0028198458539856024,-0.056761539186985066,0.051121847479013854,-0.03749142139243847,-0.08076550725361967,0.005782664468742739,-0.03020526493917477,-0.07582443012787947,0.015413900249529922,-0.061955756974900356,-0.11167785399400548,-0.012233659955795236
43.264909090909086,0.054858160790221766,0.02388225263637713,0.0858340689440664,-0.022237198668924027,-0.05368524947918765,0.009210852141339598,-0.03107803307120935,-0.06593267173094611,0.0037766055885274166,0.20473274914707426,0.15168869981095834,0.2577767984831902,-0.03489968059282066,-0.09187750085526612,0.022078139669624797,-0.010935004404007555,-0.06293437942527183,0.04106437061725673,-0.02246397151651014,-0.07361954053352344,0.028691597500503166,-0.010176605253333474,-0.060018891277088135,0.039665680770421194,-0.036026509907932866,-0.0776973465504825,0.005644326734616761,-0.03015265897345241,-0.07408169277086585,0.013776374823961029,-0.059846038365328494,-0.10772599564633893,-0.011966081084318056
45.02439393939394,0.05238703532793333,0.0225603916234196,0.08221367903244706,-0.02100147265780805,-0.05128274163822233,0.009279796322606226,-0.0305714278652195,-0.06413289387907412,0.0029900381486351116,0.17814974503621622,0.12871109165028463,0.22758839842214781,-0.050543541976708,-0.10495687144240651,0.0038697874889905143,-0.014765016626928452,-0.0644239736036906,0.0348939403498337,-0.03245189674304133,-0.08013042952938101,0.015226636043298346,-0.017670417898932613,-0.06412493133693897,0.028784095539073743,-0.034554511825029985,-0.0746792820572163,0.005570258407156338,-0.030065833026923814,-0.07236501705250555,0.01223335099865792,-0.057709266558854916,-0.1038127873762352,-0.011605745741474632
46.783878787878784,0.049944489149771246,0.021220200001982346,0.07866877829756014,-0.019759470251768226,-0.048921582307432085,0.009402641803895637,-0.03003303888743357,-0.06235411609464749,0.002288038319780354,0.15280981754684125,0.10624222518469541,0.1993774099089871,-0.06330654710714326,-0.11602641537149071,-0.010586678842795808,-0.019091098708513186,-0.06720456089998159,0.029022363482955213,-0.041776968211924934,-0.0866866558178434,0.003132719393993545,-0.02513649454076525,-0.06889324552416672,0.018620256442636218,-0.0330734975676516,-0.07171530767394571,0.005568312538642511,-0.029938394483688218,-0.07067425483402566,0.010797465866649227,-0.055541385489184414,-0.09994097921514991,-0.011141791763218924
48.54336363636364,0.04753649663781858,0.019863170013514977,0.07520982326212218,-0.01851224613793856,-0.04660737663250987,0.009582884356632751,-0.02946049553231684,-0.06059901115589375,0.0016780200912600678,0.1288642116508798,0.08449383317268336,0.17323459012907624,-0.07280884333620244,-0.12438873267016179,-0.021228954002243082,-0.023987353756164877,-0.07106044284026361,0.023085735327933857,-0.0502814745332809,-0.09307217371557268,-0.007490775350989118,-0.03239167392050939,-0.07408383586461581,0.009300488023597037,-0.03158146289255778,-0.06880944882891674,0.005646523043801165,-0.029763831617660382,-0.0690092508166132,0.009481587581292434,-0.05333833775545359,-0.09611344187877369,-0.01056323363213349
50.30284848484848,0.045169032174158484,0.018490804914049107,0.07184725943426787,-0.017260855003453132,-0.04434571857667974,0.009824008569773474,-0.02885142719433465,-0.05887023944723836,0.0011673850585690558,0.10646417232026265,0.06371837682807283,0.14920996781245247,-0.07867057801596125,-0.12937090918618777,-0.027970246845734736,-0.029527884877286602,-0.07579826731872524,0.01674249756415204,-0.05780770431722915,-0.09903165910303038,-0.01658374953142791,-0.039252794779842975,-0.07941843431717048,0.0009128447574845294,-0.03007640355650866,-0.06596571613283261,0.005812909019815293,-0.029535632702755065,-0.06736983408093038,0.00829856867542025,-0.05109606595679918,-0.0923330290573817,-0.009859102856216655
52.06233333333333,0.04284807014087407,0.017104677432462388,0.06859146284928576,-0.016006351535445988,-0.04214213157139686,0.010129428500504887,-0.028203463267952325,-0.05717038318103399,0.0007634566451293415,0.0857609445269203,0.04419925685323865,0.12732263220060197,-0.08051189849849569,-0.13033228073967545,-0.030691516257315907,-0.03578679517928152,-0.08125411435592167,0.009680523997358623,-0.06419794617388966,-0.10427994988334204,-0.02411594246443728,-0.045536695860444024,-0.08458970087398027,-0.006483690846907773,-0.028556315316264347,-0.06318802673693757,0.006075396104408881,-0.029247286012887046,-0.06575573518349001,0.007261163157715914,-0.04881051269235785,-0.08860248705595825,-0.009018538328757458
53.82181818181818,0.04057955979755623,0.015706475106876252,0.0654526444882362,-0.01474977991782192,-0.040001986480276114,0.010502426644632273,-0.027514255814174993,-0.05550188978251365,0.000473378154163661,0.06690456463148528,0.026229493730839493,0.10757963553213107,-0.07796227558466784,-0.12669726268829806,-0.029227288481037624,-0.04283418132992862,-0.08731094192528699,0.0016425792654297458,-0.06929580718356662,-0.10852275955187268,-0.030068854815260566,-0.0510609767119338,-0.08928088155027239,-0.012841071873595206,-0.027019214681219136,-0.06048013029970059,0.006441700937262318,-0.02889231686648119,-0.06416652327864059,0.006381889545678202,-0.046477655477216565,-0.08492438080071278,-0.008030930153720348
55.58130303030303,0.03836813577634513,0.01429673232687087,0.06243953922581939,-0.013491634714114069,-0.037929940606348744,0.010946671178120603,-0.02678264300465502,-0.05386821108863812,0.0003029250793280744,0.049981823932084724,0.00999917978719829,0.08996446807697116,-0.07113906406437506,-0.11856500756243953,-0.0237131205663106,-0.050530488205007724,-0.09381258306813085,-0.007248393341884596,-0.07301388826217788,-0.11157306573138026,-0.03445471079297548,-0.05568304897737321,-0.09325232225867569,-0.018113775696070734,-0.02546420411921354,-0.05784664520594722,0.006918236967520142,-0.028466189073156494,-0.06260347700774392,0.0056710988614309295,-0.04409529893287924,-0.0813028527237354,-0.0068877451420230745
57.34078787878788,0.03621649874271274,0.012874302450222239,0.05955869503520324,-0.012231601933707204,-0.03592958590833614,0.011466382040921735,-0.026009207914861707,-0.052274259233411134,0.0002558434036877208,0.03498647303859113,-0.00445778491708225,0.0744307309942645,-0.06087735162760142,-0.1069686309872098,-0.014786072267993035,-0.058427739022565296,-0.10049178621830945,-0.01636369182682114,-0.07536628811371401,-0.11340624708046804,-0.037326329146959984,-0.05931889242242039,-0.09638227675350416,-0.02225550809133662,-0.023891983666613707,-0.05529344714435105,0.007509479811123633,-0.027967218183802104,-0.06107036804936637,0.0051359316817621604,-0.04166393556243027,-0.07774434217322687,-0.005583528951633665
59.100272727272724,0.03412719455640355,0.01143837683983212,0.056816012272974975,-0.010969302864698383,-0.03400394930127065,0.012065343571873891,-0.025194673292322264,-0.05072453150342293,0.00033518491877840284,0.021904815053295126,-0.01713048741555867,0.06094011752214892,-0.048069677401065054,-0.09299787171011176,-0.0031414830920183517,-0.06605326917129717,-0.10705585604007185,-0.025050682302522484,-0.07637522990427321,-0.11402079306428325,-0.038729666744263175,-0.061889174939458,-0.09856828852575217,-0.02521006135316383,-0.022303381238286235,-0.05282587672039159,0.00821911424381912,-0.027393948018950554,-0.05957049746326157,0.004782601425360456,-0.03918427302233275,-0.07425474190513899,-0.004113804139526514
